id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2804641417,792,27,2,85,18,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-04-21T16:44:47.235Z,2025-04-21T16:44:47Z,,,,,5671258167,207,,5671258169,364,,5671258163,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641733,793,65,2,85,18,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-04-21T16:44:47.245Z,2025-04-21T16:45:33Z,3vuirsh6wmbhingygy27f0hqt,M. Sande,,,5671259933,365,791,5671260455,336,,5671259929,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641821,794,28,2,86,0,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-04-21T16:45:28.461Z,2025-04-21T17:32:59Z,,,,,5671260413,364,,5671260415,55,792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804644885,774,52,2,86,4,ew0hpuiweoltpsg5f51r2w64t,1,9.8,50.7,2025-04-21T16:45:32.538Z,2025-04-21T17:32:45Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5671380807,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804645059,776,80,2,86,4,ew0hpuiweoltpsg5f51r2w64t,0,8.3,47.0,2025-04-21T16:45:32.797Z,2025-04-21T17:32:49Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5671380939,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641823,705,1,2,86,4,ew0hpuiweoltpsg5f51r2w64t,1,14.2,45.2,2025-04-21T16:45:33.346Z,2025-04-21T17:38:04Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5671260439,140,66.6,5671260441,141,30.6,5671381181,189,,5671260443,212,55.9,5671276549,198,,5671260447,1,,5671260437,56,Center,5671260445,213,6.10,5671260435,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641831,706,44,2,86,5,ew0hpuiweoltpsg5f51r2w64t,1,71.6,19.2,2025-04-21T16:45:33.405Z,2025-04-21T17:17:02Z,5362zl678ibx1md2kk6t4r47o,N. Möller,,,5671260475,56,Right,5671260477,286,,5671279719,233,795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641847,795,44,2,86,5,6oxoag5c6zbnn09wx08vz4iak,0,28.4,80.8,2025-04-21T16:45:33.406Z,2025-04-21T17:17:03Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5671279765,233,706,5671279677,285,,5671279675,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641871,707,1,2,86,5,ew0hpuiweoltpsg5f51r2w64t,1,66.7,29.5,2025-04-21T16:45:33.424Z,2025-04-21T16:53:52Z,5362zl678ibx1md2kk6t4r47o,N. Möller,,,5671260709,56,Right,5671260715,212,14.4,5671260717,213,4.59,5671260713,141,8.5,5671260707,3,,5671260711,140,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641875,708,50,2,86,12,ew0hpuiweoltpsg5f51r2w64t,1,70.4,6.8,2025-04-21T16:45:40.424Z,2025-04-21T16:45:47Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5671260739,286,,5671260737,56,Right,5671260865,233,797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641895,797,7,2,86,12,6oxoag5c6zbnn09wx08vz4iak,1,29.6,93.2,2025-04-21T16:45:40.425Z,2025-04-21T17:32:39Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5671260837,56,Back,5671260839,285,,5671260885,233,708,5671261077,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641881,709,5,2,86,12,ew0hpuiweoltpsg5f51r2w64t,1,67.6,-1.9,2025-04-21T16:45:40.693Z,2025-04-21T17:15:44Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5671260777,347,,5671260775,56,Right,5671261121,233,798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641937,798,5,2,86,12,6oxoag5c6zbnn09wx08vz4iak,0,32.4,101.9,2025-04-21T16:45:40.693Z,2025-04-21T16:47:18Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5671261103,347,,5671261101,56,Back,5671261133,233,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641907,710,1,2,86,13,ew0hpuiweoltpsg5f51r2w64t,1,67.4,0.0,2025-04-21T16:45:41.744Z,2025-04-21T16:45:45Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5671260911,140,75.6,5671260907,107,,5671260913,141,4.4,5671260917,213,0.46,5671260915,212,9.6,5671260909,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641945,711,1,2,86,16,ew0hpuiweoltpsg5f51r2w64t,1,81.8,7.3,2025-04-21T16:45:44.824Z,2025-04-21T16:45:49Z,4ja6as3sd53z72xqa7p8vrv9w,F. Ardraa,,,5671261159,212,9.6,5671261155,140,75.8,5671261161,213,2.29,5671261157,141,17.9,5671261153,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641941,799,83,2,86,17,6oxoag5c6zbnn09wx08vz4iak,0,29.1,79.9,2025-04-21T16:45:46.292Z,2025-04-21T16:45:53Z,3vuirsh6wmbhingygy27f0hqt,M. Sande,,,5671261343,399,go4g6syxqw7nwn67c1am65t5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641955,712,1,2,86,21,ew0hpuiweoltpsg5f51r2w64t,1,72.0,8.8,2025-04-21T16:45:49.472Z,2025-04-21T16:45:51Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5671261211,140,58.9,5671261215,212,15.2,5671261209,56,Right,5671261213,141,18.3,5671261217,213,2.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641969,713,1,2,86,22,ew0hpuiweoltpsg5f51r2w64t,1,59.1,22.7,2025-04-21T16:45:50.800Z,2025-04-21T16:45:52Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5671261337,212,16.2,5671261333,140,48.9,5671261335,141,40.6,5671261331,56,Back,5671261339,213,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642073,714,1,2,86,24,ew0hpuiweoltpsg5f51r2w64t,1,48.5,44.0,2025-04-21T16:45:52.905Z,2025-04-21T16:46:04Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5671261889,213,1.09,5671261877,140,60.6,5671261879,141,80.2,5671261871,56,Left,5671261885,212,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642079,715,61,2,86,36,ew0hpuiweoltpsg5f51r2w64t,1,96.1,86.9,2025-04-21T16:46:04.735Z,2025-04-21T16:46:05Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,,5671261923,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642115,716,1,2,86,38,ew0hpuiweoltpsg5f51r2w64t,1,93.6,92.0,2025-04-21T16:46:06.784Z,2025-04-21T16:46:10Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5671262171,140,90.3,5671262173,141,72.0,5671262177,213,4.46,5671262169,56,Center,5671262175,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642155,717,1,2,86,42,ew0hpuiweoltpsg5f51r2w64t,1,94.4,72.6,2025-04-21T16:46:10.600Z,2025-04-21T17:38:53Z,4ja6as3sd53z72xqa7p8vrv9w,F. Ardraa,1.0,,5671262433,212,19.3,5671262427,56,Center,5671262435,213,4.64,5671263005,210,13,5671262431,141,44.3,5671263007,154,,5671262429,140,93.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642165,718,13,2,86,46,ew0hpuiweoltpsg5f51r2w64t,1,92.9,44.0,2025-04-21T16:46:14.920Z,2025-04-21T16:46:30Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5671262475,22,,5671263049,55,717,5671262481,17,,5671263061,231,50,5671263053,102,41.5,5671263043,84,,5671263059,230,99.4,5671262823,72,,5671263055,103,12.5,5671263057,328,,5671262485,56,5671263047,154,,5671263045,29,,,,,,,,,Center,,,,,,,,
2804642213,719,5,2,86,48,ew0hpuiweoltpsg5f51r2w64t,0,101.2,38.8,2025-04-21T16:46:16.897Z,2025-04-21T17:15:45Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5671262803,346,,5671265329,233,800,5671262801,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642253,800,5,2,86,48,6oxoag5c6zbnn09wx08vz4iak,1,-1.2,61.2,2025-04-21T16:46:16.897Z,2025-04-21T17:15:44Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5671263067,346,,5671265281,233,719,5671263065,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642269,801,1,2,87,1,6oxoag5c6zbnn09wx08vz4iak,1,2.9,55.2,2025-04-21T16:46:30.300Z,2025-04-21T16:46:31Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5671263149,213,4.90,5671263141,56,Back,5671263139,124,,5671263153,237,,5671263143,140,3.8,5671263147,212,5.1,5671263145,141,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642319,802,1,2,87,3,6oxoag5c6zbnn09wx08vz4iak,1,8.4,33.0,2025-04-21T16:46:31.724Z,2025-04-21T16:46:40Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5671263505,212,15.7,5671263507,213,6.21,5671263499,56,Back,5671263503,141,31.2,5671263501,140,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642329,803,1,2,87,11,6oxoag5c6zbnn09wx08vz4iak,1,73.4,15.0,2025-04-21T16:46:39.908Z,2025-04-21T16:46:42Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5671263593,140,79.9,5671263599,213,0.17,5671263591,56,Right,5671263597,212,6.9,5671263595,141,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642341,804,1,2,87,13,6oxoag5c6zbnn09wx08vz4iak,0,84.3,14.9,2025-04-21T16:46:42.197Z,2025-04-21T16:46:44Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5671263655,2,,5671263665,212,6.4,5671263663,141,23.7,5671263667,213,1.22,5671263659,56,Center,5671263661,140,86.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642355,720,61,2,87,16,ew0hpuiweoltpsg5f51r2w64t,1,12.4,89.4,2025-04-21T16:46:44.743Z,2025-04-21T16:46:44Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,,5671263741,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642411,805,1,2,87,22,6oxoag5c6zbnn09wx08vz4iak,0,97.2,30.0,2025-04-21T16:46:50.502Z,2025-04-21T16:46:51Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5671264035,56,Center,5671264045,141,58.8,5671264039,140,100.0,5671264057,213,1.34,5671264029,155,,5671264053,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642407,721,5,2,87,22,ew0hpuiweoltpsg5f51r2w64t,1,-1.3,44.4,2025-04-21T16:46:50.736Z,2025-04-21T16:54:11Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,,5671264009,346,,5671264007,56,Back,5671265415,233,806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642631,806,5,2,87,22,6oxoag5c6zbnn09wx08vz4iak,0,101.3,55.6,2025-04-21T16:46:50.736Z,2025-04-21T17:15:45Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5671265421,233,721,5671265371,346,,5671265369,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642623,722,1,2,87,45,ew0hpuiweoltpsg5f51r2w64t,1,3.2,50.3,2025-04-21T16:47:13.664Z,2025-04-21T16:47:16Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5671265309,124,,5671265315,141,28.6,5671265325,74,,5671265317,212,65.7,5671265313,140,64.2,5671265321,1,,5671265311,56,Center,5671265319,213,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642627,723,44,2,87,48,ew0hpuiweoltpsg5f51r2w64t,1,56.0,32.0,2025-04-21T16:47:16.528Z,2025-04-21T17:17:03Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5671265335,56,Center,5671265337,286,,5671265427,233,807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642635,807,44,2,87,48,6oxoag5c6zbnn09wx08vz4iak,0,44.0,68.0,2025-04-21T16:47:16.529Z,2025-04-21T18:04:17Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5671265383,56,Back,5671265435,233,723,5671265385,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642629,724,1,2,87,48,ew0hpuiweoltpsg5f51r2w64t,0,63.2,31.5,2025-04-21T16:47:16.575Z,2025-04-21T16:47:17Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5671265361,213,1.11,5671265357,141,49.4,5671265353,56,Center,5671265349,3,,5671265355,140,68.9,5671265351,168,,5671265359,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642699,809,1,2,87,52,6oxoag5c6zbnn09wx08vz4iak,1,39.2,48.8,2025-04-21T16:47:20.573Z,2025-04-21T16:47:27Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5671265773,140,63.0,5671265779,213,6.23,5671265771,56,Center,5671265777,212,25.0,5671265775,141,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642707,810,1,2,87,58,6oxoag5c6zbnn09wx08vz4iak,0,85.8,25.9,2025-04-21T16:47:27.293Z,2025-04-21T16:47:32Z,ce1q0p0ifilrb8wx6rmkcaeol,B. Finne,,,5671265799,2,,5671265813,213,1.16,5671265811,212,38.8,5671265805,140,100.0,5671265969,1,,5671265807,141,78.1,5671265803,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642821,725,61,2,88,2,ew0hpuiweoltpsg5f51r2w64t,1,13.5,81.4,2025-04-21T16:47:31.144Z,2025-04-21T16:57:27Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,,5671266419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642759,811,43,2,88,3,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-04-21T16:47:32.133Z,2025-04-21T16:47:39Z,ce1q0p0ifilrb8wx6rmkcaeol,B. Finne,,,5671266103,346,0,5671266101,56,Center,5671266225,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642823,726,6,2,88,5,ew0hpuiweoltpsg5f51r2w64t,0,8.2,59.2,2025-04-21T16:47:33.509Z,2025-04-21T17:16:01Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,,5671280647,233,812,5671266433,56,Back,5671266435,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642807,812,6,2,88,5,6oxoag5c6zbnn09wx08vz4iak,1,91.8,40.8,2025-04-21T16:47:33.509Z,2025-04-21T17:16:01Z,ce1q0p0ifilrb8wx6rmkcaeol,B. Finne,,,5671266305,73,,5671266303,56,Center,5671280627,233,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642861,813,1,2,88,23,6oxoag5c6zbnn09wx08vz4iak,1,99.5,99.5,2025-04-21T16:47:52.380Z,2025-04-21T16:47:59Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5671266739,6,,5671266741,56,Left,5671266749,213,3.58,5671266743,140,93.3,5671266747,212,7.2,5671266745,141,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642867,814,2,2,88,25,6oxoag5c6zbnn09wx08vz4iak,1,93.3,95.0,2025-04-21T16:47:53.948Z,2025-04-21T16:54:24Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5671266783,140,94.0,5671266811,56,Left,5671266843,189,,5671266785,141,95.3,5671266809,7,878hgn9q68ca8y0wmdih92h9l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642859,727,55,2,88,25,ew0hpuiweoltpsg5f51r2w64t,1,9.5,20.3,2025-04-21T16:47:53.949Z,2025-04-21T17:16:07Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5671269161,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642939,728,1,2,88,45,ew0hpuiweoltpsg5f51r2w64t,1,11.6,31.8,2025-04-21T16:48:13.921Z,2025-04-21T16:48:16Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5671267273,141,40.3,5671267277,213,0.10,5671267275,212,57.6,5671267269,56,Center,5671267279,1,,5671267265,157,,5671267271,140,66.2,5671267267,241,,5671267263,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642941,729,43,2,88,47,ew0hpuiweoltpsg5f51r2w64t,1,0.0,0.0,2025-04-21T16:48:16.088Z,2025-04-21T16:48:21Z,5362zl678ibx1md2kk6t4r47o,N. Möller,,,5671267491,144,44,5671267287,56,Center,5671267289,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642945,730,1,2,88,47,ew0hpuiweoltpsg5f51r2w64t,0,66.1,40.1,2025-04-21T16:48:16.167Z,2025-04-21T16:48:17Z,5362zl678ibx1md2kk6t4r47o,N. Möller,,,5671267317,141,34.9,5671267313,56,Center,5671267309,3,,5671267315,140,70.7,5671267321,213,5.65,5671267319,212,6.0,5671267311,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642975,816,1,2,88,50,6oxoag5c6zbnn09wx08vz4iak,1,25.9,68.7,2025-04-21T16:48:18.900Z,2025-04-21T16:48:20Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5671267453,141,78.4,5671267457,213,0.98,5671267449,56,Back,5671267455,212,7.9,5671267451,140,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642983,817,1,2,88,51,6oxoag5c6zbnn09wx08vz4iak,1,30.1,78.4,2025-04-21T16:48:20.188Z,2025-04-21T16:48:21Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5671267475,56,Back,5671267481,212,4.2,5671267483,213,0.92,5671267477,140,32.5,5671267479,141,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804643029,818,1,2,88,52,6oxoag5c6zbnn09wx08vz4iak,1,32.5,83.3,2025-04-21T16:48:21.204Z,2025-04-21T16:48:28Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5671267715,140,32.7,5671267713,56,Back,5671267719,212,3.1,5671267717,141,78.7,5671267721,213,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804643021,731,83,2,88,58,ew0hpuiweoltpsg5f51r2w64t,0,47.5,27.0,2025-04-21T16:48:27.023Z,2025-04-21T16:48:31Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5671267857,399,195m3d6cnwm71j1d2rjo25sdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804643043,819,1,2,88,59,6oxoag5c6zbnn09wx08vz4iak,1,54.5,77.5,2025-04-21T16:48:28.004Z,2025-04-21T16:48:30Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5671267799,141,77.3,5671267797,140,61.1,5671267801,212,6.9,5671267803,213,6.26,5671267795,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804643051,820,1,2,89,1,6oxoag5c6zbnn09wx08vz4iak,1,61.1,77.3,2025-04-21T16:48:29.788Z,2025-04-21T16:48:31Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5671267831,212,10.3,5671267825,140,66.7,5671267827,141,64.8,5671267835,213,5.32,5671267823,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804643065,821,3,2,89,4,6oxoag5c6zbnn09wx08vz4iak,0,74.4,60.2,2025-04-21T16:48:32.758Z,2025-04-21T16:48:47Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5671267929,286,,5671267927,56,Center,5671268123,233,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804643091,732,7,2,89,4,ew0hpuiweoltpsg5f51r2w64t,0,25.6,39.8,2025-04-21T16:48:32.759Z,2025-04-21T16:48:51Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,,5671268101,233,821,5671268069,285,,5671268067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804643085,822,3,2,89,6,6oxoag5c6zbnn09wx08vz4iak,0,68.8,55.0,2025-04-21T16:48:34.876Z,2025-04-21T16:48:45Z,3vuirsh6wmbhingygy27f0hqt,M. Sande,,,5671268163,233,733,5671268035,56,Center,5671268037,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804643095,733,7,2,89,6,ew0hpuiweoltpsg5f51r2w64t,0,31.2,45.0,2025-04-21T16:48:34.877Z,2025-04-21T16:57:05Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5671268081,285,,5671268079,56,Back,5671268149,233,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804643111,823,1,2,89,11,6oxoag5c6zbnn09wx08vz4iak,1,63.9,43.4,2025-04-21T16:48:39.525Z,2025-04-21T18:04:19Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,1.0,,5671284829,210,15,5671268257,155,,5671268261,140,70.7,5671284831,154,,5671268265,212,7.7,5671268267,213,5.90,5671268259,56,Center,5671268263,141,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804643115,824,15,2,89,13,6oxoag5c6zbnn09wx08vz4iak,1,91.7,34.4,2025-04-21T16:48:41.517Z,2025-04-21T18:28:28Z,ce1q0p0ifilrb8wx6rmkcaeol,B. Finne,,,5671268447,20,,5671284847,29,,5671268279,22,,5671284855,102,46.8,5671284857,103,7.0,5671548627,80,,5671284851,55,823,5671284859,146,98.9,5671268283,56,Center,5671284873,233,736,5671284849,154,5671268281,63,,5671284861,147,,,,,,,,,,48.0,,,,,,,
2804643161,736,10,2,89,13,ew0hpuiweoltpsg5f51r2w64t,1,2.6,52.8,2025-04-21T16:48:41.617Z,2025-04-21T16:56:21Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5671268557,179,,5671268513,182,,5671268515,56,Back,5671284893,233,824,5671268509,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804643149,734,12,2,89,14,ew0hpuiweoltpsg5f51r2w64t,1,6.4,67.0,2025-04-21T16:48:42.791Z,2025-04-21T16:54:31Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5671268451,56,Back,5671268459,213,1.72,5671268457,212,23.8,5671268485,167,,5671268453,140,3.1,5671268455,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804643153,735,5,2,89,15,ew0hpuiweoltpsg5f51r2w64t,0,6.0,101.8,2025-04-21T16:48:43.447Z,2025-04-21T16:54:32Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5671268465,56,Back,5671268467,347,,5671268517,233,825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804643141,825,5,2,89,15,6oxoag5c6zbnn09wx08vz4iak,1,94.0,-1.8,2025-04-21T16:48:43.447Z,2025-04-21T17:15:45Z,ce1q0p0ifilrb8wx6rmkcaeol,B. Finne,,,5671268487,233,735,5671268415,347,,5671268413,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804643217,826,1,2,89,28,6oxoag5c6zbnn09wx08vz4iak,1,88.9,0.0,2025-04-21T16:48:57.037Z,2025-04-21T16:48:58Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5671268951,212,16.2,5671268945,56,Right,5671268947,140,78.3,5671268943,107,,5671268953,213,2.33,5671268949,141,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804643227,827,1,2,89,30,6oxoag5c6zbnn09wx08vz4iak,1,78.3,15.6,2025-04-21T16:48:58.588Z,2025-04-21T16:49:00Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5671269001,140,77.9,5671268999,56,Right,5671269003,141,14.1,5671269007,213,4.32,5671269005,212,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804643295,828,1,2,89,31,6oxoag5c6zbnn09wx08vz4iak,1,77.9,11.6,2025-04-21T16:49:00.028Z,2025-04-21T16:49:08Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5671269355,212,20.8,5671269349,56,Center,5671269357,213,2.80,5671269353,141,21.8,5671269351,140,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
