id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2797361715,392,32,2,45,0,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-04-06T16:05:21.763Z,2025-04-06T16:05:24Z,,,,,5631180827,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797361697,517,32,2,45,0,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-04-06T16:05:21.763Z,2025-04-06T16:05:21Z,,,,,5631180705,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797361789,518,1,2,45,0,uqspd1bx7f6mq8ohj50u1k1k,1,50.2,50.0,2025-04-06T16:05:21.764Z,2025-04-06T16:05:26Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5631181261,213,2.86,5631181255,140,29.4,5631181263,279,S,5631181253,56,Back,5631181259,212,22.8,5631181257,141,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797361841,519,1,2,45,4,uqspd1bx7f6mq8ohj50u1k1k,0,29.6,59.7,2025-04-06T16:05:26.233Z,2025-04-06T16:05:30Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5631181549,157,,5631181555,141,90.5,5631181553,140,80.5,5631181559,213,0.37,5631181557,212,57.4,5631181561,1,,5631181551,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797361865,393,1,2,45,9,eujf9nqky8c5jnahb2f76m86o,0,22.7,8.5,2025-04-06T16:05:30.781Z,2025-04-06T16:05:33Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5631181981,286,,5631181713,212,2.0,5631181977,233,520,5631181705,157,,5631181707,56,Back,5631181975,236,,5631181711,141,8.3,5631181709,140,24.6,5631181715,213,5631181717,1,,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797361901,520,74,2,45,9,uqspd1bx7f6mq8ohj50u1k1k,1,80.5,90.5,2025-04-06T16:05:30.782Z,2025-04-06T18:11:56Z,33upoxyyqkh71m6d0b2nsn95g,M. Ubandoma,,,5631181909,56,Left,5631181915,285,,5631182025,233,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797362181,394,5,2,45,11,eujf9nqky8c5jnahb2f76m86o,1,-0.8,22.2,2025-04-06T16:05:33.406Z,2025-04-06T16:05:51Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5631183479,233,521,5631183427,56,Back,5631183429,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797361939,521,5,2,45,13,uqspd1bx7f6mq8ohj50u1k1k,0,101.0,82.4,2025-04-06T16:05:35.034Z,2025-04-06T16:05:50Z,33upoxyyqkh71m6d0b2nsn95g,M. Ubandoma,,,5631182075,56,Left,5631183537,233,394,5631182077,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797362317,395,1,2,45,28,eujf9nqky8c5jnahb2f76m86o,1,3.5,47.5,2025-04-06T16:05:49.791Z,2025-04-06T16:05:55Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5631184011,56,Center,5631184039,74,,5631184033,1,,5631184007,124,,5631184029,213,6.19,5631184015,140,62.2,5631184025,212,61.9,5631184019,141,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797362327,396,1,2,45,33,eujf9nqky8c5jnahb2f76m86o,0,62.2,38.0,2025-04-06T16:05:54.975Z,2025-04-06T16:07:09Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5631184081,56,Center,5631184083,140,66.7,5631184089,213,5.94,5631184077,3,,5631184085,141,35.5,5631184087,212,5.0,5631184079,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797362381,522,1,2,45,35,uqspd1bx7f6mq8ohj50u1k1k,0,33.2,74.4,2025-04-06T16:05:57.569Z,2025-04-06T16:05:59Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5631184431,212,26.1,5631184433,213,6.17,5631184427,140,57.9,5631184435,1,,5631184423,157,,5631184429,141,70.0,5631184425,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797362977,401,1,2,45,35,eujf9nqky8c5jnahb2f76m86o,0,67.3,47.5,2025-04-06T16:05:57.708Z,2025-04-06T16:07:07Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5631187707,212,5.8,5631187703,140,68.1,5631187697,3,,5631187705,141,39.1,5631187701,56,Center,5631187711,213,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797362431,397,1,2,45,37,eujf9nqky8c5jnahb2f76m86o,0,54.1,25.3,2025-04-06T16:05:58.998Z,2025-04-06T16:06:02Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5631184707,213,5.95,5631184699,56,Right,5631184703,141,16.7,5631184697,3,,5631184705,212,17.7,5631184701,140,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797362435,523,44,2,45,39,uqspd1bx7f6mq8ohj50u1k1k,1,31.9,80.8,2025-04-06T16:06:01.009Z,2025-04-06T18:13:14Z,15823p8n34f7coivq6wq687is,W. Igor,,,5631184717,285,,5631184947,233,398,5631184715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797362455,398,44,2,45,39,eujf9nqky8c5jnahb2f76m86o,0,68.1,19.2,2025-04-06T16:06:01.010Z,2025-04-06T18:13:14Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5631184813,286,,5631184985,233,523,5631184811,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797362521,524,1,2,45,39,uqspd1bx7f6mq8ohj50u1k1k,1,35.4,76.7,2025-04-06T16:06:01.393Z,2025-04-06T16:06:05Z,15823p8n34f7coivq6wq687is,W. Igor,,,5631185185,213,1.12,5631185183,212,9.5,5631185177,56,Back,5631185175,3,,5631185179,140,39.4,5631185181,141,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797362533,525,3,2,45,42,uqspd1bx7f6mq8ohj50u1k1k,0,39.8,91.2,2025-04-06T16:06:04.372Z,2025-04-06T17:57:02Z,33upoxyyqkh71m6d0b2nsn95g,M. Ubandoma,,,5631185393,233,399,5631185241,56,Back,5631185245,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797362519,399,7,2,45,42,eujf9nqky8c5jnahb2f76m86o,1,60.2,8.8,2025-04-06T16:06:04.373Z,2025-04-06T17:57:02Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5631185171,56,Right,5631185353,233,525,5631185173,285,,5631185169,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797362525,400,5,2,45,43,eujf9nqky8c5jnahb2f76m86o,0,62.7,-1.6,2025-04-06T16:06:05.196Z,2025-04-06T16:06:13Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5631185205,347,,5631185969,233,526,5631185203,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797362635,526,5,2,45,45,uqspd1bx7f6mq8ohj50u1k1k,1,37.3,101.6,2025-04-06T16:06:06.866Z,2025-04-06T16:06:13Z,33upoxyyqkh71m6d0b2nsn95g,M. Ubandoma,,,5631185843,56,Back,5631185845,347,,5631185901,233,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797362921,527,1,2,45,58,uqspd1bx7f6mq8ohj50u1k1k,1,54.3,100.0,2025-04-06T16:06:20.377Z,2025-04-06T16:06:25Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5631187377,140,37.0,5631187383,213,3.52,5631187379,141,90.6,5631187375,56,Back,5631187381,212,19.6,5631187371,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797362941,528,1,2,46,3,uqspd1bx7f6mq8ohj50u1k1k,1,34.8,75.1,2025-04-06T16:06:24.866Z,2025-04-06T16:06:26Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5631187497,212,14.1,5631187491,56,Back,5631187495,141,54.5,5631187493,140,33.3,5631187499,213,4.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363013,529,1,2,46,4,uqspd1bx7f6mq8ohj50u1k1k,1,33.3,54.5,2025-04-06T16:06:26.577Z,2025-04-06T16:06:30Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5631187931,213,1.51,5631187927,141,67.6,5631187923,56,Back,5631187929,212,8.9,5631187925,140,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363037,530,1,2,46,8,uqspd1bx7f6mq8ohj50u1k1k,1,39.4,69.1,2025-04-06T16:06:30.713Z,2025-04-06T16:06:32Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5631188059,140,38.9,5631188063,212,15.9,5631188061,141,45.7,5631188065,213,4.68,5631188057,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363089,531,1,2,46,10,uqspd1bx7f6mq8ohj50u1k1k,1,38.9,43.0,2025-04-06T16:06:32.401Z,2025-04-06T16:06:35Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5631188357,213,5.72,5631188359,1,,5631188353,141,11.9,5631188355,212,39.7,5631188349,56,Right,5631188351,140,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363111,532,1,2,46,13,uqspd1bx7f6mq8ohj50u1k1k,1,70.9,11.9,2025-04-06T16:06:35.521Z,2025-04-06T16:06:37Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5631188489,141,22.2,5631188485,56,Center,5631188493,213,2.39,5631188487,140,63.8,5631188491,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363189,533,1,2,46,15,uqspd1bx7f6mq8ohj50u1k1k,1,62.5,25.2,2025-04-06T16:06:36.867Z,2025-04-06T16:06:42Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5631188917,141,13.5,5631188921,213,4.35,5631188919,212,8.5,5631188913,56,Right,5631188915,140,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363249,534,1,2,46,20,uqspd1bx7f6mq8ohj50u1k1k,1,66.4,21.5,2025-04-06T16:06:41.865Z,2025-04-06T16:06:47Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5631189411,212,7.1,5631189407,140,65.1,5631189405,56,Center,5631189413,213,1.76,5631189409,141,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363269,535,1,2,46,25,uqspd1bx7f6mq8ohj50u1k1k,1,64.9,58.8,2025-04-06T16:06:47.569Z,2025-04-06T16:06:49Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5631189539,212,10.4,5631189533,56,Center,5631189535,140,60.2,5631189537,141,72.3,5631189541,213,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363255,402,83,2,46,26,eujf9nqky8c5jnahb2f76m86o,0,43.5,57.9,2025-04-06T16:06:47.844Z,2025-04-06T18:13:50Z,342b6q9d0ghvvizc2s6801ses,S. Jonassen,,,5631189893,399,3sfh0fq729hxtea9rzfke9979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363339,536,1,2,46,27,uqspd1bx7f6mq8ohj50u1k1k,1,60.2,72.3,2025-04-06T16:06:49.057Z,2025-04-06T16:06:51Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5631189879,212,7.0,5631189871,140,65.4,5631189875,141,78.8,5631189869,56,Center,5631189881,213,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363387,537,1,2,46,32,uqspd1bx7f6mq8ohj50u1k1k,0,67.9,89.3,2025-04-06T16:06:54.299Z,2025-04-06T16:06:54Z,33upoxyyqkh71m6d0b2nsn95g,M. Ubandoma,,,5631190179,141,81.7,5631190175,56,Left,5631190183,213,5.59,5631190177,140,73.8,5631190181,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363407,403,8,2,46,34,eujf9nqky8c5jnahb2f76m86o,1,33.0,25.2,2025-04-06T16:06:56.002Z,2025-04-06T16:07:04Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5631190277,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363427,404,5,2,46,35,eujf9nqky8c5jnahb2f76m86o,0,34.6,-2.0,2025-04-06T16:06:56.996Z,2025-04-06T16:07:05Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5631190381,347,,5631191045,233,538,5631190379,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363547,538,5,2,46,36,uqspd1bx7f6mq8ohj50u1k1k,1,64.9,102.0,2025-04-06T16:06:58.730Z,2025-04-06T16:07:06Z,33upoxyyqkh71m6d0b2nsn95g,M. Ubandoma,,,5631191023,56,Left,5631191041,233,404,5631191027,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363567,539,1,2,46,43,uqspd1bx7f6mq8ohj50u1k1k,1,66.5,100.0,2025-04-06T16:07:04.794Z,2025-04-06T16:09:23Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5631191121,56,Left,5631191129,213,3.99,5631191123,140,58.2,5631191119,107,,5631191125,141,87.4,5631191127,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363645,540,1,2,46,46,uqspd1bx7f6mq8ohj50u1k1k,1,57.9,80.3,2025-04-06T16:07:08.185Z,2025-04-06T16:07:11Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5631191475,140,54.4,5631191473,56,Center,5631191479,212,14.7,5631191477,141,59.3,5631191481,213,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363719,541,1,2,46,49,uqspd1bx7f6mq8ohj50u1k1k,1,56.2,54.2,2025-04-06T16:07:10.873Z,2025-04-06T16:07:16Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5631191931,213,5.29,5631191929,212,35.0,5631191915,56,Right,5631191925,141,11.1,5631191919,140,74.5,5631191933,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363723,405,45,2,46,54,eujf9nqky8c5jnahb2f76m86o,0,23.8,90.0,2025-04-06T16:07:16.762Z,2025-04-06T17:57:16Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5631192183,233,542,5631191943,56,Back,5631191945,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363741,542,3,2,46,54,uqspd1bx7f6mq8ohj50u1k1k,1,76.2,10.0,2025-04-06T16:07:16.762Z,2025-04-06T17:57:16Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5631192087,286,,5631192125,233,405,5631192085,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363775,543,1,2,46,56,uqspd1bx7f6mq8ohj50u1k1k,0,93.3,12.5,2025-04-06T16:07:18.394Z,2025-04-06T16:07:20Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5631192311,212,25.8,5631192299,56,Center,5631192313,213,1.74,5631192303,140,89.2,5631192295,2,,5631192297,155,,5631192307,141,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363789,406,12,2,46,59,eujf9nqky8c5jnahb2f76m86o,1,8.8,53.3,2025-04-06T16:07:20.862Z,2025-04-06T16:07:27Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5631192389,141,83.5,5631192419,15,,5631192385,56,Back,5631192393,213,0.89,5631192387,140,24.6,5631192391,212,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363847,544,1,2,47,1,uqspd1bx7f6mq8ohj50u1k1k,0,77.3,39.8,2025-04-06T16:07:23.010Z,2025-04-06T16:07:24Z,15823p8n34f7coivq6wq687is,W. Igor,,,5631192711,141,21.3,5631192707,56,Center,5631192713,212,18.3,5631192709,140,89.9,5631192715,213,5.52,5631192705,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363919,407,3,2,47,5,eujf9nqky8c5jnahb2f76m86o,0,21.4,90.5,2025-04-06T16:07:27.148Z,2025-04-06T17:07:24Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5631193095,285,,5631193093,56,Back,5631193119,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363935,546,1,2,47,6,uqspd1bx7f6mq8ohj50u1k1k,1,82.3,13.2,2025-04-06T16:07:27.801Z,2025-04-06T16:07:28Z,15823p8n34f7coivq6wq687is,W. Igor,,,5631193169,212,8.8,5631193163,56,Center,5631193165,140,76.4,5631193171,213,2.35,5631193167,141,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797363955,547,1,2,47,7,uqspd1bx7f6mq8ohj50u1k1k,0,76.4,22.4,2025-04-06T16:07:28.771Z,2025-04-06T16:07:29Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5631193231,141,12.2,5631193235,212,18.3,5631193227,56,Right,5631193229,140,92.5,5631193237,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364027,410,1,2,47,9,eujf9nqky8c5jnahb2f76m86o,1,25.7,90.9,2025-04-06T16:07:31.252Z,2025-04-06T18:15:06Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5631193581,212,6.2,5631193583,213,5.75,5631193577,140,30.8,5631193575,56,Back,5631193579,141,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364039,411,1,2,47,11,eujf9nqky8c5jnahb2f76m86o,0,30.8,86.2,2025-04-06T16:07:33.252Z,2025-04-06T18:14:51Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5631193647,56,Back,5631193653,212,11.1,5631193651,141,100.0,5631193655,213,1.95,5631193649,140,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364053,412,5,2,47,12,eujf9nqky8c5jnahb2f76m86o,0,21.8,101.6,2025-04-06T16:07:33.811Z,2025-04-06T16:07:39Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5631193733,347,,5631193839,233,548,5631193731,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364057,548,5,2,47,12,uqspd1bx7f6mq8ohj50u1k1k,1,78.2,-1.6,2025-04-06T16:07:34.019Z,2025-04-06T18:01:30Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5631193797,233,412,5631193741,347,,5631193739,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364195,549,1,2,47,19,uqspd1bx7f6mq8ohj50u1k1k,1,76.8,0.0,2025-04-06T16:07:40.898Z,2025-04-06T16:07:41Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5631194607,56,Right,5631194615,213,1.94,5631194605,107,,5631194613,212,14.2,5631194609,140,71.9,5631194611,141,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364215,550,1,2,47,19,uqspd1bx7f6mq8ohj50u1k1k,1,71.9,17.6,2025-04-06T16:07:41.730Z,2025-04-06T16:07:42Z,15823p8n34f7coivq6wq687is,W. Igor,,,5631194703,56,Center,5631194709,212,25.3,5631194705,140,56.1,5631194711,213,2.29,5631194707,141,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364321,551,1,2,47,20,uqspd1bx7f6mq8ohj50u1k1k,1,56.1,45.7,2025-04-06T16:07:42.433Z,2025-04-06T16:07:46Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5631195257,212,24.9,5631195251,56,Left,5631195255,141,81.5,5631195259,213,1.36,5631195253,140,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364333,552,1,2,47,24,uqspd1bx7f6mq8ohj50u1k1k,0,72.6,66.7,2025-04-06T16:07:46.522Z,2025-04-06T16:07:48Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5631195413,236,,5631195419,286,,5631195311,140,77.1,5631195415,233,413,5631195315,212,4.8,5631195309,56,Center,5631195313,141,65.4,5631195317,213,6.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364347,413,74,2,47,24,eujf9nqky8c5jnahb2f76m86o,1,33.2,35.4,2025-04-06T16:07:46.523Z,2025-04-06T18:11:57Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5631195385,56,Back,5631195387,285,,5631195457,233,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364459,415,3,2,47,28,eujf9nqky8c5jnahb2f76m86o,1,35.3,29.8,2025-04-06T16:07:50.060Z,2025-04-06T17:57:16Z,342b6q9d0ghvvizc2s6801ses,S. Jonassen,,,5631195927,286,,5631195963,233,553,5631195923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364403,553,45,2,47,28,uqspd1bx7f6mq8ohj50u1k1k,0,64.7,70.2,2025-04-06T16:07:50.060Z,2025-04-06T17:57:17Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5631195643,56,Center,5631196015,285,,5631196011,233,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364487,416,1,2,47,31,eujf9nqky8c5jnahb2f76m86o,1,39.5,26.2,2025-04-06T16:07:52.860Z,2025-04-06T16:07:54Z,342b6q9d0ghvvizc2s6801ses,S. Jonassen,,,5631196081,56,Back,5631196091,213,4.39,5631196085,140,36.3,5631196089,212,10.6,5631196087,141,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364523,417,1,2,47,32,eujf9nqky8c5jnahb2f76m86o,1,36.4,9.5,2025-04-06T16:07:54.100Z,2025-04-06T16:07:56Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5631196245,140,44.5,5631196251,213,0.05,5631196243,56,Back,5631196249,212,8.5,5631196247,141,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364635,418,1,2,47,34,eujf9nqky8c5jnahb2f76m86o,0,46.2,12.5,2025-04-06T16:07:56.396Z,2025-04-06T16:08:02Z,342b6q9d0ghvvizc2s6801ses,S. Jonassen,,,5631196863,140,100.0,5631196857,56,Center,5631196871,141,23.0,5631196889,1,,5631196877,212,57.6,5631196883,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364659,420,43,2,47,40,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-04-06T16:08:02.329Z,2025-04-06T16:08:05Z,342b6q9d0ghvvizc2s6801ses,S. Jonassen,,,5631197017,56,Center,5631197019,346,0,5631197145,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364671,554,56,2,47,41,uqspd1bx7f6mq8ohj50u1k1k,1,11.0,75.6,2025-04-06T16:08:03.651Z,2025-04-06T16:08:03Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5631197051,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364645,419,5,2,47,43,eujf9nqky8c5jnahb2f76m86o,0,101.0,28.4,2025-04-06T16:08:04.902Z,2025-04-06T18:01:27Z,342b6q9d0ghvvizc2s6801ses,S. Jonassen,,,5631196957,346,,5631196953,56,Center,5631197529,233,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364759,555,5,2,47,43,uqspd1bx7f6mq8ohj50u1k1k,1,-1.0,71.6,2025-04-06T16:08:05.171Z,2025-04-06T16:08:11Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5631197461,56,Back,5631197489,233,419,5631197463,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797364931,556,1,2,47,46,uqspd1bx7f6mq8ohj50u1k1k,1,1.7,49.3,2025-04-06T16:08:08.625Z,2025-04-06T16:08:17Z,8u1ii0vmhpub1p2gbsk1w7yzt,M. Lansing,,,5631198341,56,Back,5631198339,124,,5631198345,141,45.8,5631198353,237,,5631198343,140,9.0,5631198349,213,5.98,5631198347,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
