id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value
2815410507,539,6,2,73,37,crlocdyqyb1fdhck54qxs65rl,0,2.4,66.4,2025-05-16T19:33:30.409Z,2025-05-16T20:09:56Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5730890371,56,Back,5730890373,73,,5730890473,233,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815410419,686,6,2,73,37,8q6cv8g4bd3xdl7m88kll16na,1,97.6,33.6,2025-05-16T19:33:30.409Z,2025-05-16T20:09:56Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5730890283,75,,5730890401,233,539,5730890279,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815410901,687,18,2,74,11,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-05-16T19:34:03.772Z,2025-05-16T19:34:05Z,2d9k8p22131is7op7vcn0arbp,V. Hedenstad,,,5730892523,55,688,5730892493,59,6,5730892489,42,,5730892491,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815410903,688,19,2,74,11,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-05-16T19:34:03.773Z,2025-05-16T20:43:45Z,769pk71w97o3z1x34npz8quh,C. Borchgrevink,,,5731164831,293,2,5730892511,55,687,5730892505,145,2,5730892509,44,Defender,5730892507,59,2,5731164829,292,3,5730892501,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815411753,689,1,2,75,16,8q6cv8g4bd3xdl7m88kll16na,0,99.5,0.5,2025-05-16T19:35:09.194Z,2025-05-16T19:35:11Z,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,5730897187,56,Center,5730897183,155,,5730897181,6,,5730897189,140,94.4,5730897193,212,35.9,5730897191,141,52.7,5730897197,1,,5730897179,2,,5730897185,224,5730897195,213,1.72,,,,,,,,,,,,,,,,,,,,,,,,
2815411795,541,44,2,75,17,crlocdyqyb1fdhck54qxs65rl,1,6.9,55.8,2025-05-16T19:35:10.620Z,2025-05-16T20:18:23Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5730897395,285,,5730897393,56,Back,5731018581,233,880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815433233,880,44,2,75,18,8q6cv8g4bd3xdl7m88kll16na,0,93.1,44.2,2025-05-16T19:35:10.621Z,2025-05-16T20:18:24Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5731018645,233,541,5731018327,56,Center,5731018329,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815411799,542,12,2,75,18,crlocdyqyb1fdhck54qxs65rl,1,7.4,61.4,2025-05-16T19:35:11.193Z,2025-05-16T20:43:39Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5730897405,56,Back,5730897453,15,,5730897413,213,0.00,5730897411,212,18.4,5730897407,140,24.9,5730897409,141,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815411831,543,1,2,75,22,crlocdyqyb1fdhck54qxs65rl,0,23.1,61.4,2025-05-16T19:35:14.963Z,2025-05-16T20:02:00Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5730897639,141,100.0,5730897633,157,,5730897637,140,68.5,5730897649,1,,5730897641,212,55.0,5730897645,213,0.52,5730897635,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815411837,544,5,2,75,24,crlocdyqyb1fdhck54qxs65rl,0,65.6,101.3,2025-05-16T19:35:17.122Z,2025-05-16T20:49:32Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5730897675,347,,5730901953,233,690,5730897673,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815412597,690,5,2,75,24,8q6cv8g4bd3xdl7m88kll16na,1,34.4,-1.3,2025-05-16T19:35:17.122Z,2025-05-16T20:49:31Z,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,5730901833,347,,5730901831,56,Back,5730901905,233,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815412021,545,18,2,75,40,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-05-16T19:35:32.639Z,2025-05-16T19:35:34Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,,5730898671,44,Forward,5730898675,59,19,5730898863,55,546,5730898667,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815412035,546,19,2,75,40,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-05-16T19:35:32.640Z,2025-05-16T19:35:34Z,a9guphf8p0im4it165fsqhud,P. Kirkevold,,,5730898759,42,,5730898763,145,10,5730898767,292,9,5730898769,293,2,5730898765,59,16,5730898773,55,545,5730898771,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815412277,547,18,2,75,55,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-05-16T19:35:48.181Z,2025-05-16T19:35:49Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5730900045,44,Defender,5730900105,55,548,5730900047,59,5,5730900043,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815412283,548,19,2,75,55,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-05-16T19:35:48.182Z,2025-05-16T19:35:50Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5730900069,55,547,5730900063,292,3,5730900061,59,7,5730900067,44,Defender,5730900059,145,3,5730900055,42,,5730900065,293,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815412609,691,1,2,76,22,8q6cv8g4bd3xdl7m88kll16na,1,41.0,0.0,2025-05-16T19:36:15.185Z,2025-05-16T19:36:17Z,769pk71w97o3z1x34npz8quh,C. Borchgrevink,,,5730901987,56,Back,5730901993,212,11.8,5730901991,141,14.4,5730901989,140,36.9,5730901985,107,,5730901995,213,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815412625,692,1,2,76,23,8q6cv8g4bd3xdl7m88kll16na,1,36.9,14.4,2025-05-16T19:36:16.144Z,2025-05-16T19:36:18Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5730902057,56,Back,5730902067,141,63.8,5730902061,140,37.3,5730902081,1,,5730902073,212,33.6,5730902077,213,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815412653,693,1,2,76,25,8q6cv8g4bd3xdl7m88kll16na,1,37.3,63.8,2025-05-16T19:36:17.792Z,2025-05-16T19:36:20Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5730902205,212,25.6,5730902207,213,0.58,5730902201,140,57.7,5730902203,141,84.4,5730902199,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815412693,694,1,2,76,27,8q6cv8g4bd3xdl7m88kll16na,1,62.5,89.3,2025-05-16T19:36:19.969Z,2025-05-16T19:36:23Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5730902365,213,0.24,5730902359,140,72.6,5730902357,56,Left,5730902363,212,10.9,5730902361,141,93.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815412733,695,1,2,76,30,8q6cv8g4bd3xdl7m88kll16na,1,67.1,91.7,2025-05-16T19:36:22.752Z,2025-05-16T19:36:26Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5730902605,141,46.8,5730902611,1,,5730902607,212,33.6,5730902601,56,Center,5730902603,140,53.7,5730902609,213,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815412789,696,1,2,76,33,8q6cv8g4bd3xdl7m88kll16na,1,53.7,46.8,2025-05-16T19:36:26.080Z,2025-05-16T19:36:30Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5730902935,212,23.1,5730902931,140,64.2,5730902933,141,17.0,5730902937,213,5.21,5730902929,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815412819,697,1,2,76,37,8q6cv8g4bd3xdl7m88kll16na,1,64.2,17.0,2025-05-16T19:36:29.720Z,2025-05-16T19:36:31Z,769pk71w97o3z1x34npz8quh,C. Borchgrevink,,,5730903107,212,13.1,5730903103,140,73.1,5730903101,56,Right,5730903109,213,5.51,5730903105,141,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815412859,698,1,2,76,39,8q6cv8g4bd3xdl7m88kll16na,1,73.1,7.9,2025-05-16T19:36:31.688Z,2025-05-16T19:36:34Z,3nl291loxoqoghj60c05rubro,F. Thorvaldsen,,,5730903331,213,2.21,5730903325,140,61.7,5730903327,141,31.4,5730903323,56,Center,5730903329,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815412891,699,1,2,76,41,8q6cv8g4bd3xdl7m88kll16na,0,61.7,31.4,2025-05-16T19:36:33.920Z,2025-05-16T19:36:36Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5730903489,213,1.05,5730903487,212,24.4,5730903481,140,73.2,5730903473,155,,5730903477,56,Center,5730903485,141,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815412935,550,1,2,76,46,crlocdyqyb1fdhck54qxs65rl,0,31.0,43.7,2025-05-16T19:36:38.841Z,2025-05-16T19:36:40Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5730903737,56,Center,5730903731,155,,5730903749,140,66.8,5730903763,1,,5730903761,213,6.17,5730903753,141,37.4,5730903757,212,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815413011,701,1,2,76,48,8q6cv8g4bd3xdl7m88kll16na,1,28.9,60.6,2025-05-16T19:36:41.144Z,2025-05-16T19:36:45Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5730904193,212,21.8,5730904191,141,44.2,5730904189,140,11.1,5730904187,56,Back,5730904195,213,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815413045,702,1,2,76,52,8q6cv8g4bd3xdl7m88kll16na,1,11.9,43.2,2025-05-16T19:36:44.736Z,2025-05-16T19:36:47Z,cpcjoijkj6xhmcbfnyuarh1hx,J. Storevik,,,5730904391,212,10.8,5730904387,141,31.8,5730904383,140,19.1,5730904381,56,Back,5730904395,213,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815413113,703,1,2,76,55,8q6cv8g4bd3xdl7m88kll16na,1,22.0,30.9,2025-05-16T19:36:47.656Z,2025-05-16T19:36:54Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5730904739,140,31.5,5730904745,213,5.34,5730904737,56,Back,5730904743,212,17.0,5730904741,141,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815413151,704,1,2,77,1,8q6cv8g4bd3xdl7m88kll16na,1,34.5,15.0,2025-05-16T19:36:53.760Z,2025-05-16T19:36:57Z,769pk71w97o3z1x34npz8quh,C. Borchgrevink,,,5730904921,141,30.7,5730904923,212,11.1,5730904925,213,1.85,5730904919,140,31.6,5730904917,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815413217,705,1,2,77,4,8q6cv8g4bd3xdl7m88kll16na,1,31.6,30.7,2025-05-16T19:36:57.032Z,2025-05-16T19:37:02Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5730905319,141,73.5,5730905325,1,,5730905317,140,45.6,5730905323,213,1.10,5730905321,212,32.6,5730905315,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815413269,706,1,2,77,10,8q6cv8g4bd3xdl7m88kll16na,1,55.0,77.9,2025-05-16T19:37:02.680Z,2025-05-16T19:37:06Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5730905629,140,67.0,5730905637,212,12.7,5730905633,141,80.0,5730905639,213,0.11,5730905625,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815413315,707,1,2,77,13,8q6cv8g4bd3xdl7m88kll16na,1,63.3,70.5,2025-05-16T19:37:05.967Z,2025-05-16T19:37:10Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5730905895,213,4.72,5730905887,56,Right,5730905891,141,14.1,5730905893,212,38.4,5730905889,140,63.7,5730905897,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815413379,708,1,2,77,17,8q6cv8g4bd3xdl7m88kll16na,1,63.7,14.1,2025-05-16T19:37:10.184Z,2025-05-16T19:37:14Z,769pk71w97o3z1x34npz8quh,C. Borchgrevink,,,5730906195,56,Right,5730906205,212,9.4,5730906199,140,70.8,5730906203,141,5.7,5730906207,213,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815413387,709,1,2,77,21,8q6cv8g4bd3xdl7m88kll16na,0,69.2,19.2,2025-05-16T19:37:14.392Z,2025-05-16T19:37:15Z,3nl291loxoqoghj60c05rubro,F. Thorvaldsen,,,5730906245,213,0.37,5730906237,56,Center,5730906239,140,76.0,5730906241,141,23.3,5730906243,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815413393,551,8,2,77,22,crlocdyqyb1fdhck54qxs65rl,1,20.8,64.5,2025-05-16T19:37:15.083Z,2025-05-16T19:37:15Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5730906253,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815413461,552,1,2,77,23,crlocdyqyb1fdhck54qxs65rl,1,22.5,63.9,2025-05-16T19:37:16.009Z,2025-05-16T19:37:20Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5730906565,212,9.0,5730906559,56,Back,5730906567,213,5.91,5730906563,141,59.1,5730906561,140,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815413471,553,1,2,77,24,crlocdyqyb1fdhck54qxs65rl,0,29.6,60.2,2025-05-16T19:37:16.889Z,2025-05-16T19:37:30Z,a9guphf8p0im4it165fsqhud,P. Kirkevold,,,5730906627,212,5.9,5730906623,140,28.1,5730906621,56,Back,5730906629,213,1.84,5730906625,141,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815413451,710,61,2,77,26,8q6cv8g4bd3xdl7m88kll16na,1,66.1,22.4,2025-05-16T19:37:19.427Z,2025-05-16T19:37:19Z,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,5730906529,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815413529,555,1,2,77,29,crlocdyqyb1fdhck54qxs65rl,0,32.3,92.4,2025-05-16T19:37:22.266Z,2025-05-16T19:37:25Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5730906955,212,33.2,5730906949,56,Left,5730906947,155,,5730906959,1,,5730906951,140,63.4,5730906953,141,100.0,5730906957,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815413537,556,5,2,77,32,crlocdyqyb1fdhck54qxs65rl,0,62.2,100.8,2025-05-16T19:37:24.765Z,2025-05-16T20:49:32Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5730906997,56,Left,5730907771,233,711,5730906999,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815413679,711,5,2,77,32,8q6cv8g4bd3xdl7m88kll16na,1,37.8,-0.8,2025-05-16T19:37:24.765Z,2025-05-16T20:49:32Z,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,5730907705,347,,5730907703,56,Back,5730907731,233,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815413791,712,1,2,77,41,8q6cv8g4bd3xdl7m88kll16na,1,44.8,0.0,2025-05-16T19:37:34.576Z,2025-05-16T19:37:43Z,769pk71w97o3z1x34npz8quh,C. Borchgrevink,,,5730908235,140,47.4,5730908241,213,1.30,5730908233,56,Back,5730908231,107,,5730908237,141,13.2,5730908239,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815413841,713,1,2,77,50,8q6cv8g4bd3xdl7m88kll16na,1,60.5,22.4,2025-05-16T19:37:43.207Z,2025-05-16T19:37:48Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5730908537,140,56.6,5730908539,141,57.0,5730908543,213,1.74,5730908541,212,23.9,5730908535,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815413931,714,1,2,77,55,8q6cv8g4bd3xdl7m88kll16na,1,64.8,52.4,2025-05-16T19:37:48.456Z,2025-05-16T19:37:55Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5730909009,141,7.4,5730909015,1,,5730909007,140,79.1,5730909011,212,34.1,5730909013,213,5.17,5730909005,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815414011,715,1,2,78,2,8q6cv8g4bd3xdl7m88kll16na,1,71.7,19.8,2025-05-16T19:37:55.560Z,2025-05-16T19:38:01Z,769pk71w97o3z1x34npz8quh,C. Borchgrevink,,,5730909395,140,67.4,5730909403,1,,5730909401,213,1.69,5730909399,212,38.8,5730909393,56,Center,5730909397,141,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815414051,716,1,2,78,8,8q6cv8g4bd3xdl7m88kll16na,1,67.6,72.0,2025-05-16T19:38:01.016Z,2025-05-16T19:38:04Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5730909675,212,31.0,5730909669,56,Center,5730909677,213,4.50,5730909673,141,27.4,5730909671,140,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815414087,717,1,2,78,11,8q6cv8g4bd3xdl7m88kll16na,1,61.4,27.4,2025-05-16T19:38:03.951Z,2025-05-16T19:38:07Z,769pk71w97o3z1x34npz8quh,C. Borchgrevink,,,5730909955,56,Right,5730909963,213,5.23,5730909961,212,13.0,5730909959,141,10.7,5730909957,140,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815414109,718,1,2,78,14,8q6cv8g4bd3xdl7m88kll16na,1,64.2,16.2,2025-05-16T19:38:07.151Z,2025-05-16T19:38:09Z,3nl291loxoqoghj60c05rubro,F. Thorvaldsen,,,5730910075,141,21.3,5730910079,213,2.68,5730910077,212,7.8,5730910073,140,57.5,5730910071,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815414171,719,1,2,78,16,8q6cv8g4bd3xdl7m88kll16na,1,57.5,21.3,2025-05-16T19:38:08.832Z,2025-05-16T19:38:12Z,769pk71w97o3z1x34npz8quh,C. Borchgrevink,,,5730910405,212,13.6,5730910403,141,38.9,5730910401,140,51.4,5730910399,56,Center,5730910407,213,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815414253,720,1,2,78,19,8q6cv8g4bd3xdl7m88kll16na,1,51.4,31.5,2025-05-16T19:38:12.383Z,2025-05-16T19:38:18Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5730910873,212,12.3,5730910877,213,4.43,5730910865,140,48.1,5730910869,141,14.1,5730910863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815414281,721,1,2,78,25,8q6cv8g4bd3xdl7m88kll16na,0,48.3,21.2,2025-05-16T19:38:18.415Z,2025-05-16T19:38:22Z,769pk71w97o3z1x34npz8quh,C. Borchgrevink,,,5730911115,141,17.4,5730911123,1,,5730911113,140,100.0,5730911111,56,Right,5730911117,212,55.7,5730911119,213,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815414475,558,5,2,78,28,crlocdyqyb1fdhck54qxs65rl,1,-1.0,84.6,2025-05-16T19:38:21.402Z,2025-05-16T20:49:33Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5730912073,56,Back,5730912075,346,,5730912135,233,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815414357,722,5,2,78,28,8q6cv8g4bd3xdl7m88kll16na,0,101.0,15.4,2025-05-16T19:38:21.402Z,2025-05-16T20:49:33Z,769pk71w97o3z1x34npz8quh,C. Borchgrevink,,,5730911477,56,Right,5730911479,346,,5730912155,233,558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815414841,559,1,2,79,7,crlocdyqyb1fdhck54qxs65rl,1,3.7,42.8,2025-05-16T19:39:00.347Z,2025-05-16T19:39:02Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,,5730914245,74,,5730914229,124,,5730914235,141,24.0,5730914237,212,59.1,5730914231,56,Center,5730914233,140,58.7,5730914239,213,6.07,5730914241,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815431831,679,1,2,79,8,crlocdyqyb1fdhck54qxs65rl,1,64.2,22.8,2025-05-16T19:39:00.621Z,2025-05-16T20:00:51Z,a9guphf8p0im4it165fsqhud,P. Kirkevold,,,5731010419,141,24.1,5731010425,213,0.11,5731010411,56,Center,5731010403,3,,5731010423,212,7.7,5731010407,168,,5731010415,140,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815414851,560,50,2,79,9,crlocdyqyb1fdhck54qxs65rl,1,64.2,21.0,2025-05-16T19:39:02.270Z,2025-05-16T20:10:06Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5730914283,56,Right,5730914505,233,723,5730914285,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815414857,723,7,2,79,9,8q6cv8g4bd3xdl7m88kll16na,1,35.8,79.0,2025-05-16T19:39:02.271Z,2025-05-16T20:10:06Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5730914341,285,,5730914339,56,Back,5730914483,233,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815414885,725,1,2,79,11,8q6cv8g4bd3xdl7m88kll16na,1,28.2,86.7,2025-05-16T19:39:04.275Z,2025-05-16T19:39:06Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5730914529,56,Back,5730914533,141,77.1,5730914531,140,31.5,5730914537,213,5.20,5730914535,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815414899,726,1,2,79,12,8q6cv8g4bd3xdl7m88kll16na,1,31.5,77.1,2025-05-16T19:39:05.295Z,2025-05-16T19:39:07Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5730914609,213,0.94,5730914601,56,Back,5730914603,140,38.1,5730914607,212,11.8,5730914605,141,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815414917,727,1,2,79,14,8q6cv8g4bd3xdl7m88kll16na,1,35.2,82.0,2025-05-16T19:39:07.527Z,2025-05-16T19:40:02Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5730918371,213,2.72,5730918365,140,25.5,5730918369,212,11.2,5730918363,56,Back,5730918367,141,88.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815414959,730,1,2,79,15,8q6cv8g4bd3xdl7m88kll16na,1,24.6,94.1,2025-05-16T19:39:08.335Z,2025-05-16T20:43:31Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5730914867,56,Back,5730914869,140,35.9,5730914875,213,6.15,5730914865,155,,5730914871,141,91.7,5730914873,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815414967,731,1,2,79,16,8q6cv8g4bd3xdl7m88kll16na,0,35.9,91.7,2025-05-16T19:39:09.087Z,2025-05-16T20:43:28Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5730914925,213,4.61,5730914919,140,35.7,5730914917,56,Back,5730914923,212,2.1,5730914921,141,88.7,5730914915,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815414983,561,1,2,79,17,crlocdyqyb1fdhck54qxs65rl,1,56.4,23.3,2025-05-16T19:39:09.810Z,2025-05-16T19:39:12Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5730915039,212,9.1,5730915037,141,36.7,5730915033,56,Center,5730915041,213,1.56,5730915035,140,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815415011,562,1,2,79,19,crlocdyqyb1fdhck54qxs65rl,1,54.9,34.2,2025-05-16T19:39:11.754Z,2025-05-16T19:39:13Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5730915149,141,23.6,5730915147,140,36.9,5730915143,56,Back,5730915155,213,3.51,5730915153,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815415037,564,1,2,79,20,crlocdyqyb1fdhck54qxs65rl,1,34.1,25.9,2025-05-16T19:39:13.481Z,2025-05-16T19:39:15Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5730915285,56,Back,5730915291,212,9.7,5730915293,213,1.48,5730915289,141,40.1,5730915287,140,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815415067,565,1,2,79,22,crlocdyqyb1fdhck54qxs65rl,1,36.5,39.1,2025-05-16T19:39:15.171Z,2025-05-16T19:39:17Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5730915429,140,39.4,5730915433,212,13.7,5730915427,56,Back,5730915431,141,19.4,5730915425,155,,5730915435,213,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815415089,566,1,2,79,24,crlocdyqyb1fdhck54qxs65rl,1,39.1,19.4,2025-05-16T19:39:17.217Z,2025-05-16T19:39:19Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5730915515,141,27.4,5730915519,213,1.65,5730915511,56,Back,5730915513,140,38.7,5730915517,212,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
