id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2815300767,429,18,2,45,0,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-05-16T17:03:13Z,2025-05-16T17:03:53Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5730276243,55,430,5730276147,59,3,5730276145,44,Defender,5730276143,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300777,430,19,2,45,0,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-05-16T17:03:13.001Z,2025-05-16T17:03:53Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5730276201,55,429,5730276199,44,Defender,5730276191,292,4,5730276187,145,5,5730276183,42,,5730276189,59,17,5730276195,293,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300553,356,32,2,45,0,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-05-16T17:03:23Z,2025-05-16T17:03:25Z,,,,,5730275103,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300539,423,32,2,45,0,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-05-16T17:03:23Z,2025-05-16T17:03:23Z,,,,,5730275043,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300569,424,1,2,45,0,6oxoag5c6zbnn09wx08vz4iak,1,50.1,49.3,2025-05-16T17:03:23.001Z,2025-05-16T17:03:27Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5730275181,140,39.5,5730275189,279,S,5730275183,141,43.2,5730275187,213,3.50,5730275185,212,11.9,5730275179,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302051,457,40,2,45,0,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-05-16T17:03:23.590Z,2025-05-16T17:06:07Z,,,,,5730282989,194,1n9924y1nahaf0if575wgwonp,5730282981,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5",5730282979,30,"mh6rotmnlhe66f2y16c3vvmd, adthn237lwxewaxsrgd6hlu51, 1n9924y1nahaf0if575wgwonp, gbeebtmqq3qerrs4u7ikq0ru, ahe00hzfpxhe742i5db3mpe6s, 9se6a4pxhy13alu316ttx2vhl, 3m2o0t6siupip9y3sco71fe5m, 195m3d6cnwm71j1d2rjo25sdl, d4ye48utus6dfrp5jxhipjo8a, 3vuirsh6wmbhingygy27f0hqt, ce1q0p0ifilrb8wx6rmkcaeol, 2ku8s4c6qk2aghe47hwqgxfro, 76k8ic97o66kaq2e52bmp27ai, dfwjippbaspehxg8m8ui4djze, b29o112lpprnfqosulo4bc44, avnrtae50pid6aomt6sq3dqi2, 5coof7ruazt9nbjl5qvobe3v8, dyv2c0ne9bp3bpqa20a7a8ydw, 815zq6bo3kwxw8fl3bh381ez8",5730282985,130,4,5730282987,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",5730282983,59,"1, 23, 17, 10, 26, 6, 19, 8, 20, 27, 11, 12, 7, 14, 15, 21, 32, 41, 43",5730282991,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300609,425,1,2,45,4,6oxoag5c6zbnn09wx08vz4iak,1,39.7,43.2,2025-05-16T17:03:27.661Z,2025-05-16T17:03:32Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5730275337,140,44.3,5730275341,212,14.0,5730275335,56,Back,5730275343,213,1.22,5730275339,141,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300657,426,1,2,45,9,6oxoag5c6zbnn09wx08vz4iak,1,49.8,55.8,2025-05-16T17:03:32.269Z,2025-05-16T17:06:54Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5730275599,212,20.3,5730275595,140,44.6,5730275597,141,27.0,5730275593,56,Back,5730275601,213,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300675,427,1,2,45,13,6oxoag5c6zbnn09wx08vz4iak,1,44.6,27.0,2025-05-16T17:03:36.533Z,2025-05-16T17:03:39Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5730275699,213,1.94,5730275693,140,40.0,5730275697,212,13.4,5730275695,141,45.4,5730275691,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300763,428,1,2,45,16,6oxoag5c6zbnn09wx08vz4iak,1,40.1,47.2,2025-05-16T17:03:39.621Z,2025-05-16T17:09:22Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5730276127,56,Back,5730276131,141,71.6,5730276129,140,48.3,5730276135,213,1.09,5730276133,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815305439,509,1,2,45,17,6oxoag5c6zbnn09wx08vz4iak,1,49.1,61.1,2025-05-16T17:03:40.594Z,2025-05-16T17:13:36Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5730301751,141,44.8,5730301749,140,42.2,5730301753,212,13.2,5730301755,213,4.13,5730301747,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815306593,533,1,2,45,19,6oxoag5c6zbnn09wx08vz4iak,1,42.3,54.8,2025-05-16T17:03:42.427Z,2025-05-16T17:13:21Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5730311605,141,31.7,5730311607,212,16.2,5730311603,140,46.2,5730311609,213,4.97,5730311601,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815307297,540,1,2,45,23,6oxoag5c6zbnn09wx08vz4iak,0,59.5,28.1,2025-05-16T17:03:46.497Z,2025-05-16T17:13:35Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5730312127,56,Left,5730312125,155,,5730312131,141,79.9,5730312133,212,40.6,5730312137,1,,5730312129,140,78.7,5730312135,213,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300731,357,12,2,45,24,doohk95o6e8pkqah8vkop51dg,1,23.7,30.7,2025-05-16T17:03:47.737Z,2025-05-16T17:03:59Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5730275957,15,,5730275943,56,Back,5730275947,141,33.1,5730275945,140,36.9,5730275949,212,14.0,5730275951,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300805,431,1,2,45,30,6oxoag5c6zbnn09wx08vz4iak,1,68.7,71.2,2025-05-16T17:03:53.810Z,2025-05-16T17:03:56Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5730276381,141,93.9,5730276375,3,,5730276377,56,Left,5730276379,140,82.0,5730276383,212,20.8,5730276385,213,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300841,432,1,2,45,31,6oxoag5c6zbnn09wx08vz4iak,1,82.0,93.9,2025-05-16T17:03:54.453Z,2025-05-16T18:23:41Z,ce1q0p0ifilrb8wx6rmkcaeol,B. Finne,,,5730276557,212,12.9,5730276555,141,74.9,5730276549,56,Center,5730276551,140,82.0,5730276559,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300853,433,1,2,45,32,6oxoag5c6zbnn09wx08vz4iak,1,82.0,74.9,2025-05-16T17:03:55.933Z,2025-05-16T18:23:43Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5730276641,140,91.6,5730276637,56,Center,5730276647,213,0.24,5730276645,212,10.4,5730276643,141,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300861,434,61,2,45,33,6oxoag5c6zbnn09wx08vz4iak,0,91.6,78.5,2025-05-16T17:03:56.357Z,2025-05-16T18:23:45Z,ce1q0p0ifilrb8wx6rmkcaeol,B. Finne,,,5730276691,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300849,358,1,2,45,34,doohk95o6e8pkqah8vkop51dg,1,10.5,41.2,2025-05-16T17:03:57.065Z,2025-05-16T18:23:47Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5730276611,140,36.8,5730276609,56,Back,5730276619,1,,5730276617,213,6.00,5730276615,212,28.7,5730276613,141,29.5,5730276607,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300855,359,1,2,45,37,doohk95o6e8pkqah8vkop51dg,1,36.8,29.5,2025-05-16T17:04:00.809Z,2025-05-16T18:29:14Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5730276653,140,34.3,5730276657,141,22.2,5730276661,212,5.6,5730276697,156,,5730276665,213,4.23,5730276651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300879,361,1,2,45,39,doohk95o6e8pkqah8vkop51dg,1,34.3,22.2,2025-05-16T17:04:02.585Z,2025-05-16T17:04:04Z,2of6xfvdgpsrqehwxrc39kcq2,F. Carstensen,,,5730276779,141,28.6,5730276781,212,4.6,5730276775,56,Back,5730276783,213,1.87,5730276777,140,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300885,362,1,2,45,41,doohk95o6e8pkqah8vkop51dg,1,33.0,28.6,2025-05-16T17:04:04.177Z,2025-05-16T17:04:05Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5730276821,213,1.89,5730276813,56,Back,5730276817,141,40.7,5730276815,140,30.4,5730276819,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300889,363,1,2,45,42,doohk95o6e8pkqah8vkop51dg,0,30.4,40.7,2025-05-16T17:04:05.009Z,2025-05-16T17:04:05Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5730276849,212,22.2,5730276853,1,,5730276851,213,6.11,5730276841,157,,5730276843,56,Center,5730276845,140,51.2,5730276847,141,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300915,435,61,2,45,44,6oxoag5c6zbnn09wx08vz4iak,0,48.4,72.2,2025-05-16T17:04:07.556Z,2025-05-16T17:04:07Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5730276955,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300977,364,1,2,45,46,doohk95o6e8pkqah8vkop51dg,1,55.3,48.4,2025-05-16T17:04:09.112Z,2025-05-16T17:04:13Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5730277269,212,25.2,5730277263,56,Left,5730277267,141,80.5,5730277265,140,67.2,5730277271,213,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300981,365,3,2,45,50,doohk95o6e8pkqah8vkop51dg,0,73.9,80.4,2025-05-16T17:04:13.376Z,2025-05-16T18:12:33Z,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,,,5730277283,56,Left,5730277285,286,,5730316391,233,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301047,436,7,2,45,50,6oxoag5c6zbnn09wx08vz4iak,0,26.1,19.6,2025-05-16T17:04:13.377Z,2025-05-16T18:12:33Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5730277599,56,Back,5730316375,233,365,5730277603,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301009,366,61,2,45,52,doohk95o6e8pkqah8vkop51dg,1,67.3,80.6,2025-05-16T17:04:15.782Z,2025-05-16T17:04:16Z,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,,,5730277391,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301025,367,5,2,45,54,doohk95o6e8pkqah8vkop51dg,0,83.0,101.8,2025-05-16T17:04:17.545Z,2025-05-16T18:16:34Z,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,,,5730277493,347,,5730277735,233,437,5730277491,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301065,437,5,2,45,54,6oxoag5c6zbnn09wx08vz4iak,1,17.0,-1.8,2025-05-16T17:04:17.545Z,2025-05-16T18:16:33Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5730277679,233,367,5730277661,56,Back,5730277663,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301083,438,1,2,45,58,6oxoag5c6zbnn09wx08vz4iak,1,13.3,0.0,2025-05-16T17:04:21.597Z,2025-05-16T18:00:28Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5730277779,213,0.53,5730277769,107,,5730277781,1,,5730277771,56,Back,5730277773,140,33.7,5730277777,212,24.8,5730277775,141,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301159,439,1,2,46,0,6oxoag5c6zbnn09wx08vz4iak,0,29.3,24.2,2025-05-16T17:04:23.484Z,2025-05-16T18:24:03Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5730278159,56,Back,5730278161,140,39.0,5730278165,212,15.1,5730278167,213,0.83,5730278163,141,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301101,368,1,2,46,1,doohk95o6e8pkqah8vkop51dg,1,57.9,76.6,2025-05-16T17:04:24.793Z,2025-05-16T17:04:25Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5730277885,213,0.72,5730277883,212,11.5,5730277879,140,66.1,5730277875,3,,5730277877,56,Left,5730277881,141,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301113,369,1,2,46,2,doohk95o6e8pkqah8vkop51dg,1,66.2,87.7,2025-05-16T17:04:25.777Z,2025-05-16T17:06:28Z,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,,,5730277919,140,69.4,5730277925,213,5.02,5730277923,212,11.1,5730277917,56,Center,5730277921,141,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301495,374,61,2,46,3,doohk95o6e8pkqah8vkop51dg,0,61.8,66.6,2025-05-16T17:04:26.585Z,2025-05-16T17:06:17Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5730279943,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815336785,863,1,2,46,4,6oxoag5c6zbnn09wx08vz4iak,0,30.4,28.2,2025-05-16T17:04:27Z,2025-05-16T18:24:16Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5730477453,141,30.0,5730477457,213,1.49,5730477455,212,1.2,5730477449,56,Back,5730477451,140,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301133,370,61,2,46,4,doohk95o6e8pkqah8vkop51dg,1,69.4,71.4,2025-05-16T17:04:27.657Z,2025-05-16T17:06:29Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5730278009,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301175,440,1,2,46,7,6oxoag5c6zbnn09wx08vz4iak,0,39.0,40.6,2025-05-16T17:04:30.854Z,2025-05-16T18:00:21Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5730278251,1,,5730278239,157,,5730278249,213,5.20,5730278241,56,Right,5730278247,212,32.0,5730278245,141,0.0,5730278243,140,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301299,371,5,2,46,9,doohk95o6e8pkqah8vkop51dg,1,56.1,101.3,2025-05-16T17:04:32.778Z,2025-05-16T18:16:34Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5730278861,347,,5730278893,233,441,5730278859,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301181,441,5,2,46,9,6oxoag5c6zbnn09wx08vz4iak,0,43.9,-1.3,2025-05-16T17:04:32.778Z,2025-05-16T18:16:35Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5730278897,233,371,5730278267,56,Back,5730278269,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301325,372,1,2,46,23,doohk95o6e8pkqah8vkop51dg,1,51.8,100.0,2025-05-16T17:04:46.264Z,2025-05-16T17:04:49Z,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,,,5730279019,141,85.6,5730279025,1,,5730279023,213,5.84,5730279021,212,24.2,5730279017,140,72.6,5730279015,56,Left,5730279013,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301331,373,1,2,46,26,doohk95o6e8pkqah8vkop51dg,0,72.6,85.6,2025-05-16T17:04:49.592Z,2025-05-16T17:04:50Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5730279033,56,Center,5730279041,213,5.24,5730279037,141,70.3,5730279035,140,78.4,5730279039,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301401,442,1,2,46,29,6oxoag5c6zbnn09wx08vz4iak,1,25.9,31.8,2025-05-16T17:04:52.572Z,2025-05-16T17:04:57Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5730279407,56,Back,5730279415,213,2.68,5730279413,212,19.8,5730279409,140,9.0,5730279411,141,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301487,444,1,2,46,35,6oxoag5c6zbnn09wx08vz4iak,1,11.5,52.0,2025-05-16T17:04:58.733Z,2025-05-16T17:05:06Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5730279907,56,Back,5730279921,212,16.5,5730279915,141,59.1,5730279911,140,26.5,5730279923,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301511,445,1,2,46,43,6oxoag5c6zbnn09wx08vz4iak,1,40.9,60.5,2025-05-16T17:05:06.101Z,2025-05-16T17:05:08Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5730280039,213,4.51,5730280031,56,Back,5730280035,141,29.1,5730280037,212,21.8,5730280033,140,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301543,446,1,2,46,45,6oxoag5c6zbnn09wx08vz4iak,1,41.3,32.7,2025-05-16T17:05:08.692Z,2025-05-16T17:05:11Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5730280203,140,54.1,5730280207,212,23.3,5730280205,141,4.7,5730280201,56,Right,5730280209,213,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301565,447,1,2,46,47,6oxoag5c6zbnn09wx08vz4iak,1,56.1,5.0,2025-05-16T17:05:10.940Z,2025-05-16T17:05:14Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5730280299,141,22.7,5730280301,212,12.1,5730280295,56,Center,5730280297,140,57.0,5730280303,213,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301597,448,1,2,46,50,6oxoag5c6zbnn09wx08vz4iak,1,58.2,31.1,2025-05-16T17:05:13.916Z,2025-05-16T17:05:17Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5730280431,140,49.1,5730280433,141,58.9,5730280429,56,Back,5730280437,213,2.04,5730280435,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301673,449,1,2,46,53,6oxoag5c6zbnn09wx08vz4iak,1,52.8,58.0,2025-05-16T17:05:16.828Z,2025-05-16T17:05:24Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5730280869,212,17.7,5730280865,140,57.1,5730280867,141,32.9,5730280863,56,Center,5730280871,213,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301735,450,1,2,47,0,6oxoag5c6zbnn09wx08vz4iak,1,68.9,43.3,2025-05-16T17:05:23.796Z,2025-05-16T17:05:29Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5730281289,212,20.1,5730281291,213,1.62,5730281283,56,Center,5730281285,140,68.0,5730281287,141,72.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301799,451,1,2,47,5,6oxoag5c6zbnn09wx08vz4iak,1,70.6,76.4,2025-05-16T17:05:28.932Z,2025-05-16T17:05:32Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5730281605,141,97.7,5730281607,212,17.0,5730281603,140,79.0,5730281601,56,Left,5730281609,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301813,452,1,2,47,9,6oxoag5c6zbnn09wx08vz4iak,0,87.2,94.1,2025-05-16T17:05:32.580Z,2025-05-16T17:05:34Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5730281661,2,,5730281673,213,4.94,5730281669,141,58.2,5730281671,212,25.1,5730281667,140,92.7,5730281665,56,Center,5730281663,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302005,375,12,2,47,12,doohk95o6e8pkqah8vkop51dg,1,11.2,40.1,2025-05-16T17:05:35.488Z,2025-05-16T17:05:52Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5730282719,56,Back,5730282721,140,44.7,5730282723,141,20.4,5730282725,212,37.6,5730282727,213,5.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301901,453,1,2,47,17,6oxoag5c6zbnn09wx08vz4iak,1,54.7,87.5,2025-05-16T17:05:40.692Z,2025-05-16T17:05:44Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5730282209,141,97.5,5730282213,213,0.39,5730282207,140,70.5,5730282211,212,17.9,5730282205,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301935,454,1,2,47,21,6oxoag5c6zbnn09wx08vz4iak,1,69.3,95.6,2025-05-16T17:05:44.452Z,2025-05-16T17:05:47Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5730282389,212,27.0,5730282375,155,,5730282393,213,5.60,5730282379,56,Center,5730282387,141,70.6,5730282383,140,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301943,455,50,2,47,24,6oxoag5c6zbnn09wx08vz4iak,1,88.0,70.4,2025-05-16T17:05:47.596Z,2025-05-16T18:12:34Z,ce1q0p0ifilrb8wx6rmkcaeol,B. Finne,,,5730293129,233,376,5730282437,56,Center,5730293075,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302017,376,7,2,47,24,doohk95o6e8pkqah8vkop51dg,1,12.0,29.6,2025-05-16T17:05:47.597Z,2025-05-16T18:12:34Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5730293105,233,455,5730292687,285,,5730282757,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302027,377,6,2,47,26,doohk95o6e8pkqah8vkop51dg,0,12.8,29.8,2025-05-16T17:05:49.325Z,2025-05-16T18:05:53Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5730282867,73,,5730282865,56,Back,5730282875,233,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301957,456,6,2,47,26,6oxoag5c6zbnn09wx08vz4iak,1,87.2,70.2,2025-05-16T17:05:49.325Z,2025-05-16T18:05:53Z,ce1q0p0ifilrb8wx6rmkcaeol,B. Finne,,,5730282869,233,377,5730282535,56,Center,5730282537,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302325,458,1,2,47,53,6oxoag5c6zbnn09wx08vz4iak,1,99.5,99.5,2025-05-16T17:06:16.412Z,2025-05-16T17:22:02Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,1.0,5730284469,213,4.45,5730285747,210,13,5730284455,6,,5730284461,56,Center,5730284453,2,,5730284471,1,,5730285749,154,,5730284467,212,40.0,5730284457,155,5730284459,224,,,5730284465,141,42.6,5730284463,140,89.7,,,,,,,,,,,,,,
2815302341,459,44,2,47,59,6oxoag5c6zbnn09wx08vz4iak,1,88.3,39.1,2025-05-16T17:06:22.318Z,2025-05-16T18:16:33Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5730284539,56,Center,5730284541,286,,5730284609,233,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302323,378,44,2,47,59,doohk95o6e8pkqah8vkop51dg,0,11.7,60.9,2025-05-16T17:06:22.319Z,2025-05-16T18:16:33Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5730284641,233,459,5730284425,285,,5730284423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302351,460,13,2,48,0,6oxoag5c6zbnn09wx08vz4iak,1,89.7,42.6,2025-05-16T17:06:23.172Z,2025-05-16T17:06:39Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5730284587,17,,5730285417,15,,5730285763,29,,5730285765,154,,5730285775,230,98.2,5730285773,103,38.9,5730284589,56,Center,5730285415,25,,5730285421,328,5730285767,55,458,,5730285771,102,40.3,5730285777,231,48.2,5730285761,75,,,,,,,,,,,,
2815302397,379,5,2,48,1,doohk95o6e8pkqah8vkop51dg,1,-1.1,65.8,2025-05-16T17:06:24.525Z,2025-05-16T18:16:35Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5730285397,233,461,5730284829,56,Back,5730284831,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302491,461,5,2,48,1,6oxoag5c6zbnn09wx08vz4iak,0,101.1,34.2,2025-05-16T17:06:24.525Z,2025-05-16T18:16:35Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5730285435,233,379,5730285339,56,Center,5730285341,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302673,380,1,2,48,23,doohk95o6e8pkqah8vkop51dg,1,2.5,49.3,2025-05-16T17:06:46.615Z,2025-05-16T17:06:48Z,16od5bk1t05mluydp8i4t2lg4,M. Ndiaye,,,5730286353,212,26.6,5730286355,213,0.14,5730286347,56,Back,5730286345,124,,5730286349,140,27.6,5730286351,141,54.9,5730286359,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
