id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/15/value
2818940015,484,1,2,53,46,bsykw9d70ffqe9atosc92n1e9,0,23.6,74.7,2025-05-25T16:13:49.990Z,2025-05-25T16:13:54Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,5750354985,141,100.0,5750354981,56,Left,5750354991,213,0.32,5750354995,1,,5750354979,155,,5750354983,140,75.9,5750354989,212,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818940021,485,5,2,53,50,bsykw9d70ffqe9atosc92n1e9,0,77.5,101.1,2025-05-25T16:13:54.043Z,2025-05-25T17:18:28Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,5750355353,233,507,5750355033,56,Left,5750355035,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818940049,507,5,2,53,50,uqspd1bx7f6mq8ohj50u1k1k,1,22.5,-1.1,2025-05-25T16:13:54.043Z,2025-05-25T17:18:28Z,33upoxyyqkh71m6d0b2nsn95g,M. Ubandoma,,5750355303,233,485,5750355189,56,Back,5750355191,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818940131,508,1,2,53,56,uqspd1bx7f6mq8ohj50u1k1k,1,20.0,0.0,2025-05-25T16:13:59.539Z,2025-05-25T16:14:01Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,5750355707,213,0.76,5750355703,141,13.4,5750355697,107,,5750355705,212,14.0,5750355699,56,Back,5750355701,140,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818940147,509,1,2,53,58,uqspd1bx7f6mq8ohj50u1k1k,0,27.0,15.9,2025-05-25T16:14:01.546Z,2025-05-25T16:14:21Z,15823p8n34f7coivq6wq687is,W. Igor,,5750355805,213,5.07,5750355801,141,0.0,5750357513,1,,5750355803,212,13.0,5750355799,140,31.3,5750355797,56,Back,5750357511,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818940161,486,5,2,53,58,bsykw9d70ffqe9atosc92n1e9,1,69.1,101.6,2025-05-25T16:14:02.241Z,2025-05-25T17:18:29Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,5750355907,347,,5750355943,233,510,5750355905,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818940153,510,5,2,53,58,uqspd1bx7f6mq8ohj50u1k1k,0,30.9,-1.6,2025-05-25T16:14:02.241Z,2025-05-25T17:18:29Z,15823p8n34f7coivq6wq687is,W. Igor,,5750355983,233,486,5750355831,56,Back,5750355833,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818940217,487,1,2,54,0,bsykw9d70ffqe9atosc92n1e9,1,69.8,100.0,2025-05-25T16:14:03.555Z,2025-05-25T16:14:07Z,4yive3zei0pzhsn0s9tccixhw,V. Auklend,,5750356243,140,61.3,5750356241,56,Left,5750356249,213,3.77,5750356247,212,11.0,5750356239,107,,5750356245,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818940289,488,1,2,54,4,bsykw9d70ffqe9atosc92n1e9,1,57.0,75.9,2025-05-25T16:14:07.484Z,2025-05-25T16:14:11Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,5750356633,140,46.5,5750356629,56,Back,5750356639,213,4.20,5750356637,212,22.4,5750356635,141,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818940333,489,1,2,54,7,bsykw9d70ffqe9atosc92n1e9,1,45.4,46.0,2025-05-25T16:14:11.220Z,2025-05-25T16:14:14Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,5750356959,140,39.0,5750356961,141,67.3,5750356965,213,2.01,5750356957,56,Back,5750356963,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818940393,490,1,2,54,11,bsykw9d70ffqe9atosc92n1e9,1,34.4,71.2,2025-05-25T16:14:14.268Z,2025-05-25T16:14:19Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,5750357291,141,58.4,5750357287,56,Back,5750357295,213,3.72,5750357289,140,21.7,5750357293,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818940481,491,1,2,54,15,bsykw9d70ffqe9atosc92n1e9,0,24.8,45.1,2025-05-25T16:14:18.660Z,2025-05-25T16:14:23Z,cktx8pichvlnbdxizrosxckph,A. Østbø,,5750357867,56,Left,5750357873,212,82.8,5750357869,140,94.7,5750357877,1,,5750357871,141,100.0,5750357875,213,0.48,5750357865,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818940485,492,5,2,54,20,bsykw9d70ffqe9atosc92n1e9,0,93.1,101.4,2025-05-25T16:14:23.443Z,2025-05-25T17:18:30Z,cktx8pichvlnbdxizrosxckph,A. Østbø,,5750357903,56,Left,5750357905,347,,5750360107,233,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818940831,511,5,2,54,20,uqspd1bx7f6mq8ohj50u1k1k,1,6.9,-1.4,2025-05-25T16:14:23.443Z,2025-05-25T17:18:30Z,15823p8n34f7coivq6wq687is,W. Igor,,5750360031,233,492,5750359985,347,,5750359981,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818940879,512,1,2,54,40,uqspd1bx7f6mq8ohj50u1k1k,0,10.7,0.0,2025-05-25T16:14:43.706Z,2025-05-25T16:14:46Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,5750360263,213,0.35,5750360261,212,24.3,5750360253,107,,5750360255,56,Back,5750360265,1,,5750360257,140,32.4,5750360259,141,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818940901,494,8,2,54,42,bsykw9d70ffqe9atosc92n1e9,1,70.0,67.8,2025-05-25T16:14:45.875Z,2025-05-25T16:15:02Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,5750360327,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818941017,495,15,2,54,45,bsykw9d70ffqe9atosc92n1e9,1,80.4,58.8,2025-05-25T16:14:48.371Z,2025-05-25T17:18:15Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,5750362471,230,99.3,5750361035,56,Center,5750362465,458,,5750362073,20,,5750362469,147,58.3,5750361031,22,,5750362077,82,,5750700595,233,513,5750362461,103,19,5750362459,102,54.2,5750362467,146,5750362473,231,50.2,5750754187,76,5750361033,18,,82.5,,5750362463,215,,,,,,,,
2818941037,513,10,2,54,45,uqspd1bx7f6mq8ohj50u1k1k,1,14.6,43.1,2025-05-25T16:14:48.471Z,2025-05-25T17:07:14Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,5750700611,233,495,5750361157,56,Back,5750361155,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818941043,496,6,2,54,50,bsykw9d70ffqe9atosc92n1e9,1,86.2,54.6,2025-05-25T16:14:54.020Z,2025-05-25T16:15:34Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,5750361289,56,Center,5750365065,73,,5750361331,233,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818941051,514,6,2,54,50,uqspd1bx7f6mq8ohj50u1k1k,0,13.8,45.4,2025-05-25T16:14:54.020Z,2025-05-25T17:07:08Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,5750361343,233,496,5750361265,73,,5750361263,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818941479,497,1,2,55,14,bsykw9d70ffqe9atosc92n1e9,1,99.9,99.1,2025-05-25T16:15:17.388Z,2025-05-25T16:15:46Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,1.0,5750363751,213,4.53,5750363743,56,Center,5750366111,154,,5750363737,6,,5750366109,210,13,5750363747,141,50.1,5750363741,223,,5750363753,1,,5750363745,140,94.2,5750363739,155,,5750363749,212,5750363735,2,,,,,,,33.9,,,,,,,,,,,
2818941513,498,44,2,55,16,bsykw9d70ffqe9atosc92n1e9,1,92.8,45.0,2025-05-25T16:15:20.201Z,2025-05-25T17:07:27Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,5750363907,56,Center,5750363953,233,515,5750363909,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818941441,515,44,2,55,16,uqspd1bx7f6mq8ohj50u1k1k,0,7.2,55.0,2025-05-25T16:15:20.202Z,2025-05-25T17:07:27Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,5750364029,233,498,5750363539,285,,5750363537,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818941557,499,13,2,55,17,bsykw9d70ffqe9atosc92n1e9,1,94.0,41.3,2025-05-25T16:15:20.612Z,2025-05-25T17:17:34Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,5750365319,15,,5750366197,103,15.3,5750364135,56,Center,5750366187,29,,5750366199,230,98.9,5750365317,25,,5750366181,84,,5750366195,102,41.5,5750364133,17,,5750365323,328,,5750366191,55,5750366201,231,47.5,5750366189,154,,,,497,,,,,,,,,,,
2818941677,500,5,2,55,21,bsykw9d70ffqe9atosc92n1e9,0,101.6,43.4,2025-05-25T16:15:25.073Z,2025-05-25T17:18:30Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,5750364727,346,,5750365255,233,516,5750364721,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818941747,516,5,2,55,21,uqspd1bx7f6mq8ohj50u1k1k,1,-1.6,56.6,2025-05-25T16:15:25.073Z,2025-05-25T16:19:20Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,5750365195,346,,5750365193,56,Back,5750365235,233,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818941785,517,1,2,55,32,uqspd1bx7f6mq8ohj50u1k1k,1,4.9,40.4,2025-05-25T16:15:36.065Z,2025-05-25T16:15:39Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,5750365463,141,52.7,5750365453,124,,5750365467,213,1.72,5750365471,237,,5750365459,140,3.7,5750365465,212,8.5,5750365457,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818941815,518,1,2,55,36,uqspd1bx7f6mq8ohj50u1k1k,0,5.1,50.1,2025-05-25T16:15:39.377Z,2025-05-25T16:15:41Z,45d87fg5d9k6rvgkkoqcdr384,A. Sæther,,5750365647,140,54.2,5750365659,213,6.06,5750365663,1,,5750365645,56,Center,5750365655,212,52.9,5750365641,157,,5750365651,141,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818944183,510,1,2,55,38,bsykw9d70ffqe9atosc92n1e9,1,40.2,61.2,2025-05-25T16:15:41.676Z,2025-05-25T16:17:48Z,4yive3zei0pzhsn0s9tccixhw,V. Auklend,,5750378827,140,50.8,5750378831,212,13.4,5750378829,141,72.1,5750378825,56,Center,5750378833,213,0.59,5750378823,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818941935,501,1,2,55,44,bsykw9d70ffqe9atosc92n1e9,0,60.0,84.5,2025-05-25T16:15:48.156Z,2025-05-25T16:18:59Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,5750366507,236,,5750366509,233,519,5750366411,213,5.66,5750366403,56,Left,5750366407,141,81.5,5750366409,212,3.5,5750366405,140,62.7,5750366513,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818941945,519,74,2,55,44,uqspd1bx7f6mq8ohj50u1k1k,1,45.4,10.3,2025-05-25T16:15:48.157Z,2025-05-25T17:07:36Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,5750366559,233,501,5750366465,285,,5750366463,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818941991,502,5,2,55,46,bsykw9d70ffqe9atosc92n1e9,1,49.0,101.6,2025-05-25T16:15:49.892Z,2025-05-25T16:15:55Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,5750366795,233,520,5750366731,347,,5750366729,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818941977,520,5,2,55,46,uqspd1bx7f6mq8ohj50u1k1k,0,51.0,-1.6,2025-05-25T16:15:49.892Z,2025-05-25T17:18:31Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,5750366667,347,,5750366833,233,502,5750366665,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818942187,503,1,2,55,53,bsykw9d70ffqe9atosc92n1e9,1,43.6,100.0,2025-05-25T16:15:56.644Z,2025-05-25T16:16:03Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,5750367889,1,,5750367887,213,6.14,5750367885,212,48.4,5750367883,141,91.5,5750367879,56,Left,5750367877,107,,5750367881,140,89.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818942227,504,1,2,56,0,bsykw9d70ffqe9atosc92n1e9,1,95.5,84.5,2025-05-25T16:16:03.604Z,2025-05-25T16:16:06Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,5750368083,141,95.0,5750368079,56,Left,5750368087,213,2.35,5750368085,212,10.0,5750368081,140,88.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818942257,505,1,2,56,2,bsykw9d70ffqe9atosc92n1e9,1,85.9,94.1,2025-05-25T16:16:06.220Z,2025-05-25T16:16:07Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,5750368223,212,21.9,5750368225,213,4.28,5750368221,141,64.9,5750368217,56,Center,5750368219,140,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818942295,506,1,2,56,4,bsykw9d70ffqe9atosc92n1e9,1,77.1,64.9,2025-05-25T16:16:07.508Z,2025-05-25T16:17:13Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,1.0,5750368467,213,6.18,5750368459,56,Center,5750368465,212,15.8,5750368463,141,62.6,5750375241,210,15,5750375243,154,,5750368461,140,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818942303,507,15,2,56,6,bsykw9d70ffqe9atosc92n1e9,1,92.1,62.6,2025-05-25T16:16:09.284Z,2025-05-25T17:15:24Z,cbgxwjokvziezgbbn0qu91s7o,J. Hansen,,5750375309,146,98.0,5750375299,154,,5750375295,78,,5750375305,102,51.8,5750368517,56,Center,5750739491,214,,5750375311,147,54.2,5750375301,55,506,5750368513,22,,5750375307,103,8.9,5750375297,29,5750374831,20,,5750368515,17,5750375351,233,521,,,,,,,,,,,,
2818942401,521,10,2,56,6,uqspd1bx7f6mq8ohj50u1k1k,1,0.7,48.7,2025-05-25T16:16:09.384Z,2025-05-25T16:17:15Z,45d87fg5d9k6rvgkkoqcdr384,A. Sæther,,5750370103,179,,5750375375,233,507,5750369041,182,,5750370101,174,,5750369043,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818942819,508,16,2,56,8,bsykw9d70ffqe9atosc92n1e9,1,92.1,52.2,2025-05-25T16:16:11.980Z,2025-05-25T17:16:34Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,5750374755,282,bsykw9d70ffqe9atosc92n1e9,5750374759,472,507,5750373397,374,2025-05-25 17:16:11.474,5750371381,22,,5750374741,103,8.2,5750374753,281,cbgxwjokvziezgbbn0qu91s7o,5750374737,80,,5750371383,17,,5750373405,375,56:08.224,5750374747,230,97.8,5750374751,280,5750374743,328,,5750373391,72,5750374739,102,48.0,ATTEMPT_SAVED,,5750374745,458,5750374749,231,5750371385,56,,,Center,50.5
2818943597,522,1,2,57,6,uqspd1bx7f6mq8ohj50u1k1k,1,50.2,49.9,2025-05-25T16:17:09.400Z,2025-05-25T16:17:17Z,33upoxyyqkh71m6d0b2nsn95g,M. Ubandoma,,5750375595,141,41.5,5750375601,279,G,5750375597,212,16.9,5750375599,213,3.49,5750375591,56,Back,5750375593,140,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818943631,523,1,2,57,14,uqspd1bx7f6mq8ohj50u1k1k,0,40.8,37.1,2025-05-25T16:17:17.417Z,2025-05-25T16:17:20Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,5750375793,1,,5750375785,140,81.5,5750375791,213,0.52,5750375787,141,72.7,5750375789,212,49.1,5750375781,155,,5750375783,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818943661,509,12,2,57,17,bsykw9d70ffqe9atosc92n1e9,1,18.9,23.6,2025-05-25T16:17:21.165Z,2025-05-25T16:17:26Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,5750375981,141,42.4,5750376011,15,,5750375983,212,13.4,5750375979,140,22.7,5750375977,56,Back,5750375985,213,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818943715,524,61,2,57,20,uqspd1bx7f6mq8ohj50u1k1k,1,74.3,40.1,2025-05-25T16:17:23.817Z,2025-05-25T16:17:24Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,5750376285,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818943771,525,1,2,57,22,uqspd1bx7f6mq8ohj50u1k1k,1,74.8,24.6,2025-05-25T16:17:25.336Z,2025-05-25T16:17:27Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,5750376663,141,39.4,5750376667,213,1.98,5750376665,212,11.0,5750376661,140,70.6,5750376659,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818943877,526,1,2,57,23,uqspd1bx7f6mq8ohj50u1k1k,1,70.4,41.6,2025-05-25T16:17:27.119Z,2025-05-25T16:17:32Z,15823p8n34f7coivq6wq687is,W. Igor,,5750377155,140,67.4,5750377161,213,1.73,5750377157,141,71.4,5750377159,212,20.5,5750377153,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818943901,527,1,2,57,28,uqspd1bx7f6mq8ohj50u1k1k,1,68.1,72.9,2025-05-25T16:17:31.976Z,2025-05-25T16:17:33Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,5750377293,212,12.2,5750377289,140,68.4,5750377291,141,54.9,5750377287,56,Center,5750377295,213,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818943999,528,1,2,57,30,uqspd1bx7f6mq8ohj50u1k1k,1,68.1,53.4,2025-05-25T16:17:33.288Z,2025-05-25T16:17:39Z,15823p8n34f7coivq6wq687is,W. Igor,,5750377837,140,64.2,5750377839,141,24.6,5750377835,56,Center,5750377841,212,20.0,5750377843,213,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818944007,529,1,2,57,36,uqspd1bx7f6mq8ohj50u1k1k,1,59.1,15.5,2025-05-25T16:17:39.287Z,2025-05-25T16:17:40Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,5750377893,56,Center,5750377901,213,2.42,5750377899,212,10.4,5750377897,141,25.6,5750377895,140,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818944067,530,1,2,57,36,uqspd1bx7f6mq8ohj50u1k1k,1,51.5,25.8,2025-05-25T16:17:40.240Z,2025-05-25T16:17:43Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,5750378247,141,59.9,5750378249,212,23.3,5750378243,140,53.9,5750378241,56,Center,5750378251,213,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818944113,531,1,2,57,40,uqspd1bx7f6mq8ohj50u1k1k,1,53.8,62.1,2025-05-25T16:17:43.311Z,2025-05-25T16:17:45Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,5750378487,212,18.5,5750378489,213,1.42,5750378485,141,89.0,5750378483,140,56.5,5750378481,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818944163,532,1,2,57,42,uqspd1bx7f6mq8ohj50u1k1k,0,57.2,90.3,2025-05-25T16:17:45.328Z,2025-05-25T16:17:47Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,5750378723,141,76.7,5750378727,213,5.94,5750378721,140,81.9,5750378717,155,,5750378725,212,27.5,5750378719,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818944239,511,12,2,57,47,bsykw9d70ffqe9atosc92n1e9,1,12.4,40.9,2025-05-25T16:17:50.477Z,2025-05-25T16:17:51Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,5750379095,140,26.6,5750379101,213,0.11,5750379099,212,15.0,5750379151,15,,5750379097,141,43.3,5750379093,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818944299,513,1,2,57,50,bsykw9d70ffqe9atosc92n1e9,1,43.6,34.3,2025-05-25T16:17:53.804Z,2025-05-25T16:17:55Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,5750379361,56,Back,5750379365,141,43.1,5750379371,213,2.49,5750379369,212,9.9,5750379363,140,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818944327,514,1,2,57,51,bsykw9d70ffqe9atosc92n1e9,1,36.1,43.1,2025-05-25T16:17:54.916Z,2025-05-25T16:17:56Z,cbgxwjokvziezgbbn0qu91s7o,J. Hansen,,5750379515,140,55.9,5750379511,56,Right,5750379521,213,5.47,5750379517,141,11.1,5750379519,212,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818944353,515,1,2,57,53,bsykw9d70ffqe9atosc92n1e9,1,55.9,11.1,2025-05-25T16:17:56.253Z,2025-05-25T16:17:58Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,5750379685,141,10.3,5750379689,212,13.2,5750379691,213,6.24,5750379681,56,Right,5750379683,140,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818944429,516,1,2,57,55,bsykw9d70ffqe9atosc92n1e9,1,68.5,10.1,2025-05-25T16:17:58.580Z,2025-05-25T16:18:02Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,5750380143,56,Right,5750380151,213,2.13,5750380147,141,19.2,5750380149,212,7.3,5750380145,140,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818944447,517,1,2,57,59,bsykw9d70ffqe9atosc92n1e9,1,64.2,27.3,2025-05-25T16:18:02.557Z,2025-05-25T16:18:03Z,cbgxwjokvziezgbbn0qu91s7o,J. Hansen,,5750380263,213,1.90,5750380261,212,6.5,5750380255,56,Center,5750380259,141,36.4,5750380257,140,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818944541,518,1,2,58,0,bsykw9d70ffqe9atosc92n1e9,1,62.2,36.4,2025-05-25T16:18:03.476Z,2025-05-25T16:18:08Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,5750380801,140,63.7,5750380799,56,Center,5750380803,141,63.3,5750380805,212,18.4,5750380807,213,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818944603,519,1,2,58,5,bsykw9d70ffqe9atosc92n1e9,1,66.1,75.0,2025-05-25T16:18:09.172Z,2025-05-25T16:18:11Z,4yive3zei0pzhsn0s9tccixhw,V. Auklend,,5750381103,140,80.3,5750381101,56,Left,5750381107,212,17.5,5750381109,213,0.56,5750381105,141,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818944615,520,1,2,58,8,bsykw9d70ffqe9atosc92n1e9,1,84.4,90.2,2025-05-25T16:18:11.389Z,2025-05-25T16:18:12Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,5750381153,141,87.5,5750381151,140,78.1,5750381149,56,Left,5750381157,213,3.41,5750381155,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818944629,521,1,2,58,8,bsykw9d70ffqe9atosc92n1e9,1,78.1,87.5,2025-05-25T16:18:12.092Z,2025-05-25T16:18:13Z,4yive3zei0pzhsn0s9tccixhw,V. Auklend,,5750381251,213,0.41,5750381243,56,Left,5750381245,140,84.4,5750381249,212,7.2,5750381247,141,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818944693,522,1,2,58,9,bsykw9d70ffqe9atosc92n1e9,1,84.4,91.7,2025-05-25T16:18:12.893Z,2025-05-25T16:18:16Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,5750381623,141,83.3,5750381627,213,3.48,5750381625,212,17.3,5750381621,140,68.8,5750381619,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818944735,523,1,2,58,13,bsykw9d70ffqe9atosc92n1e9,1,64.6,69.9,2025-05-25T16:18:16.493Z,2025-05-25T16:18:19Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,5750381873,140,52.9,5750381871,56,Center,5750381879,213,4.06,5750381877,212,20.3,5750381875,141,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818944867,524,1,2,58,16,bsykw9d70ffqe9atosc92n1e9,1,52.9,46.1,2025-05-25T16:18:19.589Z,2025-05-25T16:18:27Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,5750382561,140,74.5,5750382575,213,5.43,5750382553,155,,5750382579,1,,5750382565,141,8.2,5750382557,56,Right,5750382571,212,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818944897,525,1,2,58,23,bsykw9d70ffqe9atosc92n1e9,1,70.2,8.3,2025-05-25T16:18:27.005Z,2025-05-25T16:18:28Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,5750382733,213,6.26,5750382725,56,Right,5750382727,140,81.8,5750382729,141,7.9,5750382731,212,12.2,5750382723,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
