id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value
2818835601,492,1,1,41,30,45v50owpvshpijizwwlcw4lni,1,78.5,93.9,2025-05-25T13:12:22.064Z,2025-05-25T13:12:27Z,3qe0mkctopr68r841nrp2740k,S. Kabini,,,5749767869,212,3.7,5749767863,56,Left,5749767867,141,90.3,5749767871,213,5.55,5749767865,140,81.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818835617,493,1,1,41,35,45v50owpvshpijizwwlcw4lni,1,88.1,92.1,2025-05-25T13:12:27.297Z,2025-05-25T13:12:29Z,5p8387bgyjiuekkccl4j6kamt,E. Hestad,,,5749767935,140,79.1,5749767941,213,3.24,5749767937,141,90.7,5749767933,56,Left,5749767939,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818835623,494,1,1,41,37,45v50owpvshpijizwwlcw4lni,0,79.1,90.9,2025-05-25T13:12:29.465Z,2025-05-25T13:12:30Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5749767979,155,,5749767977,2,,5749767985,141,74.9,5749767983,140,84.7,5749767981,56,Center,5749767987,212,12.4,5749767989,213,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818835705,298,1,1,41,41,crlocdyqyb1fdhck54qxs65rl,1,17.0,30.4,2025-05-25T13:12:33.172Z,2025-05-25T13:19:38Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5749768457,140,29.1,5749768465,1,,5749768455,56,Back,5749768461,212,12.8,5749768459,141,28.8,5749768463,213,6.20,5749768453,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818835707,299,81,1,41,42,crlocdyqyb1fdhck54qxs65rl,0,28.7,28.8,2025-05-25T13:12:34.261Z,2025-05-25T13:12:45Z,,,,,5749768469,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818835717,300,27,1,41,43,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-05-25T13:12:35.514Z,2025-05-25T14:50:17Z,,,,,5749768499,233,495,5749984643,201,,5749984645,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818835695,495,27,1,41,43,45v50owpvshpijizwwlcw4lni,1,0.0,0.0,2025-05-25T13:12:35.514Z,2025-05-25T13:12:40Z,,,,,5749768541,233,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818835739,301,28,1,41,46,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-05-25T13:12:38.266Z,2025-05-25T13:12:41Z,,,,,5749768579,55,300,5749768617,233,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818835713,496,28,1,41,46,45v50owpvshpijizwwlcw4lni,1,0.0,0.0,2025-05-25T13:12:38.266Z,2025-05-25T13:12:41Z,,,,,5749768475,55,495,5749768627,233,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818835735,497,68,1,41,48,45v50owpvshpijizwwlcw4lni,0,70.4,73.8,2025-05-25T13:12:39.657Z,2025-05-25T13:12:57Z,,,,,5749768615,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818835831,302,68,1,41,58,crlocdyqyb1fdhck54qxs65rl,1,13.2,33.1,2025-05-25T13:12:49.956Z,2025-05-25T13:12:54Z,,,,,5749769189,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818835969,304,1,1,42,14,crlocdyqyb1fdhck54qxs65rl,0,13.1,31.8,2025-05-25T13:13:06.373Z,2025-05-25T13:15:00Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,,5749770019,140,65.9,5749770023,212,55.5,5749770017,56,Center,5749770025,213,0.03,5749770021,141,34.0,5749770015,199,,5749770027,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836003,498,1,1,42,16,45v50owpvshpijizwwlcw4lni,0,29.6,70.8,2025-05-25T13:13:08.168Z,2025-05-25T13:13:10Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5749770247,1,,5749770235,157,,5749770241,141,82.7,5749770245,213,0.19,5749770237,56,Left,5749770243,212,43.9,5749770239,140,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836035,305,1,1,42,19,crlocdyqyb1fdhck54qxs65rl,1,24.7,21.3,2025-05-25T13:13:10.899Z,2025-05-25T13:13:14Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5749770425,141,32.8,5749770421,56,Back,5749770427,212,16.8,5749770423,140,10.5,5749770419,3,,5749770429,213,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836177,307,1,1,42,33,crlocdyqyb1fdhck54qxs65rl,0,11.9,31.3,2025-05-25T13:13:24.828Z,2025-05-25T13:13:30Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,,5749771243,56,Right,5749771249,212,56.1,5749771253,1,,5749771245,140,61.0,5749771241,199,,5749771247,141,0.0,5749771251,213,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836179,308,5,1,42,39,crlocdyqyb1fdhck54qxs65rl,0,64.0,-1.4,2025-05-25T13:13:30.660Z,2025-05-25T13:13:39Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,,5749771257,347,,5749771579,233,499,5749771255,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836243,499,5,1,42,39,45v50owpvshpijizwwlcw4lni,1,37.5,101.4,2025-05-25T13:13:30.681Z,2025-05-25T13:13:39Z,3qe0mkctopr68r841nrp2740k,S. Kabini,,,5749771547,233,308,5749771519,347,,5749771517,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836253,500,1,1,42,46,45v50owpvshpijizwwlcw4lni,0,33.9,100.0,2025-05-25T13:13:38.249Z,2025-05-25T13:13:40Z,3qe0mkctopr68r841nrp2740k,S. Kabini,,,5749771615,140,57.6,5749771611,107,,5749771617,141,89.2,5749771621,213,5.95,5749771613,56,Left,5749771619,212,26.3,5749771623,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837847,325,8,1,42,50,crlocdyqyb1fdhck54qxs65rl,1,40.8,15.0,2025-05-25T13:13:42.345Z,2025-05-25T13:16:40Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5749780815,56,Back,5749781157,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836295,310,1,1,42,52,crlocdyqyb1fdhck54qxs65rl,1,38.0,25.0,2025-05-25T13:13:44.003Z,2025-05-25T13:17:02Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5749771883,140,15.3,5749771889,213,3.06,5749771885,141,27.9,5749771881,56,Back,5749771887,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836319,311,1,1,42,54,crlocdyqyb1fdhck54qxs65rl,0,15.1,27.9,2025-05-25T13:13:46.316Z,2025-05-25T13:17:03Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,,5749772039,140,63.1,5749772043,212,52.2,5749772035,157,,5749772047,1,,5749772037,56,Right,5749772045,213,6.02,5749772041,141,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836363,501,1,1,42,59,45v50owpvshpijizwwlcw4lni,1,26.8,89.4,2025-05-25T13:13:50.544Z,2025-05-25T13:13:54Z,3qe0mkctopr68r841nrp2740k,S. Kabini,,,5749772309,141,88.4,5749772311,212,2.4,5749772303,3,,5749772307,140,29.0,5749772313,213,6.00,5749772305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836381,503,1,1,43,2,45v50owpvshpijizwwlcw4lni,1,28.3,84.9,2025-05-25T13:13:54.153Z,2025-05-25T13:20:08Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5749772413,212,10.2,5749772415,213,2.77,5749772411,141,90.3,5749772409,140,19.2,5749772407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836419,504,1,1,43,4,45v50owpvshpijizwwlcw4lni,1,19.2,90.3,2025-05-25T13:13:56.345Z,2025-05-25T13:13:58Z,3qe0mkctopr68r841nrp2740k,S. Kabini,,,5749772603,56,Back,5749772609,212,25.5,5749772611,213,3.97,5749772605,140,2.7,5749772607,141,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836489,505,1,1,43,6,45v50owpvshpijizwwlcw4lni,1,3.1,62.0,2025-05-25T13:13:58.257Z,2025-05-25T13:14:05Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5749772849,141,17.2,5749772853,213,5.25,5749772845,56,Back,5749772847,140,20.3,5749772855,1,,5749772851,212,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836537,506,1,1,43,13,45v50owpvshpijizwwlcw4lni,1,32.0,15.1,2025-05-25T13:14:05.273Z,2025-05-25T13:14:11Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5749773195,141,21.9,5749773193,140,34.9,5749773191,56,Back,5749773199,213,0.99,5749773197,212,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836561,507,1,1,43,19,45v50owpvshpijizwwlcw4lni,1,53.0,22.2,2025-05-25T13:14:10.953Z,2025-05-25T13:14:13Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5749773343,213,1.57,5749773339,141,33.6,5749773341,212,7.8,5749773337,140,53.0,5749773335,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836589,508,1,1,43,22,45v50owpvshpijizwwlcw4lni,1,54.1,44.0,2025-05-25T13:14:13.673Z,2025-05-25T13:14:16Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5749773487,141,68.0,5749773491,213,1.33,5749773485,140,57.9,5749773489,212,16.8,5749773483,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836693,509,1,1,43,24,45v50owpvshpijizwwlcw4lni,1,60.9,71.2,2025-05-25T13:14:16.153Z,2025-05-25T13:14:26Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,,5749774053,213,0.81,5749774049,141,92.3,5749774045,56,Left,5749774051,212,19.7,5749774047,140,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836695,510,1,1,43,34,45v50owpvshpijizwwlcw4lni,1,75.0,92.3,2025-05-25T13:14:26.249Z,2025-05-25T13:14:26Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5749774069,141,88.9,5749774073,213,3.73,5749774067,140,71.7,5749774065,56,Left,5749774071,212,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836711,511,1,1,43,35,45v50owpvshpijizwwlcw4lni,1,71.7,88.9,2025-05-25T13:14:26.752Z,2025-05-25T13:14:28Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,,5749774161,140,62.4,5749774165,212,29.9,5749774167,213,4.38,5749774163,141,47.3,5749774159,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836717,512,1,1,43,36,45v50owpvshpijizwwlcw4lni,1,62.4,47.3,2025-05-25T13:14:27.937Z,2025-05-25T13:20:41Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5749774209,213,5.27,5749774203,140,75.8,5749774207,212,26.4,5749774201,56,Right,5749774205,141,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836769,513,1,1,43,42,45v50owpvshpijizwwlcw4lni,1,72.6,28.9,2025-05-25T13:14:33.593Z,2025-05-25T13:14:35Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5749774543,213,5.28,5749774539,141,10.0,5749774535,56,Right,5749774541,212,15.2,5749774537,140,80.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836777,514,1,1,43,44,45v50owpvshpijizwwlcw4lni,1,79.6,8.5,2025-05-25T13:14:35.600Z,2025-05-25T13:14:36Z,5p8387bgyjiuekkccl4j6kamt,E. Hestad,,,5749774595,140,77.9,5749774597,141,18.9,5749774601,213,1.82,5749774593,56,Right,5749774599,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836785,515,1,1,43,45,45v50owpvshpijizwwlcw4lni,1,77.9,18.9,2025-05-25T13:14:36.728Z,2025-05-25T13:14:37Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5749774643,212,6.2,5749774639,140,75.5,5749774641,141,10.6,5749774645,213,4.29,5749774667,156,,5749774637,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836817,516,1,1,43,47,45v50owpvshpijizwwlcw4lni,1,74.7,11.7,2025-05-25T13:14:38.713Z,2025-05-25T13:14:41Z,5p8387bgyjiuekkccl4j6kamt,E. Hestad,,,5749774835,56,Center,5749774837,140,69.1,5749774841,212,10.4,5749774839,141,24.3,5749774843,213,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836849,517,1,1,43,50,45v50owpvshpijizwwlcw4lni,1,68.5,26.8,2025-05-25T13:14:41.593Z,2025-05-25T13:14:45Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5749775039,196,,5749775043,140,79.4,5749775049,213,1.30,5749775037,155,,5749775045,141,88.4,5749775041,56,Left,5749775051,1,,5749775047,212,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836877,518,1,1,43,53,45v50owpvshpijizwwlcw4lni,1,80.6,88.4,2025-05-25T13:14:45.273Z,2025-05-25T13:14:56Z,3qe0mkctopr68r841nrp2740k,S. Kabini,1.0,,5749775215,155,,5749775589,154,,5749775217,56,Center,5749775225,213,5.21,5749775221,141,54.9,5749775213,2,,5749775587,210,13,5749775219,140,92.4,5749775223,212,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836881,519,13,1,43,57,45v50owpvshpijizwwlcw4lni,1,92.4,54.8,2025-05-25T13:14:48.865Z,2025-05-25T15:15:28Z,617qfwb824ko8xrulrp6b86ad,V. Berisha,,,5749775593,73,,5749775609,231,52.2,5749775247,17,,5749775245,22,,5749775599,55,518,5749775603,102,61.2,5749775249,56,Center,5749775607,230,98.5,5749775595,29,,5749775605,103,5749775597,154,,5749775441,15,5749775445,328,,15.3,,,,,,,,,,,,,,,
2818836909,520,5,1,43,58,45v50owpvshpijizwwlcw4lni,0,101.2,58.0,2025-05-25T13:14:50.321Z,2025-05-25T13:19:09Z,617qfwb824ko8xrulrp6b86ad,V. Berisha,,,5749775847,233,312,5749775417,56,Center,5749775419,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818836967,312,5,1,43,58,crlocdyqyb1fdhck54qxs65rl,1,-1.2,42.0,2025-05-25T13:14:50.426Z,2025-05-25T13:39:22Z,iuf92spli9o5l8r9ftooufah,M. Mawa,,,5749775817,233,520,5749775751,346,,5749775749,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837151,313,1,1,44,24,crlocdyqyb1fdhck54qxs65rl,1,3.7,41.8,2025-05-25T13:15:16.426Z,2025-05-25T13:15:20Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,,5749776757,56,Right,5749776767,1,,5749776771,74,,5749776765,213,5.93,5749776761,141,12.5,5749776755,124,,5749776759,140,55.7,5749776763,212,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837155,314,44,1,44,28,crlocdyqyb1fdhck54qxs65rl,1,59.3,17.4,2025-05-25T13:15:20.232Z,2025-05-25T13:18:26Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5749776785,56,Right,5749776831,233,521,5749776787,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837153,521,44,1,44,28,45v50owpvshpijizwwlcw4lni,0,40.7,82.6,2025-05-25T13:15:20.233Z,2025-05-25T13:15:24Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5749776773,56,Back,5749776775,285,,5749776855,233,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837199,315,1,1,44,29,crlocdyqyb1fdhck54qxs65rl,0,59.0,11.1,2025-05-25T13:15:20.769Z,2025-05-25T13:39:35Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5749777021,3,,5749777025,140,58.8,5749777023,56,Right,5749777031,213,1.64,5749777029,212,2.9,5749777027,141,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818838785,543,61,1,44,30,45v50owpvshpijizwwlcw4lni,1,45.5,84.0,2025-05-25T13:15:21.522Z,2025-05-25T13:39:37Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5749785965,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837221,522,1,1,44,34,45v50owpvshpijizwwlcw4lni,1,35.5,65.2,2025-05-25T13:15:25.873Z,2025-05-25T13:17:50Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5749777159,212,25.6,5749777153,56,Back,5749777157,141,27.8,5749777155,140,38.2,5749777161,213,4.82,5749777151,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818838607,541,1,1,44,35,45v50owpvshpijizwwlcw4lni,1,43.1,72.2,2025-05-25T13:15:26.522Z,2025-05-25T13:18:03Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5749785045,140,40.1,5749785051,213,4.57,5749785047,141,39.4,5749785043,56,Back,5749785049,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837325,524,1,1,44,42,45v50owpvshpijizwwlcw4lni,1,62.4,18.1,2025-05-25T13:15:34.418Z,2025-05-25T13:18:39Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5749777705,56,Right,5749777713,213,2.80,5749777707,140,59.7,5749777711,212,3.0,5749777709,141,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837299,316,45,1,44,43,crlocdyqyb1fdhck54qxs65rl,0,37.6,77.3,2025-05-25T13:15:35.385Z,2025-05-25T13:39:45Z,iuf92spli9o5l8r9ftooufah,M. Mawa,,,5749777833,233,525,5749777589,285,,5749777587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837335,525,3,1,44,43,45v50owpvshpijizwwlcw4lni,1,62.4,22.7,2025-05-25T13:15:35.385Z,2025-05-25T13:39:45Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5749777807,233,316,5749777759,56,Center,5749777761,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837371,526,1,1,44,45,45v50owpvshpijizwwlcw4lni,1,59.7,19.6,2025-05-25T13:15:36.785Z,2025-05-25T13:18:57Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5749777953,212,7.9,5749777955,213,1.04,5749777951,141,29.7,5749777949,140,63.5,5749777947,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837379,527,1,1,44,46,45v50owpvshpijizwwlcw4lni,0,69.2,38.8,2025-05-25T13:15:37.841Z,2025-05-25T14:43:09Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5749777975,140,70.7,5749777973,56,Center,5749777981,213,0.00,5749777979,212,1.6,5749777977,141,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837369,317,61,1,44,47,crlocdyqyb1fdhck54qxs65rl,1,32.8,56.6,2025-05-25T13:15:39.502Z,2025-05-25T13:15:39Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5749777941,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837421,318,1,1,44,49,crlocdyqyb1fdhck54qxs65rl,1,20.5,65.4,2025-05-25T13:15:41.266Z,2025-05-25T13:15:46Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5749778211,56,Back,5749778215,141,30.1,5749778209,157,,5749778221,1,,5749778217,212,27.1,5749778213,140,8.6,5749778219,213,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837427,319,12,1,44,54,crlocdyqyb1fdhck54qxs65rl,1,8.0,32.8,2025-05-25T13:15:45.785Z,2025-05-25T13:15:46Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5749778273,15,,5749778251,213,5.79,5749778249,212,8.0,5749778247,141,27.3,5749778243,56,Back,5749778245,140,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837437,320,12,1,44,55,crlocdyqyb1fdhck54qxs65rl,1,12.1,28.5,2025-05-25T13:15:47.346Z,2025-05-25T13:15:48Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5749778303,56,Back,5749778305,140,26.1,5749778325,15,,5749778311,213,5.87,5749778309,212,16.0,5749778307,141,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837479,528,1,1,44,58,45v50owpvshpijizwwlcw4lni,1,77.5,85.9,2025-05-25T13:15:50.465Z,2025-05-25T13:15:51Z,3qe0mkctopr68r841nrp2740k,S. Kabini,,,5749778507,141,80.4,5749778505,140,72.6,5749778511,213,3.77,5749778509,212,6.4,5749778503,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818838233,326,70,1,44,59,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-05-25T13:15:50.522Z,2025-05-25T13:17:16Z,,,,,5749783021,277,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837515,529,1,1,44,59,45v50owpvshpijizwwlcw4lni,1,72.6,80.4,2025-05-25T13:15:51.393Z,2025-05-25T13:15:55Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5749778761,56,Left,5749778765,141,84.9,5749778763,140,76.8,5749778767,212,5.4,5749778769,213,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837539,530,1,1,45,3,45v50owpvshpijizwwlcw4lni,1,81.0,95.9,2025-05-25T13:15:54.865Z,2025-05-25T13:15:57Z,3qe0mkctopr68r841nrp2740k,S. Kabini,,,5749778899,140,72.8,5749778901,141,87.4,5749778905,213,3.73,5749778897,56,Left,5749778903,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837569,531,1,1,45,5,45v50owpvshpijizwwlcw4lni,1,71.5,86.8,2025-05-25T13:15:57.097Z,2025-05-25T13:16:00Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5749779035,56,Center,5749779047,141,63.3,5749779043,140,62.5,5749779053,213,4.18,5749779049,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837589,532,1,1,45,9,45v50owpvshpijizwwlcw4lni,1,63.8,59.1,2025-05-25T13:16:00.561Z,2025-05-25T13:16:02Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5749779163,56,Left,5749779175,212,16.7,5749779171,141,81.9,5749779177,213,1.18,5749779167,140,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837597,533,1,1,45,11,45v50owpvshpijizwwlcw4lni,1,69.8,81.9,2025-05-25T13:16:02.697Z,2025-05-25T13:16:03Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5749779235,141,76.7,5749779231,140,74.8,5749779239,213,5.69,5749779237,212,6.3,5749779229,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837619,534,1,1,45,12,45v50owpvshpijizwwlcw4lni,0,74.8,76.7,2025-05-25T13:16:03.729Z,2025-05-25T13:16:05Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5749779359,213,5.13,5749779357,212,6.2,5749779355,141,68.3,5749779351,56,Center,5749779353,140,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837635,321,8,1,45,14,crlocdyqyb1fdhck54qxs65rl,1,14.1,24.7,2025-05-25T13:16:06.274Z,2025-05-25T13:17:49Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5749779445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837645,322,1,1,45,16,crlocdyqyb1fdhck54qxs65rl,0,24.7,19.1,2025-05-25T13:16:07.697Z,2025-05-25T13:16:09Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5749779623,233,535,5749779619,236,,5749779487,213,0.07,5749779485,212,2.8,5749779481,140,27.4,5749779631,286,,5749779479,56,Back,5749779483,141,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837663,535,74,1,45,16,45v50owpvshpijizwwlcw4lni,1,68.3,76.7,2025-05-25T13:16:07.698Z,2025-05-25T14:36:40Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5749779599,285,,5749779597,56,Center,5749779637,233,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818837741,536,1,1,45,21,45v50owpvshpijizwwlcw4lni,1,76.9,90.0,2025-05-25T13:16:13.204Z,2025-05-25T13:16:17Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5749780057,140,85.7,5749780061,212,16.7,5749780055,56,Center,5749780051,2,,5749780059,141,69.6,5749780063,213,5.30,5749780053,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
