id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2810594603,687,1,2,54,40,c7jgkxx1czv5etn7snf1r6p2m,1,36.4,13.2,2025-05-04T18:26:46.006Z,2025-05-04T18:26:47Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5704130205,140,34.8,5704130201,56,Back,5704130209,212,3.7,5704130207,141,8.3,5704130211,213,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810594609,688,1,2,54,41,c7jgkxx1czv5etn7snf1r6p2m,0,34.8,8.3,2025-05-04T18:26:46.837Z,2025-05-04T18:26:48Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5704130253,236,,5704130221,140,36.3,5704130259,286,,5704130225,212,1.6,5704130255,233,398,5704130223,141,8.8,5704130227,213,0.21,5704130219,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810594607,398,74,2,54,41,eujf9nqky8c5jnahb2f76m86o,1,75.7,91.7,2025-05-04T18:26:46.838Z,2025-05-04T18:26:49Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5704130295,233,688,5704130215,56,Left,5704130217,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810594653,399,5,2,54,44,eujf9nqky8c5jnahb2f76m86o,0,79.4,101.3,2025-05-04T18:26:50.326Z,2025-05-04T19:28:27Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5704130503,347,,5704130501,56,Left,5704130635,233,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810594667,689,5,2,54,44,c7jgkxx1czv5etn7snf1r6p2m,1,20.6,-1.3,2025-05-04T18:26:50.326Z,2025-05-04T19:28:26Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5704130575,56,Back,5704130577,347,,5704130629,233,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810594691,690,1,2,54,48,c7jgkxx1czv5etn7snf1r6p2m,0,23.3,0.0,2025-05-04T18:26:53.485Z,2025-05-04T18:26:57Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,,5704130733,213,0.32,5704130727,140,43.7,5704130731,212,22.6,5704130735,1,,5704130725,56,Back,5704130729,141,8.9,5704130723,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810594705,400,44,2,54,50,eujf9nqky8c5jnahb2f76m86o,1,59.8,90.9,2025-05-04T18:26:56.268Z,2025-05-04T19:27:41Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5704130807,56,Left,5704130895,233,691,5704130809,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810594697,691,44,2,54,50,c7jgkxx1czv5etn7snf1r6p2m,0,40.2,9.1,2025-05-04T18:26:56.269Z,2025-05-04T19:27:41Z,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,,5704130767,285,,5704130765,56,Back,5704130971,233,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810594713,401,8,2,54,51,eujf9nqky8c5jnahb2f76m86o,1,65.7,90.5,2025-05-04T18:26:57.109Z,2025-05-04T18:26:58Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5704130839,56,Left,5704130855,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810594777,693,61,2,54,51,c7jgkxx1czv5etn7snf1r6p2m,1,43.2,4.6,2025-05-04T18:26:57.169Z,2025-05-04T19:34:05Z,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,,5704131217,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810594889,402,5,2,54,52,eujf9nqky8c5jnahb2f76m86o,1,64.3,101.3,2025-05-04T18:26:58.325Z,2025-05-04T19:28:27Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5704131773,347,,5704131771,56,Left,5704131803,233,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810594775,692,5,2,54,52,c7jgkxx1czv5etn7snf1r6p2m,0,35.7,-1.3,2025-05-04T18:26:58.325Z,2025-05-04T19:28:27Z,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,,5704131213,347,,5704131209,56,Back,5704131847,233,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810594943,403,1,2,55,5,eujf9nqky8c5jnahb2f76m86o,1,70.8,100.0,2025-05-04T18:27:10.780Z,2025-05-04T18:27:14Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5704132039,212,31.7,5704132033,56,Back,5704132035,140,42.6,5704132031,107,,5704132043,1,,5704132041,213,3.51,5704132037,141,84.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810594985,404,1,2,55,9,eujf9nqky8c5jnahb2f76m86o,1,42.2,80.0,2025-05-04T18:27:14.603Z,2025-05-04T18:27:19Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5704132261,141,14.6,5704132255,196,,5704132257,56,Right,5704132265,213,5.27,5704132267,1,,5704132259,140,68.8,5704132253,155,,5704132263,212,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810595045,405,1,2,55,14,eujf9nqky8c5jnahb2f76m86o,1,64.1,9.4,2025-05-04T18:27:19.756Z,2025-05-04T18:28:44Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5704132663,140,74.7,5704132669,212,14.5,5704132673,213,0.70,5704132661,56,Center,5704132665,141,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810595055,406,3,2,55,17,eujf9nqky8c5jnahb2f76m86o,0,75.1,26.3,2025-05-04T18:27:22.749Z,2025-05-04T19:25:20Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,,5704132723,286,,5704132721,56,Center,5704132777,233,694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810595031,694,7,2,55,17,c7jgkxx1czv5etn7snf1r6p2m,1,24.9,73.7,2025-05-04T18:27:22.750Z,2025-05-04T19:25:20Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5704132585,285,,5704132745,233,406,5704132583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810595049,695,1,2,55,18,c7jgkxx1czv5etn7snf1r6p2m,0,28.0,68.2,2025-05-04T18:27:24.054Z,2025-05-04T18:27:25Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5704132693,141,74.2,5704132691,140,47.8,5704132697,213,0.19,5704132689,56,Back,5704132695,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810595129,407,61,2,55,18,eujf9nqky8c5jnahb2f76m86o,1,70.4,23.3,2025-05-04T18:27:24.188Z,2025-05-04T18:28:04Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,,5704135183,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810595135,408,8,2,55,24,eujf9nqky8c5jnahb2f76m86o,1,54.1,30.1,2025-05-04T18:27:29.445Z,2025-05-04T20:01:08Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5704136795,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810595189,697,1,2,55,29,c7jgkxx1czv5etn7snf1r6p2m,1,43.4,90.6,2025-05-04T18:27:34.470Z,2025-05-04T18:27:35Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,,5704133355,140,45.0,5704133361,213,4.83,5704133357,141,69.0,5704133359,212,14.8,5704133353,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810595199,698,1,2,55,30,c7jgkxx1czv5etn7snf1r6p2m,1,45.0,69.0,2025-05-04T18:27:35.518Z,2025-05-04T18:27:36Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5704133411,213,3.17,5704133407,141,68.5,5704133409,212,11.1,5704133403,56,Back,5704133405,140,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810595213,699,1,2,55,31,c7jgkxx1czv5etn7snf1r6p2m,1,34.4,68.5,2025-05-04T18:27:36.446Z,2025-05-04T18:27:37Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5704133489,140,32.7,5704133491,141,80.8,5704133495,213,1.78,5704133493,212,8.6,5704133487,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810595241,700,1,2,55,32,c7jgkxx1czv5etn7snf1r6p2m,1,32.7,80.8,2025-05-04T18:27:37.718Z,2025-05-04T18:27:40Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5704133635,56,Back,5704133641,212,29.0,5704133637,140,13.6,5704133639,141,49.9,5704133643,213,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810595267,701,1,2,55,34,c7jgkxx1czv5etn7snf1r6p2m,1,13.6,49.9,2025-05-04T18:27:39.926Z,2025-05-04T18:27:43Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,,5704133823,212,12.9,5704133819,141,36.4,5704133825,213,5.49,5704133811,56,Back,5704133815,140,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810595307,702,1,2,55,37,c7jgkxx1czv5etn7snf1r6p2m,1,21.1,35.2,2025-05-04T18:27:42.783Z,2025-05-04T18:27:46Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5704134073,56,Back,5704134081,213,2.35,5704134079,212,19.1,5704134077,141,55.1,5704134075,140,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810595357,703,1,2,55,40,c7jgkxx1czv5etn7snf1r6p2m,1,8.8,51.2,2025-05-04T18:27:46.119Z,2025-05-04T18:27:49Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,,5704134301,56,Back,5704134305,141,17.9,5704134307,212,22.7,5704134309,213,4.64,5704134303,140,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810595403,704,1,2,55,43,c7jgkxx1czv5etn7snf1r6p2m,1,7.2,17.4,2025-05-04T18:27:49.142Z,2025-05-04T18:27:52Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5704134555,140,4.5,5704134561,213,1.72,5704134557,141,45.4,5704134559,212,19.2,5704134553,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810595473,705,1,2,55,47,c7jgkxx1czv5etn7snf1r6p2m,1,8.0,47.9,2025-05-04T18:27:52.622Z,2025-05-04T18:27:59Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,,5704134975,213,1.39,5704134969,140,12.3,5704134971,141,83.3,5704134973,212,24.5,5704134967,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810595493,706,1,2,55,54,c7jgkxx1czv5etn7snf1r6p2m,1,34.7,83.9,2025-05-04T18:27:59.727Z,2025-05-04T18:28:02Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5704135091,140,42.1,5704135095,212,9.3,5704135089,56,Back,5704135097,213,5.70,5704135093,141,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810595533,707,1,2,55,56,c7jgkxx1czv5etn7snf1r6p2m,1,39.8,75.6,2025-05-04T18:28:01.759Z,2025-05-04T18:28:04Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,,5704135207,212,7.3,5704135205,141,64.8,5704135201,56,Back,5704135203,140,39.6,5704135209,213,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810595545,708,1,2,55,58,c7jgkxx1czv5etn7snf1r6p2m,1,44.6,57.8,2025-05-04T18:28:04.087Z,2025-05-04T18:28:05Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5704135257,212,19.3,5704135259,213,5.27,5704135253,140,54.3,5704135255,141,33.7,5704135251,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810595573,709,1,2,56,0,c7jgkxx1czv5etn7snf1r6p2m,1,54.3,33.7,2025-05-04T18:28:05.622Z,2025-05-04T18:28:09Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5704135397,212,32.4,5704135401,1,,5704135395,141,10.3,5704135391,56,Right,5704135399,213,5.77,5704135393,140,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810595589,710,1,2,56,3,c7jgkxx1czv5etn7snf1r6p2m,0,85.6,9.1,2025-05-04T18:28:09.054Z,2025-05-04T18:28:11Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,,5704135489,141,36.0,5704135485,56,Center,5704135481,2,,5704135491,212,18.3,5704135487,140,86.2,5704135493,213,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810595631,409,8,2,56,4,eujf9nqky8c5jnahb2f76m86o,1,9.1,70.0,2025-05-04T18:28:09.619Z,2025-05-04T19:33:51Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5704135683,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810595653,410,6,2,56,6,eujf9nqky8c5jnahb2f76m86o,0,10.8,67.8,2025-05-04T18:28:11.703Z,2025-05-04T19:25:10Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5704135891,233,711,5704135831,73,,5704135829,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810595599,711,6,2,56,6,c7jgkxx1czv5etn7snf1r6p2m,1,89.2,32.2,2025-05-04T18:28:11.703Z,2025-05-04T19:25:10Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,,5704135737,75,,5704135881,233,410,5704135735,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810595945,712,1,2,56,39,c7jgkxx1czv5etn7snf1r6p2m,1,99.5,0.5,2025-05-04T18:28:44.904Z,2025-05-04T18:28:51Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5704137573,212,23.1,5704137565,6,,5704137575,213,2.60,5704137569,140,80.6,5704137571,141,18.0,5704137567,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810595965,713,1,2,56,41,c7jgkxx1czv5etn7snf1r6p2m,1,80.6,17.9,2025-05-04T18:28:46.743Z,2025-05-04T18:28:48Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5704137709,212,11.5,5704137703,56,Right,5704137705,140,91.2,5704137711,213,6.01,5704137707,141,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810595995,714,1,2,56,43,c7jgkxx1czv5etn7snf1r6p2m,1,91.2,13.4,2025-05-04T18:28:48.568Z,2025-05-04T18:28:53Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5704137917,155,,5704137921,140,95.5,5704137915,2,,5704137927,213,1.45,5704137925,212,36.3,5704138047,1,,5704137919,56,Center,5704137923,141,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810596001,411,43,2,56,47,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-05-04T18:28:52.788Z,2025-05-04T18:29:07Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5704138913,144,61,5704137979,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810596013,412,43,2,56,48,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-05-04T18:28:53.450Z,2025-05-04T18:29:00Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5704138099,56,Back,5704138389,144,6,5704138101,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810596027,715,1,2,56,48,c7jgkxx1czv5etn7snf1r6p2m,0,95.5,66.3,2025-05-04T18:28:53.719Z,2025-05-04T18:28:54Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5704138119,141,63.4,5704138123,213,4.50,5704138115,56,Center,5704138121,212,2.0,5704138117,140,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810596083,716,61,2,56,55,c7jgkxx1czv5etn7snf1r6p2m,1,95.1,63.4,2025-05-04T18:29:00.839Z,2025-05-04T20:01:11Z,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,,5704138453,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810596283,413,5,2,56,56,eujf9nqky8c5jnahb2f76m86o,1,-0.7,36.8,2025-05-04T18:29:02.199Z,2025-05-04T19:28:28Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5704139501,346,,5704139547,233,717,5704139499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810596109,717,5,2,56,56,c7jgkxx1czv5etn7snf1r6p2m,0,100.7,63.2,2025-05-04T18:29:02.199Z,2025-05-04T19:28:28Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5704139585,233,413,5704138603,346,,5704138601,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810596363,414,1,2,57,12,eujf9nqky8c5jnahb2f76m86o,1,3.8,56.4,2025-05-04T18:29:17.971Z,2025-05-04T18:29:24Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5704139891,141,81.8,5704139887,140,59.4,5704139899,1,,5704139893,212,60.9,5704139883,124,,5704139897,213,0.29,5704139885,56,Left,5704139905,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810596373,415,4,2,57,18,eujf9nqky8c5jnahb2f76m86o,1,59.6,85.4,2025-05-04T18:29:23.551Z,2025-05-04T20:01:14Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5704140003,286,,5704140021,233,718,5704139991,13,,5704139995,56,Left,5704139993,294,,5704139999,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810596343,718,4,2,57,18,c7jgkxx1czv5etn7snf1r6p2m,0,40.4,14.6,2025-05-04T18:29:23.552Z,2025-05-04T18:29:28Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5704140047,233,415,5704139957,294,,5704139961,152,,5704139955,13,,5704139963,285,,5704139959,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810596587,416,1,2,57,38,eujf9nqky8c5jnahb2f76m86o,1,61.4,91.0,2025-05-04T18:29:43.363Z,2025-05-04T18:50:18Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5704215231,152,,5704215089,140,77.9,5704215229,5,,5704215093,212,17.3,5704215087,56,Left,5704215091,141,90.8,5704215095,213,6.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810596597,417,1,2,57,38,eujf9nqky8c5jnahb2f76m86o,1,69.9,83.6,2025-05-04T18:29:43.596Z,2025-05-04T18:53:14Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5704224357,140,88.9,5704224355,56,Left,5704224361,212,20.5,5704224363,213,0.24,5704224359,141,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810596603,418,1,2,57,38,eujf9nqky8c5jnahb2f76m86o,0,87.3,92.0,2025-05-04T18:29:43.773Z,2025-05-04T18:53:25Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5704224683,56,Center,5704224695,212,13.8,5704224697,213,4.80,5704224691,141,71.8,5704224687,140,88.5,5704224673,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810596631,719,12,2,57,39,c7jgkxx1czv5etn7snf1r6p2m,1,12.9,36.9,2025-05-04T18:29:44.359Z,2025-05-04T18:29:46Z,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,,5704141197,213,4.72,5704141287,167,,5704141189,56,Back,5704141195,212,26.0,5704141191,140,13.1,5704141193,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810596707,420,5,2,57,40,eujf9nqky8c5jnahb2f76m86o,1,85.1,101.4,2025-05-04T18:29:45.642Z,2025-05-04T19:28:29Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5704141605,347,,5704141673,233,720,5704141603,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810596643,720,5,2,57,40,c7jgkxx1czv5etn7snf1r6p2m,0,14.9,-1.4,2025-05-04T18:29:45.642Z,2025-05-04T19:28:29Z,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,,5704141725,233,420,5704141241,56,Back,5704141243,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810596763,421,1,2,57,45,eujf9nqky8c5jnahb2f76m86o,1,82.0,100.0,2025-05-04T18:29:51.082Z,2025-05-04T18:29:56Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5704141933,141,73.5,5704141927,107,,5704141931,140,87.2,5704141935,212,19.9,5704141937,213,4.99,5704141929,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810596741,721,83,2,57,48,c7jgkxx1czv5etn7snf1r6p2m,0,16.2,14.0,2025-05-04T18:29:54Z,2025-05-04T18:30:01Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5704142151,399,39zbpdxha7mync2430sxuig9h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810596757,722,83,2,57,50,c7jgkxx1czv5etn7snf1r6p2m,0,11.4,16.1,2025-05-04T18:29:55.944Z,2025-05-04T18:30:00Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,,5704142139,399,39zbpdxha7mync2430sxuig9h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810596777,422,1,2,57,51,eujf9nqky8c5jnahb2f76m86o,1,89.5,74.8,2025-05-04T18:29:56.674Z,2025-05-04T18:29:58Z,39zbpdxha7mync2430sxuig9h,J. Tveita,,,5704141983,56,Left,5704141989,212,5.5,5704141985,140,90.7,5704141991,213,1.34,5704141987,141,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810596787,423,1,2,57,53,eujf9nqky8c5jnahb2f76m86o,0,94.2,87.4,2025-05-04T18:29:58.378Z,2025-05-04T18:29:59Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5704142073,141,84.5,5704142071,140,94.2,5704142063,155,,5704142075,212,2.0,5704142067,56,Left,5704142077,213,4.71,5704142059,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810596817,723,12,2,57,54,c7jgkxx1czv5etn7snf1r6p2m,1,4.5,43.0,2025-05-04T18:29:59.609Z,2025-05-04T18:30:13Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5704142131,141,5.3,5704142129,140,32.2,5704142135,213,5.56,5704142133,212,38.8,5704142127,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810596907,424,1,2,57,57,eujf9nqky8c5jnahb2f76m86o,1,70.3,91.1,2025-05-04T18:30:03.155Z,2025-05-04T18:30:07Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5704142591,212,36.1,5704142595,1,,5704142593,213,3.71,5704142587,140,41.3,5704142589,141,62.6,5704142585,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810596945,425,1,2,58,1,eujf9nqky8c5jnahb2f76m86o,1,41.3,62.6,2025-05-04T18:30:06.990Z,2025-05-04T18:30:12Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5704142819,140,78.6,5704142823,212,44.5,5704142821,141,93.8,5704142815,155,,5704142817,56,Left,5704142825,213,0.50,5704142827,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810596959,426,1,2,58,6,eujf9nqky8c5jnahb2f76m86o,0,84.1,90.8,2025-05-04T18:30:11.930Z,2025-05-04T18:30:13Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5704142915,56,Center,5704142911,155,,5704142919,140,89.4,5704142909,2,,5704142921,141,47.5,5704142925,213,4.90,5704142923,212,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810596975,724,12,2,58,8,c7jgkxx1czv5etn7snf1r6p2m,1,14.4,46.1,2025-05-04T18:30:13.578Z,2025-05-04T18:30:22Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5704143021,212,17.6,5704143023,213,6.13,5704143015,140,31.0,5704143093,15,,5704143019,141,42.2,5704143013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810597013,427,1,2,58,10,eujf9nqky8c5jnahb2f76m86o,1,80.3,58.2,2025-05-04T18:30:15.739Z,2025-05-04T18:30:17Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5704143283,140,91.4,5704143289,213,0.40,5704143287,212,12.7,5704143285,141,65.5,5704143281,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810597023,428,1,2,58,11,eujf9nqky8c5jnahb2f76m86o,1,91.4,64.8,2025-05-04T18:30:17.075Z,2025-05-04T18:30:18Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5704143333,141,69.7,5704143335,212,14.3,5704143329,56,Center,5704143337,213,2.91,5704143331,140,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810597063,429,1,2,58,12,eujf9nqky8c5jnahb2f76m86o,1,78.4,70.3,2025-05-04T18:30:18.082Z,2025-05-04T18:30:20Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5704143507,56,Left,5704143513,212,18.1,5704143511,141,85.6,5704143515,213,0.61,5704143509,140,92.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
