id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2819485627,758,1,2,84,55,8q6cv8g4bd3xdl7m88kll16na,1,73.9,78.2,2025-05-26T18:47:45.792Z,2025-05-26T18:47:48Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5753349321,140,68.1,5753349325,212,10.7,5753349319,56,Left,5753349327,213,2.18,5753349323,141,91.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819485657,759,1,2,84,57,8q6cv8g4bd3xdl7m88kll16na,1,68.4,90.5,2025-05-26T18:47:47.927Z,2025-05-26T18:47:50Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5753349495,141,82.6,5753349497,212,11.2,5753349491,56,Left,5753349493,140,59.0,5753349499,213,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819485701,760,1,2,85,0,8q6cv8g4bd3xdl7m88kll16na,1,63.2,76.9,2025-05-26T18:47:50.478Z,2025-05-26T18:47:53Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5753349697,141,67.0,5753349691,56,Center,5753349701,213,3.78,5753349699,212,11.3,5753349693,140,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819485743,761,1,2,85,2,8q6cv8g4bd3xdl7m88kll16na,1,59.4,67.2,2025-05-26T18:47:52.758Z,2025-05-26T18:47:55Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5753349923,56,Left,5753349929,212,19.1,5753349925,140,69.2,5753349931,213,1.00,5753349927,141,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819485779,762,1,2,85,5,8q6cv8g4bd3xdl7m88kll16na,1,69.2,90.8,2025-05-26T18:47:55.486Z,2025-05-26T18:47:58Z,c9a0owmk742hzaoxqlmxrruju,N. Pallas,,,5753350093,140,59.1,5753350099,213,3.51,5753350091,56,Left,5753350097,212,11.4,5753350095,141,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819485803,763,1,2,85,8,8q6cv8g4bd3xdl7m88kll16na,1,59.0,84.7,2025-05-26T18:47:58.510Z,2025-05-26T18:47:59Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5753350235,56,Left,5753350241,212,11.5,5753350237,140,69.8,5753350243,213,0.16,5753350239,141,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819485811,764,1,2,85,9,8q6cv8g4bd3xdl7m88kll16na,1,69.8,87.4,2025-05-26T18:47:59.710Z,2025-05-26T18:48:01Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5753350311,213,6.01,5753350301,155,,5753350305,140,82.9,5753350309,212,14.3,5753350307,141,81.7,5753350303,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819485815,765,1,2,85,10,8q6cv8g4bd3xdl7m88kll16na,0,82.1,81.5,2025-05-26T18:48:01.118Z,2025-05-26T20:25:58Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5753350317,56,Center,5753350325,213,4.71,5753350319,140,82.1,5753350495,236,,5753350321,141,74.8,5753350497,233,745,5753350323,212,4.6,5753350501,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819485835,745,74,2,85,10,4q0b35m26thti4c2on9a3npk0,1,23.7,28.3,2025-05-26T18:48:01.119Z,2025-05-26T19:08:25Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,,5753350435,285,,5753350535,233,765,5753350433,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819485833,766,1,2,85,12,8q6cv8g4bd3xdl7m88kll16na,0,81.0,79.6,2025-05-26T18:48:03.190Z,2025-05-26T20:25:59Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5753350417,140,82.4,5753350421,212,4.0,5753350419,141,74.1,5753350415,56,Center,5753350423,213,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819494029,849,3,2,85,14,8q6cv8g4bd3xdl7m88kll16na,0,85.2,63.5,2025-05-26T18:48:04.435Z,2025-05-26T19:08:38Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5753395517,56,Center,5753395561,233,746,5753395519,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819485865,746,7,2,85,14,4q0b35m26thti4c2on9a3npk0,0,14.8,36.5,2025-05-26T18:48:04.436Z,2025-05-26T20:26:02Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5753350611,56,Back,5753350613,285,,5753395541,233,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819494055,850,61,2,85,15,8q6cv8g4bd3xdl7m88kll16na,1,91.0,63.0,2025-05-26T18:48:05.435Z,2025-05-26T19:03:28Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5753395833,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819485887,747,1,2,85,15,4q0b35m26thti4c2on9a3npk0,1,12.3,34.2,2025-05-26T18:48:06.200Z,2025-05-26T19:02:09Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5753350749,140,28.6,5753350755,213,6.11,5753350747,56,Back,5753350753,212,17.4,5753350751,141,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819485921,749,1,2,85,17,4q0b35m26thti4c2on9a3npk0,1,28.6,29.7,2025-05-26T18:48:07.544Z,2025-05-26T18:48:09Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,,5753350923,56,Back,5753350929,212,10.9,5753350927,141,19.2,5753350931,213,3.86,5753350925,140,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819485939,750,1,2,85,18,4q0b35m26thti4c2on9a3npk0,0,20.7,19.2,2025-05-26T18:48:09.162Z,2025-05-26T20:25:17Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,,5753351029,1,,5753351023,141,17.9,5753351027,213,6.26,5753351017,155,,5753351025,212,38.1,5753351019,56,Right,5753351021,140,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819486051,768,1,2,85,21,8q6cv8g4bd3xdl7m88kll16na,1,33.8,83.9,2025-05-26T18:48:11.469Z,2025-05-26T18:48:17Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5753351613,213,3.74,5753351609,141,56.6,5753351611,212,33.0,5753351607,140,7.8,5753351605,56,Back,5753351615,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819486075,769,1,2,85,26,8q6cv8g4bd3xdl7m88kll16na,1,13.8,50.7,2025-05-26T18:48:16.942Z,2025-05-26T18:48:19Z,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,5753351771,212,26.7,5753351765,56,Back,5753351769,141,11.7,5753351773,213,4.83,5753351767,140,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819486171,770,1,2,85,28,8q6cv8g4bd3xdl7m88kll16na,1,16.9,10.6,2025-05-26T18:48:19.406Z,2025-05-26T18:48:26Z,2d9k8p22131is7op7vcn0arbp,V. Hedenstad,,,5753352323,141,43.4,5753352327,213,1.20,5753352319,56,Back,5753352325,212,23.9,5753352321,140,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819486253,771,1,2,85,35,8q6cv8g4bd3xdl7m88kll16na,1,34.0,46.7,2025-05-26T18:48:26.086Z,2025-05-26T18:48:31Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5753352805,212,31.9,5753352799,56,Left,5753352801,140,55.2,5753352803,141,80.3,5753352807,213,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819486301,772,1,2,85,40,8q6cv8g4bd3xdl7m88kll16na,1,59.9,80.5,2025-05-26T18:48:30.781Z,2025-05-26T18:48:34Z,c9a0owmk742hzaoxqlmxrruju,N. Pallas,,,5753353059,213,3.61,5753353057,212,16.3,5753353053,140,46.0,5753353051,56,Back,5753353055,141,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819486335,773,1,2,85,43,8q6cv8g4bd3xdl7m88kll16na,1,45.9,69.6,2025-05-26T18:48:33.862Z,2025-05-26T18:48:35Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5753353221,212,22.0,5753353219,141,40.1,5753353223,213,4.29,5753353217,140,37.2,5753353215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819486349,774,1,2,85,45,8q6cv8g4bd3xdl7m88kll16na,1,37.4,40.1,2025-05-26T18:48:35.589Z,2025-05-26T18:48:38Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5753353353,212,19.0,5753353347,56,Center,5753353351,141,54.0,5753353349,140,53.1,5753353355,213,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819486411,775,1,2,85,47,8q6cv8g4bd3xdl7m88kll16na,1,53.1,54.0,2025-05-26T18:48:38.053Z,2025-05-26T18:48:43Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5753353675,141,40.9,5753353671,56,Center,5753353679,213,5.70,5753353673,140,65.9,5753353677,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819486485,776,1,2,85,52,8q6cv8g4bd3xdl7m88kll16na,1,70.7,51.0,2025-05-26T18:48:42.869Z,2025-05-26T18:48:47Z,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,5753354113,141,65.4,5753354109,56,Center,5753354117,213,0.52,5753354115,212,19.6,5753354111,140,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819486493,777,61,2,85,55,8q6cv8g4bd3xdl7m88kll16na,0,86.9,65.4,2025-05-26T18:48:45.637Z,2025-05-26T19:04:07Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5753354169,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819486991,751,5,2,85,56,4q0b35m26thti4c2on9a3npk0,1,-0.8,28.8,2025-05-26T18:48:47.072Z,2025-05-26T19:09:53Z,26ro2zdtkq9ia7dzr9ellxkvd,T. Haltvik,,,5753356901,346,,5753356927,233,778,5753356895,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819486503,778,5,2,85,56,8q6cv8g4bd3xdl7m88kll16na,0,100.8,71.2,2025-05-26T18:48:47.072Z,2025-05-26T19:09:53Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5753356969,233,751,5753354201,56,Center,5753354203,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819486685,779,18,2,86,13,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-05-26T18:49:03.503Z,2025-05-26T18:49:04Z,3nl291loxoqoghj60c05rubro,F. Thorvaldsen,,,5753355291,59,26,5753355287,42,,5753355387,55,780,5753355289,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819486691,780,19,2,86,13,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-05-26T18:49:03.504Z,2025-05-26T19:58:33Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5753355331,292,9,5753355333,293,2,5753355327,145,7,5753355335,44,Forward,5753355321,42,,5753355337,55,779,5753355329,59,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819487009,752,1,2,86,37,4q0b35m26thti4c2on9a3npk0,1,3.1,49.0,2025-05-26T18:49:27.857Z,2025-05-26T18:49:29Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5753357007,140,62.7,5753357015,1,,5753357005,56,Center,5753357013,213,6.16,5753357009,141,37.4,5753357003,124,,5753357019,74,,5753357011,212,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819487029,753,1,2,86,38,4q0b35m26thti4c2on9a3npk0,1,62.7,37.4,2025-05-26T18:49:28.983Z,2025-05-26T18:49:31Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,,5753357107,212,20.3,5753357103,140,43.5,5753357109,213,3.27,5753357101,56,Back,5753357105,141,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819487051,754,1,2,86,40,4q0b35m26thti4c2on9a3npk0,0,43.5,33.7,2025-05-26T18:49:31.104Z,2025-05-26T18:49:34Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5753357261,140,60.4,5753357265,212,19.6,5753357267,213,5.84,5753357263,141,21.3,5753357259,56,Center,5753357257,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819487077,782,44,2,86,41,8q6cv8g4bd3xdl7m88kll16na,1,32.8,81.2,2025-05-26T18:49:32.103Z,2025-05-26T19:05:02Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5753357361,285,,5753357397,233,755,5753357359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819487061,755,44,2,86,41,4q0b35m26thti4c2on9a3npk0,0,67.2,18.8,2025-05-26T18:49:32.104Z,2025-05-26T19:09:05Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,,5753357293,56,Right,5753357457,233,782,5753357295,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819487043,781,8,2,86,42,8q6cv8g4bd3xdl7m88kll16na,1,22.3,85.1,2025-05-26T18:49:32.501Z,2025-05-26T18:49:33Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5753357249,15,,5753357201,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819487151,784,1,2,86,44,8q6cv8g4bd3xdl7m88kll16na,1,28.6,87.5,2025-05-26T18:49:35.260Z,2025-05-26T18:49:40Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5753357785,140,41.8,5753357791,213,5.81,5753357783,56,Back,5753357787,141,77.0,5753357789,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819487107,756,45,2,86,46,4q0b35m26thti4c2on9a3npk0,0,58.0,24.3,2025-05-26T18:49:36.724Z,2025-05-26T18:49:42Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,,5753357525,285,,5753357523,56,Center,5753357897,233,785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819487159,785,3,2,86,46,8q6cv8g4bd3xdl7m88kll16na,1,42.0,75.1,2025-05-26T18:49:36.724Z,2025-05-26T18:49:42Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5753357813,286,,5753357883,233,756,5753357811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819487179,786,1,2,86,46,8q6cv8g4bd3xdl7m88kll16na,1,39.0,73.9,2025-05-26T18:49:37.414Z,2025-05-26T18:49:42Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5753357945,140,44.1,5753357951,213,0.78,5753357947,141,81.7,5753357943,56,Back,5753357949,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819487195,787,1,2,86,51,8q6cv8g4bd3xdl7m88kll16na,0,58.3,84.1,2025-05-26T18:49:42.366Z,2025-05-26T19:05:25Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5753358009,56,Center,5753358013,141,70.6,5753358019,213,5.42,5753358011,140,65.8,5753358015,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819493567,838,8,2,86,52,4q0b35m26thti4c2on9a3npk0,1,22.2,37.3,2025-05-26T18:49:42.435Z,2025-05-26T19:01:48Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,,5753392011,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819487207,788,1,2,86,53,8q6cv8g4bd3xdl7m88kll16na,0,65.8,70.6,2025-05-26T18:49:44.404Z,2025-05-26T19:05:26Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5753358105,140,61.7,5753358101,56,Center,5753358113,212,9.9,5753358117,213,4.26,5753358109,141,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819487221,757,8,2,86,56,4q0b35m26thti4c2on9a3npk0,1,36.2,39.4,2025-05-26T18:49:46.680Z,2025-05-26T18:49:46Z,26ro2zdtkq9ia7dzr9ellxkvd,T. Haltvik,,,5753358241,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819487325,759,1,2,87,1,4q0b35m26thti4c2on9a3npk0,1,13.6,61.5,2025-05-26T18:49:51.536Z,2025-05-26T18:49:55Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5753358819,141,56.9,5753358813,56,Back,5753358823,212,21.5,5753358811,157,,5753358825,213,6.14,5753358827,1,,5753358815,140,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819487311,789,83,2,87,4,8q6cv8g4bd3xdl7m88kll16na,0,54.3,55.4,2025-05-26T18:49:54.500Z,2025-05-26T18:49:58Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5753358951,399,biibwjyc33yv901fetordsv84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819487347,760,3,2,87,4,4q0b35m26thti4c2on9a3npk0,1,44.7,46.1,2025-05-26T18:49:55.432Z,2025-05-26T19:04:18Z,biibwjyc33yv901fetordsv84,N. Semmen,,,5753358947,286,,5753397693,233,790,5753358945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819487327,790,45,2,87,4,8q6cv8g4bd3xdl7m88kll16na,0,56.3,52.4,2025-05-26T18:49:55.432Z,2025-05-26T19:04:17Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5753397665,285,,5753397663,56,Center,5753397699,233,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819487375,791,43,2,87,8,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-05-26T18:49:58.540Z,2025-05-26T18:50:05Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5753359075,285,0,5753359453,144,7,5753359073,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819487377,761,4,2,87,9,4q0b35m26thti4c2on9a3npk0,1,51.0,42.5,2025-05-26T18:49:59.779Z,2025-05-26T19:08:20Z,biibwjyc33yv901fetordsv84,N. Semmen,,,5753359271,56,Center,5753359273,152,,5753359275,265,,5753359357,233,792,5753359269,13,,5753359277,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819487379,792,4,2,87,9,8q6cv8g4bd3xdl7m88kll16na,0,49.0,57.5,2025-05-26T18:49:59.780Z,2025-05-26T19:58:39Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5753359295,285,,5753359289,56,Back,5753572671,55,793,5753359287,13,,5753359291,152,,5753359375,233,761,5753359293,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819487639,793,17,2,87,32,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-05-26T18:50:23.259Z,2025-05-26T19:58:39Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5753548761,393,,5753360571,31,,5753360575,13,243,5753572663,55,792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819487725,762,1,2,87,36,4q0b35m26thti4c2on9a3npk0,1,62.6,35.7,2025-05-26T18:50:27.168Z,2025-05-26T19:02:40Z,58ufmirzy800nq7gucsiz3hg4,J. Hjorth,,,5753360897,213,5.79,5753360895,212,27.9,5753360889,56,Right,5753360885,5,,5753360893,141,16.4,5753360891,140,86.0,5753360887,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819487763,763,1,2,87,39,4q0b35m26thti4c2on9a3npk0,1,86.1,16.4,2025-05-26T18:50:30.319Z,2025-05-26T18:50:32Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,,5753361105,213,1.43,5753361097,56,Center,5753361095,155,,5753361093,2,,5753361101,141,51.2,5753361099,140,89.3,5753361103,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819487771,764,44,2,87,42,4q0b35m26thti4c2on9a3npk0,1,79.8,56.4,2025-05-26T18:50:32.533Z,2025-05-26T18:50:38Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5753361163,56,Center,5753361201,233,794,5753361165,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819487769,794,44,2,87,42,8q6cv8g4bd3xdl7m88kll16na,0,20.2,43.6,2025-05-26T18:50:32.534Z,2025-05-26T19:09:05Z,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,5753361217,233,764,5753361131,56,Back,5753361135,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819487827,765,1,2,87,42,4q0b35m26thti4c2on9a3npk0,0,89.3,51.2,2025-05-26T18:50:33.047Z,2025-05-26T19:03:15Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5753361493,140,89.3,5753361497,212,3.7,5753361499,213,4.71,5753361495,141,45.8,5753361491,56,Center,5753361489,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819487783,795,12,2,87,43,8q6cv8g4bd3xdl7m88kll16na,1,22.7,48.4,2025-05-26T18:50:34.124Z,2025-05-26T19:01:29Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5753361245,141,58.8,5753361241,56,Back,5753361243,140,26.2,5753361247,212,8.0,5753361281,15,,5753361249,213,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819487805,796,12,2,87,45,8q6cv8g4bd3xdl7m88kll16na,1,15.9,61.5,2025-05-26T18:50:35.995Z,2025-05-26T19:01:28Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5753361371,56,Back,5753361375,141,71.2,5753361421,15,,5753361377,212,12.8,5753361373,140,26.4,5753361379,213,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819487849,797,12,2,87,46,8q6cv8g4bd3xdl7m88kll16na,1,26.2,71.4,2025-05-26T18:50:37.428Z,2025-05-26T19:01:27Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5753361623,212,42.7,5753361621,141,43.0,5753361625,213,5.81,5753361619,140,62.5,5753361617,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819487941,766,1,2,87,52,4q0b35m26thti4c2on9a3npk0,1,22.0,57.8,2025-05-26T18:50:42.975Z,2025-05-26T18:50:49Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5753362133,1,,5753362127,141,43.7,5753362131,213,6.12,5753362125,140,77.4,5753362123,56,Center,5753362129,212,59.0,5753362121,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819487947,767,1,2,87,53,4q0b35m26thti4c2on9a3npk0,1,77.4,43.7,2025-05-26T18:50:43.903Z,2025-05-26T19:07:00Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,,5753362151,3,,5753362153,56,Center,5753362159,212,4.5,5753362155,140,78.8,5753362161,213,1.24,5753362157,141,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819495707,840,61,2,87,55,4q0b35m26thti4c2on9a3npk0,0,76.0,61.4,2025-05-26T18:50:45.435Z,2025-05-26T19:07:03Z,26ro2zdtkq9ia7dzr9ellxkvd,T. Haltvik,,,5753403965,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819495691,851,8,2,87,55,8q6cv8g4bd3xdl7m88kll16na,1,16.4,40.0,2025-05-26T18:50:45.535Z,2025-05-26T19:08:31Z,2d9k8p22131is7op7vcn0arbp,V. Hedenstad,,,5753403869,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819494905,839,61,2,87,56,4q0b35m26thti4c2on9a3npk0,1,78.1,61.5,2025-05-26T18:50:46.435Z,2025-05-26T19:07:59Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5753399711,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819487931,798,43,2,87,57,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-05-26T18:50:48.172Z,2025-05-26T19:01:59Z,2d9k8p22131is7op7vcn0arbp,V. Hedenstad,,,5753392537,144,8,5753362071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819487963,799,12,2,88,0,8q6cv8g4bd3xdl7m88kll16na,1,16.4,43.4,2025-05-26T18:50:50.491Z,2025-05-26T19:05:57Z,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,5753362235,213,5.64,5753401705,233,768,5753362229,140,18.4,5753362231,141,41.1,5753401703,397,,5753362233,212,2.6,5753362227,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819487965,768,74,2,88,0,4q0b35m26thti4c2on9a3npk0,1,78.8,50.0,2025-05-26T18:50:50.492Z,2025-05-26T19:05:57Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,,5753401701,397,,5753401255,285,,5753401725,233,799,5753362241,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
