id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2777482709,598,61,2,59,9,59as3grjvj19voay31j3yfgni,0,33.4,87.2,2025-02-16T18:20:00.071Z,2025-02-16T21:46:22Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,5522237431,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777626909,949,3,2,59,10,anga7587r1zv4ey71ge9zxol3,1,65.5,11.3,2025-02-16T18:20:00.864Z,2025-02-16T21:46:19Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,5523030109,286,,5523030111,465,,5523030105,56,Right,5523030113,233,951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777626903,951,45,2,59,10,59as3grjvj19voay31j3yfgni,0,34.5,88.7,2025-02-16T18:20:00.864Z,2025-02-16T21:46:19Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,5523030123,233,949,5523030069,56,Back,5523030071,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777482805,599,83,2,59,16,59as3grjvj19voay31j3yfgni,0,17.4,95.3,2025-02-16T18:20:07.367Z,2025-02-16T21:46:41Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,5522238233,399,6d0lxiep13vdv32bdb0xwyrys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777482853,562,1,2,59,17,anga7587r1zv4ey71ge9zxol3,1,83.3,3.1,2025-02-16T18:20:08.185Z,2025-02-16T18:20:11Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,5522238139,56,Center,5522238145,212,14.2,5522238143,141,22.2,5522238147,213,1.98,5522238141,140,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777482863,563,1,2,59,20,anga7587r1zv4ey71ge9zxol3,0,82.7,17.0,2025-02-16T18:20:10.940Z,2025-02-16T21:46:48Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,5522238205,212,19.2,5522238195,2,,5522238199,56,Center,5522238201,140,91.3,5523031829,224,,5522238203,141,41.9,5522238207,213,1.08,5523031831,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777482947,600,12,2,59,21,59as3grjvj19voay31j3yfgni,1,7.3,58.7,2025-02-16T18:20:12.640Z,2025-02-16T18:20:15Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,5522238607,212,17.4,5522238609,213,1.81,5522238603,140,3.3,5522238605,141,83.6,5522238601,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777483075,602,1,2,59,25,59as3grjvj19voay31j3yfgni,0,3.9,82.1,2025-02-16T18:20:15.888Z,2025-02-16T18:20:22Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,5522239219,56,Left,5522239217,157,,5522239225,212,62.3,5522239223,141,93.0,5522239231,1,,5522239227,213,0.12,5522239221,140,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777483139,565,1,2,59,31,anga7587r1zv4ey71ge9zxol3,1,39.4,8.5,2025-02-16T18:20:22.650Z,2025-02-16T18:20:26Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5522239581,56,Back,5522239587,212,16.6,5522239583,140,43.8,5522239589,213,1.29,5522239585,141,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777483179,566,1,2,59,35,anga7587r1zv4ey71ge9zxol3,1,42.9,29.2,2025-02-16T18:20:26.601Z,2025-02-16T18:20:29Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,5522239759,212,10.7,5522239753,56,Back,5522239757,141,28.9,5522239761,213,3.16,5522239755,140,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777483209,567,1,2,59,38,anga7587r1zv4ey71ge9zxol3,1,32.7,28.9,2025-02-16T18:20:29.323Z,2025-02-16T18:20:33Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5522239969,56,Back,5522239975,212,45.3,5522239963,155,,5522239967,196,,5522239977,213,1.46,5522239979,1,,5522239973,141,95.1,5522239971,140,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777483243,568,1,2,59,42,anga7587r1zv4ey71ge9zxol3,1,34.9,95.4,2025-02-16T18:20:33.786Z,2025-02-16T18:20:36Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5522240183,213,3.95,5522240177,140,24.7,5522240179,141,79.0,5522240181,212,15.5,5522240175,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777483271,569,1,2,59,45,anga7587r1zv4ey71ge9zxol3,1,24.9,78.4,2025-02-16T18:20:36.505Z,2025-02-16T18:20:38Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5522240335,213,5.06,5522240329,140,27.9,5522240331,141,65.8,5522240327,56,Back,5522240333,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777483303,570,1,2,59,47,anga7587r1zv4ey71ge9zxol3,1,27.9,65.8,2025-02-16T18:20:38.042Z,2025-02-16T21:47:07Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,5522240467,212,20.2,5522240463,140,24.2,5522240469,213,4.52,5522240461,56,Back,5523032661,156,,5522240465,141,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777483369,571,1,2,59,48,anga7587r1zv4ey71ge9zxol3,1,25.6,36.4,2025-02-16T18:20:39.626Z,2025-02-16T18:20:43Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5522240829,141,66.3,5522240831,212,29.6,5522240827,140,46.1,5522240833,213,0.76,5522240825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777483399,572,1,2,59,52,anga7587r1zv4ey71ge9zxol3,1,45.5,67.9,2025-02-16T18:20:43.194Z,2025-02-16T18:20:44Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,5522240985,212,2.7,5522240979,56,Back,5522240987,213,2.78,5522240983,141,69.3,5522240981,140,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777483491,573,1,2,59,53,anga7587r1zv4ey71ge9zxol3,1,43.1,69.4,2025-02-16T18:20:44.458Z,2025-02-16T18:20:49Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,5522241515,141,93.6,5522241517,212,18.6,5522241513,140,51.3,5522241519,213,1.09,5522241511,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777483519,574,1,2,59,58,anga7587r1zv4ey71ge9zxol3,1,73.2,83.5,2025-02-16T18:20:49.435Z,2025-02-16T18:20:51Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5522241695,140,75.5,5522241701,213,4.86,5522241693,56,Center,5522241699,212,16.4,5522241697,141,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777483547,575,1,2,60,0,anga7587r1zv4ey71ge9zxol3,1,75.5,59.6,2025-02-16T18:20:51.066Z,2025-02-16T21:47:23Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,5523033311,4,,5522241915,141,65.7,5522241911,140,97.6,5522241907,56,Center,5522241917,212,23.6,5522241919,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777483555,576,1,2,60,2,anga7587r1zv4ey71ge9zxol3,0,97.6,65.7,2025-02-16T18:20:53.018Z,2025-02-16T18:20:53Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,5522241985,213,4.33,5522241981,141,57.6,5522241979,140,95.5,5522241983,212,5.9,5522241977,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777483571,603,12,2,60,3,59as3grjvj19voay31j3yfgni,1,5.1,43.4,2025-02-16T18:20:54.337Z,2025-02-16T18:20:55Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,5522242045,141,37.7,5522242041,56,Back,5522242095,167,,5522242043,140,0.0,5522242049,213,3.72,5522242047,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777483567,577,6,2,60,3,anga7587r1zv4ey71ge9zxol3,1,98.6,60.6,2025-02-16T18:20:54.411Z,2025-02-16T18:46:34Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,5522242065,73,,5522242063,56,Center,5522242181,233,604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777483579,604,6,2,60,3,59as3grjvj19voay31j3yfgni,0,1.4,39.4,2025-02-16T18:20:54.411Z,2025-02-16T21:47:47Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,5522242147,56,Back,5522242149,73,,5522242225,233,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777484219,579,1,2,60,46,anga7587r1zv4ey71ge9zxol3,0,99.8,99.5,2025-02-16T18:21:37.292Z,2025-02-16T21:47:44Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5522245525,2,,5522245535,140,95.3,5522245541,213,4.53,5522245539,212,26.1,5523034613,72,,5522245533,56,Center,5522245537,141,61.8,5522245529,155,,5522245527,6,,5522245531,224,,,,,,,,,,,,,,,,,,,,,,,,,
2777484231,605,44,2,60,48,59as3grjvj19voay31j3yfgni,1,4.2,39.6,2025-02-16T18:21:39.786Z,2025-02-16T18:46:37Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,5522245659,233,580,5522245597,285,,5522245595,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777484225,580,44,2,60,48,anga7587r1zv4ey71ge9zxol3,0,95.8,60.4,2025-02-16T18:21:39.787Z,2025-02-16T18:46:38Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,5522245691,233,605,5522245563,56,Center,5522245565,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777484237,606,12,2,60,49,59as3grjvj19voay31j3yfgni,1,3.3,41.9,2025-02-16T18:21:40.595Z,2025-02-16T18:21:45Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,5522245635,212,22.3,5522245639,15,,5522245633,141,13.4,5522245637,213,5.23,5522245629,140,13.8,5522245627,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777628011,950,44,2,60,51,anga7587r1zv4ey71ge9zxol3,1,81.9,87.6,2025-02-16T18:21:42.729Z,2025-02-16T21:48:14Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5523036259,286,,5523036253,56,Left,5523036261,233,952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777628007,952,44,2,60,51,59as3grjvj19voay31j3yfgni,0,18.1,12.4,2025-02-16T18:21:42.730Z,2025-02-16T21:48:14Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,5523036243,56,Back,5523036305,233,950,5523036245,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777484291,581,61,2,60,52,anga7587r1zv4ey71ge9zxol3,0,84.2,83.6,2025-02-16T18:21:43.444Z,2025-02-16T21:48:17Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5522245917,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777484347,607,12,2,60,54,59as3grjvj19voay31j3yfgni,1,16.8,16.8,2025-02-16T18:21:45.506Z,2025-02-16T21:48:22Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,5522246237,212,53.6,5522246233,140,67.2,5522246239,213,6.13,5522246235,141,4.7,5522246231,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777484499,582,1,2,61,2,anga7587r1zv4ey71ge9zxol3,1,36.6,95.3,2025-02-16T18:21:53.628Z,2025-02-16T18:21:57Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,5522247015,141,62.9,5522247013,140,15.0,5522247019,213,3.91,5522247017,212,31.6,5522247011,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777484513,583,1,2,61,6,anga7587r1zv4ey71ge9zxol3,1,14.9,62.7,2025-02-16T18:21:57.452Z,2025-02-16T18:21:59Z,15fo180vixn0lb65fujttit3p,J. Storch,,5522247101,140,24.3,5522247107,213,0.13,5522247103,141,64.6,5522247099,56,Back,5522247105,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777484545,584,1,2,61,8,anga7587r1zv4ey71ge9zxol3,1,24.3,64.6,2025-02-16T18:21:59.213Z,2025-02-16T18:22:01Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,5522247295,212,14.9,5522247293,141,86.3,5522247297,213,1.68,5522247283,56,Back,5522247287,140,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777484627,585,1,2,61,10,anga7587r1zv4ey71ge9zxol3,1,21.7,86.5,2025-02-16T18:22:01.420Z,2025-02-16T18:22:07Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,5522247697,56,Back,5522247703,140,6.2,5522247709,141,67.0,5522247717,213,3.83,5522247713,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777484657,586,1,2,61,16,anga7587r1zv4ey71ge9zxol3,1,8.0,79.9,2025-02-16T18:22:06.926Z,2025-02-16T18:22:09Z,15fo180vixn0lb65fujttit3p,J. Storch,,5522247857,213,6.20,5522247853,141,75.9,5522247859,1,,5522247851,140,39.1,5522247849,56,Back,5522247847,157,,5522247855,212,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777484663,587,1,2,61,18,anga7587r1zv4ey71ge9zxol3,0,39.7,75.9,2025-02-16T18:22:09.308Z,2025-02-16T18:22:09Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,5522247871,141,75.7,5522247867,56,Back,5522247875,213,3.20,5522247869,140,37.4,5522247873,212,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
