id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/13/value,qualifier/15/value,qualifier/17/value
2714935733,29,1,1,2,22,anga7587r1zv4ey71ge9zxol3,0,73.9,34.3,2024-08-30T17:04:16.232Z,2024-08-30T17:15:30Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5181581287,141,21.9,5181581281,168,,5181581285,140,83.7,5181581279,3,,5181581291,213,5.60,5181581289,212,13.3,5181581283,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714935739,31,1,1,2,23,c165yjiny1qnmfdvefxvflnkc,0,21.3,80.6,2024-08-30T17:04:16.455Z,2024-08-30T19:46:11Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5181581305,140,22.1,5181581311,213,0.31,5181581307,141,81.0,5181581301,3,,5181581303,56,Back,5181581309,212,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714935753,30,1,1,2,25,anga7587r1zv4ey71ge9zxol3,1,65.6,17.0,2024-08-30T17:04:18.492Z,2024-08-30T17:15:35Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5181581375,56,Right,5181581383,213,5.39,5181581381,212,12.3,5181581377,140,73.0,5181581379,141,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714935757,31,3,1,2,25,anga7587r1zv4ey71ge9zxol3,0,70.5,2.8,2024-08-30T17:04:19.013Z,2024-08-30T19:46:18Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5181581405,286,,5182435985,465,,5181581411,233,32,5181581403,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714935747,32,7,1,2,25,c165yjiny1qnmfdvefxvflnkc,1,29.5,97.2,2024-08-30T17:04:19.014Z,2024-08-30T19:46:20Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5181581359,56,Back,5181581361,285,,5181581407,233,31,5182436191,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714935751,33,43,1,2,26,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-08-30T17:04:19.815Z,2024-08-30T19:46:33Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5182437623,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714935763,34,4,1,2,29,c165yjiny1qnmfdvefxvflnkc,1,30.9,92.3,2024-08-30T17:04:23.008Z,2024-08-30T17:59:04Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5181581461,152,,5181581621,295,,5181581457,13,,5181581575,233,32,5181581465,285,,5181581459,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714935771,32,4,1,2,29,anga7587r1zv4ey71ge9zxol3,0,69.1,7.7,2024-08-30T17:04:23.009Z,2024-08-30T17:04:28Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5181581549,295,,5181581559,286,,5181581551,56,Right,5181581547,13,,5181581567,233,34,5181581555,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714935875,35,1,1,2,47,c165yjiny1qnmfdvefxvflnkc,1,30.9,91.8,2024-08-30T17:04:41.120Z,2024-08-30T17:04:44Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5181582059,5,,5181582065,140,20.3,5181582071,213,4.34,5181582091,189,,5181582063,56,Back,5181582069,212,30.9,5181582067,141,49.4,5181582061,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714935893,36,1,1,2,50,c165yjiny1qnmfdvefxvflnkc,1,20.3,49.4,2024-08-30T17:04:44.192Z,2024-08-30T17:59:14Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5181582181,213,5.08,5181582173,56,Back,5181582179,212,28.2,5181582175,140,29.9,5181582177,141,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714935913,37,1,1,2,52,c165yjiny1qnmfdvefxvflnkc,0,30.1,9.3,2024-08-30T17:04:45.648Z,2024-08-30T19:47:12Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5181582307,141,16.5,5181582301,157,,5181582315,1,,5181582303,56,Right,5181582309,212,45.6,5181582311,213,0.11,5181582305,140,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714935933,33,12,1,2,54,anga7587r1zv4ey71ge9zxol3,1,24.5,84.1,2024-08-30T17:04:48.073Z,2024-08-30T19:46:55Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5181582399,141,83.2,5181582401,212,15.0,5181582395,56,Back,5181582403,213,6.24,5181582397,140,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714935927,38,61,1,2,55,c165yjiny1qnmfdvefxvflnkc,1,67.3,19.6,2024-08-30T17:04:48.461Z,2024-08-30T19:47:17Z,9yiz575rldkwu7icgqwk1qmdx,A. Jacobsen,,,5181582389,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714935935,34,61,1,2,57,anga7587r1zv4ey71ge9zxol3,1,38.8,83.2,2024-08-30T17:04:50.565Z,2024-08-30T19:47:19Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5181582405,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714935943,39,1,1,2,58,c165yjiny1qnmfdvefxvflnkc,1,66.1,22.3,2024-08-30T17:04:51.560Z,2024-08-30T19:47:25Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5181582447,213,5.73,5181582441,140,74.0,5181582445,212,9.8,5181582439,56,Right,5181582443,141,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714935947,40,1,1,2,59,c165yjiny1qnmfdvefxvflnkc,1,72.9,16.0,2024-08-30T17:04:53.032Z,2024-08-30T19:47:23Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5181582463,213,3.00,5181582455,56,Right,5181582461,212,7.7,5181582467,156,,5181582459,141,17.6,5181582457,140,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714935961,41,1,1,3,1,c165yjiny1qnmfdvefxvflnkc,1,65.8,17.7,2024-08-30T17:04:55.024Z,2024-08-30T17:04:56Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5181582537,141,36.2,5181582533,56,Center,5181582539,212,12.7,5181582535,140,64.0,5181582541,213,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714935983,42,1,1,3,3,c165yjiny1qnmfdvefxvflnkc,1,62.3,33.5,2024-08-30T17:04:56.816Z,2024-08-30T17:04:59Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5181582653,140,55.1,5181582659,213,4.29,5181582657,212,18.5,5181582651,56,Right,5181582655,141,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936005,43,1,1,3,6,c165yjiny1qnmfdvefxvflnkc,1,55.1,8.7,2024-08-30T17:04:59.473Z,2024-08-30T17:59:53Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5181582763,56,Right,5181582769,212,6.0,5181582765,140,60.3,5181582771,213,5.87,5181582767,141,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936043,44,1,1,3,8,c165yjiny1qnmfdvefxvflnkc,1,60.3,5.0,2024-08-30T17:05:02Z,2024-08-30T17:05:06Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5181582997,141,15.4,5181583001,213,2.85,5181582995,140,37.5,5181582993,56,Back,5181582999,212,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936059,45,1,1,3,12,c165yjiny1qnmfdvefxvflnkc,1,37.3,17.0,2024-08-30T17:05:06.048Z,2024-08-30T18:00:05Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5181583103,141,66.4,5181583109,1,,5181583099,56,Back,5181583107,213,1.53,5181583101,140,38.5,5181583105,212,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936079,46,1,1,3,14,c165yjiny1qnmfdvefxvflnkc,0,40.8,70.3,2024-08-30T17:05:08.136Z,2024-08-30T19:47:35Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5181583231,1,,5181583225,141,66.5,5181583227,212,33.5,5181583221,56,Center,5181583219,155,,5181583223,140,72.6,5181583229,213,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714959321,464,44,1,3,19,anga7587r1zv4ey71ge9zxol3,1,23.2,32.3,2024-08-30T17:05:12.304Z,2024-08-30T19:47:36Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5181707121,56,Back,5181707177,233,47,5181707123,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936097,47,44,1,3,19,c165yjiny1qnmfdvefxvflnkc,0,76.8,67.7,2024-08-30T17:05:12.305Z,2024-08-30T19:47:38Z,9yiz575rldkwu7icgqwk1qmdx,A. Jacobsen,,,5181583331,286,,5181707185,233,464,5181583329,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936115,35,12,1,3,19,anga7587r1zv4ey71ge9zxol3,1,23.5,30.9,2024-08-30T17:05:12.770Z,2024-08-30T19:47:44Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5181583433,212,11.1,5181583431,141,19.0,5181583535,15,,5181583429,140,16.2,5181583427,56,Back,5181583435,213,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936123,36,12,1,3,20,anga7587r1zv4ey71ge9zxol3,1,19.2,17.6,2024-08-30T17:05:13.601Z,2024-08-30T19:47:45Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5181583485,212,14.8,5181583487,213,4.20,5181583481,140,12.3,5181583477,56,Back,5181583521,167,,5181583483,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936127,37,5,1,3,21,anga7587r1zv4ey71ge9zxol3,0,13.9,-1.4,2024-08-30T17:05:14.672Z,2024-08-30T17:09:48Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5181583501,56,Back,5181583523,233,48,5181583503,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936113,48,5,1,3,21,c165yjiny1qnmfdvefxvflnkc,1,86.1,101.4,2024-08-30T17:05:14.672Z,2024-08-30T17:09:48Z,9yiz575rldkwu7icgqwk1qmdx,A. Jacobsen,,,5181583413,56,Left,5181583415,347,,5181583505,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936145,49,1,1,3,27,c165yjiny1qnmfdvefxvflnkc,1,84.8,100.0,2024-08-30T17:05:20.737Z,2024-08-30T17:05:22Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5181583629,141,91.0,5181583623,107,,5181583633,213,3.55,5181583627,140,69.2,5181583625,56,Left,5181583631,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936147,50,1,1,3,28,c165yjiny1qnmfdvefxvflnkc,0,74.8,78.1,2024-08-30T17:05:21.480Z,2024-08-30T19:48:03Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5181583645,141,40.9,5181583637,2,,5182447381,20,,5181583639,155,,5181583647,212,34.3,5181583651,1,,5181583641,56,Center,5182447379,223,,5181583649,213,5.45,5181583643,140,96.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936161,38,12,1,3,29,anga7587r1zv4ey71ge9zxol3,1,7.1,58.1,2024-08-30T17:05:23.266Z,2024-08-30T19:48:04Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5181583729,15,,5181583715,140,25.5,5181583717,141,48.4,5181583721,213,5.95,5181583713,56,Back,5181583719,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936171,39,1,1,3,32,anga7587r1zv4ey71ge9zxol3,0,25.9,47.9,2024-08-30T17:05:25.922Z,2024-08-30T19:48:11Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5181583787,141,37.9,5181583781,3,,5181583785,140,27.5,5181583791,213,4.95,5181583789,212,7.0,5181583783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936177,51,1,1,3,33,c165yjiny1qnmfdvefxvflnkc,0,74.4,60.7,2024-08-30T17:05:26.433Z,2024-08-30T19:48:19Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5181583827,140,81.3,5181583825,56,Center,5181583831,212,9.1,5181583829,141,68.7,5181583823,3,,5181583833,213,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936195,40,1,1,3,34,anga7587r1zv4ey71ge9zxol3,0,20.2,33.3,2024-08-30T17:05:27.562Z,2024-08-30T19:50:11Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5181583905,141,49.9,5181583899,3,,5181583901,56,Back,5181583907,212,13.7,5181583909,213,0.97,5181583903,140,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936201,52,1,1,3,35,c165yjiny1qnmfdvefxvflnkc,1,70.5,58.4,2024-08-30T17:05:28.537Z,2024-08-30T19:50:09Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5181583943,56,Center,5181583949,212,8.1,5181583941,3,,5181583951,213,6.11,5181583947,141,56.3,5181583945,140,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936205,53,1,1,3,36,c165yjiny1qnmfdvefxvflnkc,1,77.7,56.4,2024-08-30T17:05:29.865Z,2024-08-30T19:50:30Z,9yiz575rldkwu7icgqwk1qmdx,A. Jacobsen,,,5181583975,141,53.5,5181583995,156,,5181583973,140,74.2,5181583979,213,3.63,5181583971,56,Center,5181583977,212,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714960065,414,1,1,3,37,c165yjiny1qnmfdvefxvflnkc,1,78.8,47.2,2024-08-30T17:05:30.304Z,2024-08-30T18:01:39Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5181710709,140,82.0,5181710707,56,Center,5181710715,213,0.70,5181710713,212,4.4,5181710711,141,51.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936215,54,1,1,3,37,c165yjiny1qnmfdvefxvflnkc,0,77.7,56.0,2024-08-30T17:05:31.233Z,2024-08-30T18:01:29Z,9yiz575rldkwu7icgqwk1qmdx,A. Jacobsen,,,5181584189,236,,5181584045,141,57.0,5181715051,233,41,5181584047,212,4.0,5181584041,56,Center,5181584043,140,81.5,5181584049,213,0.17,5181584195,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936225,41,74,1,3,37,anga7587r1zv4ey71ge9zxol3,1,20.2,44.0,2024-08-30T17:05:31.234Z,2024-08-30T18:02:56Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,,5181584087,56,Back,5181584089,285,,5181584137,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936243,55,1,1,3,39,c165yjiny1qnmfdvefxvflnkc,1,80.4,55.8,2024-08-30T17:05:33.241Z,2024-08-30T18:01:54Z,9yiz575rldkwu7icgqwk1qmdx,A. Jacobsen,,,5181584167,212,11.8,5181584161,56,Center,5181584163,140,71.2,5181584169,213,3.75,5181584165,141,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936245,56,1,1,3,40,c165yjiny1qnmfdvefxvflnkc,0,71.2,45.9,2024-08-30T17:05:34.233Z,2024-08-30T18:02:06Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5181710797,286,,5181584175,56,Center,5181710791,236,,5181584183,213,0.41,5181584181,212,2.1,5181718651,233,42,5181584177,140,73.0,5181584179,141,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936247,42,74,1,3,40,anga7587r1zv4ey71ge9zxol3,1,26.3,56.7,2024-08-30T17:05:34.234Z,2024-08-30T18:02:06Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5181718673,233,56,5181584185,56,Back,5181584187,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936277,44,3,1,3,44,anga7587r1zv4ey71ge9zxol3,1,28.6,38.6,2024-08-30T17:05:38.066Z,2024-08-30T19:50:54Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5181584301,56,Back,5181584307,233,57,5181584303,285,,5182467269,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936265,57,45,1,3,44,c165yjiny1qnmfdvefxvflnkc,0,71.4,61.4,2024-08-30T17:05:38.066Z,2024-08-30T20:00:50Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5181584251,286,,5181584311,233,44,5181584249,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936285,45,3,1,3,46,anga7587r1zv4ey71ge9zxol3,0,32.4,21.3,2024-08-30T17:05:39.887Z,2024-08-30T19:51:01Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5181584333,56,Back,5181584387,233,58,5181584335,285,,5182468249,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936293,58,7,1,3,46,c165yjiny1qnmfdvefxvflnkc,1,67.6,78.7,2024-08-30T17:05:39.888Z,2024-08-30T19:51:03Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5181584373,233,45,5181584355,56,Center,5181584377,286,,5182468455,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936311,60,1,1,3,50,c165yjiny1qnmfdvefxvflnkc,0,70.1,74.5,2024-08-30T17:05:43.602Z,2024-08-30T17:05:44Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5181584433,141,72.3,5181584429,56,Center,5181584431,140,81.0,5181584437,213,6.15,5181584435,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936315,46,8,1,3,51,anga7587r1zv4ey71ge9zxol3,1,21.6,25.6,2024-08-30T17:05:45.048Z,2024-08-30T19:51:10Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,,5181584461,56,Back,5182469447,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936349,48,1,1,3,53,anga7587r1zv4ey71ge9zxol3,1,23.1,17.1,2024-08-30T17:05:46.575Z,2024-08-30T17:05:48Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5181584683,141,29.2,5181584685,212,8.4,5181584679,56,Back,5181584681,140,24.6,5181584687,213,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936395,49,1,1,3,55,anga7587r1zv4ey71ge9zxol3,1,28.7,37.4,2024-08-30T17:05:48.846Z,2024-08-30T17:05:57Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5181585001,140,74.9,5181585007,213,0.50,5181584999,56,Center,5181585009,1,,5181585003,141,76.7,5181584997,155,,5181585005,212,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936403,50,1,1,4,2,anga7587r1zv4ey71ge9zxol3,0,86.1,71.2,2024-08-30T17:05:55.726Z,2024-08-30T17:06:03Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5181585047,213,5.45,5181585041,140,90.0,5181585045,212,6.1,5181585039,56,Center,5181585043,141,64.6,5181585091,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936439,62,1,1,4,5,c165yjiny1qnmfdvefxvflnkc,1,13.5,32.0,2024-08-30T17:05:58.882Z,2024-08-30T17:06:04Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5181585171,140,22.1,5181585177,213,1.00,5181585175,212,16.8,5181585173,141,52.9,5181585169,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936453,63,1,1,4,11,c165yjiny1qnmfdvefxvflnkc,1,35.2,63.9,2024-08-30T17:06:04.562Z,2024-08-30T17:06:07Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5181585251,56,Back,5181585257,212,21.4,5181585253,140,27.6,5181585259,213,1.95,5181585255,141,93.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936467,64,1,1,4,14,c165yjiny1qnmfdvefxvflnkc,1,28.0,94.2,2024-08-30T17:06:07.474Z,2024-08-30T17:06:09Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5181585335,212,29.8,5181585337,213,6.17,5181585331,140,56.2,5181585329,56,Left,5181585333,141,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936469,65,1,1,4,15,c165yjiny1qnmfdvefxvflnkc,1,56.2,89.3,2024-08-30T17:06:08.746Z,2024-08-30T19:51:38Z,9yiz575rldkwu7icgqwk1qmdx,A. Jacobsen,,,5181585345,141,75.1,5181585347,212,10.4,5181585341,56,Center,5181585349,213,4.33,5181585353,156,,5181585343,140,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936475,66,50,1,4,18,c165yjiny1qnmfdvefxvflnkc,1,57.0,74.7,2024-08-30T17:06:11.810Z,2024-08-30T17:12:04Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5181585485,233,51,5181585383,56,Center,5181585385,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936489,51,7,1,4,18,anga7587r1zv4ey71ge9zxol3,1,43.0,25.3,2024-08-30T17:06:11.811Z,2024-08-30T19:51:43Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,,5181585471,233,66,5181585451,285,,5182473053,384,,5181585449,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936501,53,1,1,4,20,anga7587r1zv4ey71ge9zxol3,1,43.3,24.3,2024-08-30T17:06:14.246Z,2024-08-30T17:06:16Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5181585531,141,35.7,5181585533,212,8.1,5181585527,56,Back,5181585535,213,1.86,5181585529,140,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936531,54,1,1,4,22,anga7587r1zv4ey71ge9zxol3,1,44.3,35.7,2024-08-30T17:06:16.121Z,2024-08-30T17:06:21Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5181585709,212,25.4,5181585703,56,Back,5181585707,141,70.9,5181585705,140,36.2,5181585711,213,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936541,55,1,1,4,28,anga7587r1zv4ey71ge9zxol3,1,44.4,72.9,2024-08-30T17:06:21.378Z,2024-08-30T17:06:23Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5181585747,141,59.6,5181585751,213,3.89,5181585743,56,Back,5181585749,212,13.3,5181585745,140,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936571,56,1,1,4,30,anga7587r1zv4ey71ge9zxol3,1,37.6,62.9,2024-08-30T17:06:24.133Z,2024-08-30T17:06:28Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5181585903,141,15.8,5181585909,1,,5181585899,56,Back,5181585907,213,4.67,5181585901,140,36.4,5181585905,212,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936607,57,1,1,4,35,anga7587r1zv4ey71ge9zxol3,1,36.4,12.8,2024-08-30T17:06:28.664Z,2024-08-30T17:06:33Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,,5181586155,141,35.7,5181586151,56,Back,5181586157,212,15.7,5181586153,140,34.5,5181586159,213,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936619,58,1,1,4,40,anga7587r1zv4ey71ge9zxol3,1,35.2,35.7,2024-08-30T17:06:33.481Z,2024-08-30T17:06:36Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5181586213,140,43.7,5181586219,213,5.12,5181586215,141,5.2,5181586217,212,22.6,5181586211,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936629,59,1,1,4,43,anga7587r1zv4ey71ge9zxol3,0,47.8,5.6,2024-08-30T17:06:36.592Z,2024-08-30T17:06:38Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,,5181586267,212,33.8,5181586261,56,Center,5181586269,213,0.54,5181586263,140,75.5,5181586271,1,,5181586265,141,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936645,67,1,1,4,46,c165yjiny1qnmfdvefxvflnkc,1,23.3,61.9,2024-08-30T17:06:40.003Z,2024-08-30T17:06:42Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5181586375,213,0.10,5181586367,56,Center,5181586369,140,55.3,5181586377,1,,5181586371,141,67.1,5181586365,157,,5181586373,212,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
