id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value,qualifier/17/value
2701857921,704,1,2,89,7,59as3grjvj19voay31j3yfgni,1,25.4,67.5,2024-07-19T17:52:34.706Z,2024-07-19T20:56:34Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5109166897,141,60.9,5109166899,212,20.0,5109166895,140,6.8,5109166901,213,3.37,5109166893,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701857927,705,1,2,89,9,59as3grjvj19voay31j3yfgni,1,9.2,56.3,2024-07-19T17:52:36.018Z,2024-07-19T17:52:38Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5109166939,212,17.8,5109166941,213,5.40,5109166937,141,36.1,5109166935,140,20.0,5109166933,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701857955,706,1,2,89,15,59as3grjvj19voay31j3yfgni,1,20.5,32.1,2024-07-19T17:52:41.858Z,2024-07-19T20:56:40Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5109167057,56,Back,5109167065,213,0.75,5109167061,141,40.3,5109167063,212,8.2,5109167059,140,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701857983,707,1,2,89,15,59as3grjvj19voay31j3yfgni,1,27.5,38.0,2024-07-19T17:52:42.690Z,2024-07-19T20:56:43Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5109167201,213,4.70,5109167199,212,18.6,5109167197,141,10.7,5109167195,140,27.3,5109167193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701857993,708,1,2,89,19,59as3grjvj19voay31j3yfgni,0,34.6,12.3,2024-07-19T17:52:46.292Z,2024-07-19T20:56:48Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5109167265,212,43.6,5109167267,213,0.09,5109167261,140,75.9,5109167263,141,18.2,5109167259,56,Right,5109167269,1,,5109167257,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858003,713,12,2,89,24,5rz9enoyknpg8ji78za5b82p0,1,19.9,83.3,2024-07-19T17:52:51.751Z,2024-07-19T17:52:53Z,654obqy73ov2t5800r2woo6w9,M. Akoto,,,5109167315,140,20.5,5109167317,141,100.0,5109167313,56,Back,5109167321,213,1.52,5109167319,212,12.5,5109167323,15,,5109167339,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858011,709,5,2,89,25,59as3grjvj19voay31j3yfgni,1,79.4,-1.6,2024-07-19T17:52:52.053Z,2024-07-19T17:54:48Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5109167359,233,714,5109167343,347,,5109167341,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858009,714,5,2,89,25,5rz9enoyknpg8ji78za5b82p0,0,20.6,101.6,2024-07-19T17:52:52.053Z,2024-07-19T18:04:49Z,654obqy73ov2t5800r2woo6w9,M. Akoto,,,5109167373,233,709,5109167335,56,Back,5109167337,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858023,710,1,2,89,27,59as3grjvj19voay31j3yfgni,1,79.2,0.0,2024-07-19T17:52:54.659Z,2024-07-19T17:52:58Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5109167421,212,19.1,5109167415,56,Right,5109167419,141,3.1,5109167417,140,61.3,5109167413,107,,5109167423,213,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858029,711,1,2,89,31,59as3grjvj19voay31j3yfgni,1,50.9,16.0,2024-07-19T17:52:58.771Z,2024-07-19T20:56:58Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5109167461,56,Back,5109167467,212,15.0,5109167469,213,2.60,5109167465,141,27.4,5109167463,140,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858035,712,1,2,89,34,59as3grjvj19voay31j3yfgni,1,35.2,41.8,2024-07-19T17:53:01.731Z,2024-07-19T17:53:06Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5109167505,56,Back,5109167509,141,47.6,5109167507,140,10.1,5109167511,212,26.6,5109167513,213,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858039,713,1,2,89,39,59as3grjvj19voay31j3yfgni,1,12.0,42.1,2024-07-19T17:53:06.419Z,2024-07-19T20:57:04Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5109167541,213,5.35,5109167539,212,25.0,5109167537,141,12.5,5109167535,140,26.2,5109167533,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858043,714,1,2,89,42,59as3grjvj19voay31j3yfgni,1,27.5,15.6,2024-07-19T17:53:08.965Z,2024-07-19T20:57:08Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5109167567,56,Back,5109167565,155,,5109167571,141,41.5,5109167575,213,1.15,5109167569,140,35.0,5109167573,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858045,715,1,2,89,43,59as3grjvj19voay31j3yfgni,1,36.0,37.6,2024-07-19T17:53:10.227Z,2024-07-19T20:57:12Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5109167583,141,40.9,5109167581,140,56.8,5109167585,212,22.0,5109167587,213,0.10,5109167579,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858053,716,1,2,89,44,59as3grjvj19voay31j3yfgni,1,58.0,41.5,2024-07-19T17:53:11.763Z,2024-07-19T20:57:16Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,,,5109167631,141,61.5,5109167635,213,1.67,5109167633,212,13.7,5109167629,140,56.7,5109167627,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858055,717,3,2,89,48,59as3grjvj19voay31j3yfgni,0,61.4,60.3,2024-07-19T17:53:14.966Z,2024-07-19T20:57:18Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5109167653,233,716,5109446307,465,,5109167641,286,,5109167639,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858057,716,7,2,89,48,5rz9enoyknpg8ji78za5b82p0,1,38.6,39.7,2024-07-19T17:53:14.967Z,2024-07-19T20:57:23Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,,5109446337,384,,5109167643,56,Back,5109167645,285,,5109167649,233,717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858077,718,1,2,89,50,5rz9enoyknpg8ji78za5b82p0,1,46.4,33.8,2024-07-19T17:53:17.402Z,2024-07-19T20:57:28Z,bxea3tj0tpi7zmf6k5jtut889,S. Haugen,,,5109167729,213,4.09,5109167723,140,39.3,5109167727,212,12.7,5109167725,141,18.6,5109167721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858081,719,1,2,89,54,5rz9enoyknpg8ji78za5b82p0,1,59.1,7.6,2024-07-19T17:53:21.799Z,2024-07-19T20:57:37Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,,5109167763,213,6.06,5109167759,141,4.1,5109167757,140,69.1,5109167755,56,Right,5109167761,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858087,720,1,2,89,57,5rz9enoyknpg8ji78za5b82p0,1,65.8,4.9,2024-07-19T17:53:24.327Z,2024-07-19T17:53:27Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,,5109167811,212,10.5,5109167809,141,13.5,5109167807,140,57.5,5109167805,56,Right,5109167813,213,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858089,721,1,2,90,0,5rz9enoyknpg8ji78za5b82p0,1,60.0,20.5,2024-07-19T17:53:27.367Z,2024-07-19T20:57:43Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5109167825,213,0.60,5109167821,141,27.2,5109167819,140,66.4,5109167823,212,8.1,5109167817,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858261,731,70,2,90,0,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-07-19T17:53:27.594Z,2024-07-19T20:58:01Z,,,,,5109168795,277,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858091,722,1,2,90,1,5rz9enoyknpg8ji78za5b82p0,1,65.4,21.9,2024-07-19T17:53:28.679Z,2024-07-19T20:57:46Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5109167829,56,Back,5109167833,141,15.6,5109167837,213,3.35,5109167835,212,21.0,5109167831,140,45.8,5109446537,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858103,723,1,2,90,3,5rz9enoyknpg8ji78za5b82p0,1,45.8,15.6,2024-07-19T17:53:30.423Z,2024-07-19T17:53:34Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5109167911,140,59.0,5109167917,213,5.87,5109167915,212,15.1,5109167913,141,6.7,5109167909,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858107,724,1,2,90,8,5rz9enoyknpg8ji78za5b82p0,1,59.0,6.7,2024-07-19T17:53:34.839Z,2024-07-19T17:53:56Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,,5109167933,56,Back,5109167935,140,44.4,5109167941,213,2.68,5109167939,212,17.1,5109167937,141,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858115,725,1,2,90,11,5rz9enoyknpg8ji78za5b82p0,1,45.3,26.1,2024-07-19T17:53:37.927Z,2024-07-19T17:53:39Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5109167989,212,24.2,5109167985,140,44.4,5109167987,141,61.7,5109167991,213,1.61,5109167983,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858119,726,1,2,90,12,5rz9enoyknpg8ji78za5b82p0,1,44.4,61.7,2024-07-19T17:53:39.015Z,2024-07-19T17:53:40Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5109168009,140,43.9,5109168013,212,16.5,5109168007,56,Back,5109168015,213,1.60,5109168011,141,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858133,727,1,2,90,13,5rz9enoyknpg8ji78za5b82p0,1,43.9,86.0,2024-07-19T17:53:40.151Z,2024-07-19T17:53:42Z,654obqy73ov2t5800r2woo6w9,M. Akoto,,,5109168075,212,21.3,5109168077,213,0.26,5109168071,140,63.5,5109168069,56,Left,5109168073,141,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858143,728,1,2,90,15,5rz9enoyknpg8ji78za5b82p0,0,63.5,93.9,2024-07-19T17:53:42.247Z,2024-07-19T17:53:43Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5109168145,213,0.22,5109168139,140,81.6,5109168141,141,100.0,5109168137,56,Left,5109168143,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858173,718,5,2,90,16,59as3grjvj19voay31j3yfgni,1,22.0,-0.6000000000000001,2024-07-19T17:53:43.720Z,2024-07-19T18:04:49Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5109168289,56,Back,5109168305,233,729,5109168293,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858145,729,5,2,90,16,5rz9enoyknpg8ji78za5b82p0,0,78.0,100.6,2024-07-19T17:53:43.720Z,2024-07-19T17:53:54Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5109168149,347,,5109168147,56,Left,5109168309,233,718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858177,719,1,2,90,27,59as3grjvj19voay31j3yfgni,1,27.4,0.0,2024-07-19T17:53:54.053Z,2024-07-19T17:53:55Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5109168329,141,17.3,5109168327,140,29.5,5109168325,56,Back,5109168333,213,1.40,5109168331,212,12.8,5109168323,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858181,720,1,2,90,28,59as3grjvj19voay31j3yfgni,1,29.5,17.3,2024-07-19T17:53:55.077Z,2024-07-19T17:53:56Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5109168355,212,8.5,5109168357,213,4.47,5109168351,140,27.6,5109168353,141,5.2,5109168349,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858195,721,1,2,90,29,59as3grjvj19voay31j3yfgni,1,26.5,5.6,2024-07-19T17:53:56.550Z,2024-07-19T20:58:11Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5109168419,213,0.20,5109168421,1,,5109168409,157,,5109168417,212,28.7,5109168415,141,13.9,5109168411,56,Right,5109168413,140,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858199,722,4,2,90,34,59as3grjvj19voay31j3yfgni,1,45.6,12.0,2024-07-19T17:54:01.288Z,2024-07-19T17:54:03Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5109168457,286,,5109168455,265,,5109168451,56,Back,5109168453,152,,5109168461,233,730,5109168449,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858191,730,4,2,90,34,5rz9enoyknpg8ji78za5b82p0,0,54.4,88.0,2024-07-19T17:54:01.289Z,2024-07-19T17:54:03Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5109168445,285,,5109168441,152,,5109168439,56,Left,5109168443,265,,5109168465,233,722,5109168437,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858255,723,1,2,90,51,59as3grjvj19voay31j3yfgni,1,52.6,12.7,2024-07-19T17:54:18.550Z,2024-07-19T20:58:22Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5109168783,213,2.31,5109168773,152,,5109168779,141,35.2,5109168777,140,39.2,5109168775,56,Back,5109168771,5,,5109168781,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858273,724,1,2,90,52,59as3grjvj19voay31j3yfgni,1,41.3,35.4,2024-07-19T17:54:19.606Z,2024-07-19T20:58:26Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5109168861,141,61.1,5109168865,213,1.40,5109168863,212,17.7,5109168859,140,44.2,5109168857,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858279,725,1,2,90,58,59as3grjvj19voay31j3yfgni,1,52.7,59.7,2024-07-19T17:54:25.223Z,2024-07-19T20:58:32Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5109168883,56,Right,5109168887,141,8.8,5109168885,140,70.8,5109168893,1,,5109168891,213,5.21,5109168879,155,,5109168889,212,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858281,726,43,2,90,59,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-07-19T17:54:26.422Z,2024-07-19T17:54:41Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,,,5109168897,56,Right,5109168927,236,0,5109168905,213,0.95,5109168901,141,10.1,5109168899,140,77.9,5109168933,286,0,5109169083,144,1,5109168903,212,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858285,732,43,2,91,1,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-07-19T17:54:28.636Z,2024-07-19T17:54:39Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5109168935,233,726,5109168913,285,0,5109169055,144,74,5109168911,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858291,727,1,2,91,3,59as3grjvj19voay31j3yfgni,1,71.8,14.1,2024-07-19T17:54:30.662Z,2024-07-19T20:58:37Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,,,5109168953,140,53.6,5109168951,56,Center,5109168959,213,2.86,5109168955,141,22.1,5109168957,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858295,728,1,2,91,6,59as3grjvj19voay31j3yfgni,1,53.8,25.8,2024-07-19T17:54:33.285Z,2024-07-19T17:54:35Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5109168977,140,59.1,5109168979,141,8.2,5109168975,56,Right,5109168981,212,13.2,5109168983,213,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858303,729,1,2,91,8,59as3grjvj19voay31j3yfgni,1,59.3,8.9,2024-07-19T17:54:34.933Z,2024-07-19T17:54:36Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5109169019,141,27.3,5109169021,212,13.4,5109169015,56,Center,5109169017,140,63.8,5109169023,213,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858309,730,1,2,91,9,59as3grjvj19voay31j3yfgni,1,63.6,27.3,2024-07-19T17:54:36.582Z,2024-07-19T17:54:39Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5109169057,56,Right,5109169059,140,74.3,5109169063,212,17.6,5109169061,141,7.3,5109169065,213,5.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858315,731,1,2,91,12,59as3grjvj19voay31j3yfgni,1,71.8,5.8,2024-07-19T17:54:39.446Z,2024-07-19T20:58:46Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5109169103,141,6.0,5109169101,140,58.8,5109169105,212,13.7,5109169107,213,3.13,5109169099,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858319,732,1,2,91,15,59as3grjvj19voay31j3yfgni,1,60.4,6.0,2024-07-19T17:54:42.086Z,2024-07-19T20:58:50Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5109169125,140,33.8,5109169127,141,31.5,5109169123,56,Back,5109447035,1,,5109169129,212,32.9,5109169131,213,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858327,733,1,2,91,16,59as3grjvj19voay31j3yfgni,1,37.1,30.3,2024-07-19T17:54:43.526Z,2024-07-19T17:54:47Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5109169177,56,Back,5109169181,141,49.7,5109169185,213,2.68,5109169183,212,29.6,5109169179,140,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858335,734,1,2,91,20,59as3grjvj19voay31j3yfgni,1,15.2,47.3,2024-07-19T17:54:47.191Z,2024-07-19T17:54:50Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5109169231,140,21.6,5109169235,212,14.2,5109169237,213,5.21,5109169233,141,28.9,5109169229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858337,735,1,2,91,23,59as3grjvj19voay31j3yfgni,1,24.5,18.8,2024-07-19T17:54:50.038Z,2024-07-19T17:54:53Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5109169243,56,Back,5109169251,213,5.12,5109169247,141,6.7,5109169245,140,27.9,5109169249,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858339,736,1,2,91,26,59as3grjvj19voay31j3yfgni,0,28.1,4.9,2024-07-19T17:54:53.160Z,2024-07-19T17:54:54Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5109169257,56,Right,5109169255,155,,5109169265,213,6.17,5109169267,1,,5109169261,141,0.0,5109169263,212,39.1,5109169259,140,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858357,733,5,2,91,27,5rz9enoyknpg8ji78za5b82p0,1,35.8,101.4,2024-07-19T17:54:54.591Z,2024-07-19T18:04:49Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5109169387,233,737,5109169371,56,Back,5109169373,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858341,737,5,2,91,27,59as3grjvj19voay31j3yfgni,0,64.2,-1.4,2024-07-19T17:54:54.591Z,2024-07-19T17:55:02Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5109169273,347,,5109169391,233,733,5109169271,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858395,734,1,2,91,48,5rz9enoyknpg8ji78za5b82p0,0,42.4,100.0,2024-07-19T17:55:15.371Z,2024-07-19T20:59:12Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5109169593,107,,5109169603,213,6.09,5109169605,1,,5109169601,212,31.5,5109169597,140,71.8,5109169599,141,92.8,5109169595,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858409,738,1,2,91,49,59as3grjvj19voay31j3yfgni,0,25.2,7.8,2024-07-19T17:55:16.167Z,2024-07-19T20:59:15Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5109169669,140,32.8,5109169667,56,Back,5109169665,3,,5109169671,141,8.0,5109169675,213,0.02,5109169673,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858401,735,44,2,91,51,5rz9enoyknpg8ji78za5b82p0,1,67.8,89.6,2024-07-19T17:55:17.994Z,2024-07-19T17:55:20Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5109169633,56,Left,5109169695,233,739,5109169635,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858413,739,44,2,91,51,59as3grjvj19voay31j3yfgni,0,32.2,10.4,2024-07-19T17:55:17.995Z,2024-07-19T17:55:21Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5109169691,56,Back,5109169699,233,735,5109169693,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858405,736,1,2,91,51,5rz9enoyknpg8ji78za5b82p0,0,67.2,93.6,2024-07-19T17:55:18.219Z,2024-07-19T20:59:20Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5109169653,140,73.4,5109169655,141,100.0,5109169657,212,8.4,5109169651,56,Left,5109169649,3,,5109169659,213,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858407,737,5,2,91,51,5rz9enoyknpg8ji78za5b82p0,0,81.2,101.0,2024-07-19T17:55:18.673Z,2024-07-19T17:55:24Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5109169663,347,,5109169777,233,740,5109169661,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858423,740,5,2,91,51,59as3grjvj19voay31j3yfgni,1,18.8,-1.0,2024-07-19T17:55:18.673Z,2024-07-19T18:04:49Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5109169735,347,,5109169751,233,737,5109169733,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858431,741,1,2,91,56,59as3grjvj19voay31j3yfgni,1,20.5,0.0,2024-07-19T17:55:23.239Z,2024-07-19T20:59:28Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5109169835,56,Back,5109169837,140,24.6,5109169833,107,,5109169845,1,,5109169841,212,35.4,5109169839,141,50.1,5109169843,213,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858443,742,1,2,92,5,59as3grjvj19voay31j3yfgni,1,46.4,64.2,2024-07-19T17:55:32.264Z,2024-07-19T17:55:34Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5109169893,141,31.3,5109169895,212,22.5,5109169897,213,4.63,5109169891,140,44.6,5109169889,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858445,743,1,2,92,7,59as3grjvj19voay31j3yfgni,1,39.5,28.4,2024-07-19T17:55:34.264Z,2024-07-19T20:59:34Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5109169903,56,Right,5109169911,213,5.52,5109169909,212,21.1,5109169905,140,54.0,5109169907,141,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858451,744,1,2,92,9,59as3grjvj19voay31j3yfgni,1,59.2,7.7,2024-07-19T17:55:36.504Z,2024-07-19T17:55:39Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5109169933,141,7.3,5109169929,140,78.0,5109169937,212,19.7,5109169927,56,Right,5109169939,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701858455,738,45,2,92,12,5rz9enoyknpg8ji78za5b82p0,0,27.3,84.8,2024-07-19T17:55:39.528Z,2024-07-19T17:55:42Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5109169943,56,Back,5109169945,285,,5109169961,233,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
