id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2711039049,41,1,1,3,11,5rz9enoyknpg8ji78za5b82p0,1,38.9,37.0,2024-08-19T17:03:43.084Z,2024-08-19T17:03:46Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5160057825,56,Back,5160057835,1,,5160057833,213,1.56,5160057827,140,39.4,5160057829,141,86.2,5160057831,212,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039059,42,1,1,3,15,5rz9enoyknpg8ji78za5b82p0,0,55.4,87.7,2024-08-19T17:03:46.668Z,2024-08-19T17:03:47Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5160057887,213,0.18,5160057883,141,92.4,5160057885,212,18.0,5160057879,56,Left,5160057881,140,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039067,21,8,1,3,16,c165yjiny1qnmfdvefxvflnkc,1,33.4,10.4,2024-08-19T17:03:48.119Z,2024-08-19T17:47:33Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5160057917,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039079,22,5,1,3,17,c165yjiny1qnmfdvefxvflnkc,0,34.0,-2.0,2024-08-19T17:03:48.653Z,2024-08-19T17:47:17Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5160057969,347,,5160057967,56,Back,5160058067,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039085,43,5,1,3,17,5rz9enoyknpg8ji78za5b82p0,1,66.0,102.0,2024-08-19T17:03:48.653Z,2024-08-19T17:03:53Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5160058003,56,Left,5160058005,347,,5160058051,233,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039099,44,1,1,3,21,5rz9enoyknpg8ji78za5b82p0,1,65.8,100.0,2024-08-19T17:03:52.572Z,2024-08-19T17:03:54Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5160058093,212,12.8,5160058089,140,54.7,5160058095,213,3.57,5160058087,56,Left,5160058091,141,94.2,5160058085,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039111,45,1,1,3,22,5rz9enoyknpg8ji78za5b82p0,1,54.7,94.2,2024-08-19T17:03:53.979Z,2024-08-19T17:03:55Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5160058139,140,55.6,5160058145,213,4.84,5160058137,56,Left,5160058141,141,83.0,5160058143,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039125,46,1,1,3,23,5rz9enoyknpg8ji78za5b82p0,1,55.6,83.0,2024-08-19T17:03:54.940Z,2024-08-19T17:55:16Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5160058229,213,2.28,5160058227,212,6.5,5160058225,141,90.2,5160058221,56,Left,5160058223,140,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039157,47,1,1,3,30,5rz9enoyknpg8ji78za5b82p0,1,47.1,89.4,2024-08-19T17:04:01.979Z,2024-08-19T18:01:37Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5160058439,140,41.6,5160058437,56,Back,5160058445,213,3.18,5160205267,189,,5160058441,141,89.1,5160058443,212,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039165,48,1,1,3,31,5rz9enoyknpg8ji78za5b82p0,1,41.6,89.1,2024-08-19T17:04:02.988Z,2024-08-19T18:01:45Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5160058495,213,4.58,5160058489,140,38.5,5160058493,212,24.4,5160058491,141,53.6,5160058487,56,Back,5160205637,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039167,49,1,1,3,32,5rz9enoyknpg8ji78za5b82p0,1,38.5,53.6,2024-08-19T17:04:03.900Z,2024-08-19T17:04:05Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5160058501,140,40.5,5160058499,56,Back,5160058505,212,15.9,5160058503,141,30.4,5160058507,213,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039191,50,1,1,3,33,5rz9enoyknpg8ji78za5b82p0,1,40.5,30.4,2024-08-19T17:04:04.875Z,2024-08-19T17:04:08Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5160058599,141,11.0,5160058603,213,5.54,5160058601,212,19.6,5160058597,140,54.3,5160058595,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039207,51,1,1,3,37,5rz9enoyknpg8ji78za5b82p0,1,35.8,14.4,2024-08-19T17:04:08.652Z,2024-08-19T17:04:12Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5160058691,140,20.1,5160058689,56,Back,5160058695,212,19.1,5160058693,141,28.5,5160058697,213,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039217,52,12,1,3,40,5rz9enoyknpg8ji78za5b82p0,1,13.1,12.8,2024-08-19T17:04:12.220Z,2024-08-19T17:04:15Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5160058747,212,18.3,5160058745,141,0.0,5160058749,213,5.70,5160058743,140,27.7,5160058837,167,,5160058741,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039245,23,5,1,3,41,c165yjiny1qnmfdvefxvflnkc,1,78.8,101.8,2024-08-19T17:04:13.176Z,2024-08-19T17:47:17Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5160058859,347,,5160058865,233,53,5160058857,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039221,53,5,1,3,41,5rz9enoyknpg8ji78za5b82p0,0,21.2,-1.8,2024-08-19T17:04:13.176Z,2024-08-19T17:04:19Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5160058769,347,,5160058871,233,23,5160058767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039301,24,1,1,3,53,c165yjiny1qnmfdvefxvflnkc,1,89.9,100.0,2024-08-19T17:04:25.487Z,2024-08-19T17:04:27Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5160059183,1,,5160059173,56,Left,5160059171,107,,5160059181,213,3.36,5160059175,140,57.8,5160059177,141,91.0,5160059179,212,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039321,25,1,1,3,55,c165yjiny1qnmfdvefxvflnkc,1,57.7,91.0,2024-08-19T17:04:27.310Z,2024-08-19T17:04:30Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5160059291,212,32.1,5160059285,56,Back,5160059287,140,34.6,5160059295,1,,5160059289,141,60.0,5160059293,213,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039351,26,1,1,3,58,c165yjiny1qnmfdvefxvflnkc,1,34.6,60.0,2024-08-19T17:04:30.270Z,2024-08-19T17:04:36Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5160059423,141,26.2,5160059421,140,37.4,5160059425,212,23.2,5160059427,213,4.84,5160059419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039373,27,1,1,4,4,c165yjiny1qnmfdvefxvflnkc,1,40.3,27.3,2024-08-19T17:04:36.158Z,2024-08-19T17:04:38Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5160059567,141,37.4,5160059571,213,2.67,5160059563,56,Back,5160059565,140,27.6,5160059569,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039387,28,1,1,4,6,c165yjiny1qnmfdvefxvflnkc,1,27.5,38.1,2024-08-19T17:04:38.366Z,2024-08-19T17:04:40Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5160059631,141,73.8,5160059629,140,24.8,5160059627,56,Back,5160059633,212,24.4,5160059635,213,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039405,29,1,1,4,9,c165yjiny1qnmfdvefxvflnkc,1,24.8,73.8,2024-08-19T17:04:40.686Z,2024-08-19T17:04:43Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5160059723,140,12.8,5160059721,56,Back,5160059725,141,55.0,5160059727,212,17.9,5160059729,213,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039425,30,1,1,4,12,c165yjiny1qnmfdvefxvflnkc,1,7.5,55.7,2024-08-19T17:04:43.646Z,2024-08-19T17:04:48Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5160059861,212,55.1,5160059855,56,Left,5160059853,157,,5160059857,140,57.4,5160059859,141,80.6,5160059865,1,,5160059863,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039429,31,44,1,4,16,c165yjiny1qnmfdvefxvflnkc,1,62.9,81.0,2024-08-19T17:04:47.610Z,2024-08-19T17:47:31Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5160059871,286,,5160059877,233,54,5160059869,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039423,54,44,1,4,16,5rz9enoyknpg8ji78za5b82p0,0,37.1,19.0,2024-08-19T17:04:47.611Z,2024-08-19T17:47:31Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5160059851,285,,5160059881,233,31,5160059849,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039437,32,1,1,4,16,c165yjiny1qnmfdvefxvflnkc,0,57.4,80.6,2024-08-19T17:04:48.381Z,2024-08-19T17:04:49Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5160059899,140,77.7,5160059905,213,0.19,5160059895,168,,5160059897,56,Left,5160059903,212,21.7,5160059901,141,86.7,5160059893,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039451,56,1,1,4,19,5rz9enoyknpg8ji78za5b82p0,1,17.6,9.7,2024-08-19T17:04:51.187Z,2024-08-19T17:04:54Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5160059985,141,32.1,5160059987,212,20.7,5160059993,213,2.31,5160059983,140,4.3,5160059981,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039465,57,1,1,4,22,5rz9enoyknpg8ji78za5b82p0,1,4.3,30.4,2024-08-19T17:04:54.140Z,2024-08-19T17:04:58Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5160060073,140,25.1,5160060077,212,41.4,5160060069,155,,5160060075,141,82.1,5160060081,1,,5160060079,213,1.01,5160060071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039463,33,43,1,4,26,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-08-19T17:04:57.518Z,2024-08-19T17:04:59Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5160060057,22,0,5160060061,56,Center,5160060145,144,39,5160060059,19,0,5160060067,250,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039479,58,1,1,4,27,5rz9enoyknpg8ji78za5b82p0,1,27.8,86.8,2024-08-19T17:04:58.779Z,2024-08-19T17:05:00Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5160060171,212,10.5,5160060167,140,24.2,5160060165,56,Back,5160060169,141,72.4,5160060173,213,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039485,59,1,1,4,29,5rz9enoyknpg8ji78za5b82p0,1,27.3,76.9,2024-08-19T17:05:00.747Z,2024-08-19T17:05:02Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5160060195,212,9.3,5160060189,56,Back,5160060197,213,1.82,5160060193,141,90.2,5160060191,140,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039515,60,1,1,4,31,5rz9enoyknpg8ji78za5b82p0,1,24.9,87.7,2024-08-19T17:05:02.571Z,2024-08-19T17:05:06Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5160060297,141,62.0,5160060293,140,8.2,5160060301,213,3.93,5160060291,56,Back,5160060299,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039551,61,1,1,4,34,5rz9enoyknpg8ji78za5b82p0,1,7.8,62.0,2024-08-19T17:05:06.092Z,2024-08-19T17:05:10Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5160060499,56,Back,5160060505,212,17.2,5160060503,141,37.6,5160060507,213,4.98,5160060501,140,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039559,62,1,1,4,39,5rz9enoyknpg8ji78za5b82p0,1,21.9,35.8,2024-08-19T17:05:10.860Z,2024-08-19T17:05:12Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5160060561,140,30.8,5160060567,213,0.02,5160060563,141,36.1,5160060565,212,9.3,5160060559,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039579,63,1,1,4,40,5rz9enoyknpg8ji78za5b82p0,1,30.8,36.1,2024-08-19T17:05:11.995Z,2024-08-19T17:05:14Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5160060679,213,2.91,5160060671,56,Back,5160060675,141,39.8,5160060673,140,20.8,5160060677,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039595,64,1,1,4,43,5rz9enoyknpg8ji78za5b82p0,1,23.3,44.2,2024-08-19T17:05:14.812Z,2024-08-19T17:05:18Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5160060747,56,Back,5160060755,213,1.29,5160060753,212,30.6,5160060751,141,87.4,5160060749,140,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039625,65,1,1,4,46,5rz9enoyknpg8ji78za5b82p0,1,31.9,89.9,2024-08-19T17:05:17.884Z,2024-08-19T17:05:23Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5160060933,140,76.3,5160060941,1,,5160060931,56,Left,5160060929,155,,5160060935,141,95.6,5160060937,212,46.8,5160060939,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039631,66,61,1,4,50,5rz9enoyknpg8ji78za5b82p0,0,77.6,94.7,2024-08-19T17:05:22.084Z,2024-08-19T17:47:33Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5160060959,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039623,34,12,1,4,50,c165yjiny1qnmfdvefxvflnkc,1,27.6,8.4,2024-08-19T17:05:22.414Z,2024-08-19T17:05:24Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5160060967,167,,5160060921,141,0.0,5160060947,15,,5160060923,212,8.3,5160060919,140,31.8,5160060917,56,Back,5160060925,213,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039633,35,5,1,4,51,c165yjiny1qnmfdvefxvflnkc,0,30.2,-2.0,2024-08-19T17:05:23.263Z,2024-08-19T17:47:18Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5160060963,56,Back,5160060965,347,,5160061015,233,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039637,67,5,1,4,51,5rz9enoyknpg8ji78za5b82p0,1,69.8,102.0,2024-08-19T17:05:23.263Z,2024-08-19T17:47:18Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5160060989,56,Left,5160060999,233,35,5160060991,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039651,68,1,1,4,52,5rz9enoyknpg8ji78za5b82p0,1,72.5,100.0,2024-08-19T17:05:24.267Z,2024-08-19T17:05:28Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5160061063,56,Left,5160061071,213,3.61,5160061061,107,,5160061065,140,59.1,5160061067,141,91.5,5160061069,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039669,69,1,1,4,56,5rz9enoyknpg8ji78za5b82p0,1,60.4,91.1,2024-08-19T17:05:28.475Z,2024-08-19T17:05:30Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5160061155,56,Center,5160061161,212,13.0,5160061157,140,56.9,5160061159,141,72.7,5160061163,213,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039685,70,1,1,4,58,5rz9enoyknpg8ji78za5b82p0,1,59.9,71.2,2024-08-19T17:05:30.428Z,2024-08-19T17:05:34Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5160061309,140,69.2,5160061311,141,9.8,5160061313,212,42.9,5160061305,196,,5160061307,56,Right,5160061317,1,,5160061303,155,,5160061315,213,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039707,71,1,1,5,2,5rz9enoyknpg8ji78za5b82p0,1,70.5,8.8,2024-08-19T17:05:34.188Z,2024-08-19T17:05:38Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5160061479,141,5.5,5160061477,140,26.9,5160061485,1,,5160061475,56,Back,5160061481,212,45.8,5160061483,213,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039729,72,1,1,5,6,5rz9enoyknpg8ji78za5b82p0,1,27.9,6.4,2024-08-19T17:05:38.188Z,2024-08-19T17:05:41Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5160061623,140,22.3,5160061621,56,Back,5160061625,141,64.8,5160061627,212,40.1,5160061631,1,,5160061629,213,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039737,73,1,1,5,10,5rz9enoyknpg8ji78za5b82p0,1,25.4,67.6,2024-08-19T17:05:41.723Z,2024-08-19T17:05:42Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5160061671,140,30.5,5160061675,212,12.7,5160061673,141,50.7,5160061677,213,5.15,5160061669,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039741,74,1,1,5,11,5rz9enoyknpg8ji78za5b82p0,1,30.5,50.7,2024-08-19T17:05:42.635Z,2024-08-19T17:05:44Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5160061713,156,,5160061705,141,49.3,5160061703,140,10.7,5160061707,212,20.8,5160061709,213,3.19,5160061701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039759,75,1,1,5,16,5rz9enoyknpg8ji78za5b82p0,1,12.2,47.0,2024-08-19T17:05:47.675Z,2024-08-19T17:05:50Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5160061793,56,Back,5160061801,213,1.00,5160061795,140,22.5,5160061797,141,72.0,5160061799,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039781,76,1,1,5,18,5rz9enoyknpg8ji78za5b82p0,1,22.5,72.0,2024-08-19T17:05:49.915Z,2024-08-19T17:05:52Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5160061949,141,96.3,5160061951,212,18.7,5160061945,56,Back,5160061953,213,1.08,5160061947,140,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039813,77,1,1,5,21,5rz9enoyknpg8ji78za5b82p0,1,30.5,95.7,2024-08-19T17:05:52.699Z,2024-08-19T17:05:59Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5160062141,155,,5160062157,1,,5160062143,56,Left,5160062149,212,48.2,5160062145,140,76.3,5160062153,213,6.23,5160062147,141,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039851,78,1,1,5,27,5rz9enoyknpg8ji78za5b82p0,1,95.4,77.9,2024-08-19T17:05:59.420Z,2024-08-19T17:06:56Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,1.0,,5160062359,213,4.75,5160062349,155,,5160063333,22,,5160063331,154,,5160062357,212,18.2,5160062355,141,51.1,5160062351,56,Center,5160063329,210,16,5160062353,140,96.0,5160062347,2,,,,,,,,,,,,,,,,,,,,,,,,,,
2711039853,79,16,1,5,30,5rz9enoyknpg8ji78za5b82p0,1,95.4,49.3,2024-08-19T17:06:01.651Z,2024-08-19T17:06:53Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5160063395,231,48.6,5160062661,16,,5160063389,214,,5160062665,374,2024-08-19 18:06:01.360,5160063393,230,99.5,5160063377,29,,5160063391,328,,5160063375,77,,5160063381,55,78,5160062659,20,5160062367,56,Center,5160063379,154,5160063385,102,52.2,5160063387,103,23.4,5160062669,375,05:29.862,5160062363,22,,,,,,,,,,
2711040179,36,1,1,6,31,c165yjiny1qnmfdvefxvflnkc,1,50.0,48.8,2024-08-19T17:07:02.877Z,2024-08-19T17:07:05Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5160064269,213,4.04,5160064265,141,36.3,5160064267,212,10.9,5160064261,56,Back,5160064263,140,43.5,5160064271,279,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711040203,37,1,1,6,34,c165yjiny1qnmfdvefxvflnkc,1,39.8,34.1,2024-08-19T17:07:05.661Z,2024-08-19T17:07:09Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5160064389,212,18.5,5160064383,56,Back,5160064387,141,7.0,5160064391,213,4.66,5160064385,140,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711040221,38,1,1,6,37,c165yjiny1qnmfdvefxvflnkc,0,38.9,7.0,2024-08-19T17:07:09.022Z,2024-08-19T17:07:14Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5160064473,212,29.5,5160064471,141,28.8,5160064477,1,,5160064469,140,63.2,5160064475,213,0.53,5160064465,157,,5160064467,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711040243,81,61,1,6,40,5rz9enoyknpg8ji78za5b82p0,1,54.0,97.2,2024-08-19T17:07:11.520Z,2024-08-19T17:07:21Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5160064651,189,,5160064585,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711040275,39,5,1,6,42,c165yjiny1qnmfdvefxvflnkc,1,47.6,-2.0,2024-08-19T17:07:13.723Z,2024-08-19T17:47:18Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5160064849,233,80,5160064825,56,Back,5160064827,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711040239,80,5,1,6,42,5rz9enoyknpg8ji78za5b82p0,0,52.4,102.0,2024-08-19T17:07:13.723Z,2024-08-19T17:47:18Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5160064579,347,,5160064577,56,Left,5160064865,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711040287,40,1,1,6,56,c165yjiny1qnmfdvefxvflnkc,0,44.2,0.0,2024-08-19T17:07:27.517Z,2024-08-19T17:07:29Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5160064915,140,66.5,5160064917,141,15.2,5160064919,212,26.0,5160064913,56,Right,5160064923,1,,5160064921,213,0.45,5160064911,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711040295,82,1,1,6,58,5rz9enoyknpg8ji78za5b82p0,1,24.8,93.8,2024-08-19T17:07:29.626Z,2024-08-19T17:07:31Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5160064991,141,77.8,5160064985,3,,5160064987,56,Back,5160064989,140,33.5,5160064995,213,5.41,5160064993,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711040309,84,1,1,7,0,5rz9enoyknpg8ji78za5b82p0,1,33.5,77.8,2024-08-19T17:07:31.994Z,2024-08-19T17:07:33Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5160065091,140,46.8,5160065093,141,67.9,5160065097,213,5.83,5160065089,56,Back,5160065095,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711040325,85,1,1,7,1,5rz9enoyknpg8ji78za5b82p0,1,46.8,67.9,2024-08-19T17:07:33.451Z,2024-08-19T17:08:29Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5160065181,141,70.9,5160065179,140,38.5,5160065177,56,Back,5160065185,213,2.91,5160065183,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711040327,86,43,1,7,3,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-08-19T17:07:35.323Z,2024-08-19T17:07:40Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5160065191,56,Back,5160065351,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711040347,87,4,1,7,6,5rz9enoyknpg8ji78za5b82p0,1,40.8,71.7,2024-08-19T17:07:38.075Z,2024-08-19T17:47:12Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5160065303,286,,5160065325,233,41,5160065301,265,,5160065299,152,,5160065297,56,Back,5160065295,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711040353,41,4,1,7,6,c165yjiny1qnmfdvefxvflnkc,0,59.2,28.3,2024-08-19T17:07:38.076Z,2024-08-19T17:47:12Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5160065317,265,,5160065333,233,87,5160065315,152,,5160065319,285,,5160065313,56,Center,5160065311,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
