id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value
2812672459,36,1,1,3,20,4jg5vd59i24chckyua90dr1lg,1,45.6,72.4,2025-05-10T15:34:01.682Z,2025-05-10T15:34:05Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5715699085,141,97.1,5715699087,212,24.3,5715699083,140,62.3,5715699081,56,Left,5715699089,213,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812672515,37,1,1,3,23,4jg5vd59i24chckyua90dr1lg,0,55.7,96.5,2025-05-10T15:34:04.946Z,2025-05-10T15:48:28Z,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,5715699395,56,Left,5715699397,140,59.7,5715699403,213,0.10,5715699399,141,97.1,5715699401,212,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812693409,175,61,1,3,24,9zqn9ugvg64it0lr5z8cq4g9v,1,38.5,2.7,2025-05-10T15:34:05.338Z,2025-05-10T15:48:24Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5715816207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812672557,31,1,1,3,26,9zqn9ugvg64it0lr5z8cq4g9v,1,26.2,2.7,2025-05-10T15:34:07.939Z,2025-05-10T15:48:50Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5715699645,141,6.0,5715699647,212,7.0,5715699643,140,32.5,5715699641,56,Back,5715699649,213,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812672647,33,1,1,3,28,9zqn9ugvg64it0lr5z8cq4g9v,1,28.7,8.2,2025-05-10T15:34:09.664Z,2025-05-10T15:48:56Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5715700169,141,18.8,5715819961,156,,5715700167,140,15.2,5715700173,213,2.67,5715700171,212,15.9,5715700165,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812672847,34,1,1,3,31,9zqn9ugvg64it0lr5z8cq4g9v,1,14.4,20.1,2025-05-10T15:34:12.554Z,2025-05-10T15:34:21Z,5sobeblelb6fl7aafw833iwwk,N. Zečević,,,5715701277,213,2.01,5715701273,212,17.6,5715701265,140,7.3,5715701269,141,43.6,5715701263,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812672893,35,1,1,3,39,9zqn9ugvg64it0lr5z8cq4g9v,1,16.2,49.0,2025-05-10T15:34:20.859Z,2025-05-10T15:34:22Z,42p4op3tm9umpwxyxde5xjefp,E. Berisha,,,5715701519,141,22.5,5715701513,56,Back,5715701517,140,13.9,5715701521,212,18.2,5715701523,213,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812672951,36,1,1,3,41,9zqn9ugvg64it0lr5z8cq4g9v,1,13.3,21.5,2025-05-10T15:34:22.794Z,2025-05-10T15:34:25Z,5sobeblelb6fl7aafw833iwwk,N. Zečević,,,5715701839,212,15.2,5715701833,56,Back,5715701837,141,1.9,5715701841,213,5.22,5715701835,140,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812672991,37,1,1,3,43,9zqn9ugvg64it0lr5z8cq4g9v,1,23.6,3.8,2025-05-10T15:34:24.859Z,2025-05-10T15:34:26Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5715702091,213,0.24,5715702089,212,13.6,5715702085,141,8.5,5715702077,140,36.2,5715702071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812673065,38,1,1,3,45,9zqn9ugvg64it0lr5z8cq4g9v,1,36.2,8.5,2025-05-10T15:34:26.427Z,2025-05-10T15:34:29Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5715702505,141,14.7,5715702509,213,2.82,5715702503,140,24.0,5715702501,56,Back,5715702507,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812673077,39,1,1,3,47,9zqn9ugvg64it0lr5z8cq4g9v,0,31.2,2.3,2025-05-10T15:34:28.361Z,2025-05-10T15:49:53Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5715702537,56,Back,5715825353,286,,5715825077,212,2.2,5715825073,140,30.5,5715825079,213,1.91,5715825553,233,38,5715825075,141,5.4,5715825349,236,,,,,,,,,,,,,,,,,,,,,,,,,
2812673089,38,74,1,3,47,4jg5vd59i24chckyua90dr1lg,1,73.0,88.8,2025-05-10T15:34:28.362Z,2025-05-10T15:49:55Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5715825531,285,,5715702591,56,Left,5715825561,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812673233,40,1,1,3,53,4jg5vd59i24chckyua90dr1lg,0,95.5,75.0,2025-05-10T15:34:34.561Z,2025-05-10T15:34:36Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5715703433,233,40,5715703437,286,,5715703225,141,71.2,5715703227,212,4.6,5715703221,56,Center,5715703223,140,91.9,5715703429,236,,5715703229,213,3.74,5715703337,195,,,,,,,,,,,,,,,,,,,,,,
2812673263,40,74,1,3,53,9zqn9ugvg64it0lr5z8cq4g9v,1,6.7,31.8,2025-05-10T15:34:34.562Z,2025-05-10T16:24:42Z,5sobeblelb6fl7aafw833iwwk,N. Zečević,,,5715703359,285,,5715703357,56,Back,5715703463,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812673331,41,1,1,3,55,9zqn9ugvg64it0lr5z8cq4g9v,1,5.5,21.0,2025-05-10T15:34:37.067Z,2025-05-10T15:34:38Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5715703687,140,9.4,5715703693,213,5.61,5715703689,141,16.2,5715703691,212,5.2,5715703685,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812673431,43,1,1,3,57,9zqn9ugvg64it0lr5z8cq4g9v,1,12.9,7.6,2025-05-10T15:34:39.002Z,2025-05-10T15:34:42Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5715704205,141,8.6,5715704209,213,0.03,5715704203,140,32.3,5715704201,56,Back,5715704207,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812673443,44,4,1,4,1,9zqn9ugvg64it0lr5z8cq4g9v,1,32.0,6.2,2025-05-10T15:34:42.282Z,2025-05-10T15:34:46Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5715704479,56,Back,5715704503,233,41,5715704477,294,,5715704481,152,,5715704483,285,,5715704475,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812673437,41,4,1,4,1,4jg5vd59i24chckyua90dr1lg,0,68.0,93.8,2025-05-10T15:34:42.283Z,2025-05-10T15:34:47Z,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,5715704427,294,,5715704429,56,Left,5715704533,233,44,5715704433,286,,5715704431,152,,5715704425,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812673833,45,1,1,4,11,9zqn9ugvg64it0lr5z8cq4g9v,1,27.1,10.3,2025-05-10T15:34:52.498Z,2025-05-10T15:50:54Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5715706301,56,Back,5715706315,213,1.89,5715706309,141,23.3,5715718007,189,,5715706293,5,,5715706297,152,,5715706305,140,24.3,5715706313,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,
2812673845,46,1,1,4,13,9zqn9ugvg64it0lr5z8cq4g9v,1,24.3,23.3,2025-05-10T15:34:54.316Z,2025-05-10T15:50:57Z,5sobeblelb6fl7aafw833iwwk,N. Zečević,,,5715718277,189,,5715706399,141,25.0,5715706397,140,37.2,5715706395,56,Back,5715706403,213,0.09,5715706401,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812674011,47,1,1,4,15,9zqn9ugvg64it0lr5z8cq4g9v,1,36.9,25.2,2025-05-10T15:34:56.858Z,2025-05-10T15:35:04Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5715707299,56,Back,5715707303,141,46.1,5715707301,140,34.0,5715707307,213,1.78,5715707305,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812674117,48,1,1,4,23,9zqn9ugvg64it0lr5z8cq4g9v,1,53.9,64.3,2025-05-10T15:35:04.411Z,2025-05-10T15:35:07Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5715707821,213,4.02,5715707815,140,48.1,5715707819,212,9.5,5715707813,56,Back,5715707817,141,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812674177,49,1,1,4,26,9zqn9ugvg64it0lr5z8cq4g9v,1,47.3,50.7,2025-05-10T15:35:07.579Z,2025-05-10T15:35:10Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5715708185,56,Right,5715708191,212,22.0,5715708193,213,4.97,5715708189,141,19.5,5715708187,140,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812674287,50,1,1,4,29,9zqn9ugvg64it0lr5z8cq4g9v,1,52.9,19.1,2025-05-10T15:35:10.379Z,2025-05-10T15:35:15Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5715708747,140,67.9,5715708743,56,Right,5715708755,213,5.66,5715708751,141,2.5,5715708753,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812674327,51,1,1,4,34,9zqn9ugvg64it0lr5z8cq4g9v,1,72.6,5.8,2025-05-10T15:35:15.643Z,2025-05-10T15:35:17Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5715708977,56,Center,5715708987,212,21.9,5715708981,140,73.7,5715708983,141,38.0,5715708989,213,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812674343,52,1,1,4,36,9zqn9ugvg64it0lr5z8cq4g9v,0,71.2,35.0,2025-05-10T15:35:17.387Z,2025-05-10T15:51:36Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5715709065,212,4.0,5715709053,56,Center,5715709061,141,33.6,5715709069,213,3.38,5715709055,140,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812674387,42,3,1,4,37,4jg5vd59i24chckyua90dr1lg,1,37.4,66.2,2025-05-10T15:35:18.195Z,2025-05-10T17:33:11Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5715839713,286,,5715839731,233,208,5715709287,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812697477,208,45,1,4,37,9zqn9ugvg64it0lr5z8cq4g9v,0,62.6,33.8,2025-05-10T15:35:18.195Z,2025-05-10T17:33:11Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5715839425,285,,5715839423,56,Center,5715839747,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812674543,44,1,1,4,40,4jg5vd59i24chckyua90dr1lg,1,43.8,92.1,2025-05-10T15:35:21.873Z,2025-05-10T15:35:26Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5715710179,140,54.6,5715710185,213,6.27,5715710177,56,Left,5715710183,212,11.3,5715710181,141,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812674609,45,1,1,4,45,4jg5vd59i24chckyua90dr1lg,1,67.8,91.2,2025-05-10T15:35:26.752Z,2025-05-10T15:35:29Z,2cvq4wyrr0xtelibpirkxqpsk,N. Milleskog,,,5715710623,141,90.2,5715710627,213,6.25,5715710615,56,Left,5715710625,212,18.0,5715710619,140,84.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812674689,46,1,1,4,48,4jg5vd59i24chckyua90dr1lg,0,87.8,90.9,2025-05-10T15:35:29.568Z,2025-05-10T15:53:03Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5715711093,155,,5715711091,2,,5715711097,140,91.0,5715711099,141,57.8,5715711101,212,22.8,5715711103,213,4.86,5715711095,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812674699,47,43,1,4,51,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-05-10T15:35:32.143Z,2025-05-10T15:53:11Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5715847309,144,61,5715711139,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812674795,53,12,1,4,53,9zqn9ugvg64it0lr5z8cq4g9v,1,7.6,50.1,2025-05-10T15:35:34.179Z,2025-05-10T15:35:36Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5715711865,141,6.2,5715711861,56,Back,5715711863,140,21.5,5715711867,212,33.2,5715711869,213,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812674817,55,1,1,4,55,9zqn9ugvg64it0lr5z8cq4g9v,1,21.6,6.1,2025-05-10T15:35:37.003Z,2025-05-10T15:35:37Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5715711963,212,7.5,5715711961,141,7.3,5715711965,213,3.03,5715711959,140,14.5,5715711957,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812674863,56,1,1,4,56,9zqn9ugvg64it0lr5z8cq4g9v,1,14.5,7.3,2025-05-10T15:35:37.642Z,2025-05-10T15:35:39Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5715712209,56,Back,5715712215,212,14.1,5715712217,213,2.45,5715712211,140,4.2,5715712213,141,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812674875,57,1,1,4,57,9zqn9ugvg64it0lr5z8cq4g9v,1,4.2,20.6,2025-05-10T15:35:39.067Z,2025-05-10T15:35:39Z,5sobeblelb6fl7aafw833iwwk,N. Zečević,,,5715712285,56,Back,5715712287,140,22.3,5715712291,212,19.1,5715712293,213,6.20,5715712289,141,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812674895,58,1,1,4,58,9zqn9ugvg64it0lr5z8cq4g9v,1,22.3,18.2,2025-05-10T15:35:39.754Z,2025-05-10T15:35:41Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5715712393,212,7.2,5715712391,141,9.8,5715712383,56,Back,5715712387,140,26.4,5715712395,213,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812674941,59,1,1,4,59,9zqn9ugvg64it0lr5z8cq4g9v,1,26.4,9.8,2025-05-10T15:35:41.115Z,2025-05-10T15:35:42Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5715712623,212,7.7,5715712627,213,3.42,5715712615,140,19.3,5715712619,141,6.7,5715712611,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812675005,60,1,1,5,1,9zqn9ugvg64it0lr5z8cq4g9v,1,19.6,6.8,2025-05-10T15:35:42.618Z,2025-05-10T15:35:44Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5715712983,56,Back,5715712981,155,,5715712987,141,21.0,5715712989,212,22.2,5715712991,213,0.45,5715712985,140,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812675015,61,1,1,5,3,9zqn9ugvg64it0lr5z8cq4g9v,0,34.7,19.8,2025-05-10T15:35:44.666Z,2025-05-10T15:35:45Z,4iguik2n53ywq82altuqoouwa,J. Lindberg,,,5715713035,213,5.35,5715713033,212,5.3,5715713031,141,13.5,5715713027,56,Back,5715713029,140,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812675103,49,1,1,5,5,4jg5vd59i24chckyua90dr1lg,1,66.0,83.9,2025-05-10T15:35:47.007Z,2025-05-10T15:35:48Z,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,5715713437,140,63.0,5715713439,141,64.3,5715713443,212,13.7,5715713447,213,4.48,5715713435,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812675143,50,1,1,5,6,4jg5vd59i24chckyua90dr1lg,0,63.0,64.3,2025-05-10T15:35:47.951Z,2025-05-10T15:55:48Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5715713635,213,6.03,5715713625,56,Center,5715713627,140,96.5,5715713631,212,36.4,5715713637,1,,5715713629,141,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812675435,63,1,1,5,16,9zqn9ugvg64it0lr5z8cq4g9v,1,15.1,49.1,2025-05-10T15:35:58.075Z,2025-05-10T15:35:59Z,42p4op3tm9umpwxyxde5xjefp,E. Berisha,,,5715715201,141,67.6,5715715203,212,12.6,5715715199,140,14.1,5715715197,56,Back,5715715205,213,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812675495,64,1,1,5,18,9zqn9ugvg64it0lr5z8cq4g9v,1,14.1,67.6,2025-05-10T15:35:59.787Z,2025-05-10T15:36:03Z,504qkt70jvof5yzffmwwo5c5x,J. Laursen,,,5715715667,140,28.7,5715715669,141,84.8,5715715665,56,Back,5715715671,212,19.3,5715715673,213,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812675625,65,1,1,5,22,9zqn9ugvg64it0lr5z8cq4g9v,1,32.9,84.1,2025-05-10T15:36:03.674Z,2025-05-10T15:36:08Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5715716471,141,71.5,5715716473,212,27.5,5715716469,140,57.8,5715716475,213,5.97,5715716467,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812675653,66,1,1,5,27,9zqn9ugvg64it0lr5z8cq4g9v,1,64.1,77.5,2025-05-10T15:36:08.795Z,2025-05-10T15:36:10Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5715716625,213,5.28,5715716617,141,63.6,5715716611,56,Center,5715716613,140,69.8,5715716621,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812675729,67,1,1,5,29,9zqn9ugvg64it0lr5z8cq4g9v,0,70.5,64.0,2025-05-10T15:36:10.362Z,2025-05-10T15:36:13Z,4iguik2n53ywq82altuqoouwa,J. Lindberg,,,5715717143,212,25.2,5715717147,213,0.03,5715717135,140,94.5,5715717139,141,65.1,5715717131,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812675951,52,1,1,5,41,4jg5vd59i24chckyua90dr1lg,1,8.3,40.7,2025-05-10T15:36:22.927Z,2025-05-10T15:36:26Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,,5715718441,123,,5715718443,56,Back,5715718447,141,67.3,5715718449,212,19.0,5715718451,213,1.26,5715718445,140,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812676107,53,1,1,5,45,4jg5vd59i24chckyua90dr1lg,1,15.0,69.1,2025-05-10T15:36:26.494Z,2025-05-10T15:36:33Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5715719371,140,8.6,5715719373,141,49.3,5715719377,213,4.25,5715719375,212,15.0,5715719369,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812676139,54,1,1,5,52,4jg5vd59i24chckyua90dr1lg,1,10.3,51.5,2025-05-10T15:36:33.326Z,2025-05-10T15:36:34Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,,5715719569,213,1.36,5715719561,56,Back,5715719563,140,13.1,5715719567,212,13.8,5715719565,141,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812676205,55,1,1,5,53,4jg5vd59i24chckyua90dr1lg,1,15.1,69.9,2025-05-10T15:36:34.718Z,2025-05-10T15:36:37Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5715719897,212,18.0,5715719891,56,Back,5715719893,140,7.7,5715719899,213,4.26,5715719895,141,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812676255,56,1,1,5,56,4jg5vd59i24chckyua90dr1lg,1,8.1,43.3,2025-05-10T15:36:37.422Z,2025-05-10T15:36:39Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,,5715720171,140,3.7,5715720173,141,22.5,5715720177,213,4.40,5715720175,212,14.9,5715720169,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812676329,57,1,1,5,58,4jg5vd59i24chckyua90dr1lg,1,2.9,19.2,2025-05-10T15:36:39.726Z,2025-05-10T15:36:43Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,5715720683,56,Back,5715720689,141,38.5,5715720693,213,0.53,5715720691,212,25.8,5715720685,140,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812676381,58,1,1,6,2,4jg5vd59i24chckyua90dr1lg,1,26.8,43.6,2025-05-10T15:36:43.885Z,2025-05-10T15:36:46Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5715720985,56,Back,5715720989,141,74.5,5715720993,213,0.94,5715720991,212,25.9,5715720987,140,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812676427,59,1,1,6,5,4jg5vd59i24chckyua90dr1lg,1,45.7,76.1,2025-05-10T15:36:46.606Z,2025-05-10T15:56:28Z,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,5715721253,212,31.6,5715721251,141,93.3,5715721255,213,0.38,5715721247,56,Left,5715721249,140,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812676625,60,1,1,6,12,4jg5vd59i24chckyua90dr1lg,1,87.7,76.6,2025-05-10T15:36:53.885Z,2025-05-10T15:36:56Z,2cvq4wyrr0xtelibpirkxqpsk,N. Milleskog,,,5715722427,56,Left,5715722435,141,88.3,5715722431,140,89.6,5715722439,212,8.2,5715722441,213,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812676797,61,1,1,6,15,4jg5vd59i24chckyua90dr1lg,1,89.4,92.1,2025-05-10T15:36:56.413Z,2025-05-10T15:37:02Z,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,5715723427,140,67.7,5715723423,56,Left,5715723441,213,3.37,5715723431,141,84.2,5715723437,212,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812676883,62,1,1,6,21,4jg5vd59i24chckyua90dr1lg,1,70.0,73.6,2025-05-10T15:37:02.397Z,2025-05-10T15:37:05Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5715723883,56,Center,5715723887,141,25.8,5715723891,213,4.39,5715723889,212,34.3,5715723893,1,,5715723885,140,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812677043,63,1,1,6,24,4jg5vd59i24chckyua90dr1lg,1,59.6,26.1,2025-05-10T15:37:05.773Z,2025-05-10T15:37:11Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,5715724709,56,Center,5715724715,212,27.9,5715724717,213,1.80,5715724713,141,66.1,5715724711,140,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812677085,64,1,1,6,29,4jg5vd59i24chckyua90dr1lg,1,54.5,70.0,2025-05-10T15:37:10.973Z,2025-05-10T15:37:12Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5715724935,140,67.6,5715724931,56,Center,5715724939,141,70.6,5715724943,212,13.8,5715724949,213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812677199,65,1,1,6,31,4jg5vd59i24chckyua90dr1lg,1,67.6,70.6,2025-05-10T15:37:12.557Z,2025-05-10T15:37:16Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5715725559,56,Left,5715725565,212,17.7,5715725561,140,73.2,5715725563,141,95.1,5715725567,213,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812677279,66,1,1,6,35,4jg5vd59i24chckyua90dr1lg,1,72.7,93.9,2025-05-10T15:37:16.588Z,2025-05-10T15:37:19Z,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,5715725987,56,Center,5715725993,212,14.8,5715725991,141,72.3,5715725989,140,74.4,5715725995,213,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812677341,67,1,1,6,38,4jg5vd59i24chckyua90dr1lg,0,73.4,62.7,2025-05-10T15:37:19.644Z,2025-05-10T15:37:21Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5715726281,141,32.4,5715726283,212,27.6,5715726279,140,90.9,5715726285,213,5.44,5715726277,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812677321,68,8,1,6,40,9zqn9ugvg64it0lr5z8cq4g9v,1,13.5,53.4,2025-05-10T15:37:21.339Z,2025-05-10T15:37:37Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5715728385,14,,5715726193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812677517,69,12,1,6,46,9zqn9ugvg64it0lr5z8cq4g9v,1,25.0,59.9,2025-05-10T15:37:27.322Z,2025-05-10T15:56:55Z,4iguik2n53ywq82altuqoouwa,J. Lindberg,,,5715727185,56,Back,5715727201,213,1.63,5715727197,212,28.4,5715727303,167,,5715727193,141,100.0,5715727189,140,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812677557,68,5,1,6,46,4jg5vd59i24chckyua90dr1lg,1,80.2,-1.6,2025-05-10T15:37:28.022Z,2025-05-10T15:57:23Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5715727393,56,Right,5715727395,347,,5715727447,233,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812677525,70,5,1,6,46,9zqn9ugvg64it0lr5z8cq4g9v,0,19.8,101.6,2025-05-10T15:37:28.022Z,2025-05-10T15:37:32Z,4iguik2n53ywq82altuqoouwa,J. Lindberg,,,5715727243,56,Back,5715727489,233,68,5715727245,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812677645,69,1,1,6,51,4jg5vd59i24chckyua90dr1lg,1,85.8,0.0,2025-05-10T15:37:32.958Z,2025-05-10T15:37:34Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,5715727945,107,,5715727953,212,27.9,5715727951,141,7.7,5715727957,1,,5715727955,213,2.92,5715727947,56,Right,5715727949,140,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812677681,70,1,1,6,53,4jg5vd59i24chckyua90dr1lg,1,59.9,7.7,2025-05-10T15:37:34.124Z,2025-05-10T15:37:35Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,5715728167,56,Center,5715728169,140,63.0,5715728175,213,1.39,5715728173,212,17.7,5715728171,141,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
