id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/18/value
2820746385,891,1,2,92,2,5mbo4f0vps12dr0fcvjn3wyp5,1,71.6,100.0,2025-06-01T16:22:57.271Z,2025-06-01T16:24:07Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,,5760478387,56,Left,5760478391,141,88.9,5760478395,213,4.37,5760478549,107,,5760478389,140,68.6,5760478393,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820746029,882,1,2,92,3,5mbo4f0vps12dr0fcvjn3wyp5,1,72.2,85.2,2025-06-01T16:22:58.136Z,2025-06-01T16:24:15Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,1.0,,5760476427,212,7.9,5760477805,210,15,5760476421,56,Left,5760476425,141,94.2,5760476429,213,0.89,5760476423,140,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820750809,781,45,2,92,8,4jg5vd59i24chckyua90dr1lg,0,14.9,8.7,2025-06-01T16:23:02.748Z,2025-06-01T16:42:36Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,5760503967,233,883,5760503931,56,Back,5760503933,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820746047,883,3,2,92,8,5mbo4f0vps12dr0fcvjn3wyp5,1,85.1,91.3,2025-06-01T16:23:02.748Z,2025-06-01T16:42:35Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,,5760476559,56,Left,5760503937,233,781,5760476561,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820746051,884,15,2,92,9,5mbo4f0vps12dr0fcvjn3wyp5,1,85.0,68.1,2025-06-01T16:23:04.120Z,2025-06-01T16:23:55Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,,5760476581,64,,5760477833,103,19,5760477827,55,882,5760477837,82,,5760477845,231,51.8,5760477823,76,,5760476583,56,Center,5760477831,102,52.9,5760476579,22,5760477835,215,,5760477839,146,5760477841,147,5760477415,20,5760478241,233,5760477825,29,,,87.7,65.3,,738,5760477843,230,98.5,,,,,,,,,
2820746057,738,10,2,92,9,4jg5vd59i24chckyua90dr1lg,1,12.3,34.7,2025-06-01T16:23:04.220Z,2025-06-01T16:23:57Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5760478223,94,,5760478245,233,884,5760476601,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820746083,885,1,2,92,11,5mbo4f0vps12dr0fcvjn3wyp5,1,67.4,52.5,2025-06-01T16:23:06.024Z,2025-06-01T16:23:10Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5760476745,213,5.36,5760476737,56,Center,5760476739,140,79.6,5760476741,141,27.4,5760476743,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820746093,886,1,2,92,15,5mbo4f0vps12dr0fcvjn3wyp5,1,79.7,26.2,2025-06-01T16:23:10.024Z,2025-06-01T16:23:11Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5760476789,141,60.3,5760476793,213,1.13,5760476783,155,,5760476785,56,Center,5760476791,212,25.7,5760476787,140,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820746095,887,44,2,92,16,5mbo4f0vps12dr0fcvjn3wyp5,1,86.6,63.3,2025-06-01T16:23:11.593Z,2025-06-01T16:42:51Z,azvjk1schroxi2dq22hwnqr1m,A. Kakoullis,,,5760476797,56,Center,5760476821,233,739,5760476799,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820746101,739,44,2,92,16,4jg5vd59i24chckyua90dr1lg,0,13.4,36.7,2025-06-01T16:23:11.594Z,2025-06-01T16:42:51Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,5760476817,56,Back,5760476819,285,,5760476825,233,887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820746117,888,1,2,92,17,5mbo4f0vps12dr0fcvjn3wyp5,1,90.2,60.3,2025-06-01T16:23:11.912Z,2025-06-01T16:23:15Z,azvjk1schroxi2dq22hwnqr1m,A. Kakoullis,,,5760476917,56,Center,5760476923,212,10.5,5760476921,141,49.7,5760476915,3,,5760476925,213,5.53,5760476919,140,97.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820746121,889,61,2,92,18,5mbo4f0vps12dr0fcvjn3wyp5,0,88.8,50.9,2025-06-01T16:23:12.783Z,2025-06-01T16:32:23Z,9yb0exf35kl3avhdnlhv23glx,B. Hansen,,,5760476929,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820746191,740,12,2,92,19,4jg5vd59i24chckyua90dr1lg,1,9.3,47.8,2025-06-01T16:23:14.102Z,2025-06-01T16:23:26Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5760477333,213,5.77,5760477325,141,1.9,5760477321,140,62.2,5760477317,56,Right,5760477329,212,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820746207,890,1,2,92,27,5mbo4f0vps12dr0fcvjn3wyp5,1,43.6,90.0,2025-06-01T16:23:22.504Z,2025-06-01T16:23:28Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5760477407,212,15.3,5760477405,141,67.8,5760477401,56,Back,5760477403,140,46.1,5760477409,213,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820746193,741,27,2,92,31,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-06-01T16:23:25.791Z,2025-06-01T16:25:30Z,,,,,5760481109,233,892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820746761,892,27,2,92,31,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-06-01T16:23:25.791Z,2025-06-01T16:34:13Z,,,,,5760502163,53,3hz7fbme9sm4xkj5fo3moeluc,5760502161,41,Injury,5760481135,233,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820746709,744,18,2,94,19,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-06-01T16:25:14.231Z,2025-06-01T16:25:53Z,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,5760480441,55,745,5760480385,59,21,5760480377,42,,5760480381,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820746717,745,19,2,94,19,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-06-01T16:25:14.232Z,2025-06-01T16:25:53Z,9jqz6yi90pj9dlvgktdwrsf10,V. Ekström,,,5760480411,145,3,5760480417,293,1,5760480419,44,Defender,5760480413,59,20,5760480415,292,3,5760480421,55,744,5760480403,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820746763,746,18,2,94,22,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-06-01T16:25:16.888Z,2025-06-01T16:25:18Z,es8z1xh8vhhtrjs8jrfbrqrro,A. Ljungberg,,,5760480665,59,36,5760480689,55,747,5760480663,44,Midfielder,5760480661,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820746767,747,19,2,94,22,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-06-01T16:25:16.889Z,2025-06-01T16:25:18Z,3907otfahqaiqsy7hx3k142dw,I. Yawe Höök,,,5760480679,44,Forward,5760480681,55,746,5760480667,42,,5760480673,59,12,5760480675,292,8,5760480671,145,11,5760480677,293,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820746655,742,18,2,94,37,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-06-01T16:25:31.807Z,2025-06-01T16:25:34Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5760480139,55,743,5760480085,44,Forward,5760480087,59,9,5760480083,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820746657,743,19,2,94,37,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-06-01T16:25:31.808Z,2025-06-01T16:25:34Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,,5760480103,55,742,5760480097,292,9,5760480093,145,9,5760480101,44,Forward,5760480099,293,3,5760480089,42,,5760480095,59,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820746883,748,28,2,94,47,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-06-01T16:25:42.048Z,2025-06-01T16:34:05Z,,,,,5760501613,233,893,5760481373,55,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820746769,893,28,2,94,47,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-06-01T16:25:42.048Z,2025-06-01T16:34:05Z,,,,,5760501641,233,748,5760480683,55,892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820746913,895,1,2,94,49,5mbo4f0vps12dr0fcvjn3wyp5,1,52.0,53.7,2025-06-01T16:25:44.360Z,2025-06-01T16:25:46Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5760481497,140,53.7,5760481501,212,17.4,5760481495,56,Center,5760481503,213,4.82,5760481499,141,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820746931,896,1,2,94,51,5mbo4f0vps12dr0fcvjn3wyp5,1,53.7,28.3,2025-06-01T16:25:46.711Z,2025-06-01T16:25:50Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5760481599,141,72.3,5760481603,213,1.48,5760481601,212,30.0,5760481595,56,Center,5760481597,140,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820746955,897,1,2,94,55,5mbo4f0vps12dr0fcvjn3wyp5,1,55.6,67.9,2025-06-01T16:25:49.960Z,2025-06-01T16:25:54Z,9yb0exf35kl3avhdnlhv23glx,B. Hansen,,,5760481751,56,Center,5760481757,212,25.0,5760481759,213,4.63,5760481753,140,53.7,5760481755,141,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820746959,898,1,2,94,59,5mbo4f0vps12dr0fcvjn3wyp5,0,57.8,24.1,2025-06-01T16:25:54.375Z,2025-06-01T16:25:58Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5760481779,155,,5760481781,56,Center,5760481791,1,,5760481787,212,43.4,5760481789,213,0.62,5760481783,140,91.3,5760481785,141,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820746979,750,12,2,95,4,4jg5vd59i24chckyua90dr1lg,1,10.9,47.2,2025-06-01T16:25:59.110Z,2025-06-01T16:26:00Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,5760481913,140,14.7,5760481919,213,4.92,5760481915,141,19.7,5760481921,15,,5760481911,56,Back,5760481917,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820746999,751,1,2,95,8,4jg5vd59i24chckyua90dr1lg,1,14.9,13.7,2025-06-01T16:26:03.638Z,2025-06-01T16:32:27Z,3907otfahqaiqsy7hx3k142dw,I. Yawe Höök,,,5760482007,56,Back,5760482011,141,40.9,5760495821,1,,5760495819,157,,5760482013,212,33.1,5760482015,213,0.59,5760482009,140,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820747015,753,1,2,95,12,4jg5vd59i24chckyua90dr1lg,1,44.8,36.4,2025-06-01T16:26:07.127Z,2025-06-01T16:26:08Z,dy1lhnql8cpw307wcxw3brndg,V. Svensson,,,5760482075,212,25.1,5760482069,56,Right,5760482077,213,5.57,5760482071,140,62.9,5760482073,141,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820747045,754,1,2,95,14,4jg5vd59i24chckyua90dr1lg,1,63.4,11.9,2025-06-01T16:26:08.774Z,2025-06-01T16:32:38Z,3907otfahqaiqsy7hx3k142dw,I. Yawe Höök,,,5760482259,1,,5760482253,141,84.8,5760482249,56,Left,5760482255,212,60.5,5760482245,155,,5760482251,140,96.4,5760482247,196,,5760482257,213,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820747077,755,1,2,95,22,4jg5vd59i24chckyua90dr1lg,1,93.8,96.3,2025-06-01T16:26:17.623Z,2025-06-01T16:26:21Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5760482391,140,84.9,5760482397,213,3.11,5760482389,56,Left,5760482393,141,96.8,5760482395,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820747083,756,1,2,95,26,4jg5vd59i24chckyua90dr1lg,1,78.3,96.9,2025-06-01T16:26:21.319Z,2025-06-01T16:33:20Z,9jqz6yi90pj9dlvgktdwrsf10,V. Ekström,,,5760482431,56,Left,5760482433,140,60.4,5760482441,213,3.68,5760482439,212,21.9,5760482437,141,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820747093,757,1,2,95,28,4jg5vd59i24chckyua90dr1lg,1,60.4,80.5,2025-06-01T16:26:23.607Z,2025-06-01T16:26:27Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5760482523,140,44.2,5760482529,213,3.04,5760482525,141,83.0,5760482521,56,Back,5760482527,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820747099,758,1,2,95,32,4jg5vd59i24chckyua90dr1lg,1,39.1,91.8,2025-06-01T16:26:27.655Z,2025-06-01T16:34:00Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5760482567,213,3.98,5760482565,212,25.7,5760482561,140,22.8,5760482563,141,63.7,5760482559,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820747107,759,1,2,95,36,4jg5vd59i24chckyua90dr1lg,0,23.2,63.7,2025-06-01T16:26:30.841Z,2025-06-01T16:26:32Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,,5760482609,56,Center,5760482615,212,48.9,5760482613,141,22.4,5760482619,1,,5760482617,213,5.67,5760482611,140,61.3,5760482607,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820747119,899,1,2,95,38,5mbo4f0vps12dr0fcvjn3wyp5,1,39.0,88.0,2025-06-01T16:26:33.496Z,2025-06-01T16:26:36Z,9yb0exf35kl3avhdnlhv23glx,B. Hansen,,,5760482675,141,74.5,5760482673,140,58.5,5760482679,213,5.86,5760482677,212,22.4,5760482669,3,,5760482671,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820747143,901,1,2,95,45,5mbo4f0vps12dr0fcvjn3wyp5,1,48.4,50.3,2025-06-01T16:26:40.040Z,2025-06-01T16:26:43Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5760482849,213,1.11,5760482841,56,Center,5760482843,140,53.6,5760482845,141,66.4,5760482847,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820747155,902,1,2,95,48,5mbo4f0vps12dr0fcvjn3wyp5,1,56.5,66.6,2025-06-01T16:26:42.840Z,2025-06-01T16:26:45Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5760482913,141,93.5,5760482911,140,61.5,5760482917,213,1.29,5760482909,56,Left,5760482915,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820747167,903,1,2,95,50,5mbo4f0vps12dr0fcvjn3wyp5,1,61.5,93.5,2025-06-01T16:26:45.336Z,2025-06-01T16:26:49Z,9yb0exf35kl3avhdnlhv23glx,B. Hansen,,,5760482977,213,6.19,5760482975,212,8.3,5760482969,56,Left,5760482971,140,69.4,5760482973,141,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820747169,904,61,2,95,51,5mbo4f0vps12dr0fcvjn3wyp5,0,69.4,92.3,2025-06-01T16:26:46.641Z,2025-06-01T16:26:57Z,6utvjndbc0etrvdrul1oajdp0,A. Fesshaie,,,5760482985,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820747171,761,1,2,95,54,4jg5vd59i24chckyua90dr1lg,1,34.2,7.1,2025-06-01T16:26:48.966Z,2025-06-01T16:26:50Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,5760482989,140,36.8,5760482993,212,5.1,5760482995,213,1.00,5760482991,141,13.4,5760482987,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820747173,762,1,2,95,55,4jg5vd59i24chckyua90dr1lg,0,36.8,13.4,2025-06-01T16:26:49.929Z,2025-06-01T16:26:53Z,3907otfahqaiqsy7hx3k142dw,I. Yawe Höök,,,5760483009,213,0.03,5760482999,155,,5760483001,56,Right,5760483003,140,65.9,5760483005,141,14.9,5760483007,212,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820747187,905,1,2,95,57,5mbo4f0vps12dr0fcvjn3wyp5,1,38.4,75.4,2025-06-01T16:26:52.695Z,2025-06-01T16:26:54Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5760483085,141,87.2,5760483083,140,44.3,5760483089,213,0.91,5760483087,212,10.1,5760483081,56,Back,5760483079,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820747211,907,1,2,95,59,5mbo4f0vps12dr0fcvjn3wyp5,1,44.7,85.6,2025-06-01T16:26:54.296Z,2025-06-01T16:26:57Z,9yb0exf35kl3avhdnlhv23glx,B. Hansen,,,5760483209,141,32.1,5760483215,1,,5760483213,213,4.67,5760483205,56,Back,5760483211,212,36.4,5760483207,140,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820747229,908,1,2,96,3,5mbo4f0vps12dr0fcvjn3wyp5,1,46.8,25.2,2025-06-01T16:26:58.072Z,2025-06-01T16:27:00Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5760483311,140,58.2,5760483313,141,5.8,5760483317,213,5.45,5760483309,56,Right,5760483315,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820747237,909,1,2,96,5,5mbo4f0vps12dr0fcvjn3wyp5,1,58.2,5.8,2025-06-01T16:27:00.104Z,2025-06-01T16:27:02Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5760483359,140,73.4,5760483363,212,33.7,5760483361,141,49.4,5760483355,157,,5760483365,213,1.08,5760483367,1,,5760483357,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820747253,910,1,2,96,7,5mbo4f0vps12dr0fcvjn3wyp5,0,73.4,49.4,2025-06-01T16:27:02.697Z,2025-06-01T16:27:05Z,azvjk1schroxi2dq22hwnqr1m,A. Kakoullis,,,5760483465,56,Center,5760483471,212,28.9,5760483469,141,73.0,5760483463,168,,5760483473,213,0.59,5760483467,140,96.3,5760483461,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820747411,764,1,2,96,48,4jg5vd59i24chckyua90dr1lg,0,7.4,28.8,2025-06-01T16:27:43.222Z,2025-06-01T16:27:44Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,,5760484407,140,92.0,5760484411,212,89.9,5760484405,56,Center,5760484413,213,0.15,5760484403,199,,5760484415,1,,5760484409,141,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820747419,911,1,2,96,51,5mbo4f0vps12dr0fcvjn3wyp5,1,28.1,68.2,2025-06-01T16:27:46.312Z,2025-06-01T16:27:48Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5760484447,56,Back,5760484451,141,58.5,5760484445,3,,5760484455,213,3.48,5760484449,140,10.3,5760484453,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820747455,913,1,2,96,55,5mbo4f0vps12dr0fcvjn3wyp5,1,11.0,54.9,2025-06-01T16:27:50.008Z,2025-06-01T16:27:54Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5760484703,213,5.27,5760484701,212,22.9,5760484699,141,26.2,5760484693,123,,5760484695,56,Back,5760484697,140,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820747459,914,1,2,96,59,5mbo4f0vps12dr0fcvjn3wyp5,1,26.1,27.1,2025-06-01T16:27:54.520Z,2025-06-01T16:27:55Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5760484737,212,13.5,5760484735,141,46.3,5760484733,140,29.5,5760484731,56,Back,5760484739,213,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820747465,915,1,2,97,0,5mbo4f0vps12dr0fcvjn3wyp5,1,30.8,47.2,2025-06-01T16:27:55.640Z,2025-06-01T16:27:57Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5760484767,140,32.3,5760484773,213,4.82,5760484769,141,25.3,5760484771,212,15.0,5760484765,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820747485,916,1,2,97,2,5mbo4f0vps12dr0fcvjn3wyp5,1,32.3,25.3,2025-06-01T16:27:57Z,2025-06-01T16:28:01Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5760484903,212,24.3,5760484901,141,29.7,5760484897,56,Center,5760484899,140,55.3,5760484905,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820747491,917,1,2,97,6,5mbo4f0vps12dr0fcvjn3wyp5,1,62.6,22.7,2025-06-01T16:28:00.888Z,2025-06-01T16:28:02Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5760484947,141,32.4,5760484951,213,1.09,5760484945,140,65.9,5760484949,212,7.5,5760484943,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820747505,918,1,2,97,7,5mbo4f0vps12dr0fcvjn3wyp5,1,65.9,32.4,2025-06-01T16:28:02.088Z,2025-06-01T16:28:04Z,6utvjndbc0etrvdrul1oajdp0,A. Fesshaie,,,5760485029,56,Right,5760485035,212,16.3,5760485037,213,5.38,5760485033,141,13.5,5760485031,140,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820747519,919,1,2,97,9,5mbo4f0vps12dr0fcvjn3wyp5,1,75.5,13.5,2025-06-01T16:28:04.567Z,2025-06-01T16:28:06Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5760485101,141,18.0,5760485099,140,72.0,5760485103,212,4.8,5760485097,56,Right,5760485105,213,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820747529,920,1,2,97,11,5mbo4f0vps12dr0fcvjn3wyp5,1,72.0,19.8,2025-06-01T16:28:06.728Z,2025-06-01T16:28:34Z,6utvjndbc0etrvdrul1oajdp0,A. Fesshaie,1.0,,5760485173,155,,5760486055,210,13,5760485181,140,90.0,5760485193,213,0.77,5760486057,154,,5760485189,212,26.3,5760485177,56,Center,5760485185,141,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820747531,921,13,2,97,14,5mbo4f0vps12dr0fcvjn3wyp5,1,92.9,45.7,2025-06-01T16:28:08.920Z,2025-06-01T16:28:44Z,azvjk1schroxi2dq22hwnqr1m,A. Kakoullis,,,5760485203,22,,5760486089,230,99.4,5760486085,103,13.9,5760486079,55,920,5760485207,56,Center,5760486459,391,,5760486075,29,,5760486083,102,59.7,5760486077,154,5760485205,17,,5760486073,73,5760486091,231,5760485711,20,5760486087,214,,,,,,49.5,,,,,,,,,,,,,,
2820747535,765,5,2,97,15,4jg5vd59i24chckyua90dr1lg,1,-0.4,40.8,2025-06-01T16:28:10.584Z,2025-06-01T16:46:00Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,,5760485237,56,Back,5760485239,346,,5760485241,233,922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820747533,922,5,2,97,15,5mbo4f0vps12dr0fcvjn3wyp5,0,100.4,59.2,2025-06-01T16:28:10.584Z,2025-06-01T16:28:12Z,azvjk1schroxi2dq22hwnqr1m,A. Kakoullis,,,5760485223,346,,5760485221,56,Center,5760485259,233,765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820747741,766,1,2,97,50,4jg5vd59i24chckyua90dr1lg,0,4.6,43.6,2025-06-01T16:28:45.688Z,2025-06-01T16:28:49Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,,5760486601,213,6.11,5760486593,56,Center,5760486599,212,62.3,5760486595,140,63.0,5760486591,124,,5760486603,1,,5760486597,141,27.4,5760486605,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820747761,924,4,2,97,58,5mbo4f0vps12dr0fcvjn3wyp5,1,37.8,73.1,2025-06-01T16:28:53.720Z,2025-06-01T16:31:40Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5760486753,13,,5760493121,295,,5760486759,152,,5760486761,286,,5760486757,56,Back,5760486767,233,767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820747765,767,4,2,97,58,4jg5vd59i24chckyua90dr1lg,0,62.2,26.9,2025-06-01T16:28:53.721Z,2025-06-01T16:31:42Z,3907otfahqaiqsy7hx3k142dw,I. Yawe Höök,,,5760492967,295,,5760486785,233,924,5760486719,13,,5760486727,285,,5760486721,56,Center,5760486723,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
