id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2810169419,131,61,1,14,44,5mbo4f0vps12dr0fcvjn3wyp5,0,69.2,91.4,2025-05-04T12:15:11.755Z,2025-05-04T12:15:12Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5701820673,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810169423,128,5,1,14,45,czkf5t3ai00ghwbga03i5aqxw,1,30.0,-1.4,2025-05-04T12:15:12.246Z,2025-05-04T12:15:14Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,,5701820703,233,132,5701820685,347,,5701820683,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810169421,132,5,1,14,45,5mbo4f0vps12dr0fcvjn3wyp5,0,70.0,101.4,2025-05-04T12:15:12.246Z,2025-05-04T14:21:04Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5701820737,233,128,5701820681,347,,5701820679,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810169595,129,1,1,14,54,czkf5t3ai00ghwbga03i5aqxw,1,35.0,0.0,2025-05-04T12:15:21.813Z,2025-05-04T12:15:25Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5701821521,1,,5701821503,56,Back,5701821511,141,17.6,5701821515,212,31.4,5701821519,213,2.72,5701821507,140,7.7,5701821499,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810169639,130,1,1,14,58,czkf5t3ai00ghwbga03i5aqxw,1,7.7,17.6,2025-05-04T12:15:25.093Z,2025-05-04T12:15:28Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5701821739,56,Back,5701821741,140,0.9,5701821743,141,38.8,5701821747,213,2.03,5701821745,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810169671,131,1,1,15,1,czkf5t3ai00ghwbga03i5aqxw,1,6.4,40.0,2025-05-04T12:15:28.309Z,2025-05-04T12:15:30Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,,5701821917,213,5.98,5701821905,56,Back,5701821909,140,19.5,5701821915,212,14.4,5701821913,141,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810169685,132,1,1,15,3,czkf5t3ai00ghwbga03i5aqxw,1,19.4,33.7,2025-05-04T12:15:29.957Z,2025-05-04T12:15:31Z,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,5701821975,213,3.70,5701821967,56,Back,5701821969,140,7.1,5701821971,141,21.9,5701822009,156,,5701821973,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810169733,133,1,1,15,6,czkf5t3ai00ghwbga03i5aqxw,0,7.7,21.0,2025-05-04T12:15:32.886Z,2025-05-04T12:15:33Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5701822205,212,37.1,5701822209,1,,5701822193,56,Back,5701822207,213,6.18,5701822201,141,15.6,5701822197,140,42.9,5701822185,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810169759,133,1,1,15,7,5mbo4f0vps12dr0fcvjn3wyp5,0,54.7,84.8,2025-05-04T12:15:34.637Z,2025-05-04T12:15:35Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5701822323,141,78.2,5701822321,140,63.7,5701822325,212,10.5,5701822319,56,Center,5701822317,3,,5701822327,213,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810169841,134,1,1,15,10,czkf5t3ai00ghwbga03i5aqxw,1,29.8,27.9,2025-05-04T12:15:37.094Z,2025-05-04T12:16:01Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,5701822763,140,43.2,5701822765,141,39.7,5701822767,212,16.2,5701822769,213,0.52,5701822759,3,,5701822761,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810169915,135,1,1,15,13,czkf5t3ai00ghwbga03i5aqxw,1,53.0,49.7,2025-05-04T12:15:40.421Z,2025-05-04T12:15:44Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5701823067,212,20.4,5701823069,213,1.62,5701823065,141,79.7,5701823061,56,Left,5701823063,140,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810169963,136,1,1,15,17,czkf5t3ai00ghwbga03i5aqxw,1,56.9,77.2,2025-05-04T12:15:44.180Z,2025-05-04T12:15:46Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5701823293,212,27.9,5701823289,140,68.1,5701823287,56,Center,5701823295,213,5.15,5701823291,141,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810170085,137,1,1,15,19,czkf5t3ai00ghwbga03i5aqxw,1,70.5,38.0,2025-05-04T12:15:46.358Z,2025-05-04T12:15:51Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5701823869,140,82.3,5701823879,212,17.7,5701823883,213,5.49,5701823875,141,19.5,5701823865,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810170095,138,1,1,15,24,czkf5t3ai00ghwbga03i5aqxw,0,93.4,27.7,2025-05-04T12:15:51.574Z,2025-05-04T12:15:53Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,,5701823915,212,0.6,5701823917,213,1.57,5701824039,236,,5701823911,140,93.4,5701823907,155,,5701824047,286,,5701823909,56,Center,5701823905,2,,5701823913,141,28.6,5701824041,233,134,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810170115,134,12,1,15,24,5mbo4f0vps12dr0fcvjn3wyp5,1,7.6,71.4,2025-05-04T12:15:51.674Z,2025-05-04T12:15:53Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5701824061,233,138,5701824007,56,Back,5701824005,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810170135,135,6,1,15,26,5mbo4f0vps12dr0fcvjn3wyp5,0,2.4,66.0,2025-05-04T12:15:53.686Z,2025-05-04T14:19:52Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5701824081,56,Back,5701824083,73,,5701824237,233,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810170133,139,6,1,15,26,czkf5t3ai00ghwbga03i5aqxw,1,97.6,34.0,2025-05-04T12:15:53.686Z,2025-05-04T12:15:58Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,,5701824203,56,Center,5701824205,75,,5701824207,233,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810170801,140,1,1,15,57,czkf5t3ai00ghwbga03i5aqxw,1,99.4,0.2,2025-05-04T12:16:24.246Z,2025-05-04T12:16:51Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,1.0,,5701827295,212,31.2,5701827273,2,,5701827285,224,,5701827289,56,Center,5701827297,213,1.83,5701827291,140,91.7,5701827281,155,,5701829089,154,,5701829087,210,13,5701827293,141,44.5,5701827277,6,,,,,,,,,,,,,,,,,,,,,,,,,
2810170741,136,43,1,15,59,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-05-04T12:16:26.812Z,2025-05-04T12:16:43Z,9yb0exf35kl3avhdnlhv23glx,B. Hansen,,,5701826999,140,11.2,5701826997,56,Back,5701827001,141,52.5,5701827005,212,6.1,5701827009,213,5.28,5701828409,144,12,5701827033,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810170813,141,13,1,16,2,czkf5t3ai00ghwbga03i5aqxw,1,89.3,48.5,2025-05-04T12:16:29.365Z,2025-05-04T13:02:44Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5701829103,55,140,5701829111,328,,5701828649,20,,5701827355,17,,5701829115,231,47.7,5701827357,56,Center,5701828645,25,,5701829097,75,,5701829099,29,,5702049323,108,,5701829113,230,5701829101,154,5701829107,102,40.2,98.8,5701829109,103,23.6,,,,,,,,,,,,,,,,
2810170849,137,5,1,16,3,5mbo4f0vps12dr0fcvjn3wyp5,1,-1.0,50.3,2025-05-04T12:16:30.340Z,2025-05-04T14:21:05Z,9yb0exf35kl3avhdnlhv23glx,B. Hansen,,,5701827601,233,142,5701827555,346,,5701827551,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810170823,142,5,1,16,3,czkf5t3ai00ghwbga03i5aqxw,0,101.0,49.7,2025-05-04T12:16:30.340Z,2025-05-04T12:16:35Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5701827627,233,137,5701827407,56,Center,5701827409,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810171201,143,43,1,16,26,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-05-04T12:16:53.477Z,2025-05-04T12:17:02Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5701829817,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810171207,144,43,1,16,26,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-05-04T12:16:53.670Z,2025-05-04T12:17:03Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5701829865,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810171357,138,1,1,16,33,5mbo4f0vps12dr0fcvjn3wyp5,0,3.8,53.6,2025-05-04T12:17:00.253Z,2025-05-04T12:17:04Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5701829971,1,,5701829959,124,,5701829961,56,Center,5701829965,141,50.9,5701829967,212,67.3,5701829969,213,6.26,5701829963,140,67.9,5701829973,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810171379,145,12,1,16,38,czkf5t3ai00ghwbga03i5aqxw,1,29.2,71.1,2025-05-04T12:17:04.917Z,2025-05-04T12:17:05Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5701830091,15,,5701830063,140,38.3,5701830065,141,79.0,5701830067,212,11.0,5701830069,213,0.51,5701830061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810171409,146,1,1,16,40,czkf5t3ai00ghwbga03i5aqxw,0,31.0,76.6,2025-05-04T12:17:07.607Z,2025-05-04T12:17:08Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,5701830257,141,66.4,5701830261,213,6.04,5701830259,212,28.9,5701830255,140,57.7,5701830251,157,,5701830263,1,,5701830253,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810171451,139,1,1,16,42,5mbo4f0vps12dr0fcvjn3wyp5,1,44.3,42.5,2025-05-04T12:17:09.436Z,2025-05-04T12:17:11Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5701830427,141,32.4,5701830429,212,7.3,5701830425,140,42.0,5701830421,3,,5701830431,213,4.37,5701830423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810171483,140,1,1,16,44,5mbo4f0vps12dr0fcvjn3wyp5,1,41.9,31.8,2025-05-04T12:17:10.908Z,2025-05-04T12:17:13Z,9yb0exf35kl3avhdnlhv23glx,B. Hansen,,,5701830681,1,,5701830673,140,62.2,5701830669,157,,5701830677,212,21.9,5701830679,213,0.24,5701830675,141,39.5,5701830671,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810171501,141,44,1,16,46,5mbo4f0vps12dr0fcvjn3wyp5,1,69.6,34.5,2025-05-04T12:17:13.517Z,2025-05-04T14:32:30Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,,5701830757,56,Center,5701830863,233,147,5701830761,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810171505,147,44,1,16,46,czkf5t3ai00ghwbga03i5aqxw,0,30.4,65.5,2025-05-04T12:17:13.518Z,2025-05-04T14:32:30Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5701830921,233,141,5701830787,285,,5701830783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810171511,142,1,1,16,47,5mbo4f0vps12dr0fcvjn3wyp5,0,62.5,39.5,2025-05-04T12:17:13.948Z,2025-05-04T12:17:14Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,,5701830817,213,0.12,5701830815,212,8.2,5701830811,140,70.3,5701830805,3,,5701830809,56,Center,5701830807,168,,5701830813,141,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810171555,148,1,1,16,48,czkf5t3ai00ghwbga03i5aqxw,0,28.6,75.3,2025-05-04T12:17:15.509Z,2025-05-04T12:17:16Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5701831071,56,Center,5701831075,141,74.7,5701831079,213,6.27,5701831069,157,,5701831077,212,26.0,5701831073,140,53.4,5701831081,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810171581,143,1,1,16,50,5mbo4f0vps12dr0fcvjn3wyp5,0,45.4,31.8,2025-05-04T12:17:17.106Z,2025-05-04T12:17:17Z,9yb0exf35kl3avhdnlhv23glx,B. Hansen,,,5701831205,213,0.27,5701831201,141,39.4,5701831195,3,,5701831199,140,63.0,5701831203,212,19.2,5701831197,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810171601,149,8,1,16,51,czkf5t3ai00ghwbga03i5aqxw,1,37.7,71.8,2025-05-04T12:17:18.679Z,2025-05-04T12:17:21Z,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,5701831271,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810171659,144,1,1,16,52,5mbo4f0vps12dr0fcvjn3wyp5,1,57.6,33.3,2025-05-04T12:17:18.860Z,2025-05-04T12:17:22Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5701831555,140,60.9,5701831559,212,15.4,5701831557,141,11.3,5701831561,213,4.94,5701831553,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810171681,145,1,1,16,55,5mbo4f0vps12dr0fcvjn3wyp5,0,60.9,11.1,2025-05-04T12:17:22.156Z,2025-05-04T12:17:23Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5701831695,140,71.2,5701831701,213,5.59,5701831697,141,0.0,5701831699,212,14.0,5701831693,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810171685,146,5,1,16,56,5mbo4f0vps12dr0fcvjn3wyp5,0,73.0,-2.0,2025-05-04T12:17:23.617Z,2025-05-04T12:17:27Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5701831725,56,Right,5701831727,347,,5701831909,233,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810171703,150,5,1,16,56,czkf5t3ai00ghwbga03i5aqxw,1,27.0,102.0,2025-05-04T12:17:23.617Z,2025-05-04T14:21:05Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,5701831821,56,Back,5701831825,347,,5701831859,233,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810171849,151,1,1,17,2,czkf5t3ai00ghwbga03i5aqxw,1,28.1,100.0,2025-05-04T12:17:28.917Z,2025-05-04T12:17:33Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5701832551,212,20.0,5701832545,56,Back,5701832547,140,10.5,5701832549,141,90.5,5701832543,107,,5701832553,213,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810171905,152,1,1,17,6,czkf5t3ai00ghwbga03i5aqxw,1,3.6,82.0,2025-05-04T12:17:33.510Z,2025-05-04T12:17:36Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5701832867,213,4.92,5701832869,1,,5701832865,212,44.1,5701832859,56,Back,5701832861,140,12.4,5701832857,196,,5701832855,155,,5701832863,141,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810171937,153,1,1,17,9,czkf5t3ai00ghwbga03i5aqxw,1,9.8,19.5,2025-05-04T12:17:36.758Z,2025-05-04T12:17:38Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5701833033,140,9.0,5701833037,212,10.0,5701833039,213,1.65,5701833035,141,34.2,5701833031,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810172005,154,1,1,17,11,czkf5t3ai00ghwbga03i5aqxw,1,8.3,32.8,2025-05-04T12:17:38.311Z,2025-05-04T12:17:42Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5701833341,56,Back,5701833347,212,24.5,5701833349,213,5.52,5701833345,141,8.0,5701833339,155,,5701833343,140,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810172013,155,1,1,17,15,czkf5t3ai00ghwbga03i5aqxw,1,16.6,4.6,2025-05-04T12:17:42.805Z,2025-05-04T12:17:43Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,,5701833377,56,Back,5701833379,140,43.5,5701833381,141,12.8,5701833383,212,28.8,5701833385,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810172037,156,1,1,17,16,czkf5t3ai00ghwbga03i5aqxw,0,43.5,12.8,2025-05-04T12:17:43.781Z,2025-05-04T12:17:45Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5701833505,141,22.2,5701833515,213,0.21,5701833503,140,71.5,5701833511,212,30.1,5701833501,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810172085,147,1,1,17,19,5mbo4f0vps12dr0fcvjn3wyp5,1,22.5,72.9,2025-05-04T12:17:46.413Z,2025-05-04T12:17:48Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5701833727,140,3.8,5701833729,141,56.1,5701833733,213,3.67,5701833725,56,Back,5701833731,212,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810172137,149,1,1,17,21,5mbo4f0vps12dr0fcvjn3wyp5,1,3.8,56.0,2025-05-04T12:17:48.509Z,2025-05-04T12:17:51Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5701833979,212,15.9,5701833977,141,76.7,5701833975,140,10.8,5701833971,155,,5701833981,213,1.09,5701833973,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810172161,150,1,1,17,24,5mbo4f0vps12dr0fcvjn3wyp5,1,10.8,76.7,2025-05-04T12:17:51.628Z,2025-05-04T12:17:53Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5701834073,212,23.7,5701834071,141,77.9,5701834067,56,Back,5701834077,1,,5701834069,140,33.4,5701834065,157,,5701834075,213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810172187,151,1,1,17,26,5mbo4f0vps12dr0fcvjn3wyp5,0,33.4,77.9,2025-05-04T12:17:53.502Z,2025-05-04T12:17:55Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5701834237,212,14.1,5701834239,213,0.69,5701834235,141,91.1,5701834231,56,Back,5701834229,168,,5701834233,140,43.7,5701834227,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810172255,158,1,1,17,29,czkf5t3ai00ghwbga03i5aqxw,1,51.4,5.0,2025-05-04T12:17:56.358Z,2025-05-04T12:17:59Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5701834615,140,57.9,5701834617,141,28.2,5701834619,212,17.2,5701834613,56,Center,5701834621,213,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810172271,159,1,1,17,32,czkf5t3ai00ghwbga03i5aqxw,1,59.1,29.2,2025-05-04T12:17:59.541Z,2025-05-04T12:18:00Z,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,5701834683,213,3.68,5701834675,56,Center,5701834677,140,51.0,5701834679,141,21.8,5701834681,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810172307,160,1,1,17,33,czkf5t3ai00ghwbga03i5aqxw,1,52.7,22.4,2025-05-04T12:18:00.469Z,2025-05-04T12:18:02Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5701834851,141,34.6,5701834857,213,2.74,5701834849,140,33.9,5701834847,56,Back,5701834853,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810172333,161,1,1,17,35,czkf5t3ai00ghwbga03i5aqxw,1,34.7,34.5,2025-05-04T12:18:02.069Z,2025-05-04T12:18:03Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5701834945,56,Back,5701834949,141,59.4,5701834947,140,34.3,5701834951,212,16.9,5701834953,213,1.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810172393,162,1,1,17,36,czkf5t3ai00ghwbga03i5aqxw,1,34.2,61.8,2025-05-04T12:18:03.830Z,2025-05-04T12:18:07Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5701835267,213,1.59,5701835265,212,14.4,5701835259,56,Back,5701835261,140,34.0,5701835263,141,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810172487,163,1,1,17,40,czkf5t3ai00ghwbga03i5aqxw,1,32.6,79.3,2025-05-04T12:18:07.702Z,2025-05-04T12:18:12Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5701835685,213,3.95,5701835677,56,Back,5701835681,141,51.9,5701835679,140,15.8,5701835683,212,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810172517,164,1,1,17,45,czkf5t3ai00ghwbga03i5aqxw,1,18.0,50.4,2025-05-04T12:18:12.213Z,2025-05-04T12:18:14Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,,5701835801,212,12.3,5701835803,213,4.82,5701835795,56,Back,5701835797,140,19.3,5701835799,141,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810172537,165,1,1,17,47,czkf5t3ai00ghwbga03i5aqxw,1,19.9,32.4,2025-05-04T12:18:14.328Z,2025-05-04T12:18:17Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5701835943,213,2.20,5701835935,56,Back,5701835937,140,12.4,5701835939,141,48.4,5701835941,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810172583,166,1,1,17,50,czkf5t3ai00ghwbga03i5aqxw,1,12.4,48.4,2025-05-04T12:18:17.542Z,2025-05-04T12:18:21Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,,5701836175,56,Back,5701836183,213,5.99,5701836177,140,35.0,5701836179,141,37.9,5701836173,155,,5701836181,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810172599,152,45,1,17,54,5mbo4f0vps12dr0fcvjn3wyp5,0,54.3,60.5,2025-05-04T12:18:21.046Z,2025-05-04T14:21:36Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5701836271,285,,5701836269,56,Center,5701836429,233,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810172621,167,3,1,17,54,czkf5t3ai00ghwbga03i5aqxw,1,45.7,39.5,2025-05-04T12:18:21.046Z,2025-05-04T14:21:35Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,,5701836377,286,,5701836371,56,Back,5701836405,233,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810172703,168,1,1,17,56,czkf5t3ai00ghwbga03i5aqxw,1,67.6,46.4,2025-05-04T12:18:23.653Z,2025-05-04T12:18:29Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,,5701836811,56,Center,5701836815,141,21.6,5701836817,212,30.1,5701836819,213,5.69,5701836813,140,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810172743,169,1,1,18,2,czkf5t3ai00ghwbga03i5aqxw,1,94.6,18.5,2025-05-04T12:18:29.046Z,2025-05-04T12:18:31Z,1utyorvutnk14hp6dr079t1m2,Z. Sawo,,,5701837019,213,3.19,5701837015,212,14.8,5701837007,140,80.5,5701837003,56,Right,5701837011,141,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810172765,170,1,1,18,4,czkf5t3ai00ghwbga03i5aqxw,0,80.5,17.4,2025-05-04T12:18:31.094Z,2025-05-04T12:18:32Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5701837113,212,19.0,5701837109,140,84.6,5701837107,56,Center,5701837111,141,44.6,5701837103,2,,5701837115,213,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810172879,171,1,1,18,6,czkf5t3ai00ghwbga03i5aqxw,0,79.4,48.7,2025-05-04T12:18:33.686Z,2025-05-04T17:16:47Z,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,5701837857,213,1.76,5701837849,56,Center,5701837855,212,10.8,5701837851,140,77.5,5701837853,141,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
