id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/15/value
2816391293,37,15,1,2,59,2nnlsjfbcea40t4jeclcbw9lk,1,86.7,33.1,2025-05-18T12:18:30.808Z,2025-05-19T05:57:26Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,5736192665,230,98.1,5736189779,56,Center,5736192657,146,88.9,5736267155,63,,5736267165,29,,5736192823,233,25,5736189775,22,,5736192669,231,46.6,5736267171,55,36,5736267161,80,5736192067,20,5736192653,103,19,5736192651,102,48.0,5736192073,82,5736192661,147,35.6,5736267177,215,,,,,,,,,
2816391299,25,10,1,2,59,5mbo4f0vps12dr0fcvjn3wyp5,1,12.7,66.0,2025-05-18T12:18:30.908Z,2025-05-18T12:38:33Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,5736192725,233,37,5736189801,94,,5736189803,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391325,38,1,1,3,3,2nnlsjfbcea40t4jeclcbw9lk,0,93.9,13.2,2025-05-18T12:18:34.552Z,2025-05-18T12:39:03Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,5736189985,56,Right,5736190137,233,26,5736190141,286,,5736190135,236,,5736189987,140,95.6,5736189981,2,,5736189993,213,0.88,5736189989,141,16.4,5736189991,212,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391343,26,12,1,3,3,5mbo4f0vps12dr0fcvjn3wyp5,1,5.8,84.3,2025-05-18T12:18:34.652Z,2025-05-18T12:18:37Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5736190105,185,,5736190145,233,38,5736190107,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391735,27,12,1,3,6,5mbo4f0vps12dr0fcvjn3wyp5,1,5.7,84.2,2025-05-18T12:18:37.660Z,2025-05-18T12:19:06Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5736192105,141,82.7,5736192101,56,Back,5736192103,140,47.6,5736192107,212,44.0,5736192109,213,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391439,39,1,1,3,12,2nnlsjfbcea40t4jeclcbw9lk,1,51.2,8.2,2025-05-18T12:18:43.257Z,2025-05-18T12:18:45Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,5736190613,212,14.9,5736190611,141,29.1,5736190615,213,1.89,5736190609,140,46.8,5736190607,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391487,40,1,1,3,14,2nnlsjfbcea40t4jeclcbw9lk,1,46.3,32.5,2025-05-18T12:18:45.257Z,2025-05-18T12:18:48Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,5736190895,213,1.51,5736190893,212,13.4,5736190889,140,47.1,5736190891,141,52.2,5736190887,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391557,41,1,1,3,16,2nnlsjfbcea40t4jeclcbw9lk,1,46.4,54.3,2025-05-18T12:18:48.024Z,2025-05-18T12:18:53Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5736191209,56,Left,5736191215,212,29.7,5736191213,141,89.4,5736191211,140,63.2,5736191217,213,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391593,42,1,1,3,22,2nnlsjfbcea40t4jeclcbw9lk,1,70.6,92.6,2025-05-18T12:18:53.545Z,2025-05-18T12:18:55Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,5736191383,213,4.27,5736191381,212,7.3,5736191375,56,Left,5736191379,141,82.9,5736191377,140,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391663,43,1,1,3,24,2nnlsjfbcea40t4jeclcbw9lk,1,67.6,82.9,2025-05-18T12:18:55.577Z,2025-05-18T12:19:00Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,5736191747,213,3.40,5736191741,140,56.5,5736191743,141,78.4,5736191739,56,Center,5736191745,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391725,44,1,1,3,29,2nnlsjfbcea40t4jeclcbw9lk,1,59.5,79.9,2025-05-18T12:19:00.713Z,2025-05-18T12:19:05Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5736192035,56,Left,5736192041,212,19.5,5736192043,213,0.47,5736192037,140,76.0,5736192039,141,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391757,45,1,1,3,34,2nnlsjfbcea40t4jeclcbw9lk,1,73.7,86.5,2025-05-18T12:19:05.609Z,2025-05-18T12:19:09Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,5736192227,141,75.6,5736192223,56,Center,5736192229,212,9.5,5736192231,213,4.04,5736192225,140,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391767,46,1,1,3,38,2nnlsjfbcea40t4jeclcbw9lk,1,67.8,69.9,2025-05-18T12:19:09.354Z,2025-05-18T12:19:10Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,5736192279,141,59.9,5736192277,140,63.0,5736192281,212,8.5,5736192283,213,4.07,5736192275,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391795,47,1,1,3,39,2nnlsjfbcea40t4jeclcbw9lk,1,63.0,59.9,2025-05-18T12:19:10.505Z,2025-05-18T12:19:12Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,5736192385,56,Center,5736192387,140,61.1,5736192389,141,73.9,5736192393,213,1.78,5736192391,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391827,48,1,1,3,41,2nnlsjfbcea40t4jeclcbw9lk,1,60.7,74.8,2025-05-18T12:19:12.521Z,2025-05-18T12:19:14Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,5736192565,140,65.0,5736192571,213,1.11,5736192567,141,88.1,5736192563,56,Left,5736192569,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391849,49,1,1,3,43,2nnlsjfbcea40t4jeclcbw9lk,1,64.4,86.9,2025-05-18T12:19:14.345Z,2025-05-18T12:19:17Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5736192759,213,6.03,5736192753,140,73.0,5736192751,56,Left,5736192757,212,9.3,5736192755,141,83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391851,50,3,1,3,45,2nnlsjfbcea40t4jeclcbw9lk,0,72.6,89.6,2025-05-18T12:19:17.034Z,2025-05-18T12:40:10Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,5736192775,56,Left,5736192777,286,,5736276009,233,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391881,28,7,1,3,45,5mbo4f0vps12dr0fcvjn3wyp5,0,27.4,10.4,2025-05-18T12:19:17.035Z,2025-05-18T12:40:10Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,5736192913,56,Back,5736276033,233,50,5736192915,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391873,51,1,1,3,46,2nnlsjfbcea40t4jeclcbw9lk,1,69.8,88.1,2025-05-18T12:19:17.865Z,2025-05-18T12:19:19Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,5736192859,56,Left,5736192865,212,6.7,5736192861,140,66.0,5736192863,141,80.2,5736192867,213,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391895,52,1,1,3,47,2nnlsjfbcea40t4jeclcbw9lk,1,66.1,80.2,2025-05-18T12:19:18.889Z,2025-05-18T12:19:21Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,5736192987,141,91.2,5736192983,56,Left,5736192989,212,7.9,5736192991,213,1.23,5736192985,140,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391927,53,1,1,3,49,2nnlsjfbcea40t4jeclcbw9lk,1,62.5,86.8,2025-05-18T12:19:20.810Z,2025-05-18T12:19:24Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,5736193169,56,Back,5736193175,212,25.9,5736193177,213,3.88,5736193173,141,61.1,5736193171,140,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391979,54,1,1,3,53,2nnlsjfbcea40t4jeclcbw9lk,1,44.7,53.9,2025-05-18T12:19:24.538Z,2025-05-18T12:19:30Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,5736193425,141,27.3,5736193427,212,20.9,5736193423,140,54.7,5736193421,56,Center,5736193429,213,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391991,55,1,1,3,59,2nnlsjfbcea40t4jeclcbw9lk,1,65.2,16.4,2025-05-18T12:19:30.330Z,2025-05-18T12:19:33Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,5736193503,141,28.0,5736193501,140,58.8,5736193507,213,2.28,5736193505,212,10.4,5736193499,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816392009,56,1,1,4,2,2nnlsjfbcea40t4jeclcbw9lk,0,59.8,22.2,2025-05-18T12:19:33.275Z,2025-05-18T12:19:36Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,5736193635,212,37.8,5736193681,4,,5736193629,56,Center,5736193627,155,,5736193639,1,,5736193631,140,90.6,5736193633,141,51.0,5736193637,213,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816392269,30,1,1,4,24,5mbo4f0vps12dr0fcvjn3wyp5,0,12.7,49.9,2025-05-18T12:19:55.900Z,2025-05-18T12:20:01Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,5736195055,1,,5736195043,199,,5736195047,140,72.4,5736195049,141,13.4,5736195045,56,Right,5736195053,213,5.91,5736195051,212,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816392261,57,44,1,4,27,2nnlsjfbcea40t4jeclcbw9lk,1,28.2,86.8,2025-05-18T12:19:59.194Z,2025-05-18T13:03:19Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5736195147,233,31,5736194999,285,,5736194997,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816392271,31,44,1,4,27,5mbo4f0vps12dr0fcvjn3wyp5,0,71.8,13.2,2025-05-18T12:19:59.195Z,2025-05-18T13:03:19Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5736195071,56,Right,5736195073,286,,5736195185,233,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816392275,58,12,1,4,28,2nnlsjfbcea40t4jeclcbw9lk,1,27.2,86.9,2025-05-18T12:19:59.516Z,2025-05-18T12:20:02Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5736195095,212,14.4,5736195145,167,,5736195093,141,100.0,5736195089,56,Back,5736195091,140,36.8,5736195097,213,0.79,5736195111,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816392287,32,5,1,4,30,5mbo4f0vps12dr0fcvjn3wyp5,1,63.2,-1.8,2025-05-18T12:20:01.351Z,2025-05-18T12:20:33Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,5736195157,347,,5736195215,233,59,5736195155,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816392281,59,5,1,4,30,2nnlsjfbcea40t4jeclcbw9lk,0,36.8,101.8,2025-05-18T12:20:01.351Z,2025-05-18T12:20:04Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5736195251,233,32,5736195127,56,Back,5736195129,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816392405,33,1,1,4,42,5mbo4f0vps12dr0fcvjn3wyp5,0,62.7,0.0,2025-05-18T12:20:13.628Z,2025-05-18T12:20:14Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5736195855,56,Right,5736195865,1,,5736195861,212,27.7,5736195863,213,0.25,5736195859,141,9.8,5736195853,107,,5736195857,140,88.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816392427,60,8,1,4,43,2nnlsjfbcea40t4jeclcbw9lk,1,20.5,90.0,2025-05-18T12:20:14.291Z,2025-05-18T12:20:23Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,5736195959,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816392417,34,5,1,4,44,5mbo4f0vps12dr0fcvjn3wyp5,1,78.2,-1.5,2025-05-18T12:20:16.092Z,2025-05-18T12:20:33Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5736196117,233,61,5736195929,347,,5736195927,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816392449,61,5,1,4,44,2nnlsjfbcea40t4jeclcbw9lk,0,21.8,101.5,2025-05-18T12:20:16.092Z,2025-05-18T12:20:33Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,5736196101,56,Back,5736196103,347,,5736196157,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816392649,35,1,1,5,8,5mbo4f0vps12dr0fcvjn3wyp5,1,83.5,0.0,2025-05-18T12:20:39.597Z,2025-05-18T12:20:42Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5736197363,1,,5736197361,213,1.28,5736197359,212,26.8,5736197357,141,37.1,5736197353,56,Center,5736197355,140,90.8,5736197349,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816392657,36,1,1,5,11,5mbo4f0vps12dr0fcvjn3wyp5,0,91.0,38.3,2025-05-18T12:20:42.668Z,2025-05-18T12:20:44Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,5736197401,212,12.8,5736197403,213,1.32,5736197395,56,Center,5736197399,141,56.6,5736197391,3,,5736197393,168,,5736197397,140,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816392697,62,12,1,5,14,2nnlsjfbcea40t4jeclcbw9lk,1,1.8,43.9,2025-05-18T12:20:45.389Z,2025-05-18T12:20:47Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,5736197611,213,5.22,5736197605,140,7.8,5736197609,212,12.9,5736197603,56,Back,5736197607,141,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816392713,63,12,1,5,15,2nnlsjfbcea40t4jeclcbw9lk,1,6.9,29.2,2025-05-18T12:20:47.100Z,2025-05-18T12:23:00Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,5736197677,141,28.2,5736197673,56,Back,5736197679,212,22.0,5736197675,140,27.8,5736197681,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816392707,37,15,1,5,16,5mbo4f0vps12dr0fcvjn3wyp5,1,81.3,63.8,2025-05-18T12:20:47.500Z,2025-05-18T12:41:57Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,5736198111,102,51.5,5736198113,103,17.1,5736198125,147,50.7,5736197803,160,,5736198115,215,,5736198109,78,,5736198121,458,,5736198145,233,64,5736198123,146,99.1,5736197643,56,5736197805,72,5736197641,18,,5736198117,108,,5736198119,328,,,,,,Center,,,,,,,,
2816392717,64,10,1,5,16,2nnlsjfbcea40t4jeclcbw9lk,1,1.4,49.0,2025-05-18T12:20:47.600Z,2025-05-18T12:20:56Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,5736197701,56,Back,5736198175,233,37,5736197697,178,,5736197699,182,,5736197765,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816392771,66,1,1,5,20,2nnlsjfbcea40t4jeclcbw9lk,0,9.1,52.4,2025-05-18T12:20:51.902Z,2025-05-18T12:20:54Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,5736197995,199,,5736198007,213,6.27,5736198001,140,66.3,5736198003,141,51.6,5736198009,1,,5736198005,212,60.1,5736197999,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816392805,38,12,1,5,25,5mbo4f0vps12dr0fcvjn3wyp5,1,28.8,50.3,2025-05-18T12:20:56.828Z,2025-05-18T12:20:59Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,5736198225,141,100.0,5736198265,15,,5736198437,167,,5736198223,140,35.2,5736198221,56,Back,5736198227,212,35.4,5736198229,213,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816392833,39,5,1,5,25,5mbo4f0vps12dr0fcvjn3wyp5,0,34.8,101.6,2025-05-18T12:20:57.084Z,2025-05-18T12:40:24Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,5736198379,56,Back,5736198445,233,67,5736198381,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816392811,67,5,1,5,25,2nnlsjfbcea40t4jeclcbw9lk,1,65.2,-1.6,2025-05-18T12:20:57.084Z,2025-05-18T12:40:23Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,5736198397,233,39,5736198249,347,,5736198247,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816392905,68,1,1,5,33,2nnlsjfbcea40t4jeclcbw9lk,1,66.1,0.0,2025-05-18T12:21:04.717Z,2025-05-18T12:21:06Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,5736198821,189,,5736198785,140,53.6,5736198789,212,16.7,5736198791,213,2.48,5736198787,141,13.1,5736198783,56,Right,5736198781,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816392965,69,1,1,5,36,2nnlsjfbcea40t4jeclcbw9lk,1,53.5,14.9,2025-05-18T12:21:07.229Z,2025-05-18T12:21:12Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,5736199105,141,54.5,5736199109,213,2.13,5736199103,140,37.6,5736199101,56,Back,5736199107,212,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816392979,70,1,1,5,40,2nnlsjfbcea40t4jeclcbw9lk,1,37.7,58.7,2025-05-18T12:21:11.821Z,2025-05-18T12:21:13Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,5736199199,140,38.4,5736199203,212,9.3,5736199201,141,72.3,5736199197,56,Back,5736199205,213,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816393023,71,1,1,5,42,2nnlsjfbcea40t4jeclcbw9lk,1,38.2,72.9,2025-05-18T12:21:13.581Z,2025-05-18T12:21:18Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5736199467,141,91.8,5736199463,56,Left,5736199469,212,20.2,5736199465,140,53.0,5736199471,213,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816393069,72,1,1,5,44,2nnlsjfbcea40t4jeclcbw9lk,1,47.9,90.3,2025-05-18T12:21:16.045Z,2025-05-18T13:16:30Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,5736199671,141,90.6,5736199673,212,16.5,5736199667,56,Back,5736199675,213,3.13,5736199669,140,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816393107,73,1,1,5,45,2nnlsjfbcea40t4jeclcbw9lk,0,32.4,90.8,2025-05-18T12:21:16.990Z,2025-05-18T13:16:34Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5736199781,155,,5736199783,56,Left,5736199787,141,80.8,5736199791,213,6.13,5736199793,1,,5736199789,212,45.0,5736199785,140,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816393143,40,1,1,5,46,5mbo4f0vps12dr0fcvjn3wyp5,1,23.1,22.1,2025-05-18T12:21:18.108Z,2025-05-18T13:16:38Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,5736200029,212,11.7,5736200023,56,Back,5736200027,141,7.1,5736200031,213,5.22,5736200025,140,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816393145,41,1,1,5,47,5mbo4f0vps12dr0fcvjn3wyp5,0,27.8,6.2,2025-05-18T12:21:18.932Z,2025-05-18T13:16:51Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5736200051,1,,5736200045,141,4.3,5736200049,213,6.11,5736200041,56,Back,5736200043,140,35.0,5736200047,212,7.7,5736200039,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816393159,74,61,1,5,55,2nnlsjfbcea40t4jeclcbw9lk,1,67.0,94.2,2025-05-18T12:21:26.728Z,2025-05-18T12:42:57Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,5736200099,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816393167,75,1,1,5,56,2nnlsjfbcea40t4jeclcbw9lk,0,63.5,93.6,2025-05-18T12:21:28.046Z,2025-05-18T12:21:28Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5736200183,140,66.6,5736200181,56,Left,5736200187,212,6.3,5736200189,213,5.25,5736200185,141,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816393189,42,1,1,5,58,5mbo4f0vps12dr0fcvjn3wyp5,0,28.2,17.2,2025-05-18T12:21:29.948Z,2025-05-18T13:16:52Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,5736293729,236,,5736200335,213,6.14,5736200327,56,Back,5736200329,140,31.8,5736293731,286,,5736442625,233,76,5736200331,141,16.4,5736200333,212,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816393215,76,74,1,5,58,2nnlsjfbcea40t4jeclcbw9lk,1,68.5,95.1,2025-05-18T12:21:29.949Z,2025-05-18T13:16:51Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,5736442597,233,42,5736202353,285,,5736200457,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816393217,77,1,1,6,0,2nnlsjfbcea40t4jeclcbw9lk,1,72.1,82.6,2025-05-18T12:21:31.574Z,2025-05-18T12:22:17Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,5736202951,213,2.88,5736202945,141,85.4,5736202941,56,Left,5736202943,140,65.2,5736202947,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816393219,78,1,1,6,1,2nnlsjfbcea40t4jeclcbw9lk,1,71.8,79.5,2025-05-18T12:21:32.773Z,2025-05-18T12:22:38Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,5736204085,141,62.4,5736204077,56,Center,5736204081,140,64.7,5736204091,213,4.14,5736204089,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816393963,83,1,1,6,2,2nnlsjfbcea40t4jeclcbw9lk,1,70.7,77.5,2025-05-18T12:21:34.031Z,2025-05-18T12:22:49Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,5736204625,141,88.1,5736204623,140,74.5,5736204621,56,Left,5736204627,212,8.2,5736204629,213,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816393291,79,1,1,6,3,2nnlsjfbcea40t4jeclcbw9lk,1,66.7,88.6,2025-05-18T12:21:35.006Z,2025-05-18T12:21:41Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,5736200897,212,11.6,5736200891,56,Left,5736200893,140,77.1,5736200899,213,0.35,5736200895,141,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816393297,80,4,1,6,7,2nnlsjfbcea40t4jeclcbw9lk,1,79.6,82.3,2025-05-18T12:21:38.412Z,2025-05-18T13:03:10Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,5736200939,286,,5736200931,13,,5736200933,56,Left,5736200937,265,,5736200935,152,,5736201193,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816393253,43,4,1,6,7,5mbo4f0vps12dr0fcvjn3wyp5,0,20.4,17.7,2025-05-18T12:21:38.413Z,2025-05-18T13:03:11Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5736201165,265,,5736201219,233,80,5736200709,285,,5736200707,56,Back,5736201161,13,,5736201163,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816393783,81,13,1,6,55,2nnlsjfbcea40t4jeclcbw9lk,1,85.2,83.0,2025-05-18T12:22:26.590Z,2025-05-18T12:44:15Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,5736203841,231,52.2,5736203839,230,99.0,5736298899,120,,5736203553,26,,5736203835,458,,5736203827,103,70.8,5736203817,74,,5736203555,69,,5736203719,20,,5736203557,56,5736203823,102,,,,,,,,,,,,,,Left,52.6,,,,,,,
2816393779,44,5,1,6,55,5mbo4f0vps12dr0fcvjn3wyp5,1,-1.0,50.6,2025-05-18T12:22:27.069Z,2025-05-18T12:40:24Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,5736203649,233,82,5736203541,346,,5736203539,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816393793,82,5,1,6,55,2nnlsjfbcea40t4jeclcbw9lk,0,101.0,49.4,2025-05-18T12:22:27.069Z,2025-05-18T12:40:24Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,5736203653,233,44,5736203629,346,,5736203627,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816394109,45,1,1,7,28,5mbo4f0vps12dr0fcvjn3wyp5,0,4.9,43.0,2025-05-18T12:22:59.421Z,2025-05-18T12:23:07Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,5736205397,213,0.29,5736205393,141,76.5,5736205389,56,Center,5736205391,140,76.6,5736205399,1,,5736205387,124,,5736205395,212,78.7,5736205403,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
