id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId
2799932715,291,44,1,2,11,1939bnru25svvgv15k2c7tw2y,0,61.2,9.3,2025-04-12T15:32:59.230Z,2025-04-12T17:42:07Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5645420905,286,,5645432789,233,323,5645420903,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799932471,322,61,1,2,12,7hlumphk42363z3i2nry2wrzj,1,36.5,95.1,2025-04-12T15:33:00.069Z,2025-04-12T16:08:42Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5645436145,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799881353,42,61,1,2,16,7hlumphk42363z3i2nry2wrzj,0,37.5,94.7,2025-04-12T15:33:04.147Z,2025-04-12T16:09:06Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5645134419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799881493,21,5,1,2,17,1939bnru25svvgv15k2c7tw2y,1,59.8,-2.0,2025-04-12T15:33:04.899Z,2025-04-12T17:41:45Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5645135065,347,,5645135173,233,43,5645135063,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799881369,43,5,1,2,17,7hlumphk42363z3i2nry2wrzj,0,40.2,102.0,2025-04-12T15:33:04.899Z,2025-04-12T15:33:12Z,ekiy8mogxcfn05kwouydbdwr8,A. Brönner,,,5645134473,56,Back,5645135223,233,21,5645134475,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799881613,22,1,1,2,20,1939bnru25svvgv15k2c7tw2y,1,61.6,0.0,2025-04-12T15:33:08.460Z,2025-04-12T15:33:11Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5645135697,141,15.6,5645135693,56,Back,5645135691,107,,5645135703,1,,5645135699,212,28.6,5645135695,140,36.9,5645135701,213,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799881705,23,1,1,2,23,1939bnru25svvgv15k2c7tw2y,1,36.9,15.6,2025-04-12T15:33:11.160Z,2025-04-12T15:33:13Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5645136231,140,34.3,5645136233,141,60.0,5645136237,213,1.66,5645136229,56,Back,5645136235,212,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799881791,24,1,1,2,26,1939bnru25svvgv15k2c7tw2y,1,34.5,63.9,2025-04-12T15:33:13.805Z,2025-04-12T15:33:17Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5645136673,141,92.7,5645136679,212,23.4,5645136683,213,0.99,5645136669,56,Back,5645136671,140,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799881845,25,1,1,2,30,1939bnru25svvgv15k2c7tw2y,1,58.7,94.5,2025-04-12T15:33:17.533Z,2025-04-12T15:33:19Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5645136981,213,0.07,5645136963,56,Left,5645136967,140,72.4,5645136979,212,14.4,5645136975,141,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799881873,26,1,1,2,31,1939bnru25svvgv15k2c7tw2y,1,72.4,96.0,2025-04-12T15:33:19.020Z,2025-04-12T15:33:20Z,6tqclthbz4m9kqiukixum1mhg,G. Rapp,,,5645137135,56,Left,5645137139,141,87.7,5645137143,213,4.34,5645137137,140,70.3,5645137141,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799881975,27,1,1,2,32,1939bnru25svvgv15k2c7tw2y,1,70.3,87.7,2025-04-12T15:33:19.948Z,2025-04-12T15:33:24Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5645137701,56,Left,5645137705,141,92.1,5645137709,213,0.19,5645137703,140,85.3,5645137707,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799882003,28,1,1,2,36,1939bnru25svvgv15k2c7tw2y,0,93.7,87.7,2025-04-12T15:33:23.933Z,2025-04-12T15:33:25Z,6tqclthbz4m9kqiukixum1mhg,G. Rapp,,,5645137917,141,45.4,5645137913,56,Center,5645137921,213,4.72,5645137911,155,,5645137909,2,,5645137919,212,28.8,5645137915,140,93.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799882039,44,12,1,2,38,7hlumphk42363z3i2nry2wrzj,1,8.7,53.4,2025-04-12T15:33:26.242Z,2025-04-12T15:33:29Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5645138121,141,39.5,5645138117,56,Back,5645138123,212,26.4,5645138125,213,5.92,5645138165,15,,5645138119,140,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799882113,45,1,1,2,41,7hlumphk42363z3i2nry2wrzj,0,31.5,39.8,2025-04-12T15:33:28.898Z,2025-04-12T15:33:30Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,5645138631,56,Back,5645138637,212,15.3,5645138633,140,29.8,5645138635,141,17.4,5645138629,3,,5645138639,213,4.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799882117,29,61,1,2,42,1939bnru25svvgv15k2c7tw2y,0,72.9,84.7,2025-04-12T15:33:30.460Z,2025-04-12T15:33:30Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5645138645,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799940441,392,1,1,2,43,7hlumphk42363z3i2nry2wrzj,0,25.2,22.7,2025-04-12T15:33:30.952Z,2025-04-12T16:13:24Z,ekiy8mogxcfn05kwouydbdwr8,A. Brönner,,,5645462079,155,,5645462085,141,23.7,5645462089,213,0.05,5645462081,56,Back,5645462087,212,13.7,5645462083,140,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799882265,30,1,1,2,46,1939bnru25svvgv15k2c7tw2y,1,66.3,86.6,2025-04-12T15:33:33.533Z,2025-04-12T15:33:36Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5645139587,213,3.46,5645139583,141,75.9,5645139581,140,45.3,5645139585,212,23.2,5645139579,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799882285,31,1,1,2,47,1939bnru25svvgv15k2c7tw2y,0,45.3,75.9,2025-04-12T15:33:34.570Z,2025-04-12T16:15:28Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5645466681,157,,5645139711,141,22.1,5645139715,213,5.33,5645139717,1,,5645139709,140,70.3,5645139707,56,Center,5645139713,212,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799882327,46,61,1,2,49,7hlumphk42363z3i2nry2wrzj,0,26.7,74.7,2025-04-12T15:33:37.099Z,2025-04-12T16:15:33Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5645139929,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799882427,32,1,1,2,52,1939bnru25svvgv15k2c7tw2y,0,75.5,27.7,2025-04-12T15:33:39.820Z,2025-04-12T16:16:58Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5645140419,140,83.4,5645140423,212,11.3,5645140417,56,Right,5645140425,213,5.54,5645140421,141,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799882487,48,3,1,2,56,7hlumphk42363z3i2nry2wrzj,0,35.9,88.3,2025-04-12T15:33:44.195Z,2025-04-12T15:33:45Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5645140893,211,,5645140823,286,,5645140821,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799882853,33,5,1,2,58,1939bnru25svvgv15k2c7tw2y,1,58.2,-2.0,2025-04-12T15:33:45.914Z,2025-04-12T17:41:45Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,,,5645142911,233,49,5645142839,347,,5645142837,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799882549,49,5,1,2,58,7hlumphk42363z3i2nry2wrzj,0,41.8,102.0,2025-04-12T15:33:45.914Z,2025-04-12T17:41:46Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5645141205,56,Back,5645141207,347,,5645143021,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799882905,34,1,1,3,6,1939bnru25svvgv15k2c7tw2y,1,60.4,0.0,2025-04-12T15:33:53.741Z,2025-04-12T15:33:56Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5645143219,212,24.4,5645143215,140,43.2,5645143213,56,Back,5645143223,1,,5645143217,141,22.1,5645143211,107,,5645143281,189,,5645143221,213,2.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799882965,35,1,1,3,9,1939bnru25svvgv15k2c7tw2y,1,43.2,22.1,2025-04-12T15:33:56.605Z,2025-04-12T15:33:58Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5645143585,213,1.50,5645143589,1,,5645143575,140,45.9,5645143577,141,81.1,5645143573,56,Back,5645143581,212,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799883047,36,1,1,3,10,1939bnru25svvgv15k2c7tw2y,1,45.9,81.1,2025-04-12T15:33:57.916Z,2025-04-12T15:34:00Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5645143955,141,92.9,5645143951,56,Left,5645143957,212,20.6,5645143953,140,64.0,5645143959,213,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799883119,37,1,1,3,12,1939bnru25svvgv15k2c7tw2y,1,68.5,95.0,2025-04-12T15:33:59.932Z,2025-04-12T15:34:02Z,6tqclthbz4m9kqiukixum1mhg,G. Rapp,,,5645144359,140,83.8,5645144371,213,6.03,5645144357,56,Left,5645144369,212,16.6,5645144365,141,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799883247,38,1,1,3,14,1939bnru25svvgv15k2c7tw2y,1,86.4,90.0,2025-04-12T15:34:02.413Z,2025-04-12T17:36:51Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5645145035,140,87.8,5645145029,2,,5645145039,212,21.5,5645145031,155,,5645145033,56,Center,5645145041,213,4.78,5645145037,141,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799883413,39,1,1,3,19,1939bnru25svvgv15k2c7tw2y,1,91.6,62.3,2025-04-12T15:34:06.877Z,2025-04-12T15:34:49Z,1vr7p76nx255ikv7w00s6gnsa,T. Silverholt,1.0,,5645145941,140,92.4,5645145937,56,Center,5645152515,154,,5645145947,212,14.5,5645152513,210,15,5645145945,141,41.0,5645145949,213,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799883421,40,15,1,3,23,1939bnru25svvgv15k2c7tw2y,1,94.2,35.0,2025-04-12T15:34:10.998Z,2025-04-12T16:30:00Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5645152805,233,50,5645152643,103,19.0,5645152623,29,,5645152631,55,39,5645152647,214,,5645152639,102,48.5,5645152653,146,99.1,5645495539,63,,5645152655,147,5645150461,20,48.4,5645495541,78,5645152651,328,5645146003,56,Center,5645152625,154,5645145999,22,,,,,,,,,,,,,
2799883393,50,10,1,3,23,7hlumphk42363z3i2nry2wrzj,1,1.1,52.4,2025-04-12T15:34:11.098Z,2025-04-12T16:21:25Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5645152863,233,40,5645145841,182,,5645145837,178,,5645145835,173,,5645145843,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799949323,440,1,1,3,25,7hlumphk42363z3i2nry2wrzj,1,10.0,49.5,2025-04-12T15:34:12.465Z,2025-04-12T16:21:14Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5645500429,212,31.7,5645500425,140,38.2,5645500423,56,Back,5645500431,213,0.37,5645500427,141,66.2,5645500421,157,,5645500433,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799883585,51,61,1,3,28,7hlumphk42363z3i2nry2wrzj,0,45.8,80.0,2025-04-12T15:34:16.459Z,2025-04-12T15:34:16Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,5645146747,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799883641,41,1,1,3,29,1939bnru25svvgv15k2c7tw2y,0,46.9,9.1,2025-04-12T15:34:17.117Z,2025-04-12T15:34:18Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5645147147,1,,5645147143,212,27.8,5645147141,141,0.0,5645147137,56,Right,5645147135,157,,5645147139,140,72.4,5645147145,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799883653,42,5,1,3,30,1939bnru25svvgv15k2c7tw2y,0,63.2,-1.8,2025-04-12T15:34:18.383Z,2025-04-12T15:34:25Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5645147889,233,52,5645147193,56,Right,5645147199,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799883771,52,5,1,3,30,7hlumphk42363z3i2nry2wrzj,1,36.8,101.8,2025-04-12T15:34:18.383Z,2025-04-12T17:41:46Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,5645147841,233,42,5645147765,347,,5645147763,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799884403,53,1,1,3,51,7hlumphk42363z3i2nry2wrzj,1,50.4,100.0,2025-04-12T15:34:39.402Z,2025-04-12T16:22:05Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5645151365,107,,5645151369,140,43.8,5645151375,213,4.02,5645151373,212,10.9,5645151367,56,Back,5645503411,189,,5645151371,141,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799884455,54,1,1,3,54,7hlumphk42363z3i2nry2wrzj,1,43.8,89.4,2025-04-12T15:34:42.178Z,2025-04-12T15:34:44Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5645151675,140,27.3,5645151679,212,17.3,5645151687,213,3.14,5645151673,56,Back,5645151677,141,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799884569,55,1,1,3,56,7hlumphk42363z3i2nry2wrzj,1,24.1,85.4,2025-04-12T15:34:44.035Z,2025-04-12T15:34:48Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5645152319,140,7.4,5645152325,213,4.06,5645152317,56,Back,5645152323,212,29.1,5645152321,141,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799884681,56,1,1,4,0,7hlumphk42363z3i2nry2wrzj,0,7.6,51.3,2025-04-12T15:34:48.138Z,2025-04-12T15:34:52Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5645153013,212,45.5,5645153007,56,Back,5645153009,140,45.1,5645153017,1,,5645153015,213,5.76,5645153011,141,17.7,5645153005,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799884697,43,8,1,4,3,1939bnru25svvgv15k2c7tw2y,1,65.4,83.9,2025-04-12T15:34:50.492Z,2025-04-12T16:23:11Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5645153099,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799951221,442,61,1,4,4,7hlumphk42363z3i2nry2wrzj,1,38.6,10.9,2025-04-12T15:34:51.465Z,2025-04-12T16:23:55Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5645512701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799884883,45,1,1,4,7,1939bnru25svvgv15k2c7tw2y,1,73.6,70.2,2025-04-12T15:34:54.489Z,2025-04-12T15:34:58Z,6tqclthbz4m9kqiukixum1mhg,G. Rapp,,,5645154179,212,8.2,5645154175,140,67.7,5645154173,56,Center,5645154181,213,3.85,5645154177,141,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799884973,46,1,1,4,10,1939bnru25svvgv15k2c7tw2y,1,68.4,62.0,2025-04-12T15:34:58.445Z,2025-04-12T15:35:02Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5645154671,56,Left,5645154675,141,85.6,5645154679,213,0.69,5645154673,140,87.1,5645154677,212,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799885021,47,1,1,4,14,1939bnru25svvgv15k2c7tw2y,1,91.9,88.7,2025-04-12T15:35:01.964Z,2025-04-12T15:35:04Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5645154933,213,4.29,5645154925,56,Center,5645154927,140,87.2,5645154929,141,72.7,5645154931,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799885063,48,1,1,4,16,1939bnru25svvgv15k2c7tw2y,1,87.9,73.8,2025-04-12T15:35:04.285Z,2025-04-12T15:35:06Z,6tqclthbz4m9kqiukixum1mhg,G. Rapp,,,5645155223,213,4.29,5645155217,140,84.4,5645155219,141,61.7,5645155221,212,9.0,5645155215,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799885103,49,1,1,4,18,1939bnru25svvgv15k2c7tw2y,1,84.4,61.7,2025-04-12T15:35:06.125Z,2025-04-12T15:35:07Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5645155431,140,85.7,5645155433,141,33.7,5645155437,213,4.78,5645155429,56,Center,5645155435,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799885125,50,1,1,4,20,1939bnru25svvgv15k2c7tw2y,1,85.8,28.4,2025-04-12T15:35:07.628Z,2025-04-12T16:26:05Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5645155613,212,7.9,5645155603,56,Center,5645155615,213,0.88,5645155605,140,90.6,5645155609,141,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799885189,51,1,1,4,20,1939bnru25svvgv15k2c7tw2y,0,88.0,44.8,2025-04-12T15:35:08.365Z,2025-04-12T16:28:02Z,1vr7p76nx255ikv7w00s6gnsa,T. Silverholt,,,5645156065,212,8.1,5645156061,140,88.8,5645156059,56,Center,5645156067,213,4.82,5645156063,141,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799954357,444,61,1,4,21,7hlumphk42363z3i2nry2wrzj,0,8.8,62.8,2025-04-12T15:35:08.465Z,2025-04-12T16:27:09Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5645529169,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799885195,52,15,1,4,22,1939bnru25svvgv15k2c7tw2y,1,88.1,32.8,2025-04-12T15:35:10.333Z,2025-04-12T17:44:25Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5645533347,78,,5645287467,233,57,5645285847,20,,5645287385,102,49.5,5645156093,56,Center,5645287393,147,37.2,5645287397,231,49.1,5645287395,230,99.4,5645156087,22,5645156091,63,,5645287391,146,5645533349,328,5645287387,103,19,5645533351,458,5645285851,82,91.2,,,,,,,,,,,,
2799885231,57,10,1,4,22,7hlumphk42363z3i2nry2wrzj,1,5.4,57.9,2025-04-12T15:35:10.433Z,2025-04-12T15:47:08Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5645287503,233,52,5645156269,94,,5645156271,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799885317,53,1,1,4,26,1939bnru25svvgv15k2c7tw2y,1,76.8,11.4,2025-04-12T15:35:13.468Z,2025-04-12T15:35:15Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5645156695,56,Center,5645156701,141,34.9,5645156699,140,63.5,5645156703,212,21.2,5645156707,213,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799885399,54,1,1,4,27,1939bnru25svvgv15k2c7tw2y,1,63.5,34.9,2025-04-12T15:35:15.053Z,2025-04-12T15:35:18Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5645157251,212,17.7,5645157245,56,Center,5645157249,141,56.9,5645157253,213,2.13,5645157247,140,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799885515,55,1,1,4,30,1939bnru25svvgv15k2c7tw2y,1,54.5,56.6,2025-04-12T15:35:18.172Z,2025-04-12T15:35:21Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5645157825,212,31.7,5645157819,56,Right,5645157821,140,64.3,5645157827,213,5.04,5645157823,141,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799885569,56,1,1,4,33,1939bnru25svvgv15k2c7tw2y,1,64.3,12.5,2025-04-12T15:35:21.036Z,2025-04-12T15:35:22Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5645158067,56,Right,5645158071,141,6.4,5645158069,140,78.3,5645158075,213,6.01,5645158073,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799885743,57,1,1,4,35,1939bnru25svvgv15k2c7tw2y,1,78.3,6.4,2025-04-12T15:35:22.732Z,2025-04-12T15:35:27Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5645158939,212,8.3,5645158933,56,Right,5645158937,141,11.1,5645158941,213,0.40,5645158935,140,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799885777,58,1,1,4,40,1939bnru25svvgv15k2c7tw2y,0,84.4,6.8,2025-04-12T15:35:27.628Z,2025-04-12T15:35:28Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,,,5645159107,141,19.4,5645159113,212,10.7,5645159103,140,78.3,5645159151,213,2.21,5645159097,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799885809,58,8,1,4,42,7hlumphk42363z3i2nry2wrzj,1,17.4,86.0,2025-04-12T15:35:29.611Z,2025-04-12T15:35:29Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5645159283,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799885877,60,1,1,4,43,7hlumphk42363z3i2nry2wrzj,1,17.4,86.0,2025-04-12T15:35:30.628Z,2025-04-12T15:35:32Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5645159723,213,1.98,5645159717,140,15.2,5645159721,212,5.8,5645159719,141,93.9,5645159715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799885975,61,1,1,4,44,7hlumphk42363z3i2nry2wrzj,0,15.2,93.9,2025-04-12T15:35:31.875Z,2025-04-12T15:35:35Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5645160239,141,79.0,5645160235,56,Back,5645160233,155,,5645160237,140,36.4,5645160247,213,5.86,5645160243,212,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799885945,59,44,1,4,45,1939bnru25svvgv15k2c7tw2y,1,63.4,19.8,2025-04-12T15:35:33.277Z,2025-04-12T16:31:07Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5645160071,56,Right,5645160531,233,62,5645160073,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799885991,62,44,1,4,45,7hlumphk42363z3i2nry2wrzj,0,36.6,80.2,2025-04-12T15:35:33.278Z,2025-04-12T16:31:07Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,5645160585,233,59,5645160349,56,Back,5645160351,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799886001,60,1,1,4,46,1939bnru25svvgv15k2c7tw2y,0,63.1,18.6,2025-04-12T15:35:34.077Z,2025-04-12T16:33:44Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5645160391,213,0.56,5645160379,56,Center,5645160387,141,27.1,5645160389,212,10.9,5645160375,3,,5645160383,140,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799961605,472,1,1,4,47,7hlumphk42363z3i2nry2wrzj,0,41.0,58.9,2025-04-12T15:35:35.037Z,2025-04-12T16:34:44Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5645570629,157,,5645570635,141,100.0,5645570639,213,0.61,5645570631,56,Left,5645570633,140,79.9,5645570637,212,50.0,5645570641,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799886183,61,43,1,4,47,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-04-12T15:35:35.320Z,2025-04-12T16:34:40Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5645161377,56,Right,5645161381,141,19.0,5645161383,212,12.7,5645161385,213,3.45,5645161379,140,58.4,5645570829,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799886189,62,5,1,4,53,1939bnru25svvgv15k2c7tw2y,1,22.2,-1.6,2025-04-12T15:35:41.053Z,2025-04-12T15:35:57Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5645161421,347,,5645161419,56,Back,5645161717,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799886217,63,5,1,4,53,7hlumphk42363z3i2nry2wrzj,0,77.8,101.6,2025-04-12T15:35:41.053Z,2025-04-12T17:41:46Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5645161623,233,62,5645161567,56,Left,5645161569,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
