id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2805241761,622,50,2,61,14,2nnlsjfbcea40t4jeclcbw9lk,1,60.0,63.7,2025-04-23T18:19:13.694Z,2025-04-23T18:22:31Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5674680761,286,,5674695029,233,591,5674680757,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805242837,591,7,2,61,14,93ohqui2qgqm8408viwmm1ken,0,40.0,36.3,2025-04-23T18:19:13.695Z,2025-04-25T13:00:31Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5677307655,383,,5674688533,285,,5674695051,233,622,5674688531,56,Back,5677307657,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805710211,861,83,2,61,15,93ohqui2qgqm8408viwmm1ken,1,44.6,35.2,2025-04-23T18:19:14.638Z,2025-04-25T13:02:08Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5677308441,399,au1cbzehllmo4yyt6s0d16rkk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805241781,579,45,2,61,16,93ohqui2qgqm8408viwmm1ken,0,41.9,38.1,2025-04-23T18:19:15.592Z,2025-04-23T18:21:20Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5674681129,233,623,5674680893,285,,5674680891,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805241811,623,3,2,61,16,2nnlsjfbcea40t4jeclcbw9lk,1,58.1,61.9,2025-04-23T18:19:15.592Z,2025-04-25T13:02:26Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5674681117,233,579,5677308657,464,,5674681071,56,Center,5674681073,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805241817,624,50,2,61,19,2nnlsjfbcea40t4jeclcbw9lk,1,73.4,58.4,2025-04-23T18:19:18.578Z,2025-04-23T18:23:27Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5674681091,286,,5674681089,56,Center,5674681307,233,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805243435,600,7,2,61,19,93ohqui2qgqm8408viwmm1ken,1,26.6,41.6,2025-04-23T18:19:18.579Z,2025-04-25T13:02:22Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5674694157,285,,5677308629,178,,5674695595,233,624,5677308627,385,,5674694155,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805241837,625,43,2,61,21,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-04-23T18:19:20.898Z,2025-04-23T18:21:27Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5674690563,144,61,5674681191,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805241887,581,1,2,61,21,93ohqui2qgqm8408viwmm1ken,1,24.0,34.2,2025-04-23T18:19:21.359Z,2025-04-23T18:19:23Z,1pkp4fqrgj87mk6x7lhryt6vo,A. Skogmar,,,5674681509,213,4.60,5674681501,56,Back,5674681503,140,23.2,5674681505,141,23.0,5674681507,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805241909,583,1,2,61,23,93ohqui2qgqm8408viwmm1ken,1,23.0,23.0,2025-04-23T18:19:23.216Z,2025-04-23T18:19:24Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5674681625,213,5.24,5674681623,212,13.0,5674681621,141,6.4,5674681619,140,29.2,5674681617,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805241937,584,1,2,61,25,93ohqui2qgqm8408viwmm1ken,1,28.3,6.1,2025-04-23T18:19:24.656Z,2025-04-23T18:19:27Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5674681793,212,9.9,5674681791,141,11.1,5674681789,140,19.4,5674681787,56,Back,5674681795,213,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805241987,585,1,2,61,27,93ohqui2qgqm8408viwmm1ken,1,21.3,12.9,2025-04-23T18:19:26.975Z,2025-04-23T18:23:07Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5674682105,212,22.7,5674682103,141,35.1,5674682101,140,37.5,5674682099,56,Back,5674682107,213,0.73,5674697361,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805241945,626,43,2,61,28,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-04-23T18:19:27.734Z,2025-04-23T18:23:04Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5674697465,144,61,5674681819,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805241995,586,50,2,61,30,93ohqui2qgqm8408viwmm1ken,1,39.5,27.8,2025-04-23T18:19:30.325Z,2025-04-23T18:23:27Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5674682169,56,Back,5674682261,233,627,5674682171,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805241981,627,7,2,61,30,2nnlsjfbcea40t4jeclcbw9lk,0,60.5,72.2,2025-04-23T18:19:30.326Z,2025-04-25T13:03:51Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5674682071,285,,5674682069,56,Center,5674682227,233,586,5677310227,384,,5677310229,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805242103,587,1,2,61,33,93ohqui2qgqm8408viwmm1ken,1,35.1,26.7,2025-04-23T18:19:33.423Z,2025-04-23T18:23:20Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5674698801,157,,5674682909,213,1.55,5674682905,141,95.0,5674682903,140,35.9,5674682901,56,Back,5674682911,1,,5674682907,212,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805242143,588,1,2,61,40,93ohqui2qgqm8408viwmm1ken,1,41.2,93.8,2025-04-23T18:19:40Z,2025-04-23T18:19:44Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5674683135,56,Back,5674683149,213,4.40,5674683143,141,76.7,5674683145,212,12.2,5674683139,140,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805242217,589,1,2,61,44,93ohqui2qgqm8408viwmm1ken,1,36.4,78.2,2025-04-23T18:19:44.400Z,2025-04-23T18:19:48Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5674683545,212,24.9,5674683539,56,Left,5674683543,141,93.6,5674683541,140,57.9,5674683547,213,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
