id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2819427351,41,1,1,3,50,spvvjmk37iid7hsky9g3nce7,1,31.0,73.3,2025-05-26T17:04:21.278Z,2025-05-26T17:04:25Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5753023375,141,93.9,5753023379,213,1.23,5753023373,140,35.7,5753023377,212,14.9,5753023371,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427353,42,1,1,3,55,spvvjmk37iid7hsky9g3nce7,1,35.0,90.0,2025-05-26T17:04:25.727Z,2025-05-26T17:04:26Z,9dfl060r1skgp74piehh2uvhl,T. Stavitski,,,5753023397,140,32.9,5753023401,212,13.4,5753023403,213,4.55,5753023395,56,Back,5753023399,141,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427375,43,1,1,3,56,spvvjmk37iid7hsky9g3nce7,1,32.9,70.6,2025-05-26T17:04:26.831Z,2025-05-26T17:04:30Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5753023513,213,2.22,5753023505,56,Back,5753023509,141,95.3,5753023511,212,21.1,5753023507,140,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427387,44,1,1,3,59,spvvjmk37iid7hsky9g3nce7,1,20.8,95.1,2025-05-26T17:04:30.334Z,2025-05-26T17:04:34Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5753023613,213,4.19,5753023605,56,Back,5753023609,141,60.3,5753023611,212,27.3,5753023607,140,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427429,45,1,1,4,3,spvvjmk37iid7hsky9g3nce7,1,7.9,59.9,2025-05-26T17:04:34.126Z,2025-05-26T17:04:39Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5753023835,141,40.0,5753023833,140,11.8,5753023837,212,14.1,5753023831,56,Back,5753023839,213,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427437,46,1,1,4,9,spvvjmk37iid7hsky9g3nce7,1,21.2,32.4,2025-05-26T17:04:39.806Z,2025-05-26T17:04:41Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5753023885,141,16.4,5753023889,213,4.80,5753023881,56,Back,5753023887,212,10.9,5753023883,140,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427467,47,1,1,4,11,spvvjmk37iid7hsky9g3nce7,1,18.9,24.1,2025-05-26T17:04:41.471Z,2025-05-26T17:04:44Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5753024085,140,9.5,5753024091,213,1.99,5753024089,212,24.1,5753024083,56,Back,5753024087,141,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427485,48,1,1,4,13,spvvjmk37iid7hsky9g3nce7,1,10.2,61.4,2025-05-26T17:04:44.303Z,2025-05-26T17:04:46Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5753024185,213,1.34,5753024177,56,Back,5753024181,141,87.5,5753024183,212,18.2,5753024179,140,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427497,49,1,1,4,15,spvvjmk37iid7hsky9g3nce7,1,14.5,89.7,2025-05-26T17:04:46.286Z,2025-05-26T17:04:48Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5753024245,141,96.0,5753024249,213,0.33,5753024241,56,Back,5753024247,212,13.3,5753024243,140,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427507,50,1,1,4,18,spvvjmk37iid7hsky9g3nce7,0,27.3,96.5,2025-05-26T17:04:48.654Z,2025-05-26T17:04:49Z,9dfl060r1skgp74piehh2uvhl,T. Stavitski,,,5753024275,212,9.0,5753024269,56,Back,5753024277,213,6.11,5753024271,140,35.7,5753024273,141,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427517,24,8,1,4,20,7hlumphk42363z3i2nry2wrzj,1,68.0,10.1,2025-05-26T17:04:50.977Z,2025-05-26T17:04:58Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5753024323,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427525,25,1,1,4,21,7hlumphk42363z3i2nry2wrzj,1,70.7,3.8,2025-05-26T17:04:51.794Z,2025-05-26T17:04:52Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5753024375,141,11.6,5753024371,56,Right,5753024377,212,6.8,5753024373,140,74.8,5753024379,213,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427541,27,1,1,4,22,7hlumphk42363z3i2nry2wrzj,1,74.8,11.6,2025-05-26T17:04:52.801Z,2025-05-26T17:04:54Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5753024455,56,Center,5753024459,141,34.3,5753024461,212,15.5,5753024457,140,76.4,5753024463,213,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427565,28,1,1,4,23,7hlumphk42363z3i2nry2wrzj,0,76.1,33.9,2025-05-26T17:04:54.001Z,2025-05-26T17:04:56Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5753024575,212,26.5,5753024569,56,Center,5753024571,140,100.0,5753024577,213,6.16,5753024573,141,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427581,29,5,1,4,25,7hlumphk42363z3i2nry2wrzj,0,101.2,30.7,2025-05-26T17:04:56.199Z,2025-05-26T17:09:41Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5753024645,346,,5753024919,233,51,5753024643,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427635,51,5,1,4,25,spvvjmk37iid7hsky9g3nce7,1,-1.2,69.3,2025-05-26T17:04:56.199Z,2025-05-26T17:09:41Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5753024877,56,Back,5753024901,233,29,5753024881,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427651,52,1,1,4,32,spvvjmk37iid7hsky9g3nce7,1,5.1,49.6,2025-05-26T17:05:02.942Z,2025-05-26T17:05:05Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5753024957,140,18.4,5753024963,213,5.39,5753024961,212,22.2,5753024953,124,,5753024967,237,,5753024985,189,,5753024959,141,24.3,5753024955,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427705,53,1,1,4,37,spvvjmk37iid7hsky9g3nce7,1,23.1,16.7,2025-05-26T17:05:08.126Z,2025-05-26T17:05:13Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5753025237,140,15.3,5753025243,212,13.0,5753025239,141,31.5,5753025247,213,2.25,5753025235,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427733,54,1,1,4,43,spvvjmk37iid7hsky9g3nce7,1,19.1,38.2,2025-05-26T17:05:13.519Z,2025-05-26T17:05:16Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5753025415,141,56.6,5753025419,213,2.29,5753025417,212,16.7,5753025411,56,Back,5753025413,140,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427751,55,1,1,4,45,spvvjmk37iid7hsky9g3nce7,1,11.0,59.6,2025-05-26T17:05:16.190Z,2025-05-26T17:05:19Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5753025501,212,14.5,5753025499,141,38.3,5753025495,56,Back,5753025503,213,4.78,5753025497,140,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427795,56,1,1,4,49,spvvjmk37iid7hsky9g3nce7,1,11.6,33.7,2025-05-26T17:05:19.534Z,2025-05-26T17:05:25Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5753025707,141,7.4,5753025703,56,Back,5753025705,140,26.0,5753025711,213,5.41,5753025709,212,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427793,30,45,1,4,54,7hlumphk42363z3i2nry2wrzj,0,69.2,96.6,2025-05-26T17:05:24.770Z,2025-05-26T17:37:50Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5753080307,233,255,5753025699,56,Left,5753025701,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819437205,255,3,1,4,54,spvvjmk37iid7hsky9g3nce7,1,30.8,3.4,2025-05-26T17:05:24.770Z,2025-05-26T17:37:50Z,bbrdybdlcobf8cc9epxzeledw,L. Małachowski Thorell,,,5753080251,285,,5753080249,56,Back,5753080265,233,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427827,57,1,1,4,55,spvvjmk37iid7hsky9g3nce7,1,24.2,7.4,2025-05-26T17:05:25.864Z,2025-05-26T17:28:57Z,bbrdybdlcobf8cc9epxzeledw,L. Małachowski Thorell,,,5753025863,140,15.3,5753025861,56,Back,5753025867,212,13.1,5753025869,213,2.37,5753025865,141,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427855,58,1,1,4,57,spvvjmk37iid7hsky9g3nce7,1,15.2,26.5,2025-05-26T17:05:28.062Z,2025-05-26T17:05:31Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5753025995,141,37.1,5753025999,213,0.90,5753025997,212,9.2,5753025991,56,Back,5753025993,140,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427879,59,1,1,5,1,spvvjmk37iid7hsky9g3nce7,1,20.4,37.0,2025-05-26T17:05:31.774Z,2025-05-26T17:05:34Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5753026129,212,6.2,5753026127,141,29.1,5753026123,56,Back,5753026125,140,17.4,5753026131,213,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427883,60,1,1,5,4,spvvjmk37iid7hsky9g3nce7,0,19.1,25.5,2025-05-26T17:05:34.702Z,2025-05-26T17:05:35Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5753026163,213,0.34,5753026157,140,54.4,5753026153,155,,5753026161,212,39.3,5753026159,141,44.6,5753026155,56,Center,5753026165,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427897,31,12,1,5,6,7hlumphk42363z3i2nry2wrzj,1,45.6,52.7,2025-05-26T17:05:36.823Z,2025-05-26T17:05:37Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5753026235,212,18.8,5753026239,15,,5753026237,213,0.11,5753026231,140,63.4,5753026229,56,Center,5753026233,141,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427909,61,1,1,5,7,spvvjmk37iid7hsky9g3nce7,0,41.6,42.5,2025-05-26T17:05:37.950Z,2025-05-26T17:05:38Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5753026303,140,50.2,5753026301,56,Center,5753026299,3,,5753026307,212,9.7,5753026309,213,0.37,5753026305,141,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427913,32,61,1,5,8,7hlumphk42363z3i2nry2wrzj,0,53.4,51.3,2025-05-26T17:05:38.754Z,2025-05-26T17:05:38Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5753026333,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427961,62,1,1,5,13,spvvjmk37iid7hsky9g3nce7,1,49.2,38.6,2025-05-26T17:05:44.015Z,2025-05-26T17:30:40Z,bbrdybdlcobf8cc9epxzeledw,L. Małachowski Thorell,,,5753026617,140,60.8,5753026619,141,30.1,5753026621,212,13.5,5753026623,213,5.84,5753026615,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427983,63,1,1,5,15,spvvjmk37iid7hsky9g3nce7,1,60.9,29.8,2025-05-26T17:05:45.646Z,2025-05-26T17:30:52Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5753026737,141,10.1,5753026733,56,Right,5753026741,213,5.49,5753026739,212,18.8,5753026735,140,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427989,64,1,1,5,17,spvvjmk37iid7hsky9g3nce7,0,87.1,27.3,2025-05-26T17:05:47.990Z,2025-05-26T17:31:05Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5753026769,213,1.28,5753026765,141,38.2,5753026763,140,89.2,5753026761,56,Center,5753026767,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819427993,33,61,1,5,18,7hlumphk42363z3i2nry2wrzj,1,11.2,55.5,2025-05-26T17:05:48.553Z,2025-05-26T17:31:04Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5753026783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428001,65,15,1,5,19,spvvjmk37iid7hsky9g3nce7,1,86.2,46.0,2025-05-26T17:05:50.334Z,2025-05-26T17:10:08Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5753035973,76,,5753027061,233,34,5753027053,147,49.6,5753026827,56,Center,5753035975,391,,5753027045,102,53.7,5753026825,17,,5753027047,103,1.3,5753035971,114,5753027049,458,,5753027051,146,96.3,5753026933,20,5753026823,22,,,,,,,,,,,,,,,,,,,,
2819428017,34,10,1,5,19,7hlumphk42363z3i2nry2wrzj,1,3.1,47.9,2025-05-26T17:05:50.434Z,2025-05-26T17:05:57Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5753026969,177,,5753026915,56,Back,5753026913,182,,5753026911,178,,5753027067,233,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428083,37,1,1,5,32,7hlumphk42363z3i2nry2wrzj,1,4.4,50.9,2025-05-26T17:06:03.298Z,2025-05-26T17:06:05Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5753027289,141,72.1,5753027285,56,Back,5753027291,212,15.2,5753027287,140,9.0,5753027293,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428119,38,1,1,5,34,7hlumphk42363z3i2nry2wrzj,1,11.6,73.2,2025-05-26T17:06:05.283Z,2025-05-26T17:06:10Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5753027485,141,94.2,5753027489,213,1.33,5753027487,212,14.7,5753027481,56,Back,5753027483,140,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428153,39,1,1,5,39,7hlumphk42363z3i2nry2wrzj,1,12.1,86.0,2025-05-26T17:06:09.986Z,2025-05-26T17:06:15Z,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,5753027673,140,2.5,5753027677,212,10.3,5753027671,56,Back,5753027679,213,3.37,5753027675,141,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428157,40,1,1,5,45,7hlumphk42363z3i2nry2wrzj,1,9.0,85.6,2025-05-26T17:06:15.522Z,2025-05-26T17:06:16Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5753027695,140,29.0,5753027699,212,21.7,5753027701,213,0.26,5753027697,141,93.8,5753027693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428159,41,1,1,5,46,7hlumphk42363z3i2nry2wrzj,1,29.0,93.8,2025-05-26T17:06:16.659Z,2025-05-26T17:06:17Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5753027705,56,Back,5753027711,212,6.5,5753027733,156,,5753027709,141,87.5,5753027707,140,24.4,5753027715,213,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819429029,63,3,1,5,49,7hlumphk42363z3i2nry2wrzj,1,31.0,87.6,2025-05-26T17:06:19.823Z,2025-05-26T17:35:03Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5753032417,285,,5753032415,56,Back,5753032431,233,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428183,66,45,1,5,49,spvvjmk37iid7hsky9g3nce7,0,69.0,12.4,2025-05-26T17:06:19.823Z,2025-05-26T17:08:26Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5753027853,56,Right,5753027855,286,,5753032439,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428189,42,1,1,5,49,7hlumphk42363z3i2nry2wrzj,1,28.1,86.0,2025-05-26T17:06:20.306Z,2025-05-26T17:35:13Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5753027891,141,67.2,5753027887,56,Back,5753027893,212,14.1,5753027889,140,33.7,5753027895,213,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428191,43,61,1,5,52,7hlumphk42363z3i2nry2wrzj,0,36.6,62.1,2025-05-26T17:06:22.626Z,2025-05-26T17:06:23Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5753027899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428211,68,1,1,5,55,spvvjmk37iid7hsky9g3nce7,1,61.4,52.8,2025-05-26T17:06:25.710Z,2025-05-26T17:06:28Z,9dfl060r1skgp74piehh2uvhl,T. Stavitski,,,5753028007,212,9.2,5753028001,141,54.3,5753027995,140,52.7,5753028013,213,3.03,5753027989,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428221,69,1,1,5,57,spvvjmk37iid7hsky9g3nce7,1,57.2,57.5,2025-05-26T17:06:28.270Z,2025-05-26T17:06:30Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5753028045,140,57.7,5753028049,212,9.3,5753028047,141,71.1,5753028051,213,1.51,5753028043,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428261,70,1,1,5,59,spvvjmk37iid7hsky9g3nce7,1,58.2,72.4,2025-05-26T17:06:30.094Z,2025-05-26T17:06:36Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5753028297,213,1.15,5753028291,140,63.0,5753028293,141,88.9,5753028295,212,12.3,5753028289,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428293,71,1,1,6,6,spvvjmk37iid7hsky9g3nce7,1,87.9,84.1,2025-05-26T17:06:36.543Z,2025-05-26T17:06:48Z,9dfl060r1skgp74piehh2uvhl,T. Stavitski,1.0,,5753028475,212,6.5,5753028471,140,87.1,5753028477,213,1.70,5753028473,141,93.6,5753028813,210,15,5753028469,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428297,72,15,1,6,9,spvvjmk37iid7hsky9g3nce7,1,77.5,80.1,2025-05-26T17:06:39.871Z,2025-05-26T17:35:47Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5753098167,68,,5753028487,22,,5753028833,147,52.3,5753028825,102,53.1,5753028819,29,,5753028817,76,,5753028815,120,,5753028829,215,,5753028827,103,5753028535,20,4.4,5753028821,55,71,5753028837,233,5753028831,146,44,96.4,5753028491,56,Left,,,,,,,,,,,,,,,
2819428305,44,10,1,6,9,7hlumphk42363z3i2nry2wrzj,1,1.1,48.7,2025-05-26T17:06:39.971Z,2025-05-26T17:06:49Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5753028737,180,,5753028547,182,,5753028865,233,72,5753028735,177,,5753028549,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428425,47,1,1,6,21,7hlumphk42363z3i2nry2wrzj,1,5.8,47.3,2025-05-26T17:06:51.715Z,2025-05-26T17:06:58Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5753029289,212,27.5,5753029285,141,11.6,5753029279,140,18.2,5753029293,213,5.20,5753029275,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428439,48,1,1,6,28,7hlumphk42363z3i2nry2wrzj,1,18.4,16.1,2025-05-26T17:06:58.723Z,2025-05-26T17:07:01Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5753029345,141,41.5,5753029343,140,1.1,5753029341,56,Back,5753029347,212,25.1,5753029349,213,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428493,49,1,1,6,30,7hlumphk42363z3i2nry2wrzj,1,1.9,43.0,2025-05-26T17:07:01.138Z,2025-05-26T17:07:07Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5753029665,212,43.5,5753029659,56,Back,5753029669,1,,5753029661,140,24.6,5753029667,213,0.99,5753029663,141,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428545,50,1,1,6,35,7hlumphk42363z3i2nry2wrzj,1,43.2,95.3,2025-05-26T17:07:05.634Z,2025-05-26T17:41:08Z,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,5753029945,212,4.9,5753029947,213,4.45,5753029941,140,42.0,5753029939,56,Back,5753029943,141,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428555,51,3,1,6,36,7hlumphk42363z3i2nry2wrzj,1,48.9,85.4,2025-05-26T17:07:06.998Z,2025-05-26T17:41:10Z,ekiy8mogxcfn05kwouydbdwr8,A. Brönner,,,5753029993,56,Back,5753101261,233,74,5753029997,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428539,74,45,1,6,36,spvvjmk37iid7hsky9g3nce7,0,51.1,14.6,2025-05-26T17:07:06.998Z,2025-05-26T17:41:11Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5753030073,233,51,5753029893,56,Right,5753029895,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428519,73,83,1,6,37,spvvjmk37iid7hsky9g3nce7,0,58.6,11.7,2025-05-26T17:07:08.174Z,2025-05-26T17:41:12Z,bbrdybdlcobf8cc9epxzeledw,L. Małachowski Thorell,,,5753108091,399,ekiy8mogxcfn05kwouydbdwr8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819441647,255,3,1,6,38,7hlumphk42363z3i2nry2wrzj,0,51.7,76.9,2025-05-26T17:07:08.942Z,2025-05-26T17:41:13Z,ekiy8mogxcfn05kwouydbdwr8,A. Brönner,,,5753106075,56,Center,5753106077,286,,5753106137,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428575,75,3,1,6,39,spvvjmk37iid7hsky9g3nce7,0,41.8,23.4,2025-05-26T17:07:10.005Z,2025-05-26T17:41:15Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5753110247,233,266,5753030141,56,Back,5753030147,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819442253,266,7,1,6,39,7hlumphk42363z3i2nry2wrzj,0,58.2,76.6,2025-05-26T17:07:10.006Z,2025-05-26T17:41:15Z,ekiy8mogxcfn05kwouydbdwr8,A. Brönner,,,5753108043,56,Center,5753110233,233,75,5753108049,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428609,76,61,1,6,40,spvvjmk37iid7hsky9g3nce7,1,45.7,19.8,2025-05-26T17:07:10.662Z,2025-05-26T17:41:30Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5753030275,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428611,77,61,1,6,41,spvvjmk37iid7hsky9g3nce7,1,45.9,23.7,2025-05-26T17:07:11.754Z,2025-05-26T17:41:28Z,bbrdybdlcobf8cc9epxzeledw,L. Małachowski Thorell,,,5753112651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428615,78,1,1,6,42,spvvjmk37iid7hsky9g3nce7,0,59.7,26.0,2025-05-26T17:07:12.878Z,2025-05-26T17:42:46Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5753114255,212,1.3,5753116013,286,,5753114249,56,Center,5753116009,233,279,5753114251,140,60.0,5753114257,213,1.32,5753116007,236,,5753114253,141,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819443495,279,74,1,6,42,7hlumphk42363z3i2nry2wrzj,1,43.2,66.9,2025-05-26T17:07:12.879Z,2025-05-26T17:51:45Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5753116025,233,78,5753116001,56,Back,5753116005,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428619,79,1,1,6,46,spvvjmk37iid7hsky9g3nce7,1,51.3,42.7,2025-05-26T17:07:17.006Z,2025-05-26T17:43:01Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5753116705,212,14.0,5753116699,56,Back,5753116707,213,3.24,5753116701,140,38.0,5753116703,141,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819428625,80,1,1,6,47,spvvjmk37iid7hsky9g3nce7,1,43.9,44.6,2025-05-26T17:07:18.103Z,2025-05-26T17:43:15Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5753117355,141,55.8,5753117353,140,55.1,5753117351,56,Center,5753117357,212,14.0,5753117359,213,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
