id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2803631961,27,44,1,5,7,aj8ytsr2ap33tod0hd8ofzaw9,0,89.6,60.2,2025-04-20T02:41:21.278Z,2025-04-20T02:41:26Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5665832505,56,Center,5665832507,286,,5665832547,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803631989,38,12,1,5,7,7c9knuwazz9k9449u5rnuuy5m,1,12.9,42.5,2025-04-20T02:41:21.688Z,2025-04-20T03:35:55Z,8p3y7tm4lzwp39tojonnohaay,N. Jones,,,5665832663,56,Back,5665832667,141,48.5,5665832665,140,22.0,5665832673,15,,5665832669,212,10.4,5665832671,213,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803631993,40,1,1,5,11,7c9knuwazz9k9449u5rnuuy5m,1,23.1,48.5,2025-04-20T02:41:25.809Z,2025-04-20T02:41:28Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5665832691,212,19.9,5665832693,213,4.51,5665832687,140,19.3,5665832685,56,Back,5665832689,141,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632011,41,1,1,5,13,7c9knuwazz9k9449u5rnuuy5m,0,19.2,17.9,2025-04-20T02:41:27.544Z,2025-04-20T02:41:29Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,,5665832767,56,Center,5665832765,157,,5665832773,212,51.8,5665832771,141,26.4,5665832769,140,68.2,5665832777,1,,5665832775,213,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632061,29,1,1,5,17,aj8ytsr2ap33tod0hd8ofzaw9,1,29.0,69.0,2025-04-20T02:41:31.958Z,2025-04-20T02:41:36Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5665833025,141,34.5,5665833027,212,26.1,5665833023,140,40.0,5665833021,56,Back,5665833029,213,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632081,30,1,1,5,22,aj8ytsr2ap33tod0hd8ofzaw9,1,55.3,34.2,2025-04-20T02:41:36.246Z,2025-04-20T02:41:40Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5665833129,56,Left,5665833139,1,,5665833125,155,,5665833127,196,,5665833131,140,79.4,5665833137,213,1.03,5665833133,141,96.6,5665833135,212,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632117,31,1,1,5,26,aj8ytsr2ap33tod0hd8ofzaw9,1,81.8,93.5,2025-04-20T02:41:40.391Z,2025-04-20T02:41:45Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5665833307,56,Center,5665833309,140,68.2,5665833313,212,18.2,5665833311,141,77.0,5665833315,213,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632145,32,1,1,5,30,aj8ytsr2ap33tod0hd8ofzaw9,1,69.5,72.6,2025-04-20T02:41:45.015Z,2025-04-20T02:41:48Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5665833421,212,23.3,5665833423,213,3.70,5665833415,56,Center,5665833417,140,50.7,5665833419,141,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632163,33,1,1,5,34,aj8ytsr2ap33tod0hd8ofzaw9,1,50.7,54.5,2025-04-20T02:41:48.456Z,2025-04-20T02:41:52Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5665833499,141,21.8,5665833503,213,5.33,5665833501,212,27.2,5665833495,56,Center,5665833497,140,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632175,34,1,1,5,37,aj8ytsr2ap33tod0hd8ofzaw9,1,65.9,20.9,2025-04-20T02:41:52.087Z,2025-04-20T02:41:54Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5665833555,141,28.8,5665833557,212,18.3,5665833551,56,Center,5665833553,140,82.6,5665833559,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632177,35,1,1,5,39,aj8ytsr2ap33tod0hd8ofzaw9,1,82.6,28.8,2025-04-20T02:41:53.902Z,2025-04-20T02:41:55Z,8svvdqi69pc6it7mnin50q68k,S. Lukić,,,5665833581,156,,5665833567,56,Center,5665833569,140,73.3,5665833573,212,10.9,5665833571,141,21.6,5665833575,213,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632191,36,1,1,5,42,aj8ytsr2ap33tod0hd8ofzaw9,1,73.3,21.6,2025-04-20T02:41:56.638Z,2025-04-20T02:41:58Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5665833669,213,2.61,5665833665,141,27.9,5665833667,212,8.5,5665833661,56,Center,5665833663,140,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632203,37,1,1,5,43,aj8ytsr2ap33tod0hd8ofzaw9,1,66.3,27.9,2025-04-20T02:41:58.110Z,2025-04-20T02:42:00Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5665833739,141,38.3,5665833741,212,10.3,5665833743,213,0.76,5665833735,56,Center,5665833737,140,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632193,42,83,1,5,43,7c9knuwazz9k9449u5rnuuy5m,0,21.5,92.3,2025-04-20T02:41:58.193Z,2025-04-20T02:42:04Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5665833819,399,8svvdqi69pc6it7mnin50q68k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632211,38,1,1,5,46,aj8ytsr2ap33tod0hd8ofzaw9,1,73.4,38.3,2025-04-20T02:42:00.463Z,2025-04-20T02:42:03Z,8svvdqi69pc6it7mnin50q68k,S. Lukić,,,5665833781,213,1.26,5665833779,212,29.8,5665833775,140,82.0,5665833771,155,,5665833777,141,80.0,5665833773,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632219,39,1,1,5,48,aj8ytsr2ap33tod0hd8ofzaw9,1,82.0,80.0,2025-04-20T02:42:02.834Z,2025-04-20T02:42:03Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5665833815,213,4.43,5665833811,141,54.3,5665833813,212,18.2,5665833809,140,77.1,5665833805,3,,5665833807,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632251,40,1,1,5,49,aj8ytsr2ap33tod0hd8ofzaw9,1,77.1,54.3,2025-04-20T02:42:04.183Z,2025-04-20T02:42:09Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5665833967,56,Center,5665833973,212,9.3,5665833969,140,68.3,5665833971,141,55.5,5665833975,213,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632259,41,1,1,5,55,aj8ytsr2ap33tod0hd8ofzaw9,1,69.5,56.6,2025-04-20T02:42:09.686Z,2025-04-20T02:42:11Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5665834019,141,68.2,5665834015,56,Center,5665834017,140,75.5,5665834023,213,0.90,5665834021,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632275,42,1,1,5,57,aj8ytsr2ap33tod0hd8ofzaw9,1,75.5,68.2,2025-04-20T02:42:11.606Z,2025-04-20T02:42:14Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,,5665834105,141,72.9,5665834107,212,3.3,5665834101,56,Center,5665834103,140,76.4,5665834109,213,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632301,43,1,1,6,0,aj8ytsr2ap33tod0hd8ofzaw9,1,78.2,79.6,2025-04-20T02:42:14.206Z,2025-04-20T02:42:19Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5665834237,140,92.0,5665834243,213,0.55,5665834235,56,Left,5665834241,212,17.0,5665834239,141,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632303,44,50,1,6,4,aj8ytsr2ap33tod0hd8ofzaw9,1,86.8,86.8,2025-04-20T02:42:18.960Z,2025-04-20T02:42:24Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5665834249,286,,5665834261,233,43,5665834247,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632305,43,7,1,6,4,7c9knuwazz9k9449u5rnuuy5m,0,13.2,13.2,2025-04-20T02:42:18.961Z,2025-04-20T02:42:23Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5665834251,56,Back,5665834253,285,,5665834255,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632315,45,1,1,6,8,aj8ytsr2ap33tod0hd8ofzaw9,1,73.1,78.7,2025-04-20T02:42:22.383Z,2025-04-20T02:42:23Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,,5665834329,212,3.9,5665834331,213,4.69,5665834323,56,Center,5665834327,141,73.0,5665834325,140,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632319,46,1,1,6,9,aj8ytsr2ap33tod0hd8ofzaw9,1,73.0,73.0,2025-04-20T02:42:23.559Z,2025-04-20T02:42:24Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5665834357,155,,5665834365,212,6.8,5665834367,213,0.51,5665834361,140,78.7,5665834363,141,77.9,5665834359,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632331,47,1,1,6,10,aj8ytsr2ap33tod0hd8ofzaw9,1,78.7,77.9,2025-04-20T02:42:24.454Z,2025-04-20T02:42:27Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5665834429,3,,5665834439,213,1.25,5665834431,56,Left,5665834433,140,81.2,5665834437,212,8.2,5665834435,141,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632341,48,1,1,6,12,aj8ytsr2ap33tod0hd8ofzaw9,1,81.2,89.4,2025-04-20T02:42:27.110Z,2025-04-20T02:42:28Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5665834465,140,74.1,5665834463,56,Center,5665834467,141,74.5,5665834469,212,12.6,5665834471,213,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632343,49,1,1,6,14,aj8ytsr2ap33tod0hd8ofzaw9,1,74.1,74.5,2025-04-20T02:42:28.374Z,2025-04-20T02:42:30Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5665834479,56,Center,5665834481,140,77.7,5665834487,213,0.21,5665834483,141,75.7,5665834485,212,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632349,50,1,1,6,15,aj8ytsr2ap33tod0hd8ofzaw9,1,77.7,75.7,2025-04-20T02:42:29.790Z,2025-04-20T02:42:30Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5665834521,212,8.2,5665834523,213,4.70,5665834519,141,63.7,5665834515,56,Center,5665834517,140,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632359,51,1,1,6,16,aj8ytsr2ap33tod0hd8ofzaw9,1,77.6,63.7,2025-04-20T02:42:30.551Z,2025-04-20T02:42:31Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,,5665834559,212,7.4,5665834561,213,3.24,5665834583,156,,5665834555,140,70.6,5665834557,141,62.6,5665834553,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632381,52,1,1,6,19,aj8ytsr2ap33tod0hd8ofzaw9,1,70.9,58.5,2025-04-20T02:42:33.439Z,2025-04-20T02:42:34Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5665834667,140,72.5,5665834665,56,Center,5665834671,212,7.2,5665834673,213,4.95,5665834669,141,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632383,53,61,1,6,19,aj8ytsr2ap33tod0hd8ofzaw9,0,72.5,48.2,2025-04-20T02:42:33.504Z,2025-04-20T03:09:46Z,8svvdqi69pc6it7mnin50q68k,S. Lukić,,,5665834677,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632391,44,1,1,6,19,7c9knuwazz9k9449u5rnuuy5m,1,19.1,63.4,2025-04-20T02:42:34.057Z,2025-04-20T02:42:35Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5665834719,212,13.5,5665834721,213,5.96,5665834715,140,31.3,5665834713,56,Back,5665834717,141,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632423,54,83,1,6,25,aj8ytsr2ap33tod0hd8ofzaw9,0,54.3,49.7,2025-04-20T02:42:39.679Z,2025-04-20T02:42:44Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5665835081,399,e6gr1t1rp2x7waywgzlrj8yqx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632431,46,1,1,6,26,7c9knuwazz9k9449u5rnuuy5m,0,50.5,53.7,2025-04-20T02:42:40.385Z,2025-04-20T02:42:42Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5665834935,141,50.6,5665834933,140,49.0,5665834937,212,2.6,5665834931,56,Back,5665835017,286,,5665835013,233,55,5665835011,236,,5665834939,213,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632439,55,74,1,6,26,aj8ytsr2ap33tod0hd8ofzaw9,1,55.4,49.6,2025-04-20T02:42:40.386Z,2025-04-20T03:34:45Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5665834985,56,Center,5665834987,285,,5665835025,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632447,47,1,1,6,28,7c9knuwazz9k9449u5rnuuy5m,1,40.7,64.8,2025-04-20T02:42:42.713Z,2025-04-20T02:42:43Z,a4staqjshva5lhcr0dw744nze,R. O'Driscoll,,,5665835065,212,11.1,5665835063,141,50.9,5665835067,213,4.16,5665835061,140,35.2,5665835059,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632457,48,1,1,6,29,7c9knuwazz9k9449u5rnuuy5m,1,35.2,50.9,2025-04-20T02:42:43.393Z,2025-04-20T02:42:45Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,,5665835161,213,2.58,5665835159,212,9.9,5665835153,56,Back,5665835157,141,58.7,5665835155,140,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632469,49,1,1,6,31,7c9knuwazz9k9449u5rnuuy5m,1,31.8,58.2,2025-04-20T02:42:45.361Z,2025-04-20T02:42:49Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5665835271,56,Back,5665835273,140,27.2,5665835277,212,17.1,5665835275,141,82.3,5665835279,213,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632483,50,1,1,6,35,7c9knuwazz9k9449u5rnuuy5m,1,26.4,83.9,2025-04-20T02:42:49.625Z,2025-04-20T02:42:52Z,8p3y7tm4lzwp39tojonnohaay,N. Jones,,,5665835349,212,45.7,5665835341,155,,5665835347,141,86.8,5665835343,56,Left,5665835345,140,69.9,5665835353,1,,5665835351,213,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632491,51,1,1,6,38,7c9knuwazz9k9449u5rnuuy5m,1,69.9,90.3,2025-04-20T02:42:52.409Z,2025-04-20T02:42:56Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,,5665835403,141,73.3,5665835407,213,3.62,5665835401,140,48.8,5665835399,56,Back,5665835405,212,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632493,52,61,1,6,41,7c9knuwazz9k9449u5rnuuy5m,1,48.8,73.3,2025-04-20T02:42:55.811Z,2025-04-20T02:42:56Z,a4staqjshva5lhcr0dw744nze,R. O'Driscoll,,,5665835411,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632497,53,1,1,6,42,7c9knuwazz9k9449u5rnuuy5m,1,45.4,57.2,2025-04-20T02:42:56.914Z,2025-04-20T02:42:58Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,,5665835443,213,2.72,5665835435,56,Back,5665835441,212,14.6,5665835437,140,32.7,5665835439,141,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632513,54,1,1,6,43,7c9knuwazz9k9449u5rnuuy5m,1,32.7,66.9,2025-04-20T02:42:57.833Z,2025-04-20T02:43:01Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5665835549,212,21.3,5665835551,213,4.55,5665835543,56,Back,5665835547,141,36.0,5665835545,140,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632525,55,1,1,6,47,7c9knuwazz9k9449u5rnuuy5m,1,28.7,33.9,2025-04-20T02:43:01.273Z,2025-04-20T02:43:04Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5665835625,212,27.8,5665835623,141,74.8,5665835627,213,1.56,5665835621,140,29.0,5665835619,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632535,56,1,1,6,50,7c9knuwazz9k9449u5rnuuy5m,1,29.9,75.6,2025-04-20T02:43:04.762Z,2025-04-20T02:43:06Z,8p3y7tm4lzwp39tojonnohaay,N. Jones,,,5665835671,213,5.52,5665835669,212,13.3,5665835665,140,39.1,5665835667,141,62.1,5665835663,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632541,57,1,1,6,52,7c9knuwazz9k9449u5rnuuy5m,1,39.7,64.2,2025-04-20T02:43:06.322Z,2025-04-20T02:43:09Z,a4staqjshva5lhcr0dw744nze,R. O'Driscoll,,,5665835741,213,3.64,5665835735,140,25.3,5665835737,141,52.1,5665835733,56,Back,5665835739,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632547,58,1,1,6,54,7c9knuwazz9k9449u5rnuuy5m,1,25.4,53.4,2025-04-20T02:43:09.074Z,2025-04-20T02:43:11Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5665835795,213,4.67,5665835793,212,18.8,5665835787,56,Back,5665835791,141,25.8,5665835789,140,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632569,59,1,1,6,56,7c9knuwazz9k9449u5rnuuy5m,1,27.2,25.2,2025-04-20T02:43:11.122Z,2025-04-20T02:43:15Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5665835919,56,Back,5665835929,1,,5665835925,212,36.9,5665835927,213,1.62,5665835923,141,79.4,5665835921,140,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632589,60,1,1,7,1,7c9knuwazz9k9449u5rnuuy5m,1,26.0,80.3,2025-04-20T02:43:15.274Z,2025-04-20T02:43:19Z,8p3y7tm4lzwp39tojonnohaay,N. Jones,,,5665836029,141,87.8,5665836027,140,40.5,5665836025,56,Back,5665836033,213,0.32,5665836031,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632595,61,1,1,7,5,7c9knuwazz9k9449u5rnuuy5m,1,39.7,86.3,2025-04-20T02:43:19.242Z,2025-04-20T02:43:22Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5665836101,212,10.4,5665836103,213,3.51,5665836097,140,30.5,5665836095,56,Back,5665836099,141,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632597,62,1,1,7,7,7c9knuwazz9k9449u5rnuuy5m,0,30.5,80.8,2025-04-20T02:43:22.066Z,2025-04-20T02:43:23Z,a4staqjshva5lhcr0dw744nze,R. O'Driscoll,,,5665836119,155,,5665836129,213,0.10,5665836123,140,52.3,5665836127,212,23.0,5665836121,56,Left,5665836125,141,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632603,56,8,1,7,9,aj8ytsr2ap33tod0hd8ofzaw9,1,54.4,27.1,2025-04-20T02:43:23.728Z,2025-04-20T02:43:24Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5665836157,15,,5665836145,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632611,63,1,1,7,11,7c9knuwazz9k9449u5rnuuy5m,1,39.1,74.5,2025-04-20T02:43:25.466Z,2025-04-20T02:43:28Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5665836225,141,50.9,5665836227,212,16.1,5665836223,140,38.5,5665836221,56,Back,5665836229,213,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632641,64,1,1,7,13,7c9knuwazz9k9449u5rnuuy5m,1,34.8,37.3,2025-04-20T02:43:27.785Z,2025-04-20T02:43:33Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,,5665836389,1,,5665836379,56,Right,5665836381,140,74.8,5665836383,141,3.8,5665836387,213,5.79,5665836385,212,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632671,65,1,1,7,18,7c9knuwazz9k9449u5rnuuy5m,1,79.5,5.0,2025-04-20T02:43:32.858Z,2025-04-20T02:43:39Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5665836613,213,0.43,5665836611,212,9.9,5665836609,141,11.1,5665836605,140,88.1,5665836603,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632689,66,1,1,7,24,7c9knuwazz9k9449u5rnuuy5m,1,93.9,3.8,2025-04-20T02:43:39.002Z,2025-04-20T02:43:43Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5665836729,141,16.8,5665836727,140,73.0,5665836725,56,Right,5665836731,212,23.7,5665836733,213,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632695,67,1,1,7,29,7c9knuwazz9k9449u5rnuuy5m,1,72.7,16.1,2025-04-20T02:43:43.482Z,2025-04-20T02:43:46Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,,5665836811,213,6.01,5665836809,212,19.4,5665836805,140,90.5,5665836803,56,Right,5665836807,141,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632699,68,1,1,7,31,7c9knuwazz9k9449u5rnuuy5m,0,91.5,7.9,2025-04-20T02:43:46.138Z,2025-04-20T02:43:49Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5665836849,56,Center,5665836863,1,,5665836859,213,1.41,5665836845,2,,5665836847,155,,5665836857,212,37.3,5665836853,140,97.1,5665836855,141,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632703,57,12,1,7,34,aj8ytsr2ap33tod0hd8ofzaw9,1,9.0,32.4,2025-04-20T02:43:48.743Z,2025-04-20T02:44:08Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5665836875,140,21.3,5665836873,56,Back,5665836877,141,7.0,5665836881,213,5.35,5665836895,15,,5665836879,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632735,69,1,1,7,37,7c9knuwazz9k9449u5rnuuy5m,1,83.3,95.4,2025-04-20T02:43:52.114Z,2025-04-20T02:43:55Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5665837099,140,71.7,5665837103,212,12.2,5665837101,141,96.0,5665837105,213,3.11,5665837097,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632739,70,1,1,7,41,7c9knuwazz9k9449u5rnuuy5m,1,67.2,93.0,2025-04-20T02:43:55.746Z,2025-04-20T02:43:57Z,8p3y7tm4lzwp39tojonnohaay,N. Jones,,,5665837133,213,4.55,5665837131,212,9.0,5665837129,141,79.9,5665837127,140,65.8,5665837125,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632765,71,1,1,7,43,7c9knuwazz9k9449u5rnuuy5m,1,64.4,80.3,2025-04-20T02:43:57.242Z,2025-04-20T02:44:03Z,a4staqjshva5lhcr0dw744nze,R. O'Driscoll,,,5665837279,1,,5665837275,212,39.9,5665837277,213,4.08,5665837269,56,Back,5665837273,141,33.0,5665837271,140,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632779,72,1,1,7,48,7c9knuwazz9k9449u5rnuuy5m,1,55.4,38.9,2025-04-20T02:44:03.123Z,2025-04-20T02:44:05Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5665837343,140,64.4,5665837347,212,18.6,5665837341,56,Center,5665837345,141,62.4,5665837349,213,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632795,73,1,1,7,51,7c9knuwazz9k9449u5rnuuy5m,0,61.8,60.6,2025-04-20T02:44:05.219Z,2025-04-20T02:44:09Z,a4staqjshva5lhcr0dw744nze,R. O'Driscoll,,,5665837445,212,49.6,5665837437,56,Right,5665837441,141,20.7,5665837447,213,5.71,5665837435,155,,5665837451,1,,5665837439,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803632935,58,5,1,7,54,aj8ytsr2ap33tod0hd8ofzaw9,1,-1.2,78.8,2025-04-20T02:44:08.407Z,2025-04-20T05:37:47Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5665838423,346,,5665838427,233,74,5665838419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
