id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value
2803582475,759,1,2,89,0,6597wqy6gmpv3zjx7rp8cdj46,1,71.7,19.7,2025-04-20T00:55:10.193Z,2025-04-20T00:55:11Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5665556331,56,Center,5665556337,212,6.3,5665556333,140,67.8,5665556335,141,26.8,5665556339,213,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803582507,760,1,2,89,1,6597wqy6gmpv3zjx7rp8cdj46,1,67.8,26.8,2025-04-20T00:55:11.297Z,2025-04-20T00:55:13Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5665556523,141,19.1,5665556519,56,Right,5665556525,212,5.2,5665556527,213,4.71,5665556521,140,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803582543,761,1,2,89,3,6597wqy6gmpv3zjx7rp8cdj46,1,67.8,23.3,2025-04-20T00:55:13.465Z,2025-04-20T00:55:17Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5665556779,1,,5665556765,56,Left,5665556769,141,82.4,5665556771,212,43.2,5665556767,140,83.0,5665556773,213,1.19,5665556763,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803582585,762,45,2,89,6,bu5w8wprynlj9mvphvy8sd94f,0,15.8,18.2,2025-04-20T00:55:16.825Z,2025-04-20T01:41:06Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5665557037,56,Back,5665557039,285,,5665557249,233,762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803582609,762,3,2,89,6,6597wqy6gmpv3zjx7rp8cdj46,1,84.2,81.8,2025-04-20T00:55:16.825Z,2025-04-20T01:41:06Z,68lho3sxw1cm1acgk4phg9wtm,A. Al-Qaq,,,5665557171,56,Left,5665557195,233,762,5665557173,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803582661,763,1,2,89,12,6597wqy6gmpv3zjx7rp8cdj46,1,86.9,74.4,2025-04-20T00:55:22.226Z,2025-04-20T00:55:26Z,68lho3sxw1cm1acgk4phg9wtm,A. Al-Qaq,,,5665557547,141,81.1,5665557541,56,Left,5665557553,213,2.96,5665557549,212,25.3,5665557543,140,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803582675,764,1,2,89,16,6597wqy6gmpv3zjx7rp8cdj46,0,63.2,81.1,2025-04-20T00:55:25.872Z,2025-04-20T00:55:26Z,blkq1t8y0wnos6jxb0uwowwk5,P. Burner,,,5665557623,155,,5665557633,213,5.43,5665557631,212,34.6,5665557629,141,42.7,5665557625,56,Center,5665557621,2,,5665557635,1,,5665557627,140,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803582751,763,12,2,89,16,bu5w8wprynlj9mvphvy8sd94f,1,10.8,54.0,2025-04-20T00:55:26.805Z,2025-04-20T00:55:31Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5665558107,213,0.65,5665558099,56,Left,5665558101,140,51.5,5665558105,212,53.5,5665558103,141,100.0,5665558171,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803582761,764,5,2,89,20,bu5w8wprynlj9mvphvy8sd94f,0,50.7,101.2,2025-04-20T00:55:30.727Z,2025-04-20T01:42:12Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5665558133,56,Left,5665558135,347,,5665558295,233,765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803582781,765,5,2,89,20,6597wqy6gmpv3zjx7rp8cdj46,1,49.3,-1.2,2025-04-20T00:55:30.727Z,2025-04-20T01:42:12Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5665558227,56,Back,5665558287,233,764,5665558229,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803582827,766,1,2,89,23,6597wqy6gmpv3zjx7rp8cdj46,1,50.6,0.0,2025-04-20T00:55:33.193Z,2025-04-20T00:55:36Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5665558533,140,41.0,5665558531,56,Back,5665558537,212,19.4,5665558529,107,,5665558539,213,2.12,5665558535,141,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803582867,767,1,2,89,26,6597wqy6gmpv3zjx7rp8cdj46,1,41.0,23.3,2025-04-20T00:55:36.226Z,2025-04-20T00:55:39Z,6a6bagymcckyt43w6b31irsvd,T. Hodge,,,5665558773,140,50.6,5665558775,141,6.1,5665558779,213,5.42,5665558777,212,15.4,5665558771,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803582927,768,1,2,89,28,6597wqy6gmpv3zjx7rp8cdj46,1,53.5,6.1,2025-04-20T00:55:38.807Z,2025-04-20T00:55:42Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5665559105,56,Center,5665559109,141,32.4,5665559113,213,1.30,5665559111,212,18.6,5665559107,140,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803582937,769,1,2,89,32,6597wqy6gmpv3zjx7rp8cdj46,0,59.5,35.2,2025-04-20T00:55:42.033Z,2025-04-20T00:55:42Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5665559157,212,6.2,5665559151,56,Center,5665559155,141,39.1,5665559159,213,0.44,5665559153,140,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803582957,765,61,2,89,33,bu5w8wprynlj9mvphvy8sd94f,1,32.7,59.6,2025-04-20T00:55:43.685Z,2025-04-20T00:55:43Z,eqge8se9qvv9oqyivp267l016,T. Zárate,,,5665559257,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803583083,770,1,2,89,34,6597wqy6gmpv3zjx7rp8cdj46,1,64.7,71.1,2025-04-20T00:55:44.777Z,2025-04-20T00:55:51Z,blkq1t8y0wnos6jxb0uwowwk5,P. Burner,,,5665560019,56,Back,5665560023,141,73.8,5665560021,140,49.8,5665560027,213,3.02,5665560025,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803583117,771,1,2,89,41,6597wqy6gmpv3zjx7rp8cdj46,1,48.4,76.4,2025-04-20T00:55:51.409Z,2025-04-20T00:55:54Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5665560221,141,95.7,5665560225,213,0.65,5665560219,140,64.8,5665560217,56,Left,5665560223,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803583157,772,1,2,89,44,6597wqy6gmpv3zjx7rp8cdj46,1,64.7,84.1,2025-04-20T00:55:54.761Z,2025-04-20T00:55:57Z,68lho3sxw1cm1acgk4phg9wtm,A. Al-Qaq,,,5665560457,140,62.9,5665560463,213,4.59,5665560461,212,15.7,5665560455,56,Center,5665560459,141,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803583181,773,1,2,89,47,6597wqy6gmpv3zjx7rp8cdj46,1,62.9,61.2,2025-04-20T00:55:57.233Z,2025-04-20T00:55:58Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5665560587,140,61.7,5665560593,213,4.67,5665560591,212,28.0,5665560589,141,20.1,5665560585,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803583217,774,1,2,89,48,6597wqy6gmpv3zjx7rp8cdj46,1,61.7,20.1,2025-04-20T00:55:58.681Z,2025-04-20T00:56:01Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5665560823,141,42.1,5665560819,56,Center,5665560825,212,17.4,5665560827,213,2.10,5665560821,140,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803583245,775,1,2,89,51,6597wqy6gmpv3zjx7rp8cdj46,1,49.0,56.1,2025-04-20T00:56:01.771Z,2025-04-20T00:56:04Z,6a6bagymcckyt43w6b31irsvd,T. Hodge,,,5665561005,140,58.8,5665561009,212,22.4,5665561003,56,Left,5665561011,213,1.09,5665561007,141,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803583293,776,1,2,89,54,6597wqy6gmpv3zjx7rp8cdj46,1,58.9,85.6,2025-04-20T00:56:03.890Z,2025-04-20T00:56:07Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5665561325,213,0.39,5665561321,141,94.8,5665561317,56,Left,5665561323,212,16.6,5665561319,140,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803583327,777,1,2,89,57,6597wqy6gmpv3zjx7rp8cdj46,0,72.3,83.6,2025-04-20T00:56:07.641Z,2025-04-20T00:56:10Z,68lho3sxw1cm1acgk4phg9wtm,A. Al-Qaq,,,5665561491,213,5.41,5665561483,56,Center,5665561479,2,,5665561489,212,35.0,5665561485,140,93.8,5665561487,141,44.2,5665561481,155,,5665561553,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803589211,836,70,2,89,59,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-04-20T00:56:08.870Z,2025-04-20T01:04:05Z,,,,,5665595137,277,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803583445,766,11,2,90,6,bu5w8wprynlj9mvphvy8sd94f,1,10.5,60.6,2025-04-20T00:56:16.588Z,2025-04-20T00:56:16Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,,5665562157,88,,5665562155,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803583753,769,1,2,90,23,bu5w8wprynlj9mvphvy8sd94f,0,14.0,56.7,2025-04-20T00:56:33.147Z,2025-04-20T01:21:07Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,,5665563867,1,,5665563861,141,82.4,5665563859,140,60.2,5665563855,199,,5665563865,213,0.35,5665563863,212,51.6,5665563857,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803583709,768,43,2,90,23,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-04-20T00:56:33.852Z,2025-04-20T00:56:41Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,,5665563643,88,0,5665564137,144,11,5665563641,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803583765,778,1,2,90,24,6597wqy6gmpv3zjx7rp8cdj46,1,33.6,31.5,2025-04-20T00:56:34.066Z,2025-04-20T00:56:37Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5665563933,140,54.5,5665563939,213,0.14,5665563935,141,36.0,5665563929,3,,5665563937,212,22.2,5665563931,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803583771,779,44,2,90,27,6597wqy6gmpv3zjx7rp8cdj46,1,59.6,32.5,2025-04-20T00:56:37.074Z,2025-04-20T01:41:26Z,6u93ok0drr4byri2lu5g6rq0a,E. Conway,,,5665563957,286,,5665564031,233,770,5665563953,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803583785,770,44,2,90,27,bu5w8wprynlj9mvphvy8sd94f,0,40.4,67.5,2025-04-20T00:56:37.075Z,2025-04-20T01:41:27Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5665564037,233,779,5665564011,56,Back,5665564013,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803583809,780,1,2,90,27,6597wqy6gmpv3zjx7rp8cdj46,0,54.5,36.0,2025-04-20T00:56:37.362Z,2025-04-20T00:56:42Z,6u93ok0drr4byri2lu5g6rq0a,E. Conway,,,5665564207,213,2.54,5665564201,140,44.1,5665564205,212,13.2,5665564199,56,Back,5665564197,3,,5665564203,141,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803584465,777,1,2,90,37,bu5w8wprynlj9mvphvy8sd94f,1,24.7,37.6,2025-04-20T00:56:47.684Z,2025-04-20T00:57:38Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5665568015,140,17.8,5665568019,212,8.3,5665568017,141,43.6,5665568011,56,Back,5665568023,213,2.63,5665568009,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803584011,772,1,2,90,47,bu5w8wprynlj9mvphvy8sd94f,0,15.3,48.7,2025-04-20T00:56:57.259Z,2025-04-20T01:18:44Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,,5665565289,213,0.22,5665565285,141,65.2,5665565287,212,51.7,5665565281,56,Center,5665565291,1,,5665565283,140,63.4,5665565279,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803584045,781,1,2,90,48,6597wqy6gmpv3zjx7rp8cdj46,1,26.6,28.5,2025-04-20T00:56:58.201Z,2025-04-20T00:57:01Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5665565459,213,0.38,5665565455,141,32.2,5665565457,212,6.8,5665565451,56,Back,5665565449,3,,5665565453,140,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803584051,782,61,2,90,49,6597wqy6gmpv3zjx7rp8cdj46,1,32.6,32.2,2025-04-20T00:56:59.818Z,2025-04-20T01:21:49Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5665565499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803584069,773,1,2,90,50,bu5w8wprynlj9mvphvy8sd94f,1,53.7,72.4,2025-04-20T00:57:00.764Z,2025-04-20T00:57:02Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5665565619,213,2.61,5665565615,141,88.0,5665565613,140,36.5,5665565617,212,20.9,5665565611,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803584129,774,1,2,90,51,bu5w8wprynlj9mvphvy8sd94f,0,36.5,88.0,2025-04-20T00:57:00.964Z,2025-04-20T01:20:28Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5665565949,213,6.09,5665565945,141,72.1,5665565941,56,Center,5665565947,212,56.5,5665565943,140,89.3,5665565939,157,,5665565951,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803584209,784,1,2,90,59,6597wqy6gmpv3zjx7rp8cdj46,1,10.3,31.5,2025-04-20T00:57:09.163Z,2025-04-20T00:57:12Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5665566369,123,,5665566379,141,43.7,5665566377,140,21.6,5665566381,212,14.5,5665566373,56,Back,5665566385,213,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803584259,785,1,2,91,2,6597wqy6gmpv3zjx7rp8cdj46,1,23.2,48.1,2025-04-20T00:57:12.226Z,2025-04-20T00:57:18Z,6a6bagymcckyt43w6b31irsvd,T. Hodge,,,5665566735,56,Back,5665566743,213,1.09,5665566739,141,80.9,5665566741,212,25.1,5665566737,140,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803584269,786,1,2,91,8,6597wqy6gmpv3zjx7rp8cdj46,1,37.2,88.0,2025-04-20T00:57:18.026Z,2025-04-20T00:57:19Z,blkq1t8y0wnos6jxb0uwowwk5,P. Burner,,,5665566799,140,32.7,5665566801,141,68.7,5665566805,213,4.37,5665566797,56,Back,5665566803,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803584293,787,1,2,91,9,6597wqy6gmpv3zjx7rp8cdj46,1,32.7,68.7,2025-04-20T00:57:19.362Z,2025-04-20T00:57:22Z,6a6bagymcckyt43w6b31irsvd,T. Hodge,,,5665566985,212,23.9,5665566987,213,5.10,5665566981,140,41.2,5665566983,141,36.1,5665566979,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803584347,788,1,2,91,12,6597wqy6gmpv3zjx7rp8cdj46,1,41.3,32.4,2025-04-20T00:57:22.531Z,2025-04-20T00:57:29Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5665567307,56,Right,5665567311,141,10.6,5665567315,213,5.71,5665567309,140,63.3,5665567313,212,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803584363,789,1,2,91,19,6597wqy6gmpv3zjx7rp8cdj46,0,81.6,5.6,2025-04-20T00:57:29.770Z,2025-04-20T00:57:31Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5665567417,212,14.6,5665567411,56,Center,5665567419,213,1.16,5665567415,141,25.3,5665567413,140,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803584395,775,12,2,91,21,bu5w8wprynlj9mvphvy8sd94f,1,7.5,76.1,2025-04-20T00:57:31.707Z,2025-04-20T01:18:35Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5665567621,56,Back,5665567627,212,17.9,5665567623,140,13.4,5665567681,167,,5665567629,213,1.22,5665567625,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803584407,776,5,2,91,22,bu5w8wprynlj9mvphvy8sd94f,0,14.6,101.2,2025-04-20T00:57:32.402Z,2025-04-20T01:42:13Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5665567675,347,,5665567673,56,Back,5665568857,233,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803584607,790,5,2,91,22,6597wqy6gmpv3zjx7rp8cdj46,1,85.4,-1.2,2025-04-20T00:57:32.402Z,2025-04-20T01:42:13Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5665568777,347,,5665568775,56,Right,5665568807,233,776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803584669,791,1,2,91,37,6597wqy6gmpv3zjx7rp8cdj46,0,88.0,0.0,2025-04-20T00:57:47.657Z,2025-04-20T00:57:52Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5665569121,141,44.5,5665569127,1,,5665569125,213,1.49,5665569119,140,90.4,5665569115,107,,5665569123,212,31.4,5665569117,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803584685,778,44,2,91,41,bu5w8wprynlj9mvphvy8sd94f,1,11.2,56.5,2025-04-20T00:57:51.313Z,2025-04-20T01:41:27Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5665569213,56,Back,5665569215,285,,5665569295,233,792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803584677,792,44,2,91,41,6597wqy6gmpv3zjx7rp8cdj46,0,88.8,43.5,2025-04-20T00:57:51.314Z,2025-04-20T01:41:28Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5665569167,56,Center,5665569169,286,,5665569339,233,778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803584687,779,12,2,91,42,bu5w8wprynlj9mvphvy8sd94f,1,13.8,58.1,2025-04-20T00:57:52.179Z,2025-04-20T00:57:59Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5665569235,212,13.7,5665569239,213,0.84,5665569229,56,Back,5665569231,140,22.5,5665569253,15,,5665569233,141,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803584713,793,1,2,91,43,6597wqy6gmpv3zjx7rp8cdj46,1,67.4,17.6,2025-04-20T00:57:53.667Z,2025-04-20T00:57:54Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5665569361,56,Right,5665569367,212,17.2,5665569363,140,81.6,5665569369,213,5.76,5665569365,141,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803584731,794,1,2,91,44,6597wqy6gmpv3zjx7rp8cdj46,1,81.6,4.9,2025-04-20T00:57:54.275Z,2025-04-20T00:57:56Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5665569521,212,12.5,5665569517,140,71.3,5665569523,213,2.62,5665569519,141,14.1,5665569515,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803584745,795,1,2,91,46,6597wqy6gmpv3zjx7rp8cdj46,0,71.3,14.1,2025-04-20T00:57:55.962Z,2025-04-20T00:57:58Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5665569601,141,57.9,5665569593,2,,5665569631,1,,5665569605,213,1.08,5665569595,155,,5665569599,140,86.4,5665569603,212,33.7,5665569597,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803584771,780,12,2,91,49,bu5w8wprynlj9mvphvy8sd94f,1,9.4,50.9,2025-04-20T00:57:59.491Z,2025-04-20T00:58:08Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5665569733,212,22.8,5665569731,141,18.6,5665569729,140,3.6,5665569761,15,,5665569735,213,4.44,5665569727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803584827,796,1,2,91,52,6597wqy6gmpv3zjx7rp8cdj46,0,96.7,81.4,2025-04-20T00:58:02.065Z,2025-04-20T00:58:04Z,4avmtni30rahy4h40ffg89q6t,O. Anderson,,,5665570123,212,25.6,5665570117,56,Center,5665570119,140,92.6,5665570115,155,,5665570125,213,4.54,5665570121,141,44.3,5665570113,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803584907,781,12,2,91,57,bu5w8wprynlj9mvphvy8sd94f,1,9.8,57.3,2025-04-20T00:58:07.867Z,2025-04-20T01:05:57Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5665570511,141,57.3,5665570515,213,0.00,5665570507,56,Back,5665570527,15,,5665570513,212,10.3,5665570509,140,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803585021,783,1,2,91,59,bu5w8wprynlj9mvphvy8sd94f,1,20.4,58.1,2025-04-20T00:58:09.285Z,2025-04-20T00:58:14Z,eqge8se9qvv9oqyivp267l016,T. Zárate,,,5665571093,56,Back,5665571101,212,12.3,5665571103,213,0.28,5665571097,141,63.1,5665571095,140,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803585031,784,1,2,92,4,bu5w8wprynlj9mvphvy8sd94f,0,28.8,93.6,2025-04-20T00:58:14.069Z,2025-04-20T00:58:14Z,bbic10tw6eaf7rgpogt37rgtl,G. Díaz,,,5665571149,213,5.90,5665571145,141,88.0,5665571143,140,37.7,5665571147,212,10.1,5665571141,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803585059,798,1,2,92,5,6597wqy6gmpv3zjx7rp8cdj46,1,62.2,7.3,2025-04-20T00:58:15.282Z,2025-04-20T00:58:16Z,68lho3sxw1cm1acgk4phg9wtm,A. Al-Qaq,,,5665571313,56,Right,5665571327,213,0.26,5665571319,141,9.1,5665571323,212,4.7,5665571317,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803585087,799,1,2,92,6,6597wqy6gmpv3zjx7rp8cdj46,1,66.5,9.1,2025-04-20T00:58:15.993Z,2025-04-20T00:58:18Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5665571475,56,Right,5665571481,212,14.0,5665571479,141,18.6,5665571477,140,54.7,5665571483,213,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803585125,800,1,2,92,8,6597wqy6gmpv3zjx7rp8cdj46,1,58.0,12.9,2025-04-20T00:58:17.978Z,2025-04-20T00:58:20Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5665571753,212,20.0,5665571749,140,77.0,5665571755,213,6.22,5665571751,141,11.1,5665571747,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803585149,801,1,2,92,10,6597wqy6gmpv3zjx7rp8cdj46,0,81.9,7.4,2025-04-20T00:58:20.762Z,2025-04-20T00:58:23Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5665571873,140,80.2,5665571871,56,Center,5665571877,212,27.4,5665571867,2,,5665571869,155,,5665571875,141,47.6,5665571879,213,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803585423,785,12,2,92,15,bu5w8wprynlj9mvphvy8sd94f,1,14.2,52.1,2025-04-20T00:58:25.139Z,2025-04-20T00:58:40Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5665573371,141,54.9,5665573367,56,Back,5665573373,212,16.6,5665573369,140,29.9,5665573375,213,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803585211,802,1,2,92,16,6597wqy6gmpv3zjx7rp8cdj46,1,71.5,52.1,2025-04-20T00:58:26.427Z,2025-04-20T00:58:27Z,68lho3sxw1cm1acgk4phg9wtm,A. Al-Qaq,,,5665572231,213,2.64,5665572223,140,58.0,5665572229,212,16.1,5665572227,141,63.4,5665572219,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803585273,803,1,2,92,17,6597wqy6gmpv3zjx7rp8cdj46,1,58.0,63.4,2025-04-20T00:58:27.297Z,2025-04-20T00:58:32Z,6a6bagymcckyt43w6b31irsvd,T. Hodge,,,5665572527,140,59.5,5665572533,212,6.5,5665572529,141,54.2,5665572525,56,Center,5665572537,213,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803585297,804,1,2,92,21,6597wqy6gmpv3zjx7rp8cdj46,1,67.7,56.6,2025-04-20T00:58:31.738Z,2025-04-20T00:58:33Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5665572693,212,8.1,5665572687,140,70.9,5665572695,213,1.15,5665572685,56,Center,5665572689,141,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803585377,805,1,2,92,23,6597wqy6gmpv3zjx7rp8cdj46,1,70.9,67.5,2025-04-20T00:58:33.225Z,2025-04-20T00:58:38Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5665573083,140,81.8,5665573089,213,0.88,5665573085,141,88.0,5665573081,56,Left,5665573087,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
