id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2822735723,779,1,2,83,49,c9xffml4i7ihblp1qhus9w3fu,0,56.2,44.5,2025-06-15T01:48:45.188Z,2025-06-15T01:48:46Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5771646101,141,51.2,5771646105,213,0.46,5771646097,56,Center,5771646099,140,64.9,5771646103,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822735739,642,8,2,83,51,83cpn99fh7ulkwe8nezy8a3mx,1,33.5,50.0,2025-06-15T01:48:47.958Z,2025-06-15T01:48:48Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5771646193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822735807,644,1,2,83,52,83cpn99fh7ulkwe8nezy8a3mx,1,37.0,36.8,2025-06-15T01:48:48.726Z,2025-06-15T01:48:54Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5771646547,56,Back,5771646553,212,13.9,5771646549,140,40.7,5771646555,213,5.00,5771646551,141,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822735815,645,61,2,83,58,83cpn99fh7ulkwe8nezy8a3mx,0,57.3,5.2,2025-06-15T01:48:54.301Z,2025-06-15T01:48:54Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5771646585,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822735831,646,5,2,84,0,83cpn99fh7ulkwe8nezy8a3mx,0,62.9,-1.4,2025-06-15T01:48:56.263Z,2025-06-15T02:18:10Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5771646689,347,,5771646687,56,Right,5771689923,233,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822735869,780,5,2,84,0,c9xffml4i7ihblp1qhus9w3fu,1,37.1,101.4,2025-06-15T01:48:56.263Z,2025-06-15T02:18:10Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5771646921,56,Back,5771646923,347,,5771689915,233,646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822735893,781,1,2,84,7,c9xffml4i7ihblp1qhus9w3fu,1,35.1,100.0,2025-06-15T01:49:04.027Z,2025-06-15T01:49:07Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5771646999,140,25.1,5771646995,107,,5771647005,213,3.98,5771646997,56,Back,5771647001,141,84.5,5771647003,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822735929,782,1,2,84,10,c9xffml4i7ihblp1qhus9w3fu,1,23.5,80.2,2025-06-15T01:49:06.947Z,2025-06-15T01:49:09Z,9i7vyapra7fjdtv6xd9sms2ne,A. Paterson,,,5771647173,140,34.1,5771647179,213,5.36,5771647171,56,Back,5771647177,212,18.4,5771647175,141,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822735947,783,1,2,84,13,c9xffml4i7ihblp1qhus9w3fu,1,30.9,67.9,2025-06-15T01:49:09.275Z,2025-06-15T01:49:12Z,b708ir5u7r34j9oemje8f8z1m,S. McIllhatton,,,5771647293,56,Back,5771647295,140,34.7,5771647297,141,39.8,5771647299,212,19.5,5771647301,213,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822735963,784,1,2,84,15,c9xffml4i7ihblp1qhus9w3fu,1,34.7,39.8,2025-06-15T01:49:12.051Z,2025-06-15T01:49:15Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5771647407,213,4.85,5771647401,140,36.4,5771647405,212,12.8,5771647399,56,Back,5771647403,141,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822735987,785,1,2,84,18,c9xffml4i7ihblp1qhus9w3fu,1,29.9,13.8,2025-06-15T01:49:14.995Z,2025-06-15T01:49:19Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5771647547,56,Back,5771647551,141,7.3,5771647555,213,5.66,5771647553,212,7.6,5771647549,140,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822735999,786,1,2,84,23,c9xffml4i7ihblp1qhus9w3fu,1,52.9,9.4,2025-06-15T01:49:19.187Z,2025-06-15T01:49:20Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5771647631,212,10.8,5771647627,140,57.7,5771647625,56,Center,5771647633,213,1.08,5771647629,141,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822736029,787,1,2,84,24,c9xffml4i7ihblp1qhus9w3fu,1,57.7,23.4,2025-06-15T01:49:20.811Z,2025-06-15T01:49:23Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5771647793,213,5.87,5771647789,141,12.3,5771647787,140,74.1,5771647785,56,Right,5771647791,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822736035,788,3,2,84,25,c9xffml4i7ihblp1qhus9w3fu,0,72.5,20.3,2025-06-15T01:49:21.505Z,2025-06-15T02:11:04Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5771647823,286,,5771648253,233,647,5771647821,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822736111,647,7,2,84,25,83cpn99fh7ulkwe8nezy8a3mx,0,27.5,79.7,2025-06-15T01:49:21.506Z,2025-06-15T02:28:56Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5771648219,233,788,5771648181,285,,5771648179,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822736139,648,3,2,84,33,83cpn99fh7ulkwe8nezy8a3mx,0,19.8,89.4,2025-06-15T01:49:29.504Z,2025-06-15T02:28:57Z,2g5s1bd38e3v7j8h11xq3uo6h,J. Morris,,,5771648311,56,Back,5771690307,233,789,5771648313,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822736119,789,7,2,84,33,c9xffml4i7ihblp1qhus9w3fu,0,80.2,10.6,2025-06-15T01:49:29.505Z,2025-06-15T02:28:57Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5771648225,286,,5771648223,56,Right,5771690299,233,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822742607,722,61,2,84,34,83cpn99fh7ulkwe8nezy8a3mx,1,17.7,89.0,2025-06-15T01:49:30.129Z,2025-06-15T02:11:20Z,2g5s1bd38e3v7j8h11xq3uo6h,J. Morris,,,5771684859,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822736175,650,5,2,84,35,83cpn99fh7ulkwe8nezy8a3mx,0,18.0,101.8,2025-06-15T01:49:31.460Z,2025-06-15T02:18:11Z,2g5s1bd38e3v7j8h11xq3uo6h,J. Morris,,,5771648519,233,790,5771648469,347,,5771648467,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822736169,790,5,2,84,35,c9xffml4i7ihblp1qhus9w3fu,1,82.0,-1.8,2025-06-15T01:49:31.460Z,2025-06-15T02:18:10Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5771648419,56,Right,5771648421,347,,5771648497,233,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822736161,649,43,2,84,37,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-06-15T01:49:33.139Z,2025-06-15T01:49:38Z,2g5s1bd38e3v7j8h11xq3uo6h,J. Morris,,,5771648617,144,61,5771648379,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822736197,791,1,2,84,39,c9xffml4i7ihblp1qhus9w3fu,1,78.3,0.0,2025-06-15T01:49:35.243Z,2025-06-15T01:49:37Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5771648589,140,63.0,5771648587,56,Right,5771648593,212,17.4,5771648585,107,,5771648595,213,2.74,5771648591,141,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822736235,792,1,2,84,41,c9xffml4i7ihblp1qhus9w3fu,1,63.0,9.2,2025-06-15T01:49:37.843Z,2025-06-15T01:49:42Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5771648769,56,Center,5771648773,141,49.3,5771648771,140,64.7,5771648777,213,1.51,5771648775,212,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822736287,793,1,2,84,46,c9xffml4i7ihblp1qhus9w3fu,1,66.4,41.3,2025-06-15T01:49:42.410Z,2025-06-15T01:49:46Z,9i7vyapra7fjdtv6xd9sms2ne,A. Paterson,,,5771649069,56,Center,5771649073,141,21.2,5771649071,140,62.5,5771649077,213,4.42,5771649075,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822736311,794,1,2,84,50,c9xffml4i7ihblp1qhus9w3fu,1,62.5,21.2,2025-06-15T01:49:46.515Z,2025-06-15T01:49:48Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5771649223,141,34.3,5771649221,140,63.5,5771649227,213,1.45,5771649225,212,9.0,5771649219,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822736331,795,1,2,84,52,c9xffml4i7ihblp1qhus9w3fu,1,63.6,37.9,2025-06-15T01:49:48.363Z,2025-06-15T01:49:51Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5771649375,141,64.3,5771649379,213,1.42,5771649377,212,18.2,5771649371,56,Center,5771649373,140,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822736347,796,1,2,84,55,c9xffml4i7ihblp1qhus9w3fu,1,66.8,66.1,2025-06-15T01:49:51.307Z,2025-06-15T01:49:52Z,9i7vyapra7fjdtv6xd9sms2ne,A. Paterson,,,5771649447,56,Center,5771649455,213,5.06,5771649451,141,51.5,5771649453,212,10.6,5771649449,140,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822736359,797,1,2,84,56,c9xffml4i7ihblp1qhus9w3fu,1,70.2,51.5,2025-06-15T01:49:52.539Z,2025-06-15T01:49:53Z,b708ir5u7r34j9oemje8f8z1m,S. McIllhatton,,,5771649509,140,75.9,5771649507,56,Center,5771649515,213,0.99,5771649511,141,64.8,5771649513,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822736381,798,1,2,84,57,c9xffml4i7ihblp1qhus9w3fu,1,75.9,64.8,2025-06-15T01:49:53.875Z,2025-06-15T01:49:56Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5771649661,212,17.7,5771649655,56,Left,5771649663,213,1.56,5771649657,140,76.1,5771649659,141,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822736417,799,1,2,85,0,c9xffml4i7ihblp1qhus9w3fu,0,76.3,90.9,2025-06-15T01:49:56.371Z,2025-06-15T01:49:59Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5771649823,141,87.8,5771649829,213,6.16,5771649821,140,93.1,5771649819,56,Left,5771649825,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822736443,652,1,2,85,4,83cpn99fh7ulkwe8nezy8a3mx,1,5.0,9.7,2025-06-15T01:50:00.150Z,2025-06-15T01:50:03Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5771649983,141,15.8,5771649987,213,0.47,5771649981,140,12.8,5771649985,212,9.2,5771649979,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822736447,653,1,2,85,6,83cpn99fh7ulkwe8nezy8a3mx,0,12.8,15.8,2025-06-15T01:50:02.989Z,2025-06-15T02:05:30Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5771650009,212,6.6,5771691885,236,,5771650005,140,18.6,5771650011,213,5.87,5771691887,233,800,5771650007,141,11.9,5771650003,56,Back,5771691891,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822736513,800,74,2,85,6,c9xffml4i7ihblp1qhus9w3fu,1,87.7,65.2,2025-06-15T01:50:02.990Z,2025-06-15T02:05:41Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5771650439,56,Center,5771692213,233,653,5771650441,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822736753,655,1,2,85,24,83cpn99fh7ulkwe8nezy8a3mx,0,12.8,34.4,2025-06-15T01:50:20.830Z,2025-06-15T01:50:28Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5771651683,141,10.4,5771651687,213,6.00,5771651681,140,66.7,5771651685,212,58.9,5771651677,199,,5771651689,1,,5771651679,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822736735,801,44,2,85,29,c9xffml4i7ihblp1qhus9w3fu,1,29.6,81.2,2025-06-15T01:50:26.122Z,2025-06-15T02:05:28Z,9i7vyapra7fjdtv6xd9sms2ne,A. Paterson,,,5771651601,56,Back,5771651795,233,656,5771651603,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822736759,656,44,2,85,29,83cpn99fh7ulkwe8nezy8a3mx,0,70.4,18.8,2025-06-15T01:50:26.123Z,2025-06-15T02:05:29Z,aj5x0l6jpxl7s8pfmhgc4060a,S. Gleadle,,,5771651859,233,801,5771651725,286,,5771651723,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822736743,802,12,2,85,30,c9xffml4i7ihblp1qhus9w3fu,1,23.3,67.2,2025-06-15T01:50:26.402Z,2025-06-15T01:50:29Z,9i7vyapra7fjdtv6xd9sms2ne,A. Paterson,,,5771651633,140,30.9,5771651671,15,,5771651635,141,61.5,5771651639,213,5.83,5771651631,56,Back,5771651637,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822736779,657,1,2,85,32,83cpn99fh7ulkwe8nezy8a3mx,0,65.3,6.7,2025-06-15T01:50:28.596Z,2025-06-15T01:50:29Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5771651851,140,74.3,5771651857,213,0.51,5771651855,212,10.8,5771651853,141,14.5,5771651849,56,Right,5771651847,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822736825,804,1,2,85,32,c9xffml4i7ihblp1qhus9w3fu,1,28.1,56.9,2025-06-15T01:50:28.978Z,2025-06-15T01:50:32Z,b708ir5u7r34j9oemje8f8z1m,S. McIllhatton,,,5771652049,56,Back,5771652053,141,45.8,5771652055,212,21.0,5771652057,213,3.51,5771652051,140,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822736857,805,1,2,85,36,c9xffml4i7ihblp1qhus9w3fu,0,12.6,41.3,2025-06-15T01:50:32.787Z,2025-06-15T01:50:35Z,2ig362xub2syd45v3usgymbkk,F. Delgado,,,5771652219,140,57.6,5771652225,213,5.99,5771652215,157,,5771652221,141,20.1,5771652227,1,,5771652217,56,Right,5771652223,212,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822736901,659,1,2,85,42,83cpn99fh7ulkwe8nezy8a3mx,0,35.2,82.1,2025-06-15T01:50:38.440Z,2025-06-15T01:50:40Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5771652457,212,32.4,5771652451,56,Left,5771652455,141,89.1,5771652449,155,,5771652453,140,65.7,5771652459,213,0.15,5771652461,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822736931,807,1,2,85,45,c9xffml4i7ihblp1qhus9w3fu,1,37.7,18.8,2025-06-15T01:50:41.346Z,2025-06-15T01:50:43Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5771652609,56,Back,5771652613,141,38.2,5771652615,212,30.1,5771652611,140,11.9,5771652617,213,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822736961,808,1,2,85,47,c9xffml4i7ihblp1qhus9w3fu,0,12.1,33.6,2025-06-15T01:50:43.538Z,2025-06-15T01:50:46Z,2ig362xub2syd45v3usgymbkk,F. Delgado,,,5771652761,56,Center,5771652767,212,51.1,5771652771,1,,5771652765,141,24.3,5771652759,157,,5771652763,140,60.4,5771652769,213,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822736967,660,8,2,85,51,83cpn99fh7ulkwe8nezy8a3mx,1,55.8,84.8,2025-06-15T01:50:47.149Z,2025-06-15T01:50:47Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5771652813,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737065,809,1,2,85,51,c9xffml4i7ihblp1qhus9w3fu,1,37.3,30.4,2025-06-15T01:50:47.931Z,2025-06-15T01:50:55Z,b708ir5u7r34j9oemje8f8z1m,S. McIllhatton,,,5771653349,141,72.4,5771653353,213,0.57,5771653355,1,,5771653351,212,53.2,5771653347,140,80.1,5771653345,56,Center,5771653343,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737101,810,1,2,85,59,c9xffml4i7ihblp1qhus9w3fu,1,73.0,82.1,2025-06-15T01:50:55.193Z,2025-06-15T01:50:58Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5771653581,213,4.99,5771653575,140,74.4,5771653577,141,74.4,5771653579,212,5.4,5771653573,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737085,661,83,2,86,0,83cpn99fh7ulkwe8nezy8a3mx,0,31.3,13.6,2025-06-15T01:50:56.957Z,2025-06-15T01:51:00Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5771653685,399,ece6sffb02drwz4brwndn0rh0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737123,811,1,2,86,2,c9xffml4i7ihblp1qhus9w3fu,1,80.3,80.3,2025-06-15T01:50:58.169Z,2025-06-15T01:51:00Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5771653659,213,2.38,5771653653,140,76.5,5771653651,56,Left,5771653657,212,5.5,5771653655,141,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737171,812,1,2,86,3,c9xffml4i7ihblp1qhus9w3fu,1,76.5,85.9,2025-06-15T01:51:00.049Z,2025-06-15T01:51:03Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5771653915,212,17.6,5771653911,140,65.2,5771653917,213,3.97,5771653913,141,66.7,5771653909,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737215,813,1,2,86,7,c9xffml4i7ihblp1qhus9w3fu,1,65.2,66.7,2025-06-15T01:51:03.345Z,2025-06-15T01:51:08Z,b708ir5u7r34j9oemje8f8z1m,S. McIllhatton,,,5771654163,56,Center,5771654171,213,4.44,5771654167,141,29.7,5771654169,212,26.1,5771654165,140,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737229,814,1,2,86,12,c9xffml4i7ihblp1qhus9w3fu,1,59.1,24.4,2025-06-15T01:51:08.313Z,2025-06-15T01:51:10Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5771654235,141,31.5,5771654239,213,1.46,5771654231,56,Center,5771654237,212,4.9,5771654233,140,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737265,815,1,2,86,14,c9xffml4i7ihblp1qhus9w3fu,1,59.6,31.9,2025-06-15T01:51:10.777Z,2025-06-15T01:51:13Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5771654419,56,Center,5771654423,141,46.6,5771654425,212,10.8,5771654427,213,1.96,5771654421,140,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737303,816,1,2,86,17,c9xffml4i7ihblp1qhus9w3fu,1,56.2,48.7,2025-06-15T01:51:13.849Z,2025-06-15T01:51:16Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5771654645,56,Left,5771654647,140,70.1,5771654653,213,0.99,5771654649,141,81.7,5771654651,212,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737355,817,1,2,86,20,c9xffml4i7ihblp1qhus9w3fu,1,70.1,81.7,2025-06-15T01:51:16.777Z,2025-06-15T01:51:20Z,9i7vyapra7fjdtv6xd9sms2ne,A. Paterson,,,5771654911,213,5.26,5771654905,140,75.5,5771654907,141,68.1,5771654909,212,10.8,5771654903,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737385,818,1,2,86,24,c9xffml4i7ihblp1qhus9w3fu,1,75.5,68.1,2025-06-15T01:51:20.625Z,2025-06-15T01:51:23Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5771655039,56,Center,5771655041,140,71.2,5771655047,213,4.48,5771655045,212,19.6,5771655043,141,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737467,819,1,2,86,27,c9xffml4i7ihblp1qhus9w3fu,1,70.0,37.0,2025-06-15T01:51:23.409Z,2025-06-15T01:51:30Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5771655433,141,9.8,5771655437,213,4.86,5771655431,140,72.7,5771655435,212,18.7,5771655429,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737471,820,61,2,86,32,c9xffml4i7ihblp1qhus9w3fu,0,75.2,10.9,2025-06-15T01:51:28.273Z,2025-06-15T02:06:51Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5771655441,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737503,664,1,2,86,35,83cpn99fh7ulkwe8nezy8a3mx,0,9.9,92.0,2025-06-15T01:51:31.797Z,2025-06-15T01:51:34Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5771655579,56,Back,5771655589,1,,5771655583,141,86.4,5771655585,212,34.5,5771655577,157,,5771655587,213,6.17,5771655581,140,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737517,821,43,2,86,39,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-06-15T01:51:35.977Z,2025-06-15T01:52:53Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5771655661,286,0,5771659461,144,3,5771655659,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737551,823,1,2,86,41,c9xffml4i7ihblp1qhus9w3fu,1,62.6,18.0,2025-06-15T01:51:37.801Z,2025-06-15T01:51:40Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5771655861,212,5.9,5771655855,56,Center,5771655863,213,0.77,5771655859,141,24.0,5771655857,140,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737587,825,1,2,86,46,c9xffml4i7ihblp1qhus9w3fu,1,68.6,35.5,2025-06-15T01:51:42.537Z,2025-06-15T01:51:43Z,b708ir5u7r34j9oemje8f8z1m,S. McIllhatton,,,5771656085,140,66.7,5771656087,141,61.8,5771656081,56,Center,5771656091,213,1.68,5771656089,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737605,826,1,2,86,47,c9xffml4i7ihblp1qhus9w3fu,1,66.7,61.8,2025-06-15T01:51:43.593Z,2025-06-15T01:51:45Z,9i7vyapra7fjdtv6xd9sms2ne,A. Paterson,,,5771656159,140,56.4,5771656163,212,13.4,5771656161,141,50.1,5771656165,213,3.78,5771656157,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737669,827,1,2,86,49,c9xffml4i7ihblp1qhus9w3fu,1,56.4,50.1,2025-06-15T01:51:45.808Z,2025-06-15T01:51:52Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5771656505,212,12.0,5771656507,213,5.17,5771656501,140,61.4,5771656503,141,34.3,5771656499,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737673,828,1,2,86,56,c9xffml4i7ihblp1qhus9w3fu,0,61.8,34.2,2025-06-15T01:51:52.472Z,2025-06-15T01:51:53Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5771656535,212,6.7,5771656537,213,6.23,5771656529,56,Center,5771656531,140,68.2,5771656533,141,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737695,665,61,2,86,59,83cpn99fh7ulkwe8nezy8a3mx,1,29.6,31.4,2025-06-15T01:51:55.942Z,2025-06-15T01:51:56Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5771656673,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737723,829,1,2,87,0,c9xffml4i7ihblp1qhus9w3fu,1,65.5,39.5,2025-06-15T01:51:56.608Z,2025-06-15T01:51:59Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5771656795,141,56.4,5771656791,56,Center,5771656799,213,1.29,5771656797,212,12.0,5771656793,140,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822737743,830,1,2,87,2,c9xffml4i7ihblp1qhus9w3fu,1,69.1,60.3,2025-06-15T01:51:59.056Z,2025-06-15T01:52:00Z,9i7vyapra7fjdtv6xd9sms2ne,A. Paterson,,,5771656907,141,91.7,5771656909,212,22.4,5771656911,213,1.27,5771656905,140,75.4,5771656903,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
