id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/8/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/15/value
2822673013,336,1,1,42,4,2n3wgr89m7jl8tmioemit2pgq,1,22.7,26.8,2025-06-14T23:48:25.697Z,2025-06-14T23:48:27Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5771294215,140,8.3,5771294213,56,Back,5771294219,212,17.9,5771294211,3,,5771294217,141,41.0,5771294221,213,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822673053,338,1,1,42,7,2n3wgr89m7jl8tmioemit2pgq,1,8.3,41.0,2025-06-14T23:48:28.408Z,2025-06-14T23:48:33Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5771294395,140,19.2,5771294393,56,Back,5771294401,213,1.03,5771294399,212,22.1,5771294391,123,,5771294397,141,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822673095,339,1,1,42,12,2n3wgr89m7jl8tmioemit2pgq,1,27.2,70.0,2025-06-14T23:48:33.847Z,2025-06-14T23:48:38Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5771294641,141,77.3,5771294639,140,43.7,5771294643,212,18.0,5771294645,213,0.28,5771294637,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822673109,340,1,1,42,17,2n3wgr89m7jl8tmioemit2pgq,1,42.4,88.1,2025-06-14T23:48:38.712Z,2025-06-14T23:48:42Z,dkk3twgai2ldi75eh0xr37hbe,M. Ngalina,,,5771294731,141,81.5,5771294727,56,Back,5771294735,213,5.61,5771294733,212,7.2,5771294729,140,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822673107,353,83,1,42,18,e3k8yw2rbmphyfu5htn4yi5jk,0,49.1,14.9,2025-06-14T23:48:39.364Z,2025-06-14T23:56:42Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5771295065,399,6tesoh4ckbbkisphokig9yqz8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822673115,341,1,1,42,21,2n3wgr89m7jl8tmioemit2pgq,1,44.5,77.5,2025-06-14T23:48:42.671Z,2025-06-14T23:48:44Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5771294767,140,40.5,5771294773,213,4.40,5771294769,141,58.4,5771294765,56,Back,5771294771,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822673159,342,1,1,42,23,2n3wgr89m7jl8tmioemit2pgq,1,40.1,58.2,2025-06-14T23:48:44.344Z,2025-06-14T23:48:48Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5771295051,56,Right,5771295057,212,35.5,5771295055,141,9.5,5771295053,140,52.2,5771295061,1,,5771295059,213,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822673185,343,1,1,42,27,2n3wgr89m7jl8tmioemit2pgq,1,55.5,7.4,2025-06-14T23:48:48.680Z,2025-06-14T23:48:51Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5771295229,213,1.53,5771295225,141,24.9,5771295223,140,56.0,5771295227,212,11.9,5771295221,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822673225,344,1,1,42,30,2n3wgr89m7jl8tmioemit2pgq,1,56.8,25.3,2025-06-14T23:48:51.271Z,2025-06-14T23:48:54Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5771295421,213,5.31,5771295417,141,7.0,5771295413,56,Right,5771295415,140,64.9,5771295419,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822673241,345,1,1,42,33,2n3wgr89m7jl8tmioemit2pgq,1,65.7,6.5,2025-06-14T23:48:54.311Z,2025-06-14T23:48:55Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5771295521,56,Right,5771295527,212,7.9,5771295529,213,1.36,5771295523,140,67.3,5771295525,141,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822673259,346,1,1,42,34,2n3wgr89m7jl8tmioemit2pgq,1,67.3,17.9,2025-06-14T23:48:55.495Z,2025-06-14T23:48:57Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5771295607,212,10.4,5771295601,56,Right,5771295609,213,4.33,5771295605,141,3.7,5771295603,140,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822673299,347,1,1,42,36,2n3wgr89m7jl8tmioemit2pgq,1,62.9,3.1,2025-06-14T23:48:57.695Z,2025-06-14T23:49:01Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5771295839,141,20.6,5771295841,212,18.7,5771295843,213,2.45,5771295835,56,Back,5771295837,140,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822673353,348,1,1,42,40,2n3wgr89m7jl8tmioemit2pgq,1,49.2,20.6,2025-06-14T23:49:01.663Z,2025-06-14T23:49:06Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5771296111,56,Left,5771296117,212,59.6,5771296107,155,,5771296121,1,,5771296115,141,88.3,5771296113,140,85.2,5771296109,196,,5771296119,213,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822673361,349,1,1,42,45,2n3wgr89m7jl8tmioemit2pgq,0,85.2,88.3,2025-06-14T23:49:06.175Z,2025-06-14T23:49:07Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5771296149,155,,5771296159,213,4.83,5771296153,140,86.9,5771296155,141,65.7,5771296157,212,15.5,5771296151,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822673371,354,12,1,42,47,e3k8yw2rbmphyfu5htn4yi5jk,1,8.1,28.6,2025-06-14T23:49:08.044Z,2025-06-14T23:49:11Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,5771296253,212,20.2,5771296251,141,13.4,5771296255,213,5.75,5771296247,56,Back,5771296249,140,24.6,5771296293,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822673401,355,61,1,42,50,e3k8yw2rbmphyfu5htn4yi5jk,0,26.3,20.9,2025-06-14T23:49:11.572Z,2025-06-14T23:49:12Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5771296377,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822673429,350,1,1,42,51,2n3wgr89m7jl8tmioemit2pgq,1,63.0,55.5,2025-06-14T23:49:12.455Z,2025-06-14T23:49:14Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5771296499,56,Center,5771296505,212,10.5,5771296503,141,65.4,5771296507,213,2.45,5771296501,140,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822673457,351,1,1,42,53,2n3wgr89m7jl8tmioemit2pgq,1,55.2,65.4,2025-06-14T23:49:14.487Z,2025-06-14T23:49:17Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5771296661,141,55.1,5771296659,140,28.8,5771296663,212,28.6,5771296665,213,3.39,5771296657,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822673491,352,1,1,42,56,2n3wgr89m7jl8tmioemit2pgq,1,28.1,53.0,2025-06-14T23:49:17.679Z,2025-06-14T23:49:22Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5771296817,56,Back,5771296821,141,39.5,5771296819,140,37.4,5771296823,212,13.4,5771296825,213,5.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822673505,353,1,1,43,1,2n3wgr89m7jl8tmioemit2pgq,1,41.4,33.6,2025-06-14T23:49:21.991Z,2025-06-14T23:49:25Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5771296937,56,Center,5771296945,213,0.10,5771296943,212,26.2,5771296935,155,,5771296939,140,66.2,5771296941,141,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822673511,354,1,1,43,4,2n3wgr89m7jl8tmioemit2pgq,1,66.2,37.6,2025-06-14T23:49:25.047Z,2025-06-14T23:49:26Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5771296987,56,Center,5771296995,213,4.87,5771296993,212,8.3,5771296989,140,67.4,5771296991,141,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822673543,355,1,1,43,5,2n3wgr89m7jl8tmioemit2pgq,1,67.4,25.6,2025-06-14T23:49:26.319Z,2025-06-14T23:49:30Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5771297153,56,Center,5771297157,141,32.1,5771297155,140,57.9,5771297159,212,10.9,5771297161,213,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822673565,356,1,1,43,9,2n3wgr89m7jl8tmioemit2pgq,1,59.8,37.0,2025-06-14T23:49:30.871Z,2025-06-14T23:49:35Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5771297289,56,Center,5771297293,141,73.6,5771297291,140,58.3,5771297297,213,1.63,5771297295,212,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822673571,357,1,1,43,14,2n3wgr89m7jl8tmioemit2pgq,1,60.7,76.4,2025-06-14T23:49:35.183Z,2025-06-14T23:49:37Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5771297357,140,62.4,5771297355,56,Center,5771297363,213,4.84,5771297359,141,56.1,5771297361,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822673599,358,1,1,43,16,2n3wgr89m7jl8tmioemit2pgq,1,62.4,56.1,2025-06-14T23:49:37.079Z,2025-06-14T23:49:40Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5771297521,141,41.2,5771297517,56,Center,5771297525,213,5.58,5771297523,212,15.6,5771297519,140,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822673605,356,45,1,43,19,e3k8yw2rbmphyfu5htn4yi5jk,0,25.6,65.8,2025-06-14T23:49:40.368Z,2025-06-14T23:49:44Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5771297549,56,Back,5771297633,233,359,5771297551,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822673607,359,3,1,43,19,2n3wgr89m7jl8tmioemit2pgq,1,74.4,34.2,2025-06-14T23:49:40.368Z,2025-06-14T23:51:22Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5771297603,233,356,5771297553,56,Center,5771297555,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822673637,360,1,1,43,20,2n3wgr89m7jl8tmioemit2pgq,1,73.7,41.2,2025-06-14T23:49:41.367Z,2025-06-14T23:49:45Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5771297735,56,Center,5771297737,140,68.6,5771297739,141,31.8,5771297741,212,8.3,5771297743,213,4.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822673649,361,1,1,43,21,2n3wgr89m7jl8tmioemit2pgq,1,68.6,31.8,2025-06-14T23:49:42.911Z,2025-06-14T23:49:46Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5771297815,140,75.3,5771297813,56,Right,5771297819,212,16.6,5771297817,141,9.7,5771297821,213,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822673673,362,1,1,43,25,2n3wgr89m7jl8tmioemit2pgq,1,76.8,10.4,2025-06-14T23:49:46.574Z,2025-06-14T23:49:49Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5771297979,213,2.86,5771297973,140,66.0,5771297975,141,15.2,5771297971,56,Right,5771297977,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822673691,363,1,1,43,28,2n3wgr89m7jl8tmioemit2pgq,1,66.0,15.2,2025-06-14T23:49:49.126Z,2025-06-14T23:49:51Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5771298087,213,2.05,5771298081,140,58.9,5771298085,212,16.2,5771298083,141,36.4,5771298079,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822673715,364,1,1,43,29,2n3wgr89m7jl8tmioemit2pgq,1,58.9,36.4,2025-06-14T23:49:50.886Z,2025-06-14T23:49:54Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5771298209,56,Center,5771298215,212,22.6,5771298217,213,0.87,5771298211,140,72.8,5771298213,141,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822673745,365,1,1,43,33,2n3wgr89m7jl8tmioemit2pgq,1,72.8,61.7,2025-06-14T23:49:54.694Z,2025-06-14T23:49:58Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5771298375,141,91.4,5771298373,140,85.2,5771298379,213,1.00,5771298371,56,Left,5771298377,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822673755,366,3,1,43,37,2n3wgr89m7jl8tmioemit2pgq,0,88.1,90.0,2025-06-14T23:49:58.596Z,2025-06-14T23:50:04Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5771298409,56,Left,5771298411,286,,5771298497,233,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822673765,357,7,1,43,37,e3k8yw2rbmphyfu5htn4yi5jk,0,11.9,10.0,2025-06-14T23:49:58.597Z,2025-06-14T23:50:03Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5771298487,233,366,5771298471,56,Back,5771298473,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822673799,367,1,1,43,40,2n3wgr89m7jl8tmioemit2pgq,1,90.3,89.7,2025-06-14T23:50:01.327Z,2025-06-14T23:50:40Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,1.0,,5771300299,154,,5771298627,140,94.9,5771298621,2,,5771298631,212,22.0,5771298625,56,Center,5771298633,213,4.93,5771298623,155,,5771300297,210,15,5771298629,141,,,,,,,,,,,,,,,,,,58.2,,,,,,,,,,
2822673801,368,15,1,43,43,2n3wgr89m7jl8tmioemit2pgq,1,95.2,51.9,2025-06-14T23:50:04.031Z,2025-06-15T01:56:35Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5771300317,328,,5771300307,55,367,5771299879,16,,5771300311,102,48.4,5771300321,147,50.4,5771298651,56,Center,5771300301,78,,5771300303,29,,5771300315,214,5771300305,154,,5771300313,103,15.8,5771298647,22,5771300329,233,5771300319,146,98.9,5771669683,72,,,,358,,,,,,,,,
2822673815,358,10,1,43,43,e3k8yw2rbmphyfu5htn4yi5jk,1,1.9,49.7,2025-06-14T23:50:04.131Z,2025-06-14T23:50:41Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5771298745,56,Back,5771298741,182,,5771300349,233,368,5771298733,173,,5771298737,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822673867,369,1,1,43,48,2n3wgr89m7jl8tmioemit2pgq,1,94.4,16.5,2025-06-14T23:50:09.486Z,2025-06-14T23:50:12Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5771298995,212,14.3,5771298991,140,80.9,5771298997,213,3.00,5771298993,141,19.5,5771298989,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822673881,370,1,1,43,51,2n3wgr89m7jl8tmioemit2pgq,1,80.8,19.5,2025-06-14T23:50:12.838Z,2025-06-14T23:50:14Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5771299107,212,16.5,5771299101,56,Right,5771299109,213,3.71,5771299105,141,6.4,5771299103,140,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822673907,371,1,1,43,53,2n3wgr89m7jl8tmioemit2pgq,1,67.6,6.4,2025-06-14T23:50:14.566Z,2025-06-14T23:50:18Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5771299255,56,Center,5771299273,1,,5771299259,140,98.5,5771299267,212,34.9,5771299269,213,0.38,5771299263,141,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822673957,372,1,1,43,56,2n3wgr89m7jl8tmioemit2pgq,0,98.5,25.3,2025-06-14T23:50:17.926Z,2025-06-15T02:09:17Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5771299595,212,51.5,5771299587,155,,5771299593,141,100.0,5771299599,1,,5771299585,2,,5771299597,213,1.59,5771299591,140,97.8,5771299589,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822674125,359,5,1,44,3,e3k8yw2rbmphyfu5htn4yi5jk,1,2.6,-1.0,2025-06-14T23:50:24.125Z,2025-06-15T01:12:07Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5771376179,233,373,5771300501,56,Back,5771300503,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822673959,373,5,1,44,3,2n3wgr89m7jl8tmioemit2pgq,0,97.4,101.0,2025-06-14T23:50:24.125Z,2025-06-15T01:12:08Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5771376183,233,359,5771299601,56,Left,5771299603,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822674433,360,27,1,44,26,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-06-14T23:50:47.430Z,2025-06-15T01:11:45Z,,,,,5771537265,233,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822674199,374,27,1,44,26,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-06-14T23:50:47.430Z,2025-06-15T01:11:44Z,,,,,5771537241,233,360,5771300865,41,Injury,5771300867,53,6tesoh4ckbbkisphokig9yqz8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822674391,375,70,1,45,4,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-06-14T23:51:25.488Z,2025-06-14T23:51:25Z,,,,,5771302185,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822674439,361,28,1,45,10,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-06-14T23:51:31.558Z,2025-06-15T01:11:45Z,,,,,5771302427,55,360,5771537321,233,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822674587,376,28,1,45,10,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-06-14T23:51:31.558Z,2025-06-15T01:11:45Z,,,,,5771303165,55,374,5771537293,233,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822674647,362,1,1,45,33,e3k8yw2rbmphyfu5htn4yi5jk,1,13.5,0.0,2025-06-14T23:51:54.894Z,2025-06-14T23:51:56Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5771303467,140,14.1,5771303473,213,1.52,5771303469,141,16.2,5771303471,212,12.3,5771303465,56,Back,5771303463,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822674685,363,1,1,45,35,e3k8yw2rbmphyfu5htn4yi5jk,1,14.1,16.2,2025-06-14T23:51:56.325Z,2025-06-14T23:52:03Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5771303693,212,38.2,5771303687,56,Back,5771303695,213,1.55,5771303697,1,,5771303685,155,,5771303691,141,72.4,5771303689,140,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822674697,364,3,1,45,40,e3k8yw2rbmphyfu5htn4yi5jk,1,23.4,83.9,2025-06-14T23:52:01.445Z,2025-06-15T01:10:32Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5771303757,285,,5771303755,56,Back,5771303773,233,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822674675,377,45,1,45,40,2n3wgr89m7jl8tmioemit2pgq,0,76.6,16.1,2025-06-14T23:52:01.445Z,2025-06-15T01:10:32Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5771303633,286,,5771303789,233,364,5771303631,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822674699,365,4,1,45,43,e3k8yw2rbmphyfu5htn4yi5jk,1,28.0,79.4,2025-06-14T23:52:04.301Z,2025-06-14T23:52:09Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5771303857,56,Back,5771303855,13,,5771304067,233,378,5771303863,285,,5771304031,294,,5771303859,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822674715,378,4,1,45,43,2n3wgr89m7jl8tmioemit2pgq,0,72.0,20.6,2025-06-14T23:52:04.302Z,2025-06-14T23:52:20Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5771303973,233,365,5771303885,152,,5771303883,56,Right,5771304555,294,,5771303977,286,,5771303881,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822674837,366,1,1,45,54,e3k8yw2rbmphyfu5htn4yi5jk,1,39.6,89.9,2025-06-14T23:52:14.973Z,2025-06-14T23:52:17Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5771304457,212,18.2,5771304451,56,Back,5771304449,152,,5771304453,140,24.9,5771304447,5,,5771304455,141,75.7,5771304459,213,3.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822674885,367,1,1,45,56,e3k8yw2rbmphyfu5htn4yi5jk,1,24.9,75.7,2025-06-14T23:52:17.069Z,2025-06-14T23:52:22Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5771304681,141,49.7,5771304677,56,Back,5771304683,212,18.2,5771304685,213,4.46,5771304679,140,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822674925,368,1,1,46,1,e3k8yw2rbmphyfu5htn4yi5jk,0,26.6,40.9,2025-06-14T23:52:21.966Z,2025-06-14T23:52:24Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,5771304857,213,0.35,5771304851,140,68.3,5771304849,56,Center,5771304853,141,64.2,5771304847,155,,5771304855,212,46.6,5771304859,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822674963,379,1,1,46,3,2n3wgr89m7jl8tmioemit2pgq,1,40.7,35.7,2025-06-14T23:52:24.741Z,2025-06-14T23:52:27Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5771305033,3,,5771305035,56,Back,5771305037,140,44.8,5771305041,212,9.1,5771305039,141,47.5,5771305043,213,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822674967,380,4,1,46,6,2n3wgr89m7jl8tmioemit2pgq,1,45.8,49.5,2025-06-14T23:52:27.205Z,2025-06-14T23:52:31Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5771305073,56,Back,5771305075,152,,5771305247,233,369,5771305079,286,,5771305077,265,,5771305071,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822674991,369,4,1,46,6,e3k8yw2rbmphyfu5htn4yi5jk,0,54.2,50.5,2025-06-14T23:52:27.206Z,2025-06-14T23:52:59Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5771305225,152,,5771305223,56,Center,5771305229,285,,5771306537,55,370,5771305221,13,,5771305227,265,,5771305265,233,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822675033,370,17,1,46,7,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-06-14T23:52:28.429Z,2025-06-14T23:52:58Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5771306131,13,243,5771306127,31,,5771306531,55,369,5771306129,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822675399,381,1,1,47,0,2n3wgr89m7jl8tmioemit2pgq,0,42.3,53.7,2025-06-14T23:53:21.636Z,2025-06-14T23:53:22Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5771307623,141,56.6,5771307615,155,,5771307625,212,45.7,5771307613,5,,5771307629,1,,5771307619,56,Center,5771307617,152,,5771307627,213,0.04,5771307621,140,,,,,,,,,,,,,,,,,,85.8,,,,,,,,,,
2822675403,371,12,1,47,2,e3k8yw2rbmphyfu5htn4yi5jk,1,11.1,45.2,2025-06-14T23:53:23.069Z,2025-06-14T23:53:31Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5771307709,15,,5771307661,213,5.65,5771307659,212,16.8,5771307657,141,30.7,5771307655,140,24.0,5771307653,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822675443,382,1,1,47,4,2n3wgr89m7jl8tmioemit2pgq,1,76.7,62.0,2025-06-14T23:53:25.268Z,2025-06-14T23:53:30Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5771307949,212,13.8,5771307943,56,Left,5771307951,213,1.46,5771307945,140,78.2,5771307947,141,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822675451,383,1,1,47,9,2n3wgr89m7jl8tmioemit2pgq,1,78.2,81.7,2025-06-14T23:53:30.339Z,2025-06-14T23:53:31Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5771307989,141,92.1,5771307985,56,Left,5771307991,212,9.8,5771307987,140,71.7,5771307993,213,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822675477,384,1,1,47,10,2n3wgr89m7jl8tmioemit2pgq,1,71.6,92.1,2025-06-14T23:53:31.756Z,2025-06-14T23:53:36Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5771308135,140,59.5,5771308137,141,67.9,5771308133,56,Center,5771308139,212,20.8,5771308141,213,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
