id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2785928719,635,1,2,87,30,b5l2e3csycjb8twvq9ek0j5gq,1,33.6,32.4,2025-03-09T04:52:25.619Z,2025-03-09T04:52:27Z,3apux7dih2628a7b7q0dt6bu2,A. Mohamed,,,5568509881,140,36.4,5568509883,141,51.9,5568509877,3,,5568509887,213,1.35,5568509885,212,13.6,5568509879,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928757,637,1,2,87,31,b5l2e3csycjb8twvq9ek0j5gq,1,36.4,51.9,2025-03-09T04:52:27.060Z,2025-03-09T04:52:32Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5568510019,141,76.9,5568510017,140,28.1,5568510021,212,19.1,5568510023,213,2.04,5568510015,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928759,638,1,2,87,37,b5l2e3csycjb8twvq9ek0j5gq,1,34.0,70.5,2025-03-09T04:52:32.562Z,2025-03-09T05:07:55Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,,5568534463,56,Back,5568534465,140,31.2,5568534471,213,4.32,5568534467,141,60.1,5568534469,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928765,639,1,2,87,38,b5l2e3csycjb8twvq9ek0j5gq,1,28.4,61.4,2025-03-09T04:52:33.556Z,2025-03-09T04:52:34Z,777irocsl9y6fja05sevniy95,C. Riley,,,5568510067,56,Back,5568510073,212,20.8,5568510071,141,34.5,5568510075,213,5.21,5568510069,140,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928767,640,1,2,87,39,b5l2e3csycjb8twvq9ek0j5gq,0,37.8,34.5,2025-03-09T04:52:34.629Z,2025-03-09T04:52:35Z,3apux7dih2628a7b7q0dt6bu2,A. Mohamed,,,5568510079,155,,5568510091,1,,5568510089,213,6.15,5568510087,212,41.8,5568510085,141,26.4,5568510081,56,Center,5568510083,140,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928783,870,12,2,87,41,cf5r1qpotp6n5i3vdchsp2en1,1,23.5,71.8,2025-03-09T04:52:36.916Z,2025-03-09T04:52:39Z,2m8m4aavjwesbh6oea1ta1vys,A. Miles,,,5568510149,141,74.7,5568510155,15,,5568510153,213,0.15,5568510145,56,Back,5568510147,140,36.1,5568510151,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928797,641,1,2,87,42,b5l2e3csycjb8twvq9ek0j5gq,0,62.6,37.3,2025-03-09T04:52:37.557Z,2025-03-09T05:19:03Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,,5568510221,3,,5568510223,56,Center,5568510227,141,25.6,5568510225,140,58.3,5568510229,212,9.1,5568510231,213,4.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928789,871,1,2,87,43,cf5r1qpotp6n5i3vdchsp2en1,0,35.8,77.2,2025-03-09T04:52:38.804Z,2025-03-09T04:52:39Z,bqmln8wgwt0uazirmw682kt4a,R. Molina,,,5568510199,141,64.9,5568510195,56,Back,5568510197,140,37.0,5568510201,212,8.5,5568510203,213,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928823,642,1,2,87,45,b5l2e3csycjb8twvq9ek0j5gq,0,58.3,25.6,2025-03-09T04:52:41.292Z,2025-03-09T05:19:12Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,,5568510363,212,17.1,5568510361,141,50.1,5568510359,140,54.7,5568510365,213,1.79,5568510357,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928835,873,2,2,87,47,cf5r1qpotp6n5i3vdchsp2en1,1,35.3,43.0,2025-03-09T04:52:43.165Z,2025-03-09T04:52:46Z,1ua1e9ceddhcmq80ywq2ihd6,T. Trager,,,5568510425,7,k3rif7polxoazy70fu2013op,5568510427,56,Back,5568510403,141,47.6,5568510401,140,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928827,643,43,2,87,48,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-03-09T04:52:44.254Z,2025-03-09T04:52:48Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,,5568510513,144,61,5568510383,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928953,646,1,2,88,9,b5l2e3csycjb8twvq9ek0j5gq,0,68.1,71.2,2025-03-09T04:53:04.916Z,2025-03-09T04:53:19Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5568510919,141,93.8,5568510923,213,0.85,5568511209,5,,5568511211,152,,5568510917,140,81.0,5568510921,212,20.5,5568510915,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928961,647,1,2,88,11,b5l2e3csycjb8twvq9ek0j5gq,0,85.5,90.4,2025-03-09T04:53:06.924Z,2025-03-09T05:04:20Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5568528683,2,,5568510951,56,Left,5568528705,236,,5568528707,233,874,5568528685,155,,5568528687,140,88.5,5568528691,212,6.5,5568528711,286,,5568528689,141,82.0,5568528693,213,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928955,874,12,2,88,11,cf5r1qpotp6n5i3vdchsp2en1,1,18.4,8.9,2025-03-09T04:53:07.024Z,2025-03-09T05:04:20Z,1ua1e9ceddhcmq80ywq2ihd6,T. Trager,,,5568528291,185,,5568528721,233,647,5568510927,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785929193,655,6,2,88,12,b5l2e3csycjb8twvq9ek0j5gq,1,87.8,85.4,2025-03-09T04:53:07.420Z,2025-03-09T05:12:34Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5568532831,233,875,5568512123,56,Left,5568512125,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785928957,875,6,2,88,12,cf5r1qpotp6n5i3vdchsp2en1,0,12.2,14.6,2025-03-09T04:53:07.420Z,2025-03-09T05:12:35Z,1ua1e9ceddhcmq80ywq2ihd6,T. Trager,,,5568510961,56,Back,5568510963,73,,5568532847,233,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785929049,649,18,2,88,33,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-03-09T04:53:28.660Z,2025-03-09T04:53:30Z,777irocsl9y6fja05sevniy95,C. Riley,,,5568511435,55,650,5568511411,44,Defender,5568511413,59,5,5568511409,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785929053,650,19,2,88,33,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-03-09T04:53:28.661Z,2025-03-09T04:53:30Z,ei30dsbb51ri88sr7aku2t13p,G. Margvelashvili,,,5568511423,59,4,5568511427,293,4,5568511425,292,5,5568511431,55,649,5568511421,145,6,5568511417,42,,5568511429,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785929123,651,18,2,88,47,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-03-09T04:53:43.046Z,2025-03-09T04:53:44Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,,5568511819,55,652,5568511773,59,10,5568511771,44,Forward,5568511769,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785929131,652,19,2,88,47,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-03-09T04:53:43.047Z,2025-03-09T04:53:44Z,97rzxcaw3u0qqov2uci1m4ges,L. Saldana,,,5568511803,59,48,5568511801,145,10,5568511805,292,9,5568511807,293,2,5568511809,44,Forward,5568511797,42,,5568511811,55,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785929157,653,43,2,88,52,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-03-09T04:53:48.076Z,2025-03-09T04:53:55Z,2j9i9ersvndkywcgqx9pzc9ka,E. Johnson,,,5568511951,56,Left,5568512095,144,50,5568511953,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785929205,656,1,2,88,53,b5l2e3csycjb8twvq9ek0j5gq,0,99.5,99.5,2025-03-09T04:53:49.196Z,2025-03-09T05:10:31Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,,5568512169,212,34.3,5568512167,141,49.3,5568512165,140,96.4,5568533101,233,877,5568512173,1,,5568512159,155,,5568512161,223,,5568512155,2,,5568512157,6,,5568512171,213,4.62,5568512163,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
2785929167,876,44,2,88,53,cf5r1qpotp6n5i3vdchsp2en1,1,5.5,52.8,2025-03-09T04:53:49.339Z,2025-03-09T05:13:28Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5568512007,56,Back,5568538729,233,707,5568512009,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785932409,707,44,2,88,54,b5l2e3csycjb8twvq9ek0j5gq,0,94.5,47.2,2025-03-09T04:53:49.340Z,2025-03-09T05:13:28Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5568538743,233,876,5568527895,56,Center,5568527897,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785929207,657,43,2,88,54,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-03-09T04:53:49.701Z,2025-03-09T05:10:40Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5568533319,233,876,5568538655,144,44,5568512177,56,Center,5568512179,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785929175,877,41,2,88,54,cf5r1qpotp6n5i3vdchsp2en1,0,2.7,51.6,2025-03-09T04:53:49.996Z,2025-03-09T05:07:10Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5568533121,233,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785929173,654,43,2,88,55,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-03-09T04:53:50.876Z,2025-03-09T04:53:53Z,2j9i9ersvndkywcgqx9pzc9ka,E. Johnson,,,5568512029,56,Left,5568512031,346,0,5568512075,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785929231,658,5,2,88,56,b5l2e3csycjb8twvq9ek0j5gq,1,85.8,-1.8,2025-03-09T04:53:51.501Z,2025-03-09T05:20:15Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5568512305,56,Right,5568538871,233,878,5568539367,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785929177,878,5,2,88,56,cf5r1qpotp6n5i3vdchsp2en1,0,14.2,101.8,2025-03-09T04:53:51.501Z,2025-03-09T05:11:06Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5568512217,56,Back,5568538877,233,658,5568539353,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785929265,659,1,2,89,15,b5l2e3csycjb8twvq9ek0j5gq,1,86.9,0.0,2025-03-09T04:54:10.491Z,2025-03-09T05:11:46Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5568512453,56,Center,5568512455,140,86.7,5568512457,141,30.0,5568512459,212,20.9,5568512461,213,1.58,5568512579,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785934821,710,61,2,89,16,b5l2e3csycjb8twvq9ek0j5gq,0,87.7,37.9,2025-03-09T04:54:11.340Z,2025-03-09T05:11:44Z,ei30dsbb51ri88sr7aku2t13p,G. Margvelashvili,,,5568540415,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785929283,879,12,2,89,16,cf5r1qpotp6n5i3vdchsp2en1,1,17.4,63.9,2025-03-09T04:54:11.811Z,2025-03-09T04:54:15Z,bqmln8wgwt0uazirmw682kt4a,R. Molina,,,5568512557,140,53.0,5568512555,56,Center,5568512563,213,6.03,5568512561,212,38.6,5568512559,141,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785929349,661,59,2,89,21,b5l2e3csycjb8twvq9ek0j5gq,1,37.3,84.4,2025-03-09T04:54:17.035Z,2025-03-09T05:11:47Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,,5568512885,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785929289,660,1,2,89,22,b5l2e3csycjb8twvq9ek0j5gq,0,33.2,72.0,2025-03-09T04:54:18.148Z,2025-03-09T04:54:18Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,,5568512605,213,0.12,5568512607,1,,5568512603,212,47.4,5568512597,56,Left,5568512601,141,80.3,5568512595,157,,5568512599,140,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785929313,880,1,2,89,24,cf5r1qpotp6n5i3vdchsp2en1,1,17.8,19.1,2025-03-09T04:54:19.884Z,2025-03-09T04:54:21Z,26uulzcbbpgdrvnf5msmqidck,G. Doody,,,5568512729,1,,5568512717,157,,5568512721,140,36.8,5568512719,56,Back,5568512723,141,11.7,5568512727,213,6.04,5568512725,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785929347,882,1,2,89,29,cf5r1qpotp6n5i3vdchsp2en1,1,52.2,28.5,2025-03-09T04:54:24.436Z,2025-03-09T04:54:25Z,1ua1e9ceddhcmq80ywq2ihd6,T. Trager,,,5568512879,212,17.6,5568512881,213,1.22,5568512875,140,57.9,5568512877,141,52.8,5568512873,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785929389,883,1,2,89,30,cf5r1qpotp6n5i3vdchsp2en1,1,61.4,50.9,2025-03-09T04:54:25.812Z,2025-03-09T04:54:33Z,bqmln8wgwt0uazirmw682kt4a,R. Molina,,,5568513063,213,0.57,5568513059,141,66.6,5568513061,212,19.7,5568513057,140,77.2,5568513055,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785929423,884,1,2,89,37,cf5r1qpotp6n5i3vdchsp2en1,1,90.7,64.5,2025-03-09T04:54:33.049Z,2025-03-09T04:54:48Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,1.0,,5568513209,213,4.29,5568513201,56,Center,5568513443,154,,5568513203,140,88.1,5568513441,210,13,5568513205,141,55.5,5568513207,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785929437,885,13,2,89,45,cf5r1qpotp6n5i3vdchsp2en1,1,91.4,55.1,2025-03-09T04:54:40.668Z,2025-03-09T05:21:25Z,7qt4r82kyz05r8kd8cmdh1xqs,O. Sylla,,,5568513267,22,,5568513459,29,,5568513461,154,,5568513329,20,,5568513457,81,,5568513269,17,,5568513471,230,98.8,5568513463,55,884,5568513469,103,41.7,5568513271,56,Center,5568513475,231,50.9,5568513467,102,38.2,,,,,,,,,,,,,,,,,,,,,
2785929459,662,5,2,89,45,b5l2e3csycjb8twvq9ek0j5gq,1,-1.2,60.8,2025-03-09T04:54:40.772Z,2025-03-09T05:20:15Z,3apux7dih2628a7b7q0dt6bu2,A. Mohamed,,,5568513395,346,,5568513393,56,Back,5568513415,233,886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785929447,886,5,2,89,45,cf5r1qpotp6n5i3vdchsp2en1,0,101.2,39.2,2025-03-09T04:54:40.772Z,2025-03-09T05:20:16Z,7qt4r82kyz05r8kd8cmdh1xqs,O. Sylla,,,5568513423,233,662,5568513313,346,,5568513311,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785929517,663,1,2,89,50,b5l2e3csycjb8twvq9ek0j5gq,1,4.6,58.5,2025-03-09T04:54:46.308Z,2025-03-09T04:54:56Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,,5568513671,213,0.90,5568513665,140,19.4,5568513667,141,87.5,5568513663,56,Back,5568513669,212,25.1,5568513675,237,,5568513661,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785931691,925,70,2,89,59,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-03-09T04:54:54.340Z,2025-03-09T05:01:12Z,,,,,5568524263,277,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785929521,664,1,2,90,0,b5l2e3csycjb8twvq9ek0j5gq,0,24.5,82.3,2025-03-09T04:54:55.979Z,2025-03-09T04:55:14Z,ei30dsbb51ri88sr7aku2t13p,G. Margvelashvili,,,5568513703,213,6.24,5568513697,140,56.9,5568513695,56,Left,5568513693,155,,5568513701,212,34.1,5568513731,1,,5568513699,141,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785929555,887,1,2,90,3,cf5r1qpotp6n5i3vdchsp2en1,1,30.9,23.0,2025-03-09T04:54:58.540Z,2025-03-09T04:55:02Z,26uulzcbbpgdrvnf5msmqidck,G. Doody,,,5568513851,141,34.8,5568513847,56,Back,5568513845,3,,5568513859,213,0.55,5568513855,212,15.4,5568513849,140,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785929577,889,1,2,90,6,cf5r1qpotp6n5i3vdchsp2en1,1,49.6,46.3,2025-03-09T04:55:02.268Z,2025-03-09T04:55:06Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5568513949,56,Center,5568513957,213,6.12,5568513955,212,21.8,5568513953,141,41.0,5568513947,155,,5568513951,140,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785929581,665,45,2,90,10,b5l2e3csycjb8twvq9ek0j5gq,0,30.2,66.4,2025-03-09T04:55:06.221Z,2025-03-09T05:18:18Z,ei30dsbb51ri88sr7aku2t13p,G. Margvelashvili,,,5568513969,56,Back,5568513971,285,,5568514021,233,890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785929585,890,3,2,90,10,cf5r1qpotp6n5i3vdchsp2en1,1,69.8,33.6,2025-03-09T04:55:06.221Z,2025-03-09T05:18:18Z,7qt4r82kyz05r8kd8cmdh1xqs,O. Sylla,,,5568513995,233,665,5568513987,286,,5568513985,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785929609,891,1,2,90,11,cf5r1qpotp6n5i3vdchsp2en1,1,73.3,38.3,2025-03-09T04:55:07.204Z,2025-03-09T04:55:11Z,7qt4r82kyz05r8kd8cmdh1xqs,O. Sylla,,,5568514129,56,Center,5568514137,213,5.67,5568514135,212,18.4,5568514131,140,87.7,5568514133,141,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
