id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2823530701,570,4,2,70,52,6597wqy6gmpv3zjx7rp8cdj46,1,63.6,23.8,2025-06-21T01:06:03.414Z,2025-06-21T01:41:41Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5776129165,295,,5776129041,286,,5776129035,56,Center,5776129033,13,,5776129055,233,604,5776129037,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530703,604,4,2,70,52,83cpn99fh7ulkwe8nezy8a3mx,0,36.4,76.2,2025-06-21T01:06:03.415Z,2025-06-21T01:41:41Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5776129049,56,Back,5776129083,233,570,5776129051,152,,5776129047,295,,5776129053,285,,5776129045,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530821,571,1,2,71,35,6597wqy6gmpv3zjx7rp8cdj46,0,63.7,22.1,2025-06-21T01:06:46.433Z,2025-06-21T01:06:48Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5776129789,56,Center,5776129799,1,,5776129791,140,91.3,5776129797,213,0.71,5776129787,152,,5776129795,212,38.1,5776129793,141,58.4,5776129783,5,,5776129785,155,,,,,,,,,,,,,,,,,,,,,,,,,
2823530845,606,12,2,71,42,83cpn99fh7ulkwe8nezy8a3mx,1,9.0,41.8,2025-06-21T01:06:52.568Z,2025-06-21T01:06:55Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5776129915,213,4.82,5776129913,212,29.3,5776129907,56,Back,5776129935,167,,5776129959,15,,5776129911,141,0.0,5776129909,140,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530945,572,5,2,71,43,6597wqy6gmpv3zjx7rp8cdj46,1,87.8,101.2,2025-06-21T01:06:53.700Z,2025-06-21T01:41:30Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5776130513,347,,5776130511,56,Left,5776130515,233,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530847,607,5,2,71,43,83cpn99fh7ulkwe8nezy8a3mx,0,12.2,-1.2,2025-06-21T01:06:53.700Z,2025-06-21T01:28:50Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5776129923,347,,5776130529,233,572,5776129921,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530959,573,1,2,72,12,6597wqy6gmpv3zjx7rp8cdj46,0,89.2,100.0,2025-06-21T01:07:23.139Z,2025-06-21T01:07:25Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5776130575,140,90.6,5776130573,56,Center,5776130581,213,4.76,5776130577,141,60.6,5776130583,1,,5776130571,107,,5776130579,212,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530971,608,12,2,72,15,83cpn99fh7ulkwe8nezy8a3mx,1,10.4,28.3,2025-06-21T01:07:26.422Z,2025-06-21T01:07:27Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5776130625,56,Back,5776130643,15,,5776130627,140,18.8,5776130629,141,29.2,5776130631,212,8.8,5776130633,213,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530981,609,44,2,72,16,83cpn99fh7ulkwe8nezy8a3mx,1,31.2,52.6,2025-06-21T01:07:27.298Z,2025-06-21T01:08:03Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5776130693,56,Back,5776130695,285,,5776130711,233,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530973,574,44,2,72,16,6597wqy6gmpv3zjx7rp8cdj46,0,68.8,47.4,2025-06-21T01:07:27.299Z,2025-06-21T01:08:02Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5776130641,286,,5776130639,56,Center,5776130721,233,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530985,610,61,2,72,16,83cpn99fh7ulkwe8nezy8a3mx,0,21.0,29.0,2025-06-21T01:07:27.366Z,2025-06-21T01:28:59Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5776130707,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530975,575,43,2,72,18,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-06-21T01:07:29.045Z,2025-06-21T01:08:04Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5776131369,144,44,5776130663,286,0,5776130661,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823530997,576,1,2,72,21,6597wqy6gmpv3zjx7rp8cdj46,1,62.6,56.1,2025-06-21T01:07:32.092Z,2025-06-21T01:07:38Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5776130787,212,28.1,5776130789,213,2.68,5776130781,56,Back,5776130783,140,38.6,5776130785,141,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823531019,577,1,2,72,27,6597wqy6gmpv3zjx7rp8cdj46,1,38.6,64.6,2025-06-21T01:07:38.196Z,2025-06-21T01:07:43Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5776130889,212,19.3,5776130891,213,4.40,5776130887,141,37.6,5776130885,140,32.9,5776130883,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823531027,578,1,2,72,33,6597wqy6gmpv3zjx7rp8cdj46,0,33.4,31.9,2025-06-21T01:07:43.787Z,2025-06-21T01:07:45Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5776130927,141,34.2,5776130931,213,0.03,5776130925,140,76.0,5776130923,56,Center,5776130929,212,44.8,5776130933,1,,5776130921,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823531051,611,4,2,72,39,83cpn99fh7ulkwe8nezy8a3mx,1,76.1,25.8,2025-06-21T01:07:50.239Z,2025-06-21T01:29:04Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5776131117,233,579,5776131093,56,Center,5776131095,152,,5776131089,13,,5776161465,286,,5776131091,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823531063,579,4,2,72,39,6597wqy6gmpv3zjx7rp8cdj46,0,23.9,74.2,2025-06-21T01:07:50.240Z,2025-06-21T01:29:04Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5776131111,152,,5776131161,233,611,5776131109,56,Back,5776161443,285,,5776131107,13,,5776161441,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823531223,580,18,2,73,23,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-06-21T01:08:34.125Z,2025-06-21T01:08:35Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5776132069,42,,5776132073,59,8,5776132071,44,Midfielder,5776132093,55,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823531225,581,19,2,73,23,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-06-21T01:08:34.126Z,2025-06-21T01:59:29Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,,5776132085,55,580,5776132083,44,Midfielder,5776198703,293,3,5776132079,145,10,5776132075,42,,5776132081,59,16,5776198701,292,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823531243,582,18,2,73,30,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-06-21T01:08:41.300Z,2025-06-21T01:08:42Z,blkq1t8y0wnos6jxb0uwowwk5,P. Burner,,,5776132213,55,583,5776132197,59,11,5776132193,42,,5776132195,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823531245,583,19,2,73,30,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-06-21T01:08:41.301Z,2025-06-21T01:59:25Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5776132209,55,582,5776132199,42,,5776132207,44,Defender,5776198633,292,3,5776198635,293,1,5776132203,145,3,5776132205,59,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823531309,612,1,2,73,44,83cpn99fh7ulkwe8nezy8a3mx,1,38.7,73.4,2025-06-21T01:08:54.661Z,2025-06-21T01:09:00Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5776132519,140,42.1,5776132525,213,4.85,5776132523,212,26.6,5776132521,141,34.6,5776132517,56,Back,5776132513,5,,5776132515,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823531321,613,1,2,73,49,83cpn99fh7ulkwe8nezy8a3mx,0,56.0,28.6,2025-06-21T01:09:00.311Z,2025-06-21T01:09:04Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5776132627,213,0.83,5776132629,1,,5776132625,212,46.8,5776132621,140,86.0,5776132623,141,79.5,5776132617,155,,5776132619,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823531331,584,12,2,73,54,6597wqy6gmpv3zjx7rp8cdj46,1,17.1,25.0,2025-06-21T01:09:04.516Z,2025-06-21T01:09:06Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5776132695,15,,5776132673,212,11.6,5776132671,141,22.5,5776132675,213,6.14,5776132667,56,Back,5776132669,140,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823531341,614,44,2,73,56,83cpn99fh7ulkwe8nezy8a3mx,1,73.5,69.6,2025-06-21T01:09:06.722Z,2025-06-21T01:44:57Z,2g5s1bd38e3v7j8h11xq3uo6h,J. Morris,,,5776132723,233,585,5776132721,286,,5776132719,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823531339,585,44,2,73,56,6597wqy6gmpv3zjx7rp8cdj46,0,26.5,30.4,2025-06-21T01:09:06.723Z,2025-06-21T01:44:57Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5776132717,285,,5776132727,233,614,5776132715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823531359,615,1,2,73,57,83cpn99fh7ulkwe8nezy8a3mx,1,74.2,64.8,2025-06-21T01:09:07.630Z,2025-06-21T01:09:12Z,2g5s1bd38e3v7j8h11xq3uo6h,J. Morris,,,5776132791,213,0.24,5776132781,3,,5776132789,212,24.5,5776132783,56,Center,5776132785,140,96.8,5776132787,141,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823531357,586,4,2,74,1,6597wqy6gmpv3zjx7rp8cdj46,1,3.2,26.1,2025-06-21T01:09:11.980Z,2025-06-21T01:41:42Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5776132799,152,,5776132795,13,,5776132803,285,,5776133129,295,,5776132797,56,Back,5776132843,233,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823531363,616,4,2,74,1,83cpn99fh7ulkwe8nezy8a3mx,0,96.8,73.9,2025-06-21T01:09:11.981Z,2025-06-21T01:41:42Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5776132851,233,586,5776132841,286,,5776132839,152,,5776132833,13,,5776132835,295,,5776132837,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823531609,617,17,2,74,32,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-06-21T01:09:42.842Z,2025-06-21T01:58:41Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5776134125,31,,5776135125,189,,5776134127,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823531653,618,18,2,75,10,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-06-21T01:10:20.834Z,2025-06-21T01:11:43Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5776134189,42,,5776134191,44,Forward,5776134193,59,7,5776134223,55,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823531655,619,19,2,75,10,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-06-21T01:10:20.835Z,2025-06-21T01:11:43Z,bteydgv4om5ylyoznx9vesogl,N. McCabe,,,5776134201,59,11,5776134203,292,9,5776134205,293,1,5776134195,42,,5776134199,145,11,5776134207,44,Forward,5776134209,55,618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823531687,587,1,2,75,40,6597wqy6gmpv3zjx7rp8cdj46,0,5.0,25.3,2025-06-21T01:10:51.434Z,2025-06-21T01:10:55Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5776134389,213,6.13,5776134377,157,,5776134391,1,,5776134375,5,,5776134381,56,Right,5776134379,152,,5776134387,212,56.6,5776134385,141,12.3,5776134383,140,58.2,,,,,,,,,,,,,,,,,,,,,,,,
2823531711,588,4,2,75,46,6597wqy6gmpv3zjx7rp8cdj46,1,56.2,24.8,2025-06-21T01:10:56.881Z,2025-06-21T01:11:10Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5776134515,13,,5776134519,152,,5776134555,233,620,5776134523,286,,5776134517,56,Center,5776134669,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823531693,620,4,2,75,46,83cpn99fh7ulkwe8nezy8a3mx,0,43.8,75.2,2025-06-21T01:10:56.882Z,2025-06-21T01:11:06Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5776134459,13,,5776134461,294,,5776134561,233,588,5776134465,152,,5776134463,56,Back,5776134467,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823531837,589,1,2,76,13,6597wqy6gmpv3zjx7rp8cdj46,1,57.5,28.3,2025-06-21T01:11:23.490Z,2025-06-21T01:11:26Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5776135233,1,,5776135229,212,33.6,5776135221,152,,5776135217,5,,5776135231,213,0.00,5776135227,141,28.5,5776135219,155,,5776135223,56,Center,5776135225,140,89.5,,,,,,,,,,,,,,,,,,,,,,,,
2823531843,590,1,2,76,16,6597wqy6gmpv3zjx7rp8cdj46,0,89.5,28.5,2025-06-21T01:11:26.770Z,2025-06-21T01:11:27Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,,5776135271,213,3.56,5776135265,140,83.1,5776135263,56,Center,5776135269,212,7.4,5776135267,141,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823531859,621,1,2,76,18,83cpn99fh7ulkwe8nezy8a3mx,0,24.5,73.2,2025-06-21T01:11:28.626Z,2025-06-21T01:11:30Z,2g5s1bd38e3v7j8h11xq3uo6h,J. Morris,,,5776135365,56,Back,5776135371,212,8.2,5776135373,213,2.06,5776135367,140,20.8,5776135369,141,83.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823531869,591,1,2,76,19,6597wqy6gmpv3zjx7rp8cdj46,1,80.0,11.9,2025-06-21T01:11:30.009Z,2025-06-21T01:11:32Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5776135467,213,5.31,5776135465,212,4.5,5776135463,141,6.5,5776135459,56,Right,5776135461,140,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823531873,592,1,2,76,22,6597wqy6gmpv3zjx7rp8cdj46,1,82.4,6.5,2025-06-21T01:11:32.475Z,2025-06-21T01:11:33Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,,5776135487,141,9.4,5776135485,140,68.1,5776135483,56,Right,5776135489,212,15.1,5776135491,213,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823531883,593,1,2,76,22,6597wqy6gmpv3zjx7rp8cdj46,1,68.1,9.4,2025-06-21T01:11:33.185Z,2025-06-21T01:11:34Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5776135537,141,25.5,5776135533,56,Center,5776135535,140,67.1,5776135541,213,1.67,5776135539,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823531887,594,1,2,76,23,6597wqy6gmpv3zjx7rp8cdj46,0,67.1,25.5,2025-06-21T01:11:33.825Z,2025-06-21T01:11:34Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5776135565,213,0.26,5776135563,212,5.8,5776135559,140,72.4,5776135561,141,27.7,5776135557,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823531911,623,1,2,76,25,83cpn99fh7ulkwe8nezy8a3mx,0,28.9,79.2,2025-06-21T01:11:36.212Z,2025-06-21T01:11:40Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5776135705,213,0.29,5776135703,212,51.3,5776135707,1,,5776135699,140,75.7,5776135695,155,,5776135701,141,100.0,5776135697,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823531987,595,5,2,76,30,6597wqy6gmpv3zjx7rp8cdj46,1,25.4,-1.5,2025-06-21T01:11:40.546Z,2025-06-21T01:41:30Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5776136155,233,624,5776136151,56,Back,5776136153,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823531913,624,5,2,76,30,83cpn99fh7ulkwe8nezy8a3mx,0,74.6,101.5,2025-06-21T01:11:40.546Z,2025-06-21T01:41:30Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5776136181,233,595,5776135709,56,Left,5776135711,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823531993,596,1,2,76,49,6597wqy6gmpv3zjx7rp8cdj46,0,30.9,0.0,2025-06-21T01:11:59.913Z,2025-06-21T01:12:03Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5776136209,141,20.7,5776136211,212,38.7,5776136203,107,,5776136205,56,Right,5776136207,140,64.9,5776136215,1,,5776136213,213,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823531999,625,44,2,76,51,83cpn99fh7ulkwe8nezy8a3mx,1,38.6,78.5,2025-06-21T01:12:02.272Z,2025-06-21T01:44:57Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5776136239,285,,5776136245,233,597,5776136237,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823531997,597,44,2,76,51,6597wqy6gmpv3zjx7rp8cdj46,0,61.4,21.5,2025-06-21T01:12:02.273Z,2025-06-21T01:44:58Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,,5776136235,286,,5776136273,233,625,5776136233,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823532001,626,8,2,76,52,83cpn99fh7ulkwe8nezy8a3mx,1,44.6,77.0,2025-06-21T01:12:02.803Z,2025-06-21T01:30:00Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5776136243,15,,5776136241,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823532003,598,1,2,76,53,6597wqy6gmpv3zjx7rp8cdj46,0,37.2,24.9,2025-06-21T01:12:03.653Z,2025-06-21T01:12:04Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5776136253,140,54.2,5776136251,56,Center,5776136255,141,24.9,5776136249,3,,5776136259,213,0.00,5776136257,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823532007,627,1,2,76,55,83cpn99fh7ulkwe8nezy8a3mx,0,45.5,75.8,2025-06-21T01:12:05.677Z,2025-06-21T01:12:06Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5776136287,212,20.7,5776136279,3,,5776136283,140,64.4,5776136285,141,84.6,5776136289,213,0.29,5776136281,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823532019,599,1,2,76,55,6597wqy6gmpv3zjx7rp8cdj46,0,35.8,13.2,2025-06-21T01:12:06.137Z,2025-06-21T01:12:10Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5776136377,140,87.9,5776136375,56,Center,5776136373,157,,5776136381,212,62.2,5776136379,141,56.7,5776136385,1,,5776136383,213,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823532055,629,1,2,77,8,83cpn99fh7ulkwe8nezy8a3mx,1,13.7,49.7,2025-06-21T01:12:19.363Z,2025-06-21T01:12:21Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5776136587,140,20.9,5776136593,213,5.29,5776136585,56,Back,5776136583,123,,5776136589,141,32.6,5776136591,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823532059,630,1,2,77,10,83cpn99fh7ulkwe8nezy8a3mx,1,20.9,32.6,2025-06-21T01:12:21.370Z,2025-06-21T01:12:22Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5776136617,212,9.8,5776136615,141,22.3,5776136613,140,27.4,5776136619,213,5.48,5776136611,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823532079,631,1,2,77,12,83cpn99fh7ulkwe8nezy8a3mx,1,29.8,22.0,2025-06-21T01:12:22.746Z,2025-06-21T01:12:29Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5776136769,56,Back,5776136777,213,1.99,5776136773,141,34.1,5776136771,140,26.3,5776136775,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823532123,632,1,2,77,18,83cpn99fh7ulkwe8nezy8a3mx,1,31.9,47.9,2025-06-21T01:12:29.434Z,2025-06-21T01:12:38Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5776136989,56,Back,5776136997,213,4.77,5776136993,141,29.6,5776136991,140,32.6,5776136995,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823532141,633,1,2,77,27,83cpn99fh7ulkwe8nezy8a3mx,1,55.4,22.3,2025-06-21T01:12:38.097Z,2025-06-21T01:12:42Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5776137097,213,5.74,5776137089,56,Right,5776137095,212,17.3,5776137091,140,69.5,5776137093,141,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823532165,634,1,2,77,31,83cpn99fh7ulkwe8nezy8a3mx,1,72.4,10.9,2025-06-21T01:12:42.137Z,2025-06-21T01:12:51Z,aj5x0l6jpxl7s8pfmhgc4060a,S. Gleadle,,,5776137223,140,82.3,5776137221,56,Right,5776137225,141,4.7,5776137229,213,5.90,5776137227,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823532155,600,83,2,77,38,6597wqy6gmpv3zjx7rp8cdj46,0,6.6,91.1,2025-06-21T01:12:48.784Z,2025-06-21T01:12:52Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5776137251,399,cla0i94uyddjw7jzqoyfsplre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823532167,635,50,2,77,40,83cpn99fh7ulkwe8nezy8a3mx,1,94.2,2.4,2025-06-21T01:12:51.307Z,2025-06-21T01:12:56Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5776137309,233,601,5776137243,56,Right,5776137245,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823532175,601,7,2,77,40,6597wqy6gmpv3zjx7rp8cdj46,1,5.8,97.6,2025-06-21T01:12:51.308Z,2025-06-21T01:12:55Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5776137281,167,,5776137283,56,Back,5776137285,285,,5776137295,233,635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823532191,602,5,2,77,42,6597wqy6gmpv3zjx7rp8cdj46,0,8.6,101.3,2025-06-21T01:12:52.522Z,2025-06-21T01:41:31Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5776137631,233,636,5776137365,56,Back,5776137367,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823532239,636,5,2,77,42,83cpn99fh7ulkwe8nezy8a3mx,1,91.4,-1.3,2025-06-21T01:12:52.522Z,2025-06-21T01:41:31Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5776137627,233,602,5776137621,347,,5776137619,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823532247,637,1,2,77,58,83cpn99fh7ulkwe8nezy8a3mx,0,92.5,0.0,2025-06-21T01:13:09.313Z,2025-06-21T01:13:13Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5776137677,141,24.4,5776137681,213,1.58,5776137673,56,Center,5776137675,140,92.3,5776137679,212,17.7,5776137671,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823532249,603,44,2,78,1,6597wqy6gmpv3zjx7rp8cdj46,1,1.7,62.8,2025-06-21T01:13:12.129Z,2025-06-21T01:13:25Z,6a6bagymcckyt43w6b31irsvd,T. Hodge,,,5776137685,56,Back,5776137687,285,,5776137729,233,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823532251,638,44,2,78,1,83cpn99fh7ulkwe8nezy8a3mx,0,98.3,37.2,2025-06-21T01:13:12.130Z,2025-06-21T01:13:26Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5776137689,56,Center,5776137691,286,,5776137737,233,603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823532255,604,12,2,78,2,6597wqy6gmpv3zjx7rp8cdj46,1,1.3,62.8,2025-06-21T01:13:12.473Z,2025-06-21T01:13:21Z,6a6bagymcckyt43w6b31irsvd,T. Hodge,,,5776137809,167,,5776137699,140,0.0,5776137703,212,5.6,5776137705,213,2.00,5776137727,15,,5776137697,56,Back,5776137701,141,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823532269,605,6,2,78,5,6597wqy6gmpv3zjx7rp8cdj46,0,0.0,83.2,2025-06-21T01:13:15.507Z,2025-06-21T01:13:20Z,6a6bagymcckyt43w6b31irsvd,T. Hodge,,,5776137813,56,Back,5776137815,73,,5776137871,233,639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
