id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/9/value,qualifier/11/value,qualifier/16/value
2807156687,437,3,2,52,10,3cbke8cbou2ms925872vk6dwx,0,77.2,65.0,2025-04-27T14:10:06.686Z,2025-04-27T14:53:34Z,4a8qjfagq2xr6wqsv875jth0q,V. Hänninen,,,5685114145,233,548,5685113931,56,Center,5685113933,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807156699,548,7,2,52,10,1c7dv8ays675v9kp6a04sd8pq,1,22.8,35.0,2025-04-27T14:10:06.687Z,2025-04-27T14:53:33Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5685114105,233,437,5685113985,285,,5685113983,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807156713,549,61,2,52,11,1c7dv8ays675v9kp6a04sd8pq,0,26.3,31.8,2025-04-27T14:10:07.685Z,2025-04-27T14:19:55Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5685114027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807172407,515,50,2,52,13,3cbke8cbou2ms925872vk6dwx,1,69.4,49.6,2025-04-27T14:10:09.194Z,2025-04-27T14:53:34Z,4a8qjfagq2xr6wqsv875jth0q,V. Hänninen,,,5685204755,56,Center,5685206137,233,631,5685204761,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807172345,631,7,2,52,13,1c7dv8ays675v9kp6a04sd8pq,0,30.6,50.4,2025-04-27T14:10:09.195Z,2025-04-27T14:53:34Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5685206081,233,515,5685206035,285,,5685206033,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807156831,438,1,2,52,13,3cbke8cbou2ms925872vk6dwx,1,75.1,52.1,2025-04-27T14:10:09.966Z,2025-04-27T14:10:12Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5685114667,213,4.57,5685114661,140,72.9,5685114663,141,28.2,5685114657,56,Center,5685114665,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807156895,439,1,2,52,15,3cbke8cbou2ms925872vk6dwx,1,72.9,28.2,2025-04-27T14:10:12.045Z,2025-04-27T14:10:14Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5685114989,140,66.3,5685114987,56,Center,5685114995,213,2.57,5685114991,141,34.8,5685114993,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807156929,440,1,2,52,18,3cbke8cbou2ms925872vk6dwx,1,66.3,34.8,2025-04-27T14:10:14.733Z,2025-04-27T14:10:16Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5685115203,212,25.0,5685115189,56,Back,5685115207,213,2.74,5685115199,141,49.1,5685115195,140,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807156993,441,1,2,52,20,3cbke8cbou2ms925872vk6dwx,1,44.3,49.3,2025-04-27T14:10:16.142Z,2025-04-27T14:10:18Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5685115521,56,Back,5685115523,140,38.5,5685115527,212,15.3,5685115529,213,1.98,5685115525,141,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807157313,442,1,2,52,22,3cbke8cbou2ms925872vk6dwx,1,41.0,71.7,2025-04-27T14:10:18.798Z,2025-04-27T14:10:33Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5685117251,140,66.8,5685117253,141,5.8,5685117257,213,5.26,5685117259,1,,5685117249,56,Right,5685117247,196,,5685117255,212,52.4,5685117245,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807157367,443,1,2,52,37,3cbke8cbou2ms925872vk6dwx,1,74.1,20.4,2025-04-27T14:10:33.182Z,2025-04-27T14:10:35Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5685117555,56,Center,5685117559,141,52.1,5685117557,140,66.1,5685117561,212,23.1,5685117565,213,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807157437,444,1,2,52,39,3cbke8cbou2ms925872vk6dwx,1,58.1,56.9,2025-04-27T14:10:35.743Z,2025-04-27T14:10:39Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,,5685117973,141,92.3,5685117977,212,25.3,5685117981,213,1.26,5685117963,56,Left,5685117969,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807157491,445,1,2,52,42,3cbke8cbou2ms925872vk6dwx,1,71.2,95.9,2025-04-27T14:10:38.670Z,2025-04-27T14:10:40Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5685118219,140,78.9,5685118217,56,Left,5685118227,213,0.08,5685118221,141,96.8,5685118223,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807157599,446,1,2,52,44,3cbke8cbou2ms925872vk6dwx,1,80.1,96.3,2025-04-27T14:10:40.398Z,2025-04-27T14:10:44Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5685118729,141,51.8,5685118725,56,Center,5685118727,140,80.6,5685118731,212,30.3,5685118733,213,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807157643,447,1,2,52,47,3cbke8cbou2ms925872vk6dwx,1,80.6,51.8,2025-04-27T14:10:43.902Z,2025-04-27T14:10:52Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,1.0,,5685118945,213,4.91,5685118939,140,82.2,5685118937,56,Center,5685119847,210,15,5685118941,141,39.2,5685118943,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807157651,448,15,2,52,49,3cbke8cbou2ms925872vk6dwx,1,82.2,41.7,2025-04-27T14:10:45.678Z,2025-04-28T08:51:19Z,4a8qjfagq2xr6wqsv875jth0q,V. Hänninen,,,5685119925,147,48.6,5685118993,56,Center,5685119917,103,12.7,5685119913,102,51.2,5685119995,233,550,5688243905,20,,5688243843,18,,5685118989,22,,5685119923,146,5685119903,29,5685119901,78,5685119907,55,,,,,,,,,,,,,,,,97.6,,,,,447,
2807157663,550,10,2,52,49,1c7dv8ays675v9kp6a04sd8pq,1,2.9,48.2,2025-04-27T14:10:45.778Z,2025-04-27T14:10:53Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5685119699,179,,5685120049,233,448,5685119697,177,,5685119083,182,,5685119085,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807158143,552,1,2,53,8,1c7dv8ays675v9kp6a04sd8pq,0,11.9,44.3,2025-04-27T14:11:04.983Z,2025-04-27T14:11:06Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5685121745,56,Back,5685121755,1,,5685121749,141,92.3,5685121747,140,37.3,5685121743,199,,5685121753,213,0.89,5685121751,212,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807158211,449,61,2,53,13,3cbke8cbou2ms925872vk6dwx,1,63.5,8.5,2025-04-27T14:11:09.375Z,2025-04-27T14:11:10Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,,5685122297,189,,5685122169,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807158269,450,5,2,53,14,3cbke8cbou2ms925872vk6dwx,0,69.7,-1.2,2025-04-27T14:11:10.485Z,2025-04-27T15:06:56Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,,5685122489,56,Right,5685122545,233,553,5685122491,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807158251,553,5,2,53,14,1c7dv8ays675v9kp6a04sd8pq,1,30.3,101.2,2025-04-27T14:11:10.485Z,2025-04-27T15:06:56Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5685122387,347,,5685122507,233,450,5685122383,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807158529,554,1,2,53,22,1c7dv8ays675v9kp6a04sd8pq,1,33.8,100.0,2025-04-27T14:11:18.196Z,2025-04-27T14:11:22Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,,5685123879,56,Left,5685123883,140,61.1,5685123889,212,30.0,5685123875,107,,5685123885,141,88.9,5685123899,1,,5685123893,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807158537,555,61,2,53,26,1c7dv8ays675v9kp6a04sd8pq,0,61.1,88.9,2025-04-27T14:11:22.310Z,2025-04-27T14:11:22Z,5t58neiqhud2d4h64owu8fwiy,A. Sadiku,,,5685123935,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807158563,451,5,2,53,26,3cbke8cbou2ms925872vk6dwx,1,43.4,-2.0,2025-04-27T14:11:22.997Z,2025-04-27T15:06:57Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5685124129,233,556,5685124089,347,,5685124087,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807158547,556,5,2,53,26,1c7dv8ays675v9kp6a04sd8pq,0,56.6,102.0,2025-04-27T14:11:22.997Z,2025-04-27T14:11:26Z,5t58neiqhud2d4h64owu8fwiy,A. Sadiku,,,5685123983,347,,5685123981,56,Left,5685124163,233,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807159017,452,1,2,53,39,3cbke8cbou2ms925872vk6dwx,1,46.4,0.0,2025-04-27T14:11:36.030Z,2025-04-27T14:11:38Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,,5685126475,107,,5685126485,213,0.26,5685126481,141,7.4,5685126483,212,25.0,5685126477,56,Right,5685126479,140,69.4,5685126487,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807159039,453,1,2,53,42,3cbke8cbou2ms925872vk6dwx,0,69.4,7.4,2025-04-27T14:11:38.687Z,2025-04-27T14:11:39Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5685126631,213,0.44,5685126625,140,76.9,5685126617,3,,5685126619,168,,5685126629,212,8.7,5685126627,141,12.9,5685126621,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807159051,557,8,2,53,43,1c7dv8ays675v9kp6a04sd8pq,1,28.7,75.0,2025-04-27T14:11:39.782Z,2025-04-27T14:11:39Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5685126661,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807159125,454,1,2,53,44,3cbke8cbou2ms925872vk6dwx,1,75.4,12.5,2025-04-27T14:11:40.654Z,2025-04-27T14:11:42Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5685127043,56,Center,5685127047,141,26.2,5685127049,212,9.7,5685127051,213,1.30,5685127045,140,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807159185,455,1,2,53,45,3cbke8cbou2ms925872vk6dwx,1,77.9,26.2,2025-04-27T14:11:41.982Z,2025-04-27T14:11:43Z,4a8qjfagq2xr6wqsv875jth0q,V. Hänninen,,,5685127343,140,69.8,5685127341,56,Center,5685127349,213,2.98,5685127345,141,28.2,5685127347,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807159267,456,1,2,53,47,3cbke8cbou2ms925872vk6dwx,1,69.8,28.2,2025-04-27T14:11:43.662Z,2025-04-27T14:11:46Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5685127765,213,1.39,5685127755,56,Center,5685127763,212,20.9,5685127757,140,73.4,5685127759,141,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807159313,457,1,2,53,50,3cbke8cbou2ms925872vk6dwx,0,75.3,61.8,2025-04-27T14:11:46.129Z,2025-04-27T14:11:47Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5685128045,141,41.8,5685128047,212,19.4,5685128049,213,5.51,5685128043,140,88.5,5685128041,56,Center,5685128039,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807159335,558,12,2,53,52,1c7dv8ays675v9kp6a04sd8pq,1,11.7,54.3,2025-04-27T14:11:48.198Z,2025-04-27T14:11:51Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5685128183,15,,5685128151,213,4.39,5685128149,212,27.8,5685128145,140,3.4,5685128147,141,15.5,5685128143,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807159603,560,1,2,53,59,1c7dv8ays675v9kp6a04sd8pq,0,7.5,11.3,2025-04-27T14:11:55.957Z,2025-04-27T14:11:57Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5685129483,213,0.55,5685129477,140,46.9,5685129481,212,48.7,5685129479,141,49.0,5685129473,155,,5685129475,56,Back,5685129485,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807159669,458,1,2,54,2,3cbke8cbou2ms925872vk6dwx,0,61.4,56.1,2025-04-27T14:11:58.351Z,2025-04-27T14:11:59Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5685129795,212,19.3,5685129787,56,Center,5685129789,140,78.7,5685129801,1,,5685129791,141,46.7,5685129799,213,5.94,5685129785,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807159749,561,1,2,54,3,1c7dv8ays675v9kp6a04sd8pq,1,24.5,43.6,2025-04-27T14:11:59.781Z,2025-04-27T14:12:02Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5685130295,140,35.1,5685130301,212,26.7,5685130303,213,1.14,5685130293,56,Back,5685130291,3,,5685130297,141,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807159809,562,1,2,54,6,1c7dv8ays675v9kp6a04sd8pq,1,33.7,79.7,2025-04-27T14:12:02.565Z,2025-04-27T14:12:33Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5685135421,156,,5685130653,141,82.9,5685130657,212,9.6,5685130659,213,2.91,5685130649,140,24.8,5685130647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
