id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2808766629,531,1,2,53,12,5qxgilg61hlwxzfpdn2nhcayd,0,30.5,40.7,2025-05-02T16:14:24.722Z,2025-05-02T16:22:56Z,49br3gmn71y8pd5wqkfkvrbah,Lucas Falcão,,,5694219697,212,0.8,5694219685,56,Back,5694219689,141,41.8,5694219703,213,1.71,5694219683,3,,5694219687,140,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766617,524,61,2,53,13,7efqk7uh63928il0yffxijnv7,1,80.5,61.5,2025-05-02T16:14:25.195Z,2025-05-02T16:22:49Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5694219659,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766659,525,1,2,53,17,7efqk7uh63928il0yffxijnv7,1,72.0,50.7,2025-05-02T16:14:29.029Z,2025-05-02T16:14:31Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5694219949,141,82.1,5694219951,212,23.1,5694219945,56,Left,5694219947,140,80.3,5694219953,213,1.18,5694219943,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766671,526,1,2,53,20,7efqk7uh63928il0yffxijnv7,0,84.5,92.9,2025-05-02T16:14:32.658Z,2025-05-02T16:14:35Z,ewhh39na34kvumaw7zfbh228l,G. Sotelo,,,5694220035,141,34.8,5694220031,56,Center,5694220041,1,,5694220039,213,5.12,5694220029,155,,5694220033,140,100.0,5694220027,2,,5694220037,212,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766713,527,5,2,53,23,7efqk7uh63928il0yffxijnv7,0,101.0,37.4,2025-05-02T16:14:34.937Z,2025-05-02T17:04:14Z,ewhh39na34kvumaw7zfbh228l,G. Sotelo,,,5694220241,56,Center,5694220243,346,,5694220287,233,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766673,532,5,2,53,23,5qxgilg61hlwxzfpdn2nhcayd,1,-1.0,62.6,2025-05-02T16:14:34.937Z,2025-05-02T17:04:14Z,49br3gmn71y8pd5wqkfkvrbah,Lucas Falcão,,,5694220045,346,,5694220245,233,527,5694220043,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766741,533,1,2,53,33,5qxgilg61hlwxzfpdn2nhcayd,1,1.7,53.4,2025-05-02T16:14:44.746Z,2025-05-02T16:14:46Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5694220373,56,Back,5694220377,141,35.2,5694220379,212,14.1,5694220381,213,5.22,5694220385,237,,5694220375,140,8.2,5694220371,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766747,534,1,2,53,34,5qxgilg61hlwxzfpdn2nhcayd,1,8.2,35.2,2025-05-02T16:14:46.315Z,2025-05-02T16:14:47Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,,5694220403,140,2.5,5694220407,212,13.9,5694220409,213,2.01,5694220405,141,53.7,5694220401,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766759,535,1,2,53,35,5qxgilg61hlwxzfpdn2nhcayd,1,3.6,54.0,2025-05-02T16:14:47.515Z,2025-05-02T16:14:49Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5694220479,212,15.8,5694220475,140,17.4,5694220477,141,44.6,5694220473,56,Back,5694220481,213,5.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766789,536,1,2,53,37,5qxgilg61hlwxzfpdn2nhcayd,1,15.6,49.0,2025-05-02T16:14:49.258Z,2025-05-02T16:14:52Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,,5694220623,212,22.2,5694220621,141,81.2,5694220619,140,12.2,5694220625,213,1.73,5694220617,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766803,537,1,2,53,40,5qxgilg61hlwxzfpdn2nhcayd,1,15.2,88.6,2025-05-02T16:14:52.571Z,2025-05-02T16:14:55Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5694220693,56,Back,5694220701,213,0.34,5694220697,141,97.7,5694220699,212,18.6,5694220695,140,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766805,538,1,2,53,43,5qxgilg61hlwxzfpdn2nhcayd,0,31.9,97.4,2025-05-02T16:14:55.050Z,2025-05-02T16:14:55Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5694220711,56,Back,5694220715,141,95.3,5694220719,212,10.4,5694220713,140,41.7,5694220723,213,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766823,529,1,2,53,44,7efqk7uh63928il0yffxijnv7,1,63.5,8.3,2025-05-02T16:14:56.714Z,2025-05-02T16:14:58Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,,5694220821,56,Right,5694220829,213,0.00,5694220825,141,8.3,5694220827,212,0.8,5694220823,140,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766831,530,1,2,53,46,7efqk7uh63928il0yffxijnv7,1,64.4,9.4,2025-05-02T16:14:58.473Z,2025-05-02T16:14:59Z,crqntc3sy05jsblgk90gymhn9,J. Remesaho,,,5694220845,141,14.6,5694220841,56,Right,5694220843,140,69.9,5694220847,212,6.8,5694220849,213,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766835,531,1,2,53,47,7efqk7uh63928il0yffxijnv7,1,69.9,14.6,2025-05-02T16:14:59.122Z,2025-05-02T16:23:55Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5694220881,156,,5694220871,140,64.6,5694220875,212,5.6,5694220869,56,Right,5694220877,213,3.25,5694220873,141,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766857,532,1,2,53,48,7efqk7uh63928il0yffxijnv7,1,66.1,24.9,2025-05-02T16:15:00.234Z,2025-05-02T16:15:04Z,crqntc3sy05jsblgk90gymhn9,J. Remesaho,,,5694221011,213,0.61,5694221005,140,70.0,5694221009,212,5.0,5694221003,56,Center,5694221007,141,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766855,539,83,2,53,52,5qxgilg61hlwxzfpdn2nhcayd,0,16.3,69.1,2025-05-02T16:15:04.044Z,2025-05-02T16:15:06Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5694221083,399,a3elaln9izarzlwqkwc4ynpey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766863,533,1,2,53,53,7efqk7uh63928il0yffxijnv7,1,75.6,37.1,2025-05-02T16:15:04.756Z,2025-05-02T16:15:05Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5694221049,213,2.16,5694221043,140,75.0,5694221047,212,1.1,5694221045,141,38.5,5694221041,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766867,534,1,2,53,53,7efqk7uh63928il0yffxijnv7,1,75.0,39.1,2025-05-02T16:15:05.602Z,2025-05-02T16:15:06Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5694221075,141,30.3,5694221079,213,5.03,5694221071,56,Center,5694221073,140,76.9,5694221077,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766883,535,1,2,53,55,7efqk7uh63928il0yffxijnv7,1,77.6,31.0,2025-05-02T16:15:06.977Z,2025-05-02T16:15:15Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,1.0,,5694221169,213,2.82,5694221163,140,75.3,5694221167,212,2.5,5694221165,141,32.2,5694221161,56,Center,5694221455,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766887,536,13,2,53,56,7efqk7uh63928il0yffxijnv7,1,70.1,30.7,2025-05-02T16:15:08.706Z,2025-05-02T18:52:20Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5694221499,230,98.6,5694221335,20,,5694221501,231,45.8,5694221495,102,53.8,5694221489,29,,5694221185,22,,5694221187,18,,5694221191,56,Center,5694240449,85,,5694221497,103,5694221605,215,5694221491,55,,,,,,52.8,,,,,,,,,535,,,,,,,
2808766903,537,5,2,53,58,7efqk7uh63928il0yffxijnv7,0,100.8,51.3,2025-05-02T16:15:09.787Z,2025-05-02T17:04:15Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5694221279,56,Center,5694221281,346,,5694221303,233,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766889,540,5,2,53,58,5qxgilg61hlwxzfpdn2nhcayd,1,-0.8,48.7,2025-05-02T16:15:09.787Z,2025-05-02T17:04:15Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5694221203,56,Back,5694221289,233,537,5694221205,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766967,541,1,2,54,6,5qxgilg61hlwxzfpdn2nhcayd,1,5.0,37.0,2025-05-02T16:15:18.138Z,2025-05-02T16:25:15Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5694221711,213,5.54,5694221705,140,13.8,5694221729,189,,5694221701,124,,5694221715,237,,5694221703,56,Back,5694221707,141,24.6,5694221709,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808766975,542,1,2,54,9,5qxgilg61hlwxzfpdn2nhcayd,1,13.4,26.0,2025-05-02T16:15:21.402Z,2025-05-02T16:25:18Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,,5694221787,140,21.2,5694221799,189,,5694221791,212,31.0,5694221793,213,1.30,5694221789,141,69.9,5694221785,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808767013,544,1,2,54,15,5qxgilg61hlwxzfpdn2nhcayd,0,21.6,86.6,2025-05-02T16:15:27.562Z,2025-05-02T16:26:27Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5694222109,212,9.7,5694222111,213,0.11,5694222105,140,30.8,5694243153,189,,5694222103,56,Back,5694222107,141,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808767005,543,43,2,54,20,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-05-02T16:15:32.045Z,2025-05-02T16:16:24Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5694222037,155,0,5694222051,1,0,5694222047,212,51.0,5694222043,140,21.5,5694222041,56,Back,5694222055,189,0,5694222049,213,1.78,5694223969,144,1,5694222039,196,0,5694222045,141,,,,,,,,,,85.7,,,,,,,,,,,,,,,,
2808767009,538,61,2,54,22,7efqk7uh63928il0yffxijnv7,1,60.8,13.1,2025-05-02T16:15:34.234Z,2025-05-02T16:15:34Z,crqntc3sy05jsblgk90gymhn9,J. Remesaho,,,5694222085,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808770685,658,1,2,54,23,5qxgilg61hlwxzfpdn2nhcayd,1,41.7,82.2,2025-05-02T16:15:34.941Z,2025-05-02T16:26:45Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5694244163,212,13.1,5694244159,140,33.0,5694244161,141,68.3,5694244165,213,3.94,5694244157,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808767065,545,1,2,54,25,5qxgilg61hlwxzfpdn2nhcayd,1,38.6,71.5,2025-05-02T16:15:37.356Z,2025-05-02T16:26:53Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5694222397,155,,5694222409,1,,5694222407,213,5.37,5694222399,56,Right,5694222403,141,15.8,5694222401,140,66.4,5694222405,212,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808767077,546,1,2,54,32,5qxgilg61hlwxzfpdn2nhcayd,1,76.1,24.7,2025-05-02T16:15:44.651Z,2025-05-02T16:15:46Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5694222477,140,89.7,5694222479,141,12.3,5694222483,213,5.75,5694222481,212,16.6,5694222475,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808767081,547,1,2,54,35,5qxgilg61hlwxzfpdn2nhcayd,0,90.3,12.9,2025-05-02T16:15:46.795Z,2025-05-02T16:15:48Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5694222515,140,91.6,5694222511,155,,5694222533,233,539,5694222537,286,,5694222519,212,3.9,5694222531,236,,5694222509,2,,5694222521,213,1.21,5694222513,56,Right,5694222517,141,,,,,,,,,,18.2,,,,,,,,,,,,,,,,
2808767083,539,12,2,54,35,7efqk7uh63928il0yffxijnv7,1,11.8,89.3,2025-05-02T16:15:46.895Z,2025-05-02T16:15:48Z,ewhh39na34kvumaw7zfbh228l,G. Sotelo,,,5694222529,56,Back,5694222539,233,547,5694222527,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808767085,540,5,2,54,36,7efqk7uh63928il0yffxijnv7,0,12.6,101.8,2025-05-02T16:15:48.443Z,2025-05-02T17:04:15Z,ewhh39na34kvumaw7zfbh228l,G. Sotelo,,,5694222543,56,Back,5694222593,233,548,5694222545,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808767089,548,5,2,54,36,5qxgilg61hlwxzfpdn2nhcayd,1,87.4,-1.8,2025-05-02T16:15:48.443Z,2025-05-02T16:15:50Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5694222559,56,Right,5694222567,233,540,5694222561,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808767161,549,1,2,54,41,5qxgilg61hlwxzfpdn2nhcayd,1,86.1,0.0,2025-05-02T16:15:53.547Z,2025-05-02T16:15:57Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5694222995,1,,5694222987,140,66.4,5694222983,107,,5694222991,212,22.3,5694222993,213,2.75,5694222985,56,Right,5694222989,141,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808767187,550,1,2,54,45,5qxgilg61hlwxzfpdn2nhcayd,1,59.3,16.8,2025-05-02T16:15:56.939Z,2025-05-02T16:15:59Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,,5694223105,56,Back,5694223111,212,20.8,5694223109,141,30.1,5694223113,213,2.69,5694223107,140,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808767205,551,1,2,54,47,5qxgilg61hlwxzfpdn2nhcayd,1,43.3,32.4,2025-05-02T16:15:58.955Z,2025-05-02T16:16:02Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,,5694223235,212,21.9,5694223227,140,50.4,5694223237,213,1.22,5694223233,141,62.7,5694223223,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808767227,552,1,2,54,50,5qxgilg61hlwxzfpdn2nhcayd,1,52.3,67.2,2025-05-02T16:16:02.394Z,2025-05-02T16:16:05Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5694223339,140,70.7,5694223343,212,27.9,5694223337,56,Left,5694223341,141,96.8,5694223345,213,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808767241,553,1,2,54,53,5qxgilg61hlwxzfpdn2nhcayd,1,71.1,96.9,2025-05-02T16:16:05.466Z,2025-05-02T16:16:15Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,1.0,,5694223421,213,5.20,5694223419,212,19.1,5694223417,141,72.1,5694223413,56,Center,5694223415,140,79.6,5694223759,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808767245,554,13,2,54,55,5qxgilg61hlwxzfpdn2nhcayd,1,80.3,70.9,2025-05-02T16:16:06.907Z,2025-05-02T16:16:15Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5694223765,55,553,5694223439,22,,5694223775,230,97.8,5694223769,102,46.6,5694223761,74,,5694223443,56,Center,5694223777,231,52.3,5694223773,215,,5694223771,103,75,5694223441,18,5694223577,20,5694223763,29,,,,,,,,,,,,,,,,,,,,,,
2808767257,541,5,2,54,56,7efqk7uh63928il0yffxijnv7,1,-0.8,55.2,2025-05-02T16:16:08.526Z,2025-05-02T17:04:15Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,,5694223509,346,,5694223507,56,Back,5694223541,233,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808767261,555,5,2,54,56,5qxgilg61hlwxzfpdn2nhcayd,0,100.8,44.8,2025-05-02T16:16:08.526Z,2025-05-02T17:04:16Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5694223523,56,Center,5694223525,346,,5694223587,233,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808767375,542,1,2,55,17,7efqk7uh63928il0yffxijnv7,1,1.2,60.0,2025-05-02T16:16:28.921Z,2025-05-02T16:16:29Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5694224199,237,,5694224185,124,,5694224193,212,6.9,5694224191,141,50.3,5694224195,213,4.99,5694224187,56,Back,5694224189,140,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808767389,543,1,2,55,18,7efqk7uh63928il0yffxijnv7,1,6.0,50.1,2025-05-02T16:16:29.802Z,2025-05-02T16:16:32Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5694224291,212,55.9,5694224295,213,0.32,5694224287,141,75.7,5694224277,157,,5694224299,1,,5694224285,140,56.6,5694224281,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808767397,544,44,2,55,20,7efqk7uh63928il0yffxijnv7,1,58.3,86.4,2025-05-02T16:16:32.313Z,2025-05-02T17:04:07Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5694224339,286,,5694224337,56,Left,5694224393,233,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808767407,556,44,2,55,20,5qxgilg61hlwxzfpdn2nhcayd,0,41.7,13.6,2025-05-02T16:16:32.314Z,2025-05-02T17:04:08Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,,5694224375,56,Back,5694224411,233,544,5694224377,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808767403,545,1,2,55,20,7efqk7uh63928il0yffxijnv7,0,56.3,81.0,2025-05-02T16:16:32.553Z,2025-05-02T16:17:27Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5694224347,3,,5694224353,140,58.8,5694224357,141,76.5,5694224359,212,4.0,5694224363,213,5.42,5694224351,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808767415,557,61,2,55,22,5qxgilg61hlwxzfpdn2nhcayd,1,40.9,10.0,2025-05-02T16:16:33.990Z,2025-05-02T16:16:34Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,,5694224407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808767431,559,1,2,55,23,5qxgilg61hlwxzfpdn2nhcayd,0,33.6,4.6,2025-05-02T16:16:35.706Z,2025-05-02T16:16:37Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5694224473,212,2.1,5694224469,140,35.1,5694224527,236,,5694224475,213,0.74,5694224533,286,,5694224471,141,6.7,5694224529,233,546,5694224467,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808767437,546,74,2,55,23,7efqk7uh63928il0yffxijnv7,1,62.8,95.0,2025-05-02T16:16:35.707Z,2025-05-02T17:02:45Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5694224509,56,Left,5694224511,285,,5694224539,233,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808767475,560,1,2,55,27,5qxgilg61hlwxzfpdn2nhcayd,1,15.7,5.2,2025-05-02T16:16:39.083Z,2025-05-02T16:16:40Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5694224697,212,15.4,5694224693,140,3.5,5694224691,56,Back,5694224699,213,2.56,5694224695,141,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808767499,561,1,2,55,28,5qxgilg61hlwxzfpdn2nhcayd,0,3.5,17.7,2025-05-02T16:16:40.653Z,2025-05-02T16:16:45Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5694224875,56,Back,5694224885,1,,5694224881,212,44.2,5694224883,213,6.10,5694224879,141,5.9,5694224877,140,44.9,5694224873,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808767511,547,1,2,55,33,7efqk7uh63928il0yffxijnv7,1,58.0,90.8,2025-05-02T16:16:45.464Z,2025-05-02T16:16:47Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5694224959,56,Center,5694224957,3,,5694224965,212,17.4,5694224961,140,64.6,5694224963,141,67.3,5694224967,213,5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808767523,548,2,2,55,35,7efqk7uh63928il0yffxijnv7,1,62.3,71.6,2025-05-02T16:16:47.328Z,2025-05-02T18:52:43Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5694225017,140,74.4,5694225033,7,d7od1kij5jchngdcwlvls0max,5694225035,56,Center,5694225019,141,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808767771,563,1,2,56,16,5qxgilg61hlwxzfpdn2nhcayd,1,22.4,29.5,2025-05-02T16:17:27.835Z,2025-05-02T16:17:29Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,,5694226517,241,,5694226521,140,13.3,5694226525,212,19.7,5694226519,56,Back,5694226527,213,2.08,5694226523,141,54.9,5694226515,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808767783,564,1,2,56,17,5qxgilg61hlwxzfpdn2nhcayd,1,13.3,57.2,2025-05-02T16:17:29.419Z,2025-05-02T16:17:32Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5694226581,141,75.6,5694226585,213,0.95,5694226577,56,Back,5694226579,140,21.8,5694226583,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808767789,565,1,2,56,20,5qxgilg61hlwxzfpdn2nhcayd,1,27.1,79.6,2025-05-02T16:17:31.995Z,2025-05-02T16:17:33Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5694226619,213,0.76,5694226613,140,39.4,5694226617,212,17.9,5694226615,141,97.8,5694226611,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808767809,566,1,2,56,21,5qxgilg61hlwxzfpdn2nhcayd,1,39.4,97.8,2025-05-02T16:17:33.434Z,2025-05-02T16:17:36Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5694226709,212,14.8,5694226711,213,3.53,5694226705,140,26.3,5694226703,56,Back,5694226707,141,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808767849,567,1,2,56,24,5qxgilg61hlwxzfpdn2nhcayd,1,26.8,84.2,2025-05-02T16:17:36.363Z,2025-05-02T16:17:41Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5694226945,212,23.1,5694226941,140,9.9,5694226939,56,Back,5694226943,141,62.4,5694226947,213,3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808767857,568,1,2,56,29,5qxgilg61hlwxzfpdn2nhcayd,1,9.3,67.0,2025-05-02T16:17:41.691Z,2025-05-02T16:17:43Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5694226993,140,14.7,5694226997,212,12.0,5694226999,213,1.08,5694227011,189,,5694226995,141,82.6,5694226991,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808767887,569,1,2,56,32,5qxgilg61hlwxzfpdn2nhcayd,0,16.2,88.1,2025-05-02T16:17:43.963Z,2025-05-02T16:17:48Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5694227203,1,,5694227181,155,,5694227193,141,85.7,5694227197,212,47.7,5694227185,56,Left,5694227201,213,6.25,5694227189,140,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808767893,550,1,2,56,37,7efqk7uh63928il0yffxijnv7,1,43.9,27.0,2025-05-02T16:17:49.543Z,2025-05-02T16:17:50Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5694227233,212,10.5,5694227227,56,Back,5694227235,213,1.63,5694227229,140,43.3,5694227231,141,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808767907,551,1,2,56,38,7efqk7uh63928il0yffxijnv7,1,43.1,43.0,2025-05-02T16:17:50.544Z,2025-05-02T16:17:52Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5694227303,141,42.2,5694227307,213,6.21,5694227299,56,Center,5694227305,212,7.5,5694227301,140,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808767917,552,1,2,56,40,7efqk7uh63928il0yffxijnv7,1,48.8,48.1,2025-05-02T16:17:52.210Z,2025-05-02T16:29:37Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5694227381,212,6.5,5694227375,56,Center,5694227377,140,52.5,5694227383,213,0.93,5694227379,141,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808771675,650,3,2,56,42,7efqk7uh63928il0yffxijnv7,0,58.5,76.4,2025-05-02T16:17:53.749Z,2025-05-02T17:02:34Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5694249719,56,Center,5694249721,286,,5694250135,233,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
