id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2820351607,629,1,2,71,51,cy6zs39z79dcfbr4xzkp38z7q,1,12.2,60.3,2025-05-31T15:31:22.918Z,2025-05-31T15:31:24Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5758252327,212,7.0,5758252325,141,53.6,5758252329,213,5.57,5758252321,56,Back,5758252323,140,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820351613,630,1,2,71,53,cy6zs39z79dcfbr4xzkp38z7q,1,15.7,52.8,2025-05-31T15:31:24.822Z,2025-05-31T15:31:26Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,,5758252357,56,Back,5758252365,213,3.10,5758252359,140,2.9,5758252363,212,13.5,5758252361,141,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820351645,631,1,2,71,54,cy6zs39z79dcfbr4xzkp38z7q,1,3.1,55.5,2025-05-31T15:31:26.279Z,2025-05-31T15:31:32Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5758252543,213,1.22,5758252537,140,7.5,5758252539,141,73.8,5758252541,212,13.3,5758252535,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820351647,632,1,2,72,0,cy6zs39z79dcfbr4xzkp38z7q,0,8.5,98.6,2025-05-31T15:31:32.680Z,2025-05-31T15:31:34Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5758252557,141,100.0,5758252555,140,29.3,5758252559,212,22.0,5758252551,157,,5758252563,1,,5758252561,213,0.11,5758252553,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820351651,633,5,2,72,2,cy6zs39z79dcfbr4xzkp38z7q,0,31.9,101.7,2025-05-31T15:31:34.232Z,2025-05-31T15:45:27Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5758252575,56,Back,5758252579,347,,5758252707,233,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820351667,649,5,2,72,2,ea3yd0dgq6uy6pupkpn17j5xg,1,68.1,-1.7,2025-05-31T15:31:34.232Z,2025-05-31T15:45:27Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5758252701,347,,5758252703,233,633,5758252699,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820351675,650,1,2,72,13,ea3yd0dgq6uy6pupkpn17j5xg,1,63.7,0.0,2025-05-31T15:31:44.980Z,2025-05-31T15:32:29Z,23ngtx061omtotnlvbzlgd3bo,T. Koivisto,,,5758252751,141,36.1,5758252749,140,94.2,5758252745,107,,5758253523,189,,5758252747,56,Center,5758252753,212,40.9,5758252757,1,,5758252755,213,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820351679,651,61,2,72,15,ea3yd0dgq6uy6pupkpn17j5xg,1,96.5,34.5,2025-05-31T15:31:47.682Z,2025-05-31T15:32:27Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5758253505,189,,5758252773,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820351671,634,5,2,72,16,cy6zs39z79dcfbr4xzkp38z7q,1,-0.6,61.3,2025-05-31T15:31:47.840Z,2025-05-31T15:32:09Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5758252779,233,652,5758252731,346,,5758252729,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820351681,652,5,2,72,16,ea3yd0dgq6uy6pupkpn17j5xg,0,100.6,38.7,2025-05-31T15:31:47.840Z,2025-05-31T15:45:27Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5758252775,56,Center,5758252777,346,,5758252787,233,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820351719,635,1,2,72,31,cy6zs39z79dcfbr4xzkp38z7q,1,4.8,61.5,2025-05-31T15:32:02.766Z,2025-05-31T15:32:07Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5758253047,213,4.44,5758253045,212,9.0,5758253041,140,2.5,5758253039,56,Back,5758253043,141,48.7,5758253037,124,,5758253051,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820351739,636,1,2,72,35,cy6zs39z79dcfbr4xzkp38z7q,1,4.5,47.3,2025-05-31T15:32:07.431Z,2025-05-31T15:32:11Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5758253133,56,Back,5758253141,213,1.31,5758253139,212,21.4,5758253135,140,9.7,5758253137,141,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820351743,637,1,2,72,40,cy6zs39z79dcfbr4xzkp38z7q,0,21.5,93.8,2025-05-31T15:32:11.847Z,2025-05-31T15:32:13Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5758253163,213,6.03,5758253161,212,14.3,5758253157,140,34.7,5758253159,141,88.6,5758253155,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820351749,653,8,2,72,42,ea3yd0dgq6uy6pupkpn17j5xg,1,63.6,10.9,2025-05-31T15:32:14.660Z,2025-05-31T15:32:14Z,23ngtx061omtotnlvbzlgd3bo,T. Koivisto,,,5758253191,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820351755,654,1,2,72,44,ea3yd0dgq6uy6pupkpn17j5xg,1,69.7,2.9,2025-05-31T15:32:16.019Z,2025-05-31T15:32:17Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5758253211,56,Right,5758253215,141,3.4,5758253219,213,0.05,5758253217,212,7.1,5758253213,140,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820351767,656,3,2,72,46,ea3yd0dgq6uy6pupkpn17j5xg,0,77.5,2.2,2025-05-31T15:32:18.003Z,2025-05-31T15:32:21Z,23ngtx061omtotnlvbzlgd3bo,T. Koivisto,,,5758253287,286,,5758253301,233,638,5758253283,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820351769,638,7,2,72,46,cy6zs39z79dcfbr4xzkp38z7q,1,22.5,97.8,2025-05-31T15:32:18.004Z,2025-05-31T15:32:20Z,4accnmk8l7khcvpzibgdxjl04,J. Körkkö,,,5758253295,233,656,5758253289,167,,5758253293,285,,5758253291,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820351775,639,5,2,72,47,cy6zs39z79dcfbr4xzkp38z7q,0,23.5,102.0,2025-05-31T15:32:19.023Z,2025-05-31T15:45:28Z,4accnmk8l7khcvpzibgdxjl04,J. Körkkö,,,5758253433,233,657,5758253309,347,,5758253307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820351787,657,5,2,72,47,ea3yd0dgq6uy6pupkpn17j5xg,1,76.5,-2.0,2025-05-31T15:32:19.023Z,2025-05-31T15:45:28Z,23ngtx061omtotnlvbzlgd3bo,T. Koivisto,,,5758253425,233,639,5758253405,347,,5758253403,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820351831,658,1,2,72,54,ea3yd0dgq6uy6pupkpn17j5xg,1,72.5,0.0,2025-05-31T15:32:26.700Z,2025-05-31T15:33:05Z,23ngtx061omtotnlvbzlgd3bo,T. Koivisto,,,5758253597,141,18.3,5758253589,107,,5758253601,213,1.25,5758253595,140,76.8,5758253599,212,14.5,5758253593,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820351835,659,2,2,72,56,ea3yd0dgq6uy6pupkpn17j5xg,1,81.1,21.1,2025-05-31T15:32:28.012Z,2025-05-31T15:33:08Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5758253767,56,Right,5758253619,140,87.2,5758253621,141,15.2,5758253765,7,93961wszqaocy96z45j4a232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820351839,640,55,2,72,56,cy6zs39z79dcfbr4xzkp38z7q,1,11.6,68.8,2025-05-31T15:32:28.013Z,2025-05-31T15:45:46Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5758256427,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820351935,641,1,2,73,22,cy6zs39z79dcfbr4xzkp38z7q,1,20.0,70.5,2025-05-31T15:32:54.134Z,2025-05-31T15:32:55Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5758254151,241,,5758254161,213,0.99,5758254153,56,Back,5758254157,141,75.7,5758254149,5,,5758254155,140,22.2,5758254159,212,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820351947,642,1,2,73,23,cy6zs39z79dcfbr4xzkp38z7q,1,22.2,75.7,2025-05-31T15:32:54.918Z,2025-05-31T15:32:57Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5758254219,141,65.2,5758254221,212,7.6,5758254215,56,Back,5758254223,213,5.08,5758254217,140,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820351965,643,1,2,73,25,cy6zs39z79dcfbr4xzkp38z7q,1,22.8,68.8,2025-05-31T15:32:57.047Z,2025-05-31T15:33:01Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,,5758254345,213,1.29,5758254339,140,27.2,5758254341,141,92.4,5758254337,56,Back,5758254343,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820351989,644,1,2,73,29,cy6zs39z79dcfbr4xzkp38z7q,1,27.2,84.1,2025-05-31T15:33:01.662Z,2025-05-31T15:33:09Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5758254477,140,22.5,5758254481,212,12.1,5758254483,213,4.29,5758254479,141,67.8,5758254475,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820351991,645,1,2,73,37,cy6zs39z79dcfbr4xzkp38z7q,1,24.6,74.2,2025-05-31T15:33:09.064Z,2025-05-31T15:33:10Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,,5758254515,213,0.96,5758254511,141,93.2,5758254507,56,Back,5758254509,140,33.3,5758254513,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820352001,646,1,2,73,38,cy6zs39z79dcfbr4xzkp38z7q,1,33.3,93.2,2025-05-31T15:33:10.646Z,2025-05-31T15:33:15Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5758254591,212,9.6,5758254589,141,94.8,5758254585,56,Back,5758254587,140,42.4,5758254593,213,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820352009,647,1,2,73,43,cy6zs39z79dcfbr4xzkp38z7q,1,34.5,78.4,2025-05-31T15:33:15.159Z,2025-05-31T15:33:18Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5758254631,141,72.4,5758254633,212,9.0,5758254629,140,26.9,5758254635,213,3.61,5758254627,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820352003,660,83,2,73,43,ea3yd0dgq6uy6pupkpn17j5xg,0,67.3,14.4,2025-05-31T15:33:15.481Z,2025-05-31T15:33:20Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5758254681,399,an77jbrily6wipsqhwliubhsl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820352013,648,1,2,73,47,cy6zs39z79dcfbr4xzkp38z7q,1,29.1,68.1,2025-05-31T15:33:18.759Z,2025-05-31T15:33:20Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,,5758254659,140,31.8,5758254657,56,Back,5758254665,213,5.03,5758254661,141,55.4,5758254663,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820352031,649,1,2,73,48,cy6zs39z79dcfbr4xzkp38z7q,1,30.9,54.2,2025-05-31T15:33:20.294Z,2025-05-31T15:33:23Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5758254763,213,3.77,5758254761,212,10.9,5758254757,140,22.5,5758254759,141,44.8,5758254755,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820352043,650,1,2,73,51,cy6zs39z79dcfbr4xzkp38z7q,1,21.4,54.6,2025-05-31T15:33:23.502Z,2025-05-31T15:33:27Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5758254815,140,29.6,5758254821,213,1.11,5758254819,212,19.3,5758254817,141,80.0,5758254813,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820352055,651,1,2,73,55,cy6zs39z79dcfbr4xzkp38z7q,1,31.5,78.8,2025-05-31T15:33:26.861Z,2025-05-31T15:33:29Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5758254901,212,21.4,5758254899,141,85.3,5758254895,56,Left,5758254897,140,51.4,5758254903,213,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820352061,652,1,2,73,58,cy6zs39z79dcfbr4xzkp38z7q,0,52.0,84.5,2025-05-31T15:33:29.733Z,2025-05-31T15:33:32Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5758254941,141,74.5,5758254939,140,77.2,5758254943,212,27.3,5758254937,56,Center,5758254945,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820352071,661,12,2,74,1,ea3yd0dgq6uy6pupkpn17j5xg,1,21.2,24.9,2025-05-31T15:33:32.822Z,2025-05-31T15:33:34Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5758254991,212,20.2,5758255019,167,,5758254993,213,5.15,5758254989,141,0.0,5758254985,56,Back,5758254987,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820352069,653,5,2,74,1,cy6zs39z79dcfbr4xzkp38z7q,1,69.8,101.7,2025-05-31T15:33:33.111Z,2025-05-31T15:45:28Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5758254981,56,Left,5758254983,347,,5758255015,233,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820352075,662,5,2,74,1,ea3yd0dgq6uy6pupkpn17j5xg,0,30.2,-1.7,2025-05-31T15:33:33.111Z,2025-05-31T15:45:29Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5758255013,347,,5758255037,233,653,5758255011,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820352113,654,1,2,74,7,cy6zs39z79dcfbr4xzkp38z7q,1,63.4,100.0,2025-05-31T15:33:38.918Z,2025-05-31T15:33:42Z,4accnmk8l7khcvpzibgdxjl04,J. Körkkö,,,5758255229,107,,5758255231,56,Left,5758255237,212,15.9,5758255239,213,3.82,5758255235,141,87.4,5758255233,140,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820352137,655,1,2,74,10,cy6zs39z79dcfbr4xzkp38z7q,1,51.1,89.7,2025-05-31T15:33:42.254Z,2025-05-31T15:33:47Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5758255365,56,Center,5758255369,141,78.7,5758255367,140,51.4,5758255373,213,4.75,5758255371,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820352161,656,1,2,74,15,cy6zs39z79dcfbr4xzkp38z7q,1,46.5,59.3,2025-05-31T15:33:47.262Z,2025-05-31T15:33:52Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5758255513,213,5.25,5758255509,141,19.7,5758255505,56,Right,5758255507,140,61.7,5758255511,212,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820352173,657,1,2,74,20,cy6zs39z79dcfbr4xzkp38z7q,1,68.7,15.5,2025-05-31T15:33:51.918Z,2025-05-31T15:33:54Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5758255567,213,1.37,5758255559,56,Center,5758255565,212,8.0,5758255561,140,70.2,5758255563,141,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820352183,658,1,2,74,22,cy6zs39z79dcfbr4xzkp38z7q,1,70.2,27.0,2025-05-31T15:33:54.542Z,2025-05-31T15:33:57Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,,5758255631,212,13.7,5758255627,140,57.7,5758255625,56,Right,5758255629,141,21.0,5758255633,213,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820352197,659,1,2,74,25,cy6zs39z79dcfbr4xzkp38z7q,1,53.6,18.5,2025-05-31T15:33:57.126Z,2025-05-31T15:33:59Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5758255705,56,Back,5758255713,213,2.83,5758255709,141,25.0,5758255707,140,40.6,5758255711,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820352199,660,3,2,74,27,cy6zs39z79dcfbr4xzkp38z7q,0,43.4,17.2,2025-05-31T15:33:59.694Z,2025-05-31T15:34:08Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5758255857,233,663,5758255719,56,Back,5758255721,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820352219,663,7,2,74,27,ea3yd0dgq6uy6pupkpn17j5xg,1,56.6,82.8,2025-05-31T15:33:59.695Z,2025-05-31T15:34:07Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5758255845,285,,5758255851,233,660,5758255843,56,Left,5758255841,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820352229,661,56,2,74,32,cy6zs39z79dcfbr4xzkp38z7q,1,41.0,4.7,2025-05-31T15:34:04.462Z,2025-05-31T15:34:34Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5758255879,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820352237,662,5,2,74,33,cy6zs39z79dcfbr4xzkp38z7q,1,42.6,-1.6,2025-05-31T15:34:05.053Z,2025-05-31T15:45:29Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5758255969,233,664,5758255923,347,,5758255921,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820352249,664,5,2,74,33,ea3yd0dgq6uy6pupkpn17j5xg,0,57.4,101.6,2025-05-31T15:34:05.053Z,2025-05-31T15:34:36Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5758255973,233,662,5758255955,56,Left,5758255957,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820352261,663,1,2,74,35,cy6zs39z79dcfbr4xzkp38z7q,1,42.5,0.0,2025-05-31T15:34:07.678Z,2025-05-31T15:34:09Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5758256003,141,5.9,5758256001,140,60.3,5758255997,107,,5758256005,212,19.3,5758255999,56,Right,5758256007,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820352263,664,1,2,74,36,cy6zs39z79dcfbr4xzkp38z7q,0,60.3,5.9,2025-05-31T15:34:08.493Z,2025-05-31T15:34:09Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5758256017,212,9.6,5758256019,213,0.39,5758256015,141,11.3,5758256011,56,Right,5758256013,140,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820352267,665,43,2,74,37,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-05-31T15:34:09.662Z,2025-05-31T15:34:13Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5758256033,56,Back,5758256109,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820352271,666,61,2,74,39,ea3yd0dgq6uy6pupkpn17j5xg,1,29.8,91.4,2025-05-31T15:34:10.833Z,2025-05-31T15:34:10Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5758256069,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820352287,665,1,2,74,39,cy6zs39z79dcfbr4xzkp38z7q,1,78.6,8.3,2025-05-31T15:34:11.630Z,2025-05-31T15:37:15Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,1.0,,5758256157,56,Center,5758256159,140,73.9,5758256161,141,24.1,5758256165,213,2.00,5758260335,210,15,5758256163,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820352289,666,15,2,74,42,cy6zs39z79dcfbr4xzkp38z7q,1,75.9,30.1,2025-05-31T15:34:14.502Z,2025-05-31T15:45:11Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5758256333,230,99.4,5758256331,147,34.1,5758256325,215,,5758260337,29,,5758256249,82,,5758256169,22,,5758256171,18,,5758256321,102,49.7,5758256319,78,5758256341,233,667,5758256335,231,46.2,5758256323,103,19,5758256173,56,,Center,5758256329,146,5758260339,55,5758256245,20,,665,80.8,,,,,,,,
2820352291,667,10,2,74,42,ea3yd0dgq6uy6pupkpn17j5xg,1,19.0,68.6,2025-05-31T15:34:14.602Z,2025-05-31T15:34:20Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5758256355,233,666,5758256183,56,Back,5758256181,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820352299,667,5,2,74,43,cy6zs39z79dcfbr4xzkp38z7q,1,88.3,-1.2,2025-05-31T15:34:15.550Z,2025-05-31T15:45:29Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5758256199,347,,5758256263,233,668,5758256197,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820352305,668,5,2,74,43,ea3yd0dgq6uy6pupkpn17j5xg,0,11.7,101.2,2025-05-31T15:34:15.550Z,2025-05-31T15:45:29Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5758256285,233,667,5758256251,56,Back,5758256253,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820352343,668,1,2,74,52,cy6zs39z79dcfbr4xzkp38z7q,1,89.0,0.0,2025-05-31T15:34:23.926Z,2025-05-31T15:34:29Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5758256515,213,1.37,5758256505,107,,5758256509,140,90.4,5758256513,212,7.3,5758256511,141,8.5,5758256507,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820352351,669,61,2,74,58,cy6zs39z79dcfbr4xzkp38z7q,0,94.3,4.1,2025-05-31T15:34:29.734Z,2025-05-31T15:34:30Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5758256551,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820352643,669,5,2,74,58,ea3yd0dgq6uy6pupkpn17j5xg,1,7.8,101.5,2025-05-31T15:34:30.092Z,2025-05-31T15:45:30Z,,,,,5758258563,56,Back,5758258579,233,670,5758258565,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820352353,670,5,2,74,58,cy6zs39z79dcfbr4xzkp38z7q,0,92.2,-1.5,2025-05-31T15:34:30.092Z,2025-05-31T15:45:30Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5758256553,56,Right,5758258595,233,669,5758256555,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820352645,670,1,2,75,8,ea3yd0dgq6uy6pupkpn17j5xg,0,10.1,100.0,2025-05-31T15:34:40.311Z,2025-05-31T15:36:11Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5758258927,213,5.97,5758258925,212,13.7,5758258921,140,22.5,5758258919,56,Back,5758258917,107,,5758258923,141,94.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820352425,671,44,2,75,11,cy6zs39z79dcfbr4xzkp38z7q,1,63.0,7.0,2025-05-31T15:34:43.591Z,2025-05-31T15:45:42Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5758256905,56,Right,5758256907,286,,5758259331,233,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820352647,671,44,2,75,11,ea3yd0dgq6uy6pupkpn17j5xg,0,37.0,93.0,2025-05-31T15:34:43.592Z,2025-05-31T15:45:42Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5758259323,285,,5758259321,56,Back,5758259347,233,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820352431,672,1,2,75,12,cy6zs39z79dcfbr4xzkp38z7q,1,64.1,8.3,2025-05-31T15:34:44.509Z,2025-05-31T15:59:37Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5758256917,3,,5758256923,141,11.1,5758256919,56,Right,5758256921,140,72.1,5758256925,212,8.6,5758256927,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820352483,674,1,2,75,20,cy6zs39z79dcfbr4xzkp38z7q,1,77.1,5.8,2025-05-31T15:34:52.022Z,2025-05-31T15:34:56Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,,5758257171,141,24.0,5758257173,212,23.6,5758257167,56,Center,5758257169,140,58.0,5758257175,213,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
