id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2805202781,567,1,2,57,55,ea3yd0dgq6uy6pupkpn17j5xg,1,20.5,67.2,2025-04-23T17:18:58.425Z,2025-04-23T17:18:59Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5674461911,213,3.60,5674461905,140,16.7,5674461903,56,Back,5674461909,212,4.5,5674461907,141,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805202815,568,1,2,57,56,ea3yd0dgq6uy6pupkpn17j5xg,1,16.7,64.3,2025-04-23T17:18:59.854Z,2025-04-23T17:19:02Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5674462095,140,26.4,5674462093,56,Back,5674462101,213,1.11,5674462097,141,94.4,5674462099,212,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805202835,569,1,2,57,59,ea3yd0dgq6uy6pupkpn17j5xg,1,24.2,86.0,2025-04-23T17:19:02.765Z,2025-04-23T17:19:05Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5674462215,56,Back,5674462221,212,24.5,5674462223,213,5.49,5674462219,141,60.3,5674462217,140,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805202855,570,1,2,58,1,ea3yd0dgq6uy6pupkpn17j5xg,0,44.2,60.9,2025-04-23T17:19:05.054Z,2025-04-23T17:19:10Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5674462611,4,,5674462333,140,80.0,5674462339,213,6.08,5674462337,212,38.4,5674462331,56,Center,5674462341,1,,5674462335,141,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805202941,460,1,2,58,6,cy6zs39z79dcfbr4xzkp38z7q,1,24.0,45.7,2025-04-23T17:19:09.500Z,2025-04-23T17:19:12Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5674462835,141,72.7,5674462839,213,1.16,5674462837,212,20.0,5674462831,56,Back,5674462833,140,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805202983,461,1,2,58,9,cy6zs39z79dcfbr4xzkp38z7q,1,31.7,73.5,2025-04-23T17:19:12.461Z,2025-04-23T17:19:15Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5674463061,213,4.38,5674463059,212,12.1,5674463057,141,56.7,5674463051,56,Back,5674463053,140,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805203013,462,1,2,58,11,cy6zs39z79dcfbr4xzkp38z7q,1,27.0,57.9,2025-04-23T17:19:15.213Z,2025-04-23T17:19:17Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5674463185,140,29.2,5674463191,213,1.39,5674463183,56,Back,5674463187,141,77.0,5674463189,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805203029,463,1,2,58,14,cy6zs39z79dcfbr4xzkp38z7q,1,28.9,77.5,2025-04-23T17:19:17.533Z,2025-04-23T17:19:19Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5674463297,141,92.6,5674463299,212,10.9,5674463301,213,1.23,5674463293,56,Back,5674463295,140,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805203057,464,1,2,58,16,cy6zs39z79dcfbr4xzkp38z7q,1,31.8,92.1,2025-04-23T17:19:19.357Z,2025-04-23T17:19:22Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5674463425,56,Back,5674463431,212,28.6,5674463429,141,69.9,5674463427,140,8.7,5674463433,213,3.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805203123,465,1,2,58,18,cy6zs39z79dcfbr4xzkp38z7q,1,8.8,70.6,2025-04-23T17:19:21.948Z,2025-04-23T17:19:27Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5674463787,212,18.1,5674463789,213,0.94,5674463781,56,Back,5674463785,141,92.1,5674463783,140,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805203189,466,1,2,58,23,cy6zs39z79dcfbr4xzkp38z7q,0,25.0,92.0,2025-04-23T17:19:26.909Z,2025-04-23T17:19:32Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5674464163,212,35.1,5674464161,141,92.4,5674464155,155,,5674464167,1,,5674464165,213,0.01,5674464159,140,58.4,5674464157,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805203173,571,1,2,58,26,ea3yd0dgq6uy6pupkpn17j5xg,1,31.6,6.8,2025-04-23T17:19:29.678Z,2025-04-23T17:19:31Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5674464089,56,Back,5674464093,141,14.4,5674464097,213,1.07,5674464091,140,34.3,5674464095,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805203205,467,45,2,58,29,cy6zs39z79dcfbr4xzkp38z7q,0,62.2,85.8,2025-04-23T17:19:33.020Z,2025-04-23T17:33:15Z,7wd41kdu78udzrxi9feh2drhm,M. Ndione,,,5674464253,285,,5674464251,56,Left,5674464423,233,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805203231,573,3,2,58,29,ea3yd0dgq6uy6pupkpn17j5xg,1,40.3,16.7,2025-04-23T17:19:33.020Z,2025-04-23T17:19:35Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5674464403,233,467,5674464393,56,Back,5674464407,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
