id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2812562085,501,1,2,60,53,b8oqgvx1ijeyn6y1cn6929ix4,1,41.5,29.5,2025-05-10T14:19:33.231Z,2025-05-10T14:19:35Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5715109897,56,Back,5715109907,213,5.04,5715109905,212,9.8,5715109903,141,15.8,5715109901,140,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812562121,502,1,2,60,55,b8oqgvx1ijeyn6y1cn6929ix4,1,44.2,11.7,2025-05-10T14:19:35.207Z,2025-05-10T14:19:36Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5715110135,56,Back,5715110141,212,8.7,5715110137,140,49.9,5715110139,141,20.9,5715110143,213,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812562149,503,1,2,60,57,b8oqgvx1ijeyn6y1cn6929ix4,1,50.8,19.7,2025-05-10T14:19:36.502Z,2025-05-10T14:19:38Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5715110327,213,4.84,5715110319,56,Right,5715110325,212,9.9,5715110323,141,5.3,5715110321,140,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812562183,504,1,2,60,58,b8oqgvx1ijeyn6y1cn6929ix4,1,52.0,5.5,2025-05-10T14:19:37.950Z,2025-05-10T14:19:39Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5715110519,141,17.1,5715110517,140,60.5,5715110521,212,11.9,5715110515,56,Right,5715110525,213,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812562225,505,50,2,61,0,b8oqgvx1ijeyn6y1cn6929ix4,1,61.5,17.2,2025-05-10T14:19:39.671Z,2025-05-10T15:08:41Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5715170865,286,,5715110745,56,Right,5715171057,233,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812562281,461,7,2,61,0,f1h34qp5zbfl489q8vnkhiq9s,1,38.5,82.8,2025-05-10T14:19:39.672Z,2025-05-10T15:08:41Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5715111063,56,Back,5715170993,233,505,5715111065,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812562323,462,3,2,61,3,f1h34qp5zbfl489q8vnkhiq9s,1,38.7,73.9,2025-05-10T14:19:42.767Z,2025-05-10T15:08:46Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5715111251,286,,5715111249,56,Back,5715111287,233,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812562271,506,45,2,61,3,b8oqgvx1ijeyn6y1cn6929ix4,0,61.3,26.1,2025-05-10T14:19:42.767Z,2025-05-10T15:08:47Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5715111007,285,,5715111337,233,462,5715111005,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812562379,463,1,2,61,4,f1h34qp5zbfl489q8vnkhiq9s,0,38.1,71.4,2025-05-10T14:19:44.101Z,2025-05-10T15:11:30Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5715111483,56,Back,5715111489,212,4.2,5715111487,141,66.0,5715111491,213,5.23,5715111485,140,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812562397,464,4,2,61,5,f1h34qp5zbfl489q8vnkhiq9s,1,41.6,70.0,2025-05-10T14:19:44.694Z,2025-05-10T15:08:30Z,,,,,5715111809,56,Back,5715111815,286,,5715111877,233,507,5715111807,10,,5715111811,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812562327,507,4,2,61,5,b8oqgvx1ijeyn6y1cn6929ix4,0,58.4,30.0,2025-05-10T14:19:44.695Z,2025-05-10T14:19:54Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5715111709,10,,5715111715,285,,5715111711,56,Center,5715111921,233,464,5715111713,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812563337,465,1,2,61,41,f1h34qp5zbfl489q8vnkhiq9s,1,44.8,67.2,2025-05-10T14:20:20.462Z,2025-05-10T14:20:23Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5715116421,140,36.4,5715116415,5,,5715116417,152,,5715116423,141,23.6,5715116425,212,30.9,5715116427,213,4.42,5715116419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812563405,466,1,2,61,43,f1h34qp5zbfl489q8vnkhiq9s,1,36.4,23.6,2025-05-10T14:20:22.868Z,2025-05-10T14:20:25Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5715116719,56,Back,5715116727,213,5.07,5715116725,212,7.2,5715116723,141,13.7,5715116721,140,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812563485,467,1,2,61,46,f1h34qp5zbfl489q8vnkhiq9s,1,37.8,15.2,2025-05-10T14:20:25.422Z,2025-05-10T14:20:29Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5715117235,213,0.29,5715117223,140,67.6,5715117231,212,32.6,5715117239,1,,5715117227,141,28.9,5715117219,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812563503,468,1,2,61,49,f1h34qp5zbfl489q8vnkhiq9s,1,67.6,28.9,2025-05-10T14:20:28.901Z,2025-05-10T14:20:30Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5715117317,213,3.20,5715117309,56,Back,5715117315,212,20.7,5715117313,141,27.1,5715117387,156,,5715117311,140,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812563553,469,1,2,61,51,f1h34qp5zbfl489q8vnkhiq9s,1,47.8,27.1,2025-05-10T14:20:30.365Z,2025-05-10T14:20:31Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5715117569,140,48.8,5715117573,212,11.3,5715117567,56,Back,5715117571,141,43.7,5715117575,213,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812563571,470,1,2,61,52,f1h34qp5zbfl489q8vnkhiq9s,1,48.6,45.1,2025-05-10T14:20:31.597Z,2025-05-10T14:28:27Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5715117637,56,Back,5715117639,140,33.0,5715117643,212,20.0,5715117645,213,2.53,5715117641,141,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812563675,471,1,2,61,54,f1h34qp5zbfl489q8vnkhiq9s,1,31.9,66.9,2025-05-10T14:20:34.006Z,2025-05-10T14:20:35Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5715118223,141,59.3,5715118221,140,42.1,5715118219,56,Back,5715118227,213,5.83,5715118225,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812563723,472,1,2,61,56,f1h34qp5zbfl489q8vnkhiq9s,1,44.0,70.0,2025-05-10T14:20:35.734Z,2025-05-10T14:20:38Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5715118509,212,27.3,5715118503,56,Center,5715118505,140,69.6,5715118511,213,0.17,5715118507,141,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812563731,473,1,2,61,59,f1h34qp5zbfl489q8vnkhiq9s,1,70.0,77.0,2025-05-10T14:20:38.341Z,2025-05-10T14:20:39Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5715118579,140,61.8,5715118585,213,4.06,5715118627,156,,5715118577,56,Center,5715118581,141,60.5,5715118583,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812563819,474,1,2,62,1,f1h34qp5zbfl489q8vnkhiq9s,1,61.3,60.2,2025-05-10T14:20:40.709Z,2025-05-10T14:20:43Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5715119103,213,1.01,5715119101,212,23.9,5715119099,141,89.9,5715119095,56,Left,5715119097,140,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812563863,475,1,2,62,3,f1h34qp5zbfl489q8vnkhiq9s,0,74.1,90.2,2025-05-10T14:20:43.069Z,2025-05-10T14:20:45Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5715119327,213,5.67,5715119323,141,74.2,5715119319,56,Center,5715119321,140,88.9,5715119325,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812563939,510,1,2,62,7,b8oqgvx1ijeyn6y1cn6929ix4,1,12.1,17.7,2025-05-10T14:20:46.487Z,2025-05-10T14:20:47Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5715119745,141,36.4,5715119747,212,16.0,5715119741,56,Back,5715119749,213,2.23,5715119743,140,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812564037,511,1,2,62,8,b8oqgvx1ijeyn6y1cn6929ix4,0,5.0,33.7,2025-05-10T14:20:47.726Z,2025-05-10T14:20:52Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5715120219,157,,5715120227,212,29.5,5715120231,1,,5715120225,141,18.9,5715120223,140,31.4,5715120229,213,5.93,5715120221,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812564047,476,44,2,62,11,f1h34qp5zbfl489q8vnkhiq9s,1,69.5,82.8,2025-05-10T14:20:50.653Z,2025-05-10T15:13:55Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5715120547,233,512,5715120279,286,,5715120277,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812564055,512,44,2,62,11,b8oqgvx1ijeyn6y1cn6929ix4,0,30.5,17.2,2025-05-10T14:20:50.654Z,2025-05-10T15:13:56Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5715120623,233,476,5715120325,285,,5715120321,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812564067,477,1,2,62,11,f1h34qp5zbfl489q8vnkhiq9s,0,72.2,84.1,2025-05-10T14:20:51.149Z,2025-05-10T14:20:51Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5715120383,213,4.95,5715120371,140,75.9,5715120375,141,60.8,5715120379,212,16.3,5715120363,3,,5715120367,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812564175,513,1,2,62,13,b8oqgvx1ijeyn6y1cn6929ix4,0,26.1,31.5,2025-05-10T14:20:52.919Z,2025-05-10T14:20:55Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5715120961,141,35.5,5715120959,140,80.8,5715120969,1,,5715120963,212,57.5,5715120957,56,Center,5715120967,213,0.05,5715120955,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812564303,478,1,2,62,18,f1h34qp5zbfl489q8vnkhiq9s,1,28.4,63.1,2025-05-10T14:20:58.212Z,2025-05-10T14:21:01Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,,5715121505,212,12.2,5715121497,56,Back,5715121511,213,4.89,5715121499,140,30.4,5715121503,141,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812564379,479,1,2,62,21,f1h34qp5zbfl489q8vnkhiq9s,1,30.5,45.4,2025-05-10T14:21:00.805Z,2025-05-10T14:21:05Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5715122001,140,34.7,5715121999,56,Back,5715122003,141,60.9,5715122005,212,11.4,5715122007,213,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812564457,480,1,2,62,27,f1h34qp5zbfl489q8vnkhiq9s,0,36.2,72.4,2025-05-10T14:21:06.878Z,2025-05-10T14:21:08Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5715122371,141,67.3,5715122365,157,,5715122375,213,6.23,5715122377,1,,5715122373,212,68.7,5715122367,56,Center,5715122369,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812564741,481,5,2,62,29,f1h34qp5zbfl489q8vnkhiq9s,0,101.4,69.6,2025-05-10T14:21:08.319Z,2025-05-10T15:14:22Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5715124845,233,514,5715123889,346,,5715123887,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812564885,514,5,2,62,29,b8oqgvx1ijeyn6y1cn6929ix4,1,-1.4,30.4,2025-05-10T14:21:08.319Z,2025-05-10T15:14:22Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5715124795,233,481,5715124665,56,Back,5715124667,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812565069,515,1,2,62,46,b8oqgvx1ijeyn6y1cn6929ix4,1,4.9,50.7,2025-05-10T14:21:25.550Z,2025-05-10T14:21:32Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5715125745,141,69.3,5715125739,124,,5715125747,212,12.8,5715125741,56,Back,5715125753,237,,5715125749,213,1.41,5715125743,140,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812565109,516,1,2,62,52,b8oqgvx1ijeyn6y1cn6929ix4,1,10.3,74.4,2025-05-10T14:21:31.774Z,2025-05-10T14:21:33Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5715125961,56,Back,5715125959,155,,5715125963,140,45.4,5715125969,213,0.35,5715125965,141,94.4,5715125971,1,,5715125967,212,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812565209,517,1,2,62,53,b8oqgvx1ijeyn6y1cn6929ix4,1,45.4,94.4,2025-05-10T14:21:33.158Z,2025-05-10T14:21:36Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5715126453,212,11.8,5715126447,56,Back,5715126449,140,37.3,5715126457,213,3.91,5715126451,141,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812565243,518,1,2,62,56,b8oqgvx1ijeyn6y1cn6929ix4,1,37.3,82.0,2025-05-10T14:21:36.214Z,2025-05-10T15:04:56Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5715126643,213,5.29,5715126633,140,40.9,5715126637,212,6.9,5715126635,141,73.5,5715126631,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812565279,519,1,2,62,57,b8oqgvx1ijeyn6y1cn6929ix4,1,40.9,72.7,2025-05-10T14:21:36.875Z,2025-05-10T15:04:54Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5715126805,212,10.5,5715126799,141,76.3,5715126793,56,Back,5715126795,140,31.2,5715126809,213,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812565317,520,1,2,62,58,b8oqgvx1ijeyn6y1cn6929ix4,1,31.2,76.3,2025-05-10T14:21:37.902Z,2025-05-10T15:04:57Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5715127067,140,26.7,5715127079,213,4.39,5715127061,56,Back,5715127075,212,15.0,5715127071,141,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812565341,521,1,2,62,59,b8oqgvx1ijeyn6y1cn6929ix4,1,28.6,56.7,2025-05-10T14:21:38.966Z,2025-05-10T14:21:39Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5715127205,213,2.16,5715127193,56,Back,5715127199,141,68.4,5715127203,212,9.6,5715127195,140,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812565429,522,1,2,63,0,b8oqgvx1ijeyn6y1cn6929ix4,1,23.5,68.4,2025-05-10T14:21:39.454Z,2025-05-10T14:21:42Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5715127675,56,Back,5715127683,213,4.69,5715127677,140,22.9,5715127679,141,28.0,5715127681,212,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812565787,523,1,2,63,7,b8oqgvx1ijeyn6y1cn6929ix4,1,33.7,23.0,2025-05-10T14:21:47.111Z,2025-05-10T14:21:56Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5715129633,213,0.54,5715129627,140,90.2,5715129629,141,75.0,5715129623,155,,5715129635,1,,5715129631,212,69.1,5715129625,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812565795,524,1,2,63,16,b8oqgvx1ijeyn6y1cn6929ix4,0,90.9,76.9,2025-05-10T14:21:55.782Z,2025-05-10T14:21:56Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5715129675,140,90.6,5715129679,212,3.8,5715129677,141,71.4,5715129673,56,Center,5715129681,213,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812565845,483,61,2,63,18,f1h34qp5zbfl489q8vnkhiq9s,1,10.3,34.2,2025-05-10T14:21:58.244Z,2025-05-10T14:28:44Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5715129935,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812566035,484,12,2,63,22,f1h34qp5zbfl489q8vnkhiq9s,1,10.5,34.0,2025-05-10T14:22:01.822Z,2025-05-10T14:22:05Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5715130919,213,6.07,5715130917,212,56.9,5715130913,140,63.5,5715130911,56,Right,5715130915,141,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812566167,525,1,2,63,25,b8oqgvx1ijeyn6y1cn6929ix4,1,34.4,84.1,2025-05-10T14:22:05.238Z,2025-05-10T14:22:12Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5715131685,213,0.19,5715131681,141,84.8,5715131677,56,Back,5715131679,140,36.8,5715131683,212,2.6,5715131675,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812566043,485,83,2,63,26,f1h34qp5zbfl489q8vnkhiq9s,0,66.5,15.5,2025-05-10T14:22:05.621Z,2025-05-10T14:22:13Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5715131981,399,8ewvm6ux4yvpwgrzjkc1chqwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812566191,526,4,2,63,32,b8oqgvx1ijeyn6y1cn6929ix4,1,59.0,75.2,2025-05-10T14:22:11.774Z,2025-05-10T15:08:31Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5715131881,265,,5715131877,56,Center,5715131883,286,,5715131875,13,,5715132171,233,486,5715131879,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812566213,486,4,2,63,32,f1h34qp5zbfl489q8vnkhiq9s,0,41.0,24.8,2025-05-10T14:22:11.775Z,2025-05-10T15:15:59Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5715555967,55,487,5715132123,56,Back,5715132129,285,,5715132121,13,,5715132127,265,,5715132241,233,526,5715132125,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812566325,487,17,2,63,36,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-05-10T14:22:15.357Z,2025-05-10T16:19:42Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5715132657,31,,5715874791,393,,5715555875,55,486,5715132661,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812567177,488,27,2,64,10,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-05-10T14:22:49.422Z,2025-05-10T14:22:52Z,,,,,5715136983,233,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812567141,527,27,2,64,10,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-05-10T14:22:49.422Z,2025-05-10T14:22:55Z,,,,,5715137469,233,488,5715137419,53,8ewvm6ux4yvpwgrzjkc1chqwa,5715137417,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812568779,489,28,2,65,23,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-05-10T14:24:02.343Z,2025-05-10T14:24:06Z,,,,,5715146307,233,528,5715145797,55,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812568847,528,28,2,65,23,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-05-10T14:24:02.343Z,2025-05-10T14:24:05Z,,,,,5715146235,233,489,5715146169,55,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812569235,529,1,2,65,38,b8oqgvx1ijeyn6y1cn6929ix4,0,66.1,78.7,2025-05-10T14:24:17.325Z,2025-05-10T14:24:20Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5715148171,155,,5715148187,212,44.4,5715148195,1,,5715148185,141,27.9,5715148175,152,,5715148169,5,,5715148177,56,Center,5715148191,213,5.39,5715148181,140,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812569195,490,44,2,65,39,f1h34qp5zbfl489q8vnkhiq9s,1,9.4,66.8,2025-05-10T14:24:18.639Z,2025-05-10T15:13:56Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5715148025,285,,5715148515,233,530,5715148023,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812569255,530,44,2,65,39,b8oqgvx1ijeyn6y1cn6929ix4,0,90.6,33.2,2025-05-10T14:24:18.640Z,2025-05-10T15:13:56Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5715148279,56,Center,5715148281,286,,5715148609,233,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812569227,491,12,2,65,39,f1h34qp5zbfl489q8vnkhiq9s,1,12.9,58.1,2025-05-10T14:24:18.886Z,2025-05-10T14:24:21Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5715148131,213,2.66,5715148119,140,0.0,5715148229,15,,5715148127,212,17.1,5715148367,167,,5715148115,56,Back,5715148123,141,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812569261,492,6,2,65,40,f1h34qp5zbfl489q8vnkhiq9s,0,2.0,70.6,2025-05-10T14:24:19.936Z,2025-05-10T14:24:29Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5715149011,233,531,5715148451,56,Back,5715148459,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812569329,531,6,2,65,40,b8oqgvx1ijeyn6y1cn6929ix4,1,98.0,29.4,2025-05-10T14:24:19.936Z,2025-05-10T15:10:55Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5715148871,56,Center,5715148873,75,,5715148937,233,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812570211,532,1,2,66,9,b8oqgvx1ijeyn6y1cn6929ix4,0,99.5,0.5,2025-05-10T14:24:48.613Z,2025-05-10T14:24:51Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5715152883,213,1.75,5715152875,56,Center,5715152881,212,37.2,5715152877,140,93.2,5715152869,6,,5715152871,155,,5715152885,1,,5715152879,141,54.3,5715152873,223,,5715152867,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812570225,493,4,2,66,12,f1h34qp5zbfl489q8vnkhiq9s,1,8.5,48.4,2025-05-10T14:24:52.110Z,2025-05-10T16:15:36Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5715153633,233,533,5715153271,285,,5715153265,56,Back,5715153267,152,,5715454107,295,,5715153261,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
