id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/14/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2787831201,205,44,1,22,20,ajtb177oqwawkdwbqhldmq6mx,0,36.4,60.8,2025-03-14T18:22:05.381Z,2025-03-14T20:14:35Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5579033713,56,Back,5579033715,285,,5579033745,233,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787831197,209,1,1,22,21,aqtkb4mgrz8c6iqfufj6qjbv9,1,64.9,41.3,2025-03-14T18:22:05.739Z,2025-03-14T18:22:07Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5579033691,3,,5579033711,156,,5579033699,212,14.7,5579033701,213,2.87,5579033697,141,47.0,5579033695,140,51.4,5579033693,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787831231,210,1,1,22,23,aqtkb4mgrz8c6iqfufj6qjbv9,1,53.8,49.7,2025-03-14T18:22:08.244Z,2025-03-14T18:22:12Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5579033941,140,70.0,5579033939,56,Left,5579033949,1,,5579033947,213,1.07,5579033945,212,35.6,5579033943,141,95.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787831241,211,61,1,22,27,aqtkb4mgrz8c6iqfufj6qjbv9,0,71.1,96.5,2025-03-14T18:22:12.380Z,2025-03-14T18:22:12Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5579034017,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787831353,206,5,1,22,28,ajtb177oqwawkdwbqhldmq6mx,1,24.6,-1.8,2025-03-14T18:22:12.783Z,2025-03-14T20:02:54Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5579034595,347,,5579034593,56,Back,5579034639,233,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787831247,212,5,1,22,28,aqtkb4mgrz8c6iqfufj6qjbv9,0,75.4,101.8,2025-03-14T18:22:12.783Z,2025-03-14T20:02:54Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5579034673,233,206,5579034031,347,,5579034029,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787831375,207,1,1,22,47,ajtb177oqwawkdwbqhldmq6mx,0,21.6,0.0,2025-03-14T18:22:31.569Z,2025-03-14T18:22:33Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5579034709,56,Back,5579034711,140,38.0,5579034713,141,10.6,5579034717,213,0.44,5579034715,212,19.1,5579034707,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787831397,213,1,1,22,49,aqtkb4mgrz8c6iqfufj6qjbv9,0,59.2,84.5,2025-03-14T18:22:34.348Z,2025-03-14T19:06:03Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5579034853,1,,5579034849,212,15.1,5579034841,157,,5579034843,56,Left,5579034845,140,68.8,5579034847,141,100.0,5579034851,213,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787831421,208,5,1,22,50,ajtb177oqwawkdwbqhldmq6mx,1,30.9,-1.2,2025-03-14T18:22:35.313Z,2025-03-14T20:02:55Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5579034985,56,Back,5579034995,233,214,5579034989,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787831399,214,5,1,22,50,aqtkb4mgrz8c6iqfufj6qjbv9,0,69.1,101.2,2025-03-14T18:22:35.313Z,2025-03-14T20:02:55Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5579034855,56,Left,5579034857,347,,5579035029,233,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787831463,209,1,1,22,55,ajtb177oqwawkdwbqhldmq6mx,1,30.4,0.0,2025-03-14T18:22:40.064Z,2025-03-14T18:22:44Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5579035203,140,43.9,5579035205,141,18.9,5579035207,212,19.8,5579035199,107,,5579035209,213,0.77,5579035201,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787831471,210,61,1,22,59,ajtb177oqwawkdwbqhldmq6mx,0,43.9,18.9,2025-03-14T18:22:43.905Z,2025-03-14T18:22:44Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5579035239,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787831493,215,1,1,23,0,aqtkb4mgrz8c6iqfufj6qjbv9,0,59.0,79.6,2025-03-14T18:22:44.635Z,2025-03-14T18:57:46Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5579035331,141,94.2,5579035329,140,63.0,5579035335,213,1.17,5579035327,56,Left,5579035333,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787835921,308,61,1,23,1,ajtb177oqwawkdwbqhldmq6mx,1,12.2,38.0,2025-03-14T18:22:45.976Z,2025-03-14T18:57:39Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5579060129,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787831499,211,3,1,23,1,ajtb177oqwawkdwbqhldmq6mx,0,38.0,9.8,2025-03-14T18:22:46.162Z,2025-03-14T20:03:43Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5579035387,233,216,5579035369,286,,5579035367,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787831495,216,7,1,23,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,62.0,90.2,2025-03-14T18:22:46.163Z,2025-03-14T20:03:42Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5579035379,233,211,5579035343,167,,5579035345,56,Left,5579035347,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787831563,212,5,1,23,2,ajtb177oqwawkdwbqhldmq6mx,1,31.0,-1.6,2025-03-14T18:22:46.619Z,2025-03-14T20:02:55Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5579035739,56,Back,5579035741,347,,5579035743,233,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787831501,217,5,1,23,2,aqtkb4mgrz8c6iqfufj6qjbv9,0,69.0,101.6,2025-03-14T18:22:46.619Z,2025-03-14T20:02:56Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5579035371,56,Left,5579035747,233,212,5579035373,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787831577,213,1,1,23,11,ajtb177oqwawkdwbqhldmq6mx,0,31.4,0.0,2025-03-14T18:22:56.362Z,2025-03-14T18:22:58Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5579035819,141,5.0,5579035823,213,0.12,5579035825,1,,5579035821,212,40.7,5579035813,107,,5579035817,140,69.9,5579035815,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787831663,219,1,1,23,15,aqtkb4mgrz8c6iqfufj6qjbv9,1,33.4,83.9,2025-03-14T18:23:00.115Z,2025-03-14T18:23:32Z,5z7y55t2o577r8ki3i5855as,J. Witt,,1.0,5579036903,210,15,5579036251,157,,5579036263,1,,5579036259,212,53.9,5579036257,141,85.4,5579036255,140,84.7,5579036253,56,Left,5579036261,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787831669,220,15,1,23,25,aqtkb4mgrz8c6iqfufj6qjbv9,1,93.7,68.4,2025-03-14T18:23:09.844Z,2025-03-14T20:18:55Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5579036287,56,Center,5579036917,215,,5579036921,147,54.7,5579036905,78,,5579036927,233,215,5579036919,146,98.8,5579036411,20,,5579036913,102,48.7,5579036285,64,,5579036915,103,5579036909,55,219,5579036907,29,5579675733,23,,,,,,,,,16.5,,,,,,
2787831691,215,10,1,23,25,ajtb177oqwawkdwbqhldmq6mx,1,1.8,46.4,2025-03-14T18:23:09.944Z,2025-03-14T18:23:33Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5579036409,56,Back,5579036949,233,220,5579036405,178,,5579036407,182,,5579036403,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787831667,214,43,1,23,26,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2025-03-14T18:23:10.977Z,2025-03-14T18:23:13Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5579036281,88,0,5579036335,144,11,5579036279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787831699,216,6,1,23,27,ajtb177oqwawkdwbqhldmq6mx,0,4.8,33.1,2025-03-14T18:23:11.780Z,2025-03-14T20:02:36Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5579036745,233,221,5579036451,56,Back,5579036453,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787831671,221,6,1,23,27,aqtkb4mgrz8c6iqfufj6qjbv9,1,95.2,66.9,2025-03-14T18:23:11.780Z,2025-03-14T18:23:34Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5579036713,73,,5579036971,233,216,5579036711,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787831889,222,1,1,24,3,aqtkb4mgrz8c6iqfufj6qjbv9,0,99.5,99.5,2025-03-14T18:23:48.075Z,2025-03-14T19:06:10Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5579037727,233,217,5579037557,213,4.47,5579037551,140,92.0,5579037559,1,,5579037543,6,,5579037545,155,,5579037549,56,Center,5579037541,2,,5579037555,212,32.5,5579037553,141,5579037547,223,,,,,,,,,,,,,,53.1,,,,,,
2787832013,219,44,1,24,4,ajtb177oqwawkdwbqhldmq6mx,1,4.8,50.6,2025-03-14T18:23:48.665Z,2025-03-14T20:14:35Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5579038307,285,,5579038305,56,Back,5579038323,233,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787831991,225,44,1,24,4,aqtkb4mgrz8c6iqfufj6qjbv9,0,95.2,49.4,2025-03-14T18:23:48.666Z,2025-03-14T20:14:36Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5579038183,286,,5579038339,233,219,5579038181,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787831917,217,41,1,24,4,ajtb177oqwawkdwbqhldmq6mx,1,4.5,49.4,2025-03-14T18:23:49.193Z,2025-03-14T20:26:32Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5579037701,140,22.7,5579037731,233,222,5579037703,141,49.7,5579037705,212,19.1,5579037707,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787831907,223,13,1,24,8,aqtkb4mgrz8c6iqfufj6qjbv9,1,75.5,54.0,2025-03-14T18:23:52.427Z,2025-03-15T18:07:56Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5579038131,81,,5579037769,72,,5579038139,458,,5579037631,56,Center,5579037629,18,,5579038137,215,,5579038143,231,50.2,5579037767,25,,5579038141,230,98.4,5579038135,103,5579038133,102,42.4,,,,,,,,,,,,,83.3,,,,,,
2787831969,218,5,1,24,9,ajtb177oqwawkdwbqhldmq6mx,1,-0.5,55.6,2025-03-14T18:23:53.594Z,2025-03-14T20:02:56Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5579038061,56,Back,5579038063,346,,5579038089,233,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787831925,224,5,1,24,9,aqtkb4mgrz8c6iqfufj6qjbv9,0,100.5,44.4,2025-03-14T18:23:53.594Z,2025-03-14T20:02:57Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5579038109,233,218,5579037761,346,,5579037759,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787832055,220,1,1,24,30,ajtb177oqwawkdwbqhldmq6mx,0,3.4,50.9,2025-03-14T18:24:15.330Z,2025-03-14T18:24:26Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5579038759,124,,5579038475,56,Back,5579038481,212,45.1,5579038477,140,44.7,5579038881,189,,5579038485,1,,5579038479,141,32.7,5579038483,213,6.01,5579038769,237,,,,,,,,,,,,,,,,,,,,,,,,,
2787832047,226,61,1,24,32,aqtkb4mgrz8c6iqfufj6qjbv9,1,62.9,69.7,2025-03-14T18:24:16.703Z,2025-03-14T18:24:16Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5579038463,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787832073,227,1,1,24,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,43.4,53.6,2025-03-14T18:24:19.050Z,2025-03-14T18:24:20Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5579038589,212,8.0,5579038591,213,1.36,5579038583,56,Back,5579038587,141,65.1,5579038585,140,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787832113,229,1,1,24,35,aqtkb4mgrz8c6iqfufj6qjbv9,1,45.0,65.1,2025-03-14T18:24:19.979Z,2025-03-14T18:24:24Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5579038791,140,19.8,5579038789,56,Back,5579038799,1,,5579038795,212,32.2,5579038797,213,3.75,5579038793,141,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787832147,230,1,1,24,40,aqtkb4mgrz8c6iqfufj6qjbv9,1,19.8,38.2,2025-03-14T18:24:25.218Z,2025-03-14T18:24:29Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5579038979,141,84.1,5579038983,213,1.23,5579038985,1,,5579038975,56,Back,5579038981,212,33.1,5579038977,140,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787832175,231,1,1,24,44,aqtkb4mgrz8c6iqfufj6qjbv9,1,35.6,89.1,2025-03-14T18:24:28.866Z,2025-03-14T18:24:33Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5579039155,213,4.06,5579039153,212,11.8,5579039147,56,Back,5579039151,141,75.3,5579039149,140,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787832177,232,1,1,24,48,aqtkb4mgrz8c6iqfufj6qjbv9,1,28.3,73.8,2025-03-14T18:24:33.202Z,2025-03-14T18:24:34Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5579039171,212,11.0,5579039169,141,59.7,5579039165,56,Back,5579039167,140,33.4,5579039173,213,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787832207,233,1,1,24,49,aqtkb4mgrz8c6iqfufj6qjbv9,1,33.4,59.7,2025-03-14T18:24:34.051Z,2025-03-14T18:24:38Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5579039325,140,33.3,5579039327,141,27.1,5579039323,56,Back,5579039331,213,4.71,5579039329,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787832213,234,1,1,24,53,aqtkb4mgrz8c6iqfufj6qjbv9,0,39.8,12.6,2025-03-14T18:24:38.106Z,2025-03-14T18:56:12Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5579039369,212,30.2,5579039371,213,0.49,5579039363,56,Center,5579039367,141,33.6,5579039365,140,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787847409,464,8,1,24,54,ajtb177oqwawkdwbqhldmq6mx,1,32.4,68.2,2025-03-14T18:24:38.408Z,2025-03-14T18:56:16Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5579121705,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787832217,235,43,1,24,54,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-03-14T18:24:38.914Z,2025-03-14T18:56:11Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5579039387,56,Center,5579039393,212,8.4,5579039395,213,1.78,5579121691,144,1,5579039391,141,44.5,5579039389,140,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787832239,221,1,1,24,55,ajtb177oqwawkdwbqhldmq6mx,1,36.4,60.9,2025-03-14T18:24:39.801Z,2025-03-14T19:01:07Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5579039495,213,4.71,5579039487,56,Back,5579039493,212,3.3,5579039491,141,56.0,5579039489,140,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787832265,222,1,1,24,57,ajtb177oqwawkdwbqhldmq6mx,0,36.4,56.0,2025-03-14T18:24:42.370Z,2025-03-14T18:24:46Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5579039631,56,Center,5579039641,1,,5579039629,155,,5579039639,213,0.18,5579039637,212,53.0,5579039635,141,69.7,5579039633,140,86.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787832261,236,8,1,25,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,8.8,22.7,2025-03-14T18:24:45.730Z,2025-03-14T18:24:45Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5579039623,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787832329,238,1,1,25,5,aqtkb4mgrz8c6iqfufj6qjbv9,1,2.8,10.1,2025-03-14T18:24:49.618Z,2025-03-14T18:24:53Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5579039941,212,12.9,5579039939,141,28.5,5579039935,56,Back,5579039937,140,5.6,5579039943,213,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787832361,239,1,1,25,9,aqtkb4mgrz8c6iqfufj6qjbv9,1,6.8,28.0,2025-03-14T18:24:53.667Z,2025-03-14T18:27:07Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5579040077,56,Back,5579040081,141,3.8,5579040079,140,11.8,5579040083,212,17.3,5579040085,213,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787832391,240,1,1,25,12,aqtkb4mgrz8c6iqfufj6qjbv9,1,13.0,4.6,2025-03-14T18:24:56.659Z,2025-03-14T18:55:06Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5579040245,155,,5579040253,212,45.6,5579040247,56,Right,5579040257,1,,5579040255,213,0.12,5579040249,140,56.1,5579040251,141,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787832599,243,1,1,25,14,aqtkb4mgrz8c6iqfufj6qjbv9,0,69.4,4.4,2025-03-14T18:24:59.146Z,2025-03-14T18:25:36Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5579041455,213,1.38,5579041447,56,Center,5579041453,212,25.4,5579041445,155,,5579041449,140,74.1,5579041451,141,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
