id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value
2751876517,493,1,2,51,39,7gkglopz9cjsysn2u6sbhuvc5,1,22.7,23.9,2024-11-25T18:42:24.118Z,2024-11-25T18:42:29Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5383407423,141,30.3,5383407427,213,1.50,5383407419,56,Back,5383407421,140,23.0,5383407425,212,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751876531,494,1,2,51,44,7gkglopz9cjsysn2u6sbhuvc5,0,37.7,28.0,2024-11-25T18:42:28.886Z,2024-11-25T19:45:01Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5383407477,56,Right,5383407481,141,10.7,5383407475,155,,5383407483,212,36.5,5383407485,213,5.95,5383407487,1,,5383407479,140,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751876543,539,4,2,51,46,dbl7ir1qugqz8nvp1vzn8im50,1,27.0,85.4,2024-11-25T18:42:30.647Z,2024-11-25T19:37:58Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5383407599,285,,5383407589,13,,5383407593,152,,5383407591,56,Back,5383407595,265,,5383407709,233,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751876559,495,4,2,51,46,7gkglopz9cjsysn2u6sbhuvc5,0,73.0,14.6,2024-11-25T18:42:30.648Z,2024-11-25T19:37:58Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5383407673,286,,5383407661,13,,5383407725,233,539,5383407663,56,Right,5383407671,265,,5383407667,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751876711,540,1,2,52,1,dbl7ir1qugqz8nvp1vzn8im50,1,20.3,85.0,2024-11-25T18:42:45.907Z,2024-11-25T18:42:48Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5383408475,141,69.6,5383408467,5,,5383408507,189,,5383408471,56,Back,5383408469,152,,5383408477,212,13.0,5383408479,213,4.08,5383408473,140,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751876755,541,1,2,52,6,dbl7ir1qugqz8nvp1vzn8im50,1,14.7,67.9,2024-11-25T18:42:50.699Z,2024-11-25T18:42:54Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5383408749,212,18.0,5383408743,56,Back,5383408745,140,15.6,5383408751,213,4.76,5383408747,141,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751876777,542,1,2,52,9,dbl7ir1qugqz8nvp1vzn8im50,1,17.6,39.5,2024-11-25T18:42:54.147Z,2024-11-25T18:42:57Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5383408889,212,20.3,5383408883,56,Back,5383408887,141,10.0,5383408891,213,4.86,5383408885,140,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751876791,543,1,2,52,12,dbl7ir1qugqz8nvp1vzn8im50,1,18.9,8.8,2024-11-25T18:42:57.051Z,2024-11-25T18:42:59Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5383408983,56,Back,5383408989,212,25.4,5383408987,141,41.3,5383408991,213,2.09,5383408985,140,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751876807,544,1,2,52,15,dbl7ir1qugqz8nvp1vzn8im50,0,7.0,41.3,2024-11-25T18:42:59.268Z,2024-11-25T18:43:02Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5383409079,212,40.7,5383409073,56,Back,5383409077,141,28.2,5383409081,213,6.06,5383409071,157,,5383409083,1,,5383409075,140,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751876815,497,1,2,52,19,7gkglopz9cjsysn2u6sbhuvc5,0,55.7,64.8,2024-11-25T18:43:03.430Z,2024-11-25T19:45:02Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5383409123,3,,5383409131,212,8.1,5383409129,141,70.5,5383409127,140,62.5,5383409133,213,0.50,5383409125,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751876849,545,1,2,52,20,dbl7ir1qugqz8nvp1vzn8im50,1,41.3,30.1,2024-11-25T18:43:04.515Z,2024-11-25T18:43:08Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5383409305,56,Center,5383409307,140,60.1,5383409309,141,28.3,5383409311,212,19.8,5383409313,213,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751876843,498,83,2,52,23,7gkglopz9cjsysn2u6sbhuvc5,0,47.4,72.3,2024-11-25T18:43:07.870Z,2024-11-25T19:45:03Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5383409489,399,5wmik73cqursg7sv3w14ue5pm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751876865,546,1,2,52,23,dbl7ir1qugqz8nvp1vzn8im50,1,45.3,25.9,2024-11-25T18:43:08.027Z,2024-11-25T18:43:10Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5383409391,140,34.9,5383409389,56,Back,5383409393,141,14.3,5383409395,212,13.5,5383409397,213,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751876879,547,1,2,52,26,dbl7ir1qugqz8nvp1vzn8im50,1,34.9,14.3,2024-11-25T18:43:10.755Z,2024-11-25T18:43:14Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5383409617,1,,5383409459,155,,5383409467,141,14.1,5383409469,212,48.6,5383409463,56,Right,5383409465,140,81.2,5383409473,213,6.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751876905,548,1,2,52,30,dbl7ir1qugqz8nvp1vzn8im50,0,89.0,12.9,2024-11-25T18:43:14.339Z,2024-11-25T18:43:15Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5383409635,213,1.70,5383409627,56,Center,5383409629,140,86.6,5383409631,141,41.3,5383409623,2,,5383409633,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751876937,499,1,2,52,35,7gkglopz9cjsysn2u6sbhuvc5,0,5.0,68.8,2024-11-25T18:43:20.005Z,2024-11-25T18:43:21Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5383409795,141,100.0,5383409801,212,22.5,5383409815,213,1.44,5383409787,157,,5383409819,1,,5383409789,56,Back,5383409793,140,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751876945,500,5,2,52,36,7gkglopz9cjsysn2u6sbhuvc5,0,10.8,101.8,2024-11-25T18:43:20.627Z,2024-11-25T19:39:11Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5383409955,233,549,5383409825,56,Back,5383409827,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751876973,549,5,2,52,36,dbl7ir1qugqz8nvp1vzn8im50,1,89.2,-1.8,2024-11-25T18:43:20.627Z,2024-11-25T18:43:29Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5383409945,347,,5383409947,233,500,5383409943,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751877001,550,1,2,52,42,dbl7ir1qugqz8nvp1vzn8im50,1,84.9,0.0,2024-11-25T18:43:26.714Z,2024-11-25T18:43:30Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5383410099,212,14.2,5383410101,213,1.08,5383410093,56,Right,5383410097,141,16.4,5383410091,107,,5383410095,140,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751877011,551,1,2,52,44,dbl7ir1qugqz8nvp1vzn8im50,1,91.2,16.4,2024-11-25T18:43:28.914Z,2024-11-25T18:43:30Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5383410131,140,89.0,5383410133,141,40.7,5383410129,56,Center,5383410135,212,16.7,5383410137,213,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751877019,552,50,2,52,45,dbl7ir1qugqz8nvp1vzn8im50,1,89.9,39.0,2024-11-25T18:43:29.996Z,2024-11-25T19:38:13Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5383410165,286,,5383410221,233,501,5383410163,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751877027,501,7,2,52,45,7gkglopz9cjsysn2u6sbhuvc5,1,10.1,61.0,2024-11-25T18:43:29.997Z,2024-11-25T19:38:12Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5383410195,56,Back,5383410197,285,,5383410211,233,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751877049,502,1,2,52,47,7gkglopz9cjsysn2u6sbhuvc5,0,15.3,61.2,2024-11-25T18:43:31.597Z,2024-11-25T18:43:33Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5383410317,213,0.15,5383410315,212,14.2,5383410313,141,64.3,5383410311,140,28.7,5383410309,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751877143,504,51,2,52,47,7gkglopz9cjsysn2u6sbhuvc5,1,14.3,60.3,2024-11-25T18:43:31.901Z,2024-11-25T18:45:45Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5383410813,169,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751877055,553,15,2,52,48,dbl7ir1qugqz8nvp1vzn8im50,1,71.5,37.2,2024-11-25T18:43:32.594Z,2024-11-25T19:54:21Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5383410929,215,,5383410923,78,,5383410931,458,,5383410347,56,Center,5383410925,102,50.2,5383410937,147,42.1,5383410941,231,48.7,5383410345,18,,5383410935,146,83.4,5383410927,103,19,5383411593,233,505,5383415571,468,504,5383410933,82,5383410343,22,5383410939,230,98.4,5383410751,72,,,,,,,,,,,,,,
2751877185,505,10,2,52,48,7gkglopz9cjsysn2u6sbhuvc5,1,16.6,57.9,2024-11-25T18:43:32.694Z,2024-11-25T20:14:51Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5383410971,56,Back,5383410969,94,,5383411601,233,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751877137,503,6,2,52,51,7gkglopz9cjsysn2u6sbhuvc5,0,11.6,62.2,2024-11-25T18:43:35.580Z,2024-11-25T20:14:55Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5383411179,233,554,5383410727,56,Back,5383411141,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751877093,554,6,2,52,51,dbl7ir1qugqz8nvp1vzn8im50,1,88.4,37.8,2024-11-25T18:43:35.580Z,2024-11-25T19:38:05Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5383410553,75,,5383411169,233,503,5383410549,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751877351,555,1,2,53,27,dbl7ir1qugqz8nvp1vzn8im50,0,99.5,0.5,2024-11-25T18:44:11.859Z,2024-11-25T18:44:25Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5383411893,155,,5383411889,2,,5383411903,212,39.6,5383411899,140,91.3,5383411905,213,1.79,5383411895,223,,5383411907,1,,5383411897,56,Center,5383412357,233,506,5383411901,141,57.3,5383411891,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751877385,506,41,2,53,31,7gkglopz9cjsysn2u6sbhuvc5,0,4.1,47.2,2024-11-25T18:44:15.700Z,2024-11-25T18:44:26Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5383412121,140,15.6,5383412125,212,13.1,5383412123,141,54.6,5383412401,233,555,5383412127,213,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751877369,556,44,2,53,32,dbl7ir1qugqz8nvp1vzn8im50,1,86.6,49.2,2024-11-25T18:44:16.666Z,2024-11-25T19:38:27Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5383412033,286,,5383412219,233,507,5383412025,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751877397,507,44,2,53,32,7gkglopz9cjsysn2u6sbhuvc5,0,13.4,50.8,2024-11-25T18:44:16.667Z,2024-11-25T19:45:11Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5383412215,56,Back,5383412235,233,556,5383412217,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751877379,557,1,2,53,32,dbl7ir1qugqz8nvp1vzn8im50,0,88.8,50.1,2024-11-25T18:44:16.995Z,2024-11-25T19:59:13Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5383412089,212,1.8,5383412083,56,Center,5383412087,141,49.7,5383412081,3,,5383412091,213,6.13,5383412085,140,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751855547,130,61,2,53,33,7gkglopz9cjsysn2u6sbhuvc5,1,93.9,68.2,2024-11-25T18:44:18.074Z,2024-11-25T19:59:02Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5383595357,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751877383,558,13,2,53,34,dbl7ir1qugqz8nvp1vzn8im50,1,89.8,46.4,2024-11-25T18:44:18.874Z,2024-11-25T19:59:08Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5383412413,72,,5383412113,56,Center,5383412699,103,22.2,5383412703,231,49.1,5383588737,458,,5383412697,102,59.0,5383412701,230,98.9,5383588735,83,,5383412411,25,,5383412111,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751877417,508,5,2,53,35,7gkglopz9cjsysn2u6sbhuvc5,1,-0.8,41.8,2024-11-25T18:44:20.098Z,2024-11-25T19:39:11Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5383412341,233,559,5383412333,56,Back,5383412335,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751877395,559,5,2,53,35,dbl7ir1qugqz8nvp1vzn8im50,0,100.8,58.2,2024-11-25T18:44:20.098Z,2024-11-25T19:39:11Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5383412207,56,Center,5383412345,233,508,5383412209,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751877487,509,1,2,53,49,7gkglopz9cjsysn2u6sbhuvc5,1,4.5,51.6,2024-11-25T18:44:33.876Z,2024-11-25T18:44:40Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5383412727,140,9.0,5383412935,189,,5383412729,141,72.9,5383412731,212,15.2,5383412723,124,,5383412737,237,,5383412725,56,Back,5383412733,213,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751877505,510,1,2,53,50,7gkglopz9cjsysn2u6sbhuvc5,1,9.0,73.3,2024-11-25T18:44:35.003Z,2024-11-25T19:45:12Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5383412815,213,1.00,5383412807,56,Back,5383412809,140,18.5,5383412811,141,95.9,5383412813,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751877521,511,1,2,53,52,7gkglopz9cjsysn2u6sbhuvc5,0,22.3,95.7,2024-11-25T18:44:36.827Z,2024-11-25T18:44:38Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5383412909,212,61.1,5383412899,56,Center,5383412901,140,75.9,5383412903,141,60.9,5383412913,213,5.89,5383412915,1,,5383412897,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751877565,563,1,2,53,55,dbl7ir1qugqz8nvp1vzn8im50,1,26.5,38.0,2024-11-25T18:44:39.235Z,2024-11-25T18:44:43Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5383413141,140,17.3,5383413139,56,Back,5383413143,141,34.0,5383413145,212,10.0,5383413147,213,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751877639,564,1,2,53,59,dbl7ir1qugqz8nvp1vzn8im50,1,20.6,30.6,2024-11-25T18:44:43.706Z,2024-11-25T18:44:53Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5383413499,212,16.6,5383413491,140,25.6,5383413487,56,Back,5383413495,141,7.4,5383413503,213,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751877645,565,4,2,54,8,dbl7ir1qugqz8nvp1vzn8im50,1,28.8,7.5,2024-11-25T18:44:53.154Z,2024-11-25T19:37:58Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5383413551,285,,5383413545,56,Back,5383413543,13,,5383413549,265,,5383413911,233,512,5383413547,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751877655,512,4,2,54,8,7gkglopz9cjsysn2u6sbhuvc5,0,71.2,92.5,2024-11-25T18:44:53.155Z,2024-11-25T19:37:59Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5383413897,56,Left,5383413919,233,565,5383413899,152,,5383413903,286,,5383413895,13,,5383413901,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751877801,566,1,2,54,28,dbl7ir1qugqz8nvp1vzn8im50,1,28.3,14.1,2024-11-25T18:45:12.890Z,2024-11-25T18:45:14Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5383414357,56,Back,5383414363,212,6.7,5383414355,152,,5383414361,141,7.9,5383414353,5,,5383414365,213,5.61,5383414359,140,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751877817,567,1,2,54,29,dbl7ir1qugqz8nvp1vzn8im50,1,33.3,7.9,2024-11-25T18:45:13.827Z,2024-11-25T18:45:16Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5383414467,141,10.0,5383414463,140,28.0,5383414471,213,2.89,5383414469,212,5.7,5383414461,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751877865,568,1,2,54,32,dbl7ir1qugqz8nvp1vzn8im50,1,26.4,20.3,2024-11-25T18:45:16.378Z,2024-11-25T18:45:25Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5383414771,213,2.29,5383414763,56,Back,5383414769,212,23.4,5383414767,141,46.3,5383414765,140,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751877897,569,1,2,54,41,dbl7ir1qugqz8nvp1vzn8im50,0,12.6,44.8,2024-11-25T18:45:25.275Z,2024-11-25T18:45:28Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5383414927,1,,5383414915,155,,5383414925,213,0.27,5383414917,56,Center,5383414919,140,65.7,5383414923,212,57.9,5383414921,141,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751877915,514,1,2,54,45,7gkglopz9cjsysn2u6sbhuvc5,1,27.8,32.4,2024-11-25T18:45:29.730Z,2024-11-25T18:45:31Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5383414989,141,48.2,5383414993,213,2.59,5383414987,140,11.1,5383414991,212,20.6,5383414985,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751877937,515,1,2,54,47,7gkglopz9cjsysn2u6sbhuvc5,1,11.0,48.1,2024-11-25T18:45:31.427Z,2024-11-25T18:45:35Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5383415143,212,28.7,5383415147,1,,5383415135,157,,5383415139,140,29.2,5383415141,141,79.6,5383415137,56,Back,5383415145,213,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751877971,516,2,2,54,51,7gkglopz9cjsysn2u6sbhuvc5,1,29.2,79.6,2024-11-25T18:45:35.338Z,2024-11-25T18:45:39Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5383415329,1,,5383415321,141,70.9,5383415319,140,60.7,5383415331,56,Center,5383415327,7,11cna826ls27ahux2w0ckapqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751878017,571,1,2,54,56,dbl7ir1qugqz8nvp1vzn8im50,1,23.9,31.3,2024-11-25T18:45:41.066Z,2024-11-25T18:45:45Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5383415543,5,,5383415549,140,32.0,5383415547,56,Back,5383415553,141,39.1,5383415559,213,0.56,5383415555,212,10.0,5383415545,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751878029,572,1,2,55,1,dbl7ir1qugqz8nvp1vzn8im50,1,37.0,41.0,2024-11-25T18:45:45.762Z,2024-11-25T18:45:47Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5383415641,141,79.1,5383415639,140,40.4,5383415645,213,1.43,5383415637,56,Back,5383415643,212,26.2,5383415667,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751878081,573,1,2,55,7,dbl7ir1qugqz8nvp1vzn8im50,1,54.4,88.0,2024-11-25T18:45:51.234Z,2024-11-25T18:45:56Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5383415917,213,3.70,5383415915,212,21.7,5383415913,141,71.2,5383415911,140,36.8,5383415909,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751878101,574,1,2,55,11,dbl7ir1qugqz8nvp1vzn8im50,1,45.0,65.8,2024-11-25T18:45:55.834Z,2024-11-25T18:45:59Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5383416055,141,32.7,5383416051,56,Back,5383416057,212,22.5,5383416059,213,4.68,5383416053,140,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751878125,575,1,2,55,14,dbl7ir1qugqz8nvp1vzn8im50,1,53.1,30.7,2024-11-25T18:45:59.138Z,2024-11-25T18:46:02Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5383416201,140,67.5,5383416211,213,5.44,5383416209,212,22.6,5383416205,141,5.9,5383416197,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751878161,576,1,2,55,17,dbl7ir1qugqz8nvp1vzn8im50,1,63.8,6.5,2024-11-25T18:46:01.946Z,2024-11-25T18:46:07Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5383416407,212,15.6,5383416409,213,2.32,5383416403,140,53.7,5383416405,141,23.3,5383416401,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751878179,577,1,2,55,22,dbl7ir1qugqz8nvp1vzn8im50,1,54.2,24.6,2024-11-25T18:46:07.138Z,2024-11-25T18:46:09Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5383416483,56,Right,5383416489,212,11.7,5383416487,141,7.7,5383416491,213,4.88,5383416485,140,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751878189,578,1,2,55,25,dbl7ir1qugqz8nvp1vzn8im50,1,56.1,7.7,2024-11-25T18:46:09.386Z,2024-11-25T18:46:11Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5383416555,213,0.39,5383416549,140,68.7,5383416551,141,15.6,5383416547,56,Right,5383416553,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751878225,579,1,2,55,27,dbl7ir1qugqz8nvp1vzn8im50,1,68.5,15.0,2024-11-25T18:46:11.242Z,2024-11-25T18:46:16Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5383416765,213,2.50,5383416759,140,56.1,5383416761,141,29.2,5383416757,56,Center,5383416763,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751878303,580,1,2,55,32,dbl7ir1qugqz8nvp1vzn8im50,1,56.1,29.2,2024-11-25T18:46:16.299Z,2024-11-25T18:46:25Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5383417175,212,40.4,5383417167,140,59.6,5383417163,56,Left,5383417171,141,88.3,5383417157,155,,5383417177,213,1.48,5383417179,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751878313,581,1,2,55,41,dbl7ir1qugqz8nvp1vzn8im50,0,80.3,89.3,2024-11-25T18:46:25.418Z,2024-11-25T18:46:26Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5383417227,213,5.16,5383417225,212,19.3,5383417223,141,63.6,5383417219,56,Center,5383417221,140,88.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751878341,518,1,2,55,44,7gkglopz9cjsysn2u6sbhuvc5,1,7.6,40.0,2024-11-25T18:46:28.433Z,2024-11-25T19:37:18Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5383417397,212,16.0,5383417393,140,20.0,5383417399,213,5.67,5383417395,141,26.4,5383417391,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751878347,520,61,2,55,45,7gkglopz9cjsysn2u6sbhuvc5,1,13.0,31.5,2024-11-25T18:46:29.957Z,2024-11-25T19:37:29Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5383543105,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
