id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2799602111,234,1,1,26,6,7gkglopz9cjsysn2u6sbhuvc5,1,31.9,0.0,2025-04-12T12:26:13.341Z,2025-04-12T12:26:18Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5643672449,141,19.4,5643672453,213,0.74,5643672455,1,,5643672451,212,21.6,5643672447,140,47.1,5643672443,107,,5643672445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799602131,235,1,1,26,11,7gkglopz9cjsysn2u6sbhuvc5,1,39.5,18.9,2025-04-12T12:26:17.885Z,2025-04-12T12:26:19Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,5643672547,56,Back,5643672551,141,10.7,5643672555,213,3.55,5643672553,212,14.0,5643672549,140,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799602153,236,1,1,26,13,7gkglopz9cjsysn2u6sbhuvc5,0,29.4,11.1,2025-04-12T12:26:19.774Z,2025-04-12T12:26:22Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5643672671,155,,5643672679,212,40.6,5643672683,1,,5643672673,56,Center,5643672681,213,0.35,5643672675,140,65.7,5643672677,141,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799602173,235,1,1,26,16,bd4qakf7j0wwie8wke9km7uj8,1,27.4,76.4,2025-04-12T12:26:22.921Z,2025-04-12T12:26:38Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,5643672765,213,0.84,5643673361,3,,5643672763,212,17.3,5643672757,56,Back,5643672759,140,38.4,5643672761,141,95.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799602201,236,1,1,26,19,bd4qakf7j0wwie8wke9km7uj8,0,37.7,95.6,2025-04-12T12:26:25.880Z,2025-04-12T12:30:59Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,5643672879,140,40.9,5643672883,212,3.6,5643672877,56,Back,5643672885,213,5.95,5643672881,141,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799602203,237,61,1,26,19,7gkglopz9cjsysn2u6sbhuvc5,1,56.9,22.4,2025-04-12T12:26:26.349Z,2025-04-12T12:26:26Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,5643672887,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799602323,239,1,1,26,25,7gkglopz9cjsysn2u6sbhuvc5,1,70.5,19.5,2025-04-12T12:26:32.229Z,2025-04-12T12:27:01Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,5643673525,213,1.06,5643673513,2,,5643673523,212,30.9,5643673517,56,Center,5643673521,141,59.1,5643673519,140,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799602363,240,1,1,26,34,7gkglopz9cjsysn2u6sbhuvc5,1,86.8,85.9,2025-04-12T12:26:40.772Z,2025-04-12T12:26:44Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,5643673753,212,15.5,5643673755,213,2.99,5643673749,140,72.2,5643673751,141,89.3,5643673747,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799602415,241,1,1,26,38,7gkglopz9cjsysn2u6sbhuvc5,1,71.3,85.7,2025-04-12T12:26:44.740Z,2025-04-12T12:26:48Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5643674013,212,29.6,5643674015,213,4.10,5643674007,56,Center,5643674009,140,55.0,5643674011,141,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799602429,242,1,1,26,42,7gkglopz9cjsysn2u6sbhuvc5,0,55.2,48.4,2025-04-12T12:26:48.453Z,2025-04-12T12:26:49Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5643674077,56,Center,5643674085,213,0.09,5643674079,140,76.5,5643674083,212,22.5,5643674081,141,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799602445,237,8,1,26,43,bd4qakf7j0wwie8wke9km7uj8,1,24.3,48.1,2025-04-12T12:26:50.216Z,2025-04-12T12:26:50Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,5643674167,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799602499,239,1,1,26,45,bd4qakf7j0wwie8wke9km7uj8,1,22.9,38.3,2025-04-12T12:26:51.543Z,2025-04-12T12:26:55Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,5643674383,213,3.78,5643674379,141,29.1,5643674377,140,14.8,5643674381,212,10.6,5643674375,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799602593,240,1,1,26,48,bd4qakf7j0wwie8wke9km7uj8,1,19.4,23.4,2025-04-12T12:26:54.871Z,2025-04-12T12:27:02Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5643674885,140,6.4,5643674891,213,2.22,5643674883,56,Back,5643674887,141,49.6,5643674889,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799602611,241,1,1,26,56,bd4qakf7j0wwie8wke9km7uj8,1,5.8,66.0,2025-04-12T12:27:02.424Z,2025-04-12T12:27:04Z,c4esrbgbv6v715768v2cb676d,F. Schram,,5643675007,141,77.2,5643675005,140,36.5,5643675003,56,Back,5643675013,1,,5643675009,212,33.1,5643675001,155,,5643675011,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799602709,242,1,1,26,58,bd4qakf7j0wwie8wke9km7uj8,1,36.5,77.2,2025-04-12T12:27:04.512Z,2025-04-12T12:27:12Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,5643675547,140,61.7,5643675551,212,28.8,5643675545,56,Left,5643675543,3,,5643675549,141,93.9,5643675553,213,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799602707,243,45,1,27,5,7gkglopz9cjsysn2u6sbhuvc5,0,25.8,18.4,2025-04-12T12:27:12.373Z,2025-04-12T14:09:32Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5643675677,233,243,5643675539,56,Back,5643675541,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799602725,243,3,1,27,5,bd4qakf7j0wwie8wke9km7uj8,1,74.2,81.6,2025-04-12T12:27:12.373Z,2025-04-12T14:09:31Z,m031ocyfq011rual3olkegdm,A. Taranis,,5643675655,233,243,5643675631,286,,5643675629,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799602745,244,1,1,27,7,bd4qakf7j0wwie8wke9km7uj8,1,74.6,76.1,2025-04-12T12:27:13.775Z,2025-04-12T12:27:16Z,m031ocyfq011rual3olkegdm,A. Taranis,,5643675735,140,69.5,5643675743,213,3.93,5643675741,212,7.6,5643675739,141,68.1,5643675731,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799602765,245,1,1,27,9,bd4qakf7j0wwie8wke9km7uj8,1,68.8,66.4,2025-04-12T12:27:15.879Z,2025-04-12T12:27:17Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,5643675837,140,69.8,5643675841,212,19.1,5643675839,141,38.3,5643675835,56,Center,5643675843,213,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799602799,246,1,1,27,11,bd4qakf7j0wwie8wke9km7uj8,1,70.5,36.3,2025-04-12T12:27:17.679Z,2025-04-12T12:27:20Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,5643676033,212,21.7,5643676023,56,Right,5643676025,140,82.5,5643676029,141,10.3,5643676037,213,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799602825,247,1,1,27,13,bd4qakf7j0wwie8wke9km7uj8,0,85.0,9.5,2025-04-12T12:27:20.008Z,2025-04-12T12:27:21Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5643676185,140,96.4,5643676179,2,,5643676183,56,Center,5643676193,1,,5643676187,141,58.5,5643676191,213,1.23,5643676189,212,35.4,5643676181,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799603109,246,1,1,27,35,7gkglopz9cjsysn2u6sbhuvc5,0,12.0,41.9,2025-04-12T12:27:42.036Z,2025-04-12T12:27:47Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5643677573,1,,5643677569,212,69.9,5643677561,198,,5643677559,157,,5643677563,56,Right,5643677565,140,72.2,5643677571,213,5.84,5643677567,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799603117,247,5,1,27,40,7gkglopz9cjsysn2u6sbhuvc5,0,72.5,-1.8,2025-04-12T12:27:47.105Z,2025-04-12T14:19:50Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5643677597,56,Right,5643677599,347,,5643678737,233,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799603343,248,5,1,27,40,bd4qakf7j0wwie8wke9km7uj8,1,27.5,101.8,2025-04-12T12:27:47.105Z,2025-04-12T14:19:49Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,5643678673,347,,5643678671,56,Back,5643678721,233,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799603377,249,1,1,27,56,bd4qakf7j0wwie8wke9km7uj8,0,27.6,100.0,2025-04-12T12:28:02.439Z,2025-04-12T12:28:04Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,5643678791,56,Left,5643678803,213,6.13,5643678799,141,95.9,5643678805,1,,5643678789,107,,5643678801,212,27.4,5643678795,140,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799603415,248,1,1,27,58,7gkglopz9cjsysn2u6sbhuvc5,1,41.0,14.9,2025-04-12T12:28:05.197Z,2025-04-12T12:29:59Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5643679003,213,0.06,5643678995,56,Right,5643678993,3,,5643679001,212,22.1,5643678997,140,62.0,5643678999,141,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799603445,249,44,1,28,0,7gkglopz9cjsysn2u6sbhuvc5,1,64.3,9.4,2025-04-12T12:28:06.980Z,2025-04-12T14:09:35Z,ag1psg17osvgbq5fz9xo7kmj8,Z. Dalügge,,5643679181,233,250,5643679123,286,,5643679121,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799603421,250,44,1,28,0,bd4qakf7j0wwie8wke9km7uj8,0,35.7,90.6,2025-04-12T12:28:06.981Z,2025-04-12T14:09:36Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,5643679025,285,,5643679221,233,249,5643679023,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799603473,250,1,1,28,1,7gkglopz9cjsysn2u6sbhuvc5,0,59.3,7.4,2025-04-12T12:28:07.675Z,2025-04-12T14:14:31Z,ag1psg17osvgbq5fz9xo7kmj8,Z. Dalügge,,5643697875,233,251,5643679251,140,62.1,5643697643,168,,5643679257,213,0.09,5643698021,3,,5643679249,56,Right,5643679255,212,3.0,5643679253,141,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799606925,294,61,1,28,2,bd4qakf7j0wwie8wke9km7uj8,1,33.4,85.6,2025-04-12T12:28:09.201Z,2025-04-12T14:29:21Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,5643696713,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799603483,251,1,1,28,3,7gkglopz9cjsysn2u6sbhuvc5,1,59.4,14.1,2025-04-12T12:28:09.819Z,2025-04-12T12:30:26Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,5643679311,140,67.7,5643679309,56,Right,5643679321,213,0.27,5643679319,212,9.0,5643679315,141,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799603507,252,61,1,28,4,7gkglopz9cjsysn2u6sbhuvc5,1,67.7,17.6,2025-04-12T12:28:11.148Z,2025-04-12T12:30:25Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,5643679415,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799603513,253,1,1,28,5,7gkglopz9cjsysn2u6sbhuvc5,0,65.6,23.0,2025-04-12T12:28:12.236Z,2025-04-12T12:30:41Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,5643679447,141,29.1,5643679519,236,,5643679451,213,0.42,5643679445,140,74.5,5643679525,286,,5643679443,56,Center,5643679521,233,251,5643679449,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799603521,251,74,1,28,5,bd4qakf7j0wwie8wke9km7uj8,1,26.4,81.8,2025-04-12T12:28:12.237Z,2025-04-12T14:14:22Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,5643679487,56,Back,5643679489,285,,5643679557,233,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799603561,253,1,1,28,7,bd4qakf7j0wwie8wke9km7uj8,1,26.6,89.3,2025-04-12T12:28:14.151Z,2025-04-12T12:28:15Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,5643679667,140,36.4,5643679669,141,92.0,5643679671,212,10.5,5643679665,56,Back,5643679673,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799603575,254,1,1,28,9,bd4qakf7j0wwie8wke9km7uj8,1,36.4,92.0,2025-04-12T12:28:15.543Z,2025-04-12T12:45:57Z,m031ocyfq011rual3olkegdm,A. Taranis,,5643679729,56,Back,5643679741,212,11.8,5643679737,141,92.0,5643679733,140,25.2,5643679743,213,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799603601,255,1,1,28,10,bd4qakf7j0wwie8wke9km7uj8,0,25.2,92.0,2025-04-12T12:28:17.095Z,2025-04-12T14:29:26Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,5643679881,213,0.03,5643679873,56,Left,5643679875,140,56.3,5643679877,141,93.6,5643679879,212,32.7,5643679883,1,,5643679871,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799603615,254,1,1,28,12,7gkglopz9cjsysn2u6sbhuvc5,0,38.5,23.0,2025-04-12T12:28:18.444Z,2025-04-12T12:30:49Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5643679973,1,,5643679961,157,,5643679969,212,31.3,5643679963,56,Center,5643679965,140,68.3,5643679971,213,6.26,5643679967,141,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799603625,256,1,1,28,14,bd4qakf7j0wwie8wke9km7uj8,0,30.6,80.0,2025-04-12T12:28:21.344Z,2025-04-12T12:28:22Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,5643680007,140,38.1,5643680005,56,Back,5643680003,3,,5643680013,213,0.79,5643680009,141,91.7,5643680011,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799603681,256,1,1,28,17,7gkglopz9cjsysn2u6sbhuvc5,1,62.2,13.8,2025-04-12T12:28:23.579Z,2025-04-12T12:28:25Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,5643680303,141,17.0,5643680305,212,6.1,5643680301,140,56.8,5643680299,56,Right,5643680307,213,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799603735,257,1,1,28,18,7gkglopz9cjsysn2u6sbhuvc5,0,56.8,17.0,2025-04-12T12:28:25.267Z,2025-04-12T12:28:29Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5643680555,212,30.0,5643680553,141,22.4,5643680557,213,0.12,5643680549,56,Center,5643680547,155,,5643680551,140,85.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799603769,258,3,1,28,24,7gkglopz9cjsysn2u6sbhuvc5,0,86.2,28.9,2025-04-12T12:28:30.483Z,2025-04-12T14:14:09Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5643680705,286,,5643680901,233,257,5643680701,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799603795,257,7,1,28,24,bd4qakf7j0wwie8wke9km7uj8,1,13.8,71.1,2025-04-12T12:28:30.484Z,2025-04-12T14:14:09Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,5643680837,285,,5643680887,233,258,5643680835,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799604025,260,1,1,28,43,bd4qakf7j0wwie8wke9km7uj8,0,12.0,50.3,2025-04-12T12:28:49.951Z,2025-04-12T12:28:53Z,c4esrbgbv6v715768v2cb676d,F. Schram,,5643681953,141,37.6,5643681955,212,54.0,5643681949,56,Center,5643681957,213,6.12,5643681945,157,,5643681951,140,62.8,5643681959,1,,5643681947,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799604033,259,12,1,28,47,7gkglopz9cjsysn2u6sbhuvc5,1,28.1,58.5,2025-04-12T12:28:53.667Z,2025-04-12T12:28:54Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5643681991,212,31.9,5643681985,56,Center,5643682025,15,,5643681993,213,5.75,5643681987,140,54.2,5643681989,141,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799604103,261,50,1,28,53,bd4qakf7j0wwie8wke9km7uj8,1,46.6,73.8,2025-04-12T12:28:59.623Z,2025-04-12T14:16:13Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,5643682317,56,Back,5643682319,286,,5643682393,233,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799604111,260,7,1,28,53,7gkglopz9cjsysn2u6sbhuvc5,0,53.4,26.2,2025-04-12T12:28:59.624Z,2025-04-12T14:16:14Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,5643682369,285,,5643682383,233,261,5643682367,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799604131,262,1,1,28,54,bd4qakf7j0wwie8wke9km7uj8,0,61.9,72.0,2025-04-12T12:29:01.294Z,2025-04-12T14:16:18Z,m031ocyfq011rual3olkegdm,A. Taranis,,5643682461,56,Center,5643682469,213,3.22,5643682467,212,6.7,5643682463,140,55.5,5643682465,141,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799625369,390,61,1,28,55,7gkglopz9cjsysn2u6sbhuvc5,1,37.3,28.0,2025-04-12T12:29:01.390Z,2025-04-12T14:16:20Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,5643794133,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799604171,263,1,1,28,56,bd4qakf7j0wwie8wke9km7uj8,1,55.5,71.2,2025-04-12T12:29:03.230Z,2025-04-12T12:29:06Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,5643682695,213,5.86,5643682687,141,63.0,5643682683,56,Center,5643682685,140,67.3,5643682691,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799604227,264,1,1,28,59,bd4qakf7j0wwie8wke9km7uj8,1,66.7,50.7,2025-04-12T12:29:05.790Z,2025-04-12T12:29:10Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,5643682983,56,Right,5643682985,140,85.9,5643682991,213,5.32,5643682989,212,35.5,5643682993,1,,5643682987,141,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799604291,265,1,1,29,3,bd4qakf7j0wwie8wke9km7uj8,0,86.6,7.6,2025-04-12T12:29:10.191Z,2025-04-12T12:29:17Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5643683339,1,,5643683477,345,,5643683329,56,Left,5643683331,140,88.1,5643683335,212,63.5,5643683325,2,,5643683333,141,100.0,5643683327,155,,5643683337,213,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,
2799604325,261,5,1,29,8,7gkglopz9cjsysn2u6sbhuvc5,1,12.8,-1.0,2025-04-12T12:29:15.036Z,2025-04-12T12:29:19Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,5643683519,233,266,5643683489,347,,5643683487,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799604303,266,5,1,29,8,bd4qakf7j0wwie8wke9km7uj8,0,87.2,101.0,2025-04-12T12:29:15.036Z,2025-04-12T14:19:50Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5643683407,347,,5643683537,233,261,5643683405,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799604645,262,1,1,29,30,7gkglopz9cjsysn2u6sbhuvc5,0,19.3,0.0,2025-04-12T12:29:37.362Z,2025-04-12T12:29:40Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5643685109,56,Back,5643685111,140,34.1,5643685107,107,,5643685117,213,0.50,5643685115,212,17.7,5643685113,141,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799604647,267,44,1,29,32,bd4qakf7j0wwie8wke9km7uj8,1,65.2,88.0,2025-04-12T12:29:39.070Z,2025-04-12T14:09:36Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,5643685123,286,,5643685211,233,263,5643685121,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799604649,263,44,1,29,32,7gkglopz9cjsysn2u6sbhuvc5,0,34.8,12.0,2025-04-12T12:29:39.071Z,2025-04-12T14:09:37Z,ag1psg17osvgbq5fz9xo7kmj8,Z. Dalügge,,5643685131,285,,5643685129,56,Back,5643685253,233,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799604661,268,1,1,29,32,bd4qakf7j0wwie8wke9km7uj8,0,64.1,85.3,2025-04-12T12:29:39.382Z,2025-04-12T12:29:40Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,5643685191,212,9.1,5643685185,56,Left,5643685183,3,,5643685193,213,3.39,5643685187,140,55.7,5643685189,141,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799604689,264,1,1,29,34,7gkglopz9cjsysn2u6sbhuvc5,0,34.1,10.6,2025-04-12T12:29:41.211Z,2025-04-12T12:29:42Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,5643685381,3,,5643685389,212,9.7,5643685391,213,0.35,5643685387,141,15.5,5643685383,56,Back,5643685385,140,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799604715,265,83,1,29,38,7gkglopz9cjsysn2u6sbhuvc5,0,56.8,18.6,2025-04-12T12:29:44.611Z,2025-04-12T12:29:49Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,5643685857,399,4rhxehi019n7z1z1m7a39w1sk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799604783,270,1,1,29,40,bd4qakf7j0wwie8wke9km7uj8,1,38.2,94.2,2025-04-12T12:29:46.646Z,2025-04-12T12:29:48Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,5643685811,213,0.13,5643685809,212,12.1,5643685803,56,Back,5643685805,140,49.6,5643685807,141,96.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799604787,271,1,1,29,42,bd4qakf7j0wwie8wke9km7uj8,1,49.6,96.5,2025-04-12T12:29:48.543Z,2025-04-12T12:29:51Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,5643685827,212,34.6,5643685823,140,20.3,5643685825,141,73.3,5643685821,56,Back,5643685829,213,3.62,5643685959,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799604849,272,1,1,29,44,bd4qakf7j0wwie8wke9km7uj8,1,20.3,73.3,2025-04-12T12:29:51.006Z,2025-04-12T12:29:54Z,c4esrbgbv6v715768v2cb676d,F. Schram,,5643686121,141,91.7,5643686119,140,24.9,5643686117,56,Back,5643686123,212,13.4,5643686125,213,1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799604883,273,1,1,29,47,bd4qakf7j0wwie8wke9km7uj8,1,23.7,87.5,2025-04-12T12:29:54.190Z,2025-04-12T12:29:57Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,5643686313,213,4.08,5643686305,56,Back,5643686307,140,12.8,5643686311,212,19.3,5643686309,141,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799604951,274,1,1,29,51,bd4qakf7j0wwie8wke9km7uj8,1,12.8,57.0,2025-04-12T12:29:57.486Z,2025-04-12T12:30:01Z,c4esrbgbv6v715768v2cb676d,F. Schram,,5643686635,140,15.3,5643686633,56,Back,5643686637,141,28.6,5643686641,213,4.85,5643686639,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799605003,275,1,1,29,55,bd4qakf7j0wwie8wke9km7uj8,1,12.7,25.0,2025-04-12T12:30:01.638Z,2025-04-12T12:30:06Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,5643686937,212,22.8,5643686929,56,Back,5643686931,140,7.5,5643686943,213,1.81,5643686933,141,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799605065,276,1,1,29,59,bd4qakf7j0wwie8wke9km7uj8,0,8.5,60.9,2025-04-12T12:30:05.799Z,2025-04-12T12:30:09Z,c4esrbgbv6v715768v2cb676d,F. Schram,,5643687139,212,43.2,5643687143,1,,5643687141,213,0.33,5643687127,155,,5643687137,141,81.5,5643687133,56,Back,5643687135,140,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
