id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/10/value
2727044097,800,1,2,81,47,6wwwud48qahpwrfxs20334qk5,1,61.1,84.8,2024-09-28T14:42:40.830Z,2024-09-28T14:42:42Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5247835819,140,63.2,5247835817,56,Center,5247835825,213,4.96,5247835821,141,72.0,5247835823,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727044193,801,1,2,81,49,6wwwud48qahpwrfxs20334qk5,1,63.3,72.0,2024-09-28T14:42:42.662Z,2024-09-28T14:42:44Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5247836343,213,4.06,5247836337,140,53.7,5247836341,212,16.7,5247836339,141,52.4,5247836335,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727044245,802,1,2,81,51,6wwwud48qahpwrfxs20334qk5,1,53.7,52.4,2024-09-28T14:42:44.678Z,2024-09-28T14:42:46Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5247836663,141,29.1,5247836657,56,Center,5247836667,213,4.71,5247836661,140,53.7,5247836665,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727044329,803,1,2,81,52,6wwwud48qahpwrfxs20334qk5,1,54.7,27.6,2024-09-28T14:42:45.878Z,2024-09-28T14:42:48Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5247837135,212,25.1,5247837131,140,76.0,5247837137,213,5.82,5247837129,56,Right,5247837133,141,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727044415,804,1,2,81,54,6wwwud48qahpwrfxs20334qk5,1,76.0,11.0,2024-09-28T14:42:47.886Z,2024-09-28T14:42:50Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5247837665,213,2.90,5247837659,140,60.1,5247837661,141,17.1,5247837657,56,Right,5247837663,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727044481,805,1,2,81,56,6wwwud48qahpwrfxs20334qk5,1,57.8,16.7,2024-09-28T14:42:50.558Z,2024-09-28T14:42:52Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5247837983,141,21.3,5247837987,213,0.54,5247837979,56,Center,5247837985,212,6.1,5247837981,140,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727044613,806,1,2,81,58,6wwwud48qahpwrfxs20334qk5,1,62.8,21.3,2024-09-28T14:42:52.550Z,2024-09-28T14:42:56Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5247838651,140,76.3,5247838655,212,17.3,5247838653,141,6.8,5247838657,213,5.68,5247838649,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727044829,807,1,2,82,2,6wwwud48qahpwrfxs20334qk5,1,75.5,8.3,2024-09-28T14:42:55.958Z,2024-09-28T14:43:00Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5247839777,212,37.8,5247839773,140,43.7,5247839775,141,34.3,5247839771,56,Back,5247839781,213,2.65,5247839785,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727044987,808,1,2,82,6,6wwwud48qahpwrfxs20334qk5,1,44.1,44.5,2024-09-28T14:43:00.582Z,2024-09-28T14:43:04Z,ei3xmwfz8dah5e4lcbu4w98t1,J. Juelsgård,,,5247840637,213,0.85,5247840633,141,74.7,5247840629,56,Center,5247840631,140,61.2,5247840635,212,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727045031,809,1,2,82,10,6wwwud48qahpwrfxs20334qk5,0,65.1,79.4,2024-09-28T14:43:04.070Z,2024-09-28T14:43:05Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5247840871,212,12.3,5247840869,141,67.3,5247840865,56,Center,5247840867,140,73.8,5247840873,213,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727044999,837,8,2,82,10,ajtb177oqwawkdwbqhldmq6mx,1,22.9,33.9,2024-09-28T14:43:04.320Z,2024-09-28T14:43:04Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5247840693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727045145,838,1,2,82,13,ajtb177oqwawkdwbqhldmq6mx,0,26.9,41.8,2024-09-28T14:43:07.464Z,2024-09-28T14:43:08Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5247841499,56,Back,5247841497,157,,5247841503,141,26.1,5247841507,213,5.74,5247841509,1,,5247841505,212,20.8,5247841501,140,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727045305,810,1,2,82,18,6wwwud48qahpwrfxs20334qk5,1,60.1,74.0,2024-09-28T14:43:11.679Z,2024-09-28T14:45:53Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5247879701,213,4.97,5247842387,56,Center,5247879697,141,64.8,5247879699,212,6.5,5247879695,140,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727045421,811,1,2,82,19,6wwwud48qahpwrfxs20334qk5,1,60.8,50.6,2024-09-28T14:43:13.055Z,2024-09-28T14:46:05Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5247842943,141,35.8,5247842955,213,5.60,5247842947,212,15.9,5247842937,56,Center,5247842939,140,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727045521,812,1,2,82,21,6wwwud48qahpwrfxs20334qk5,0,76.1,25.3,2024-09-28T14:43:14.959Z,2024-09-28T14:43:16Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5247843485,141,25.5,5247843489,213,0.01,5247843481,140,89.4,5247843477,56,Center,5247843487,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727045591,839,8,2,82,24,ajtb177oqwawkdwbqhldmq6mx,1,13.6,75.7,2024-09-28T14:43:17.639Z,2024-09-28T14:43:17Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5247843867,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727045777,841,1,2,82,26,ajtb177oqwawkdwbqhldmq6mx,1,14.5,87.5,2024-09-28T14:43:20.184Z,2024-09-28T14:43:22Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5247844925,212,24.4,5247844921,140,36.0,5247844923,141,73.8,5247844927,213,5.89,5247844919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727045791,842,61,2,82,28,ajtb177oqwawkdwbqhldmq6mx,0,36.1,73.6,2024-09-28T14:43:21.864Z,2024-09-28T14:43:25Z,5mmgppapbchmcj9zdtyw0w5xw,J. Voldby,,,5247844993,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727045817,813,43,2,82,29,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-09-28T14:43:22.975Z,2024-09-28T14:43:28Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5247846465,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727046083,815,1,2,82,32,6wwwud48qahpwrfxs20334qk5,1,65.2,22.5,2024-09-28T14:43:26.071Z,2024-09-28T14:43:29Z,ei3xmwfz8dah5e4lcbu4w98t1,J. Juelsgård,,,5247846635,213,3.13,5247846631,141,23.0,5247846627,56,Back,5247846629,140,37.7,5247846633,212,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727046151,816,1,2,82,35,6wwwud48qahpwrfxs20334qk5,1,43.1,20.6,2024-09-28T14:43:29.374Z,2024-09-28T14:43:31Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5247846965,213,1.37,5247846959,140,47.5,5247846961,141,53.7,5247846955,56,Back,5247846963,212,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727046235,817,1,2,82,37,6wwwud48qahpwrfxs20334qk5,1,47.5,54.6,2024-09-28T14:43:31.015Z,2024-09-28T14:43:32Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5247847399,141,27.4,5247847395,140,44.5,5247847401,212,18.8,5247847389,56,Back,5247847403,213,4.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727046433,818,1,2,82,39,6wwwud48qahpwrfxs20334qk5,1,44.5,27.4,2024-09-28T14:43:32.774Z,2024-09-28T14:43:38Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5247848533,212,30.8,5247848525,140,70.3,5247848529,141,5.9,5247848523,56,Right,5247848535,213,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727046375,843,83,2,82,42,ajtb177oqwawkdwbqhldmq6mx,0,18.1,81.5,2024-09-28T14:43:36.383Z,2024-09-28T14:43:39Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5247848955,399,65g5cfsdr10378yvmkpm19444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727046501,819,1,2,82,44,6wwwud48qahpwrfxs20334qk5,1,74.6,5.3,2024-09-28T14:43:38.159Z,2024-09-28T14:43:39Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5247848881,213,2.11,5247848875,140,68.5,5247848879,212,12.4,5247848877,141,21.0,5247848873,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727046647,820,1,2,82,45,6wwwud48qahpwrfxs20334qk5,1,68.5,21.0,2024-09-28T14:43:39.551Z,2024-09-28T14:43:42Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5247849575,141,31.9,5247849579,213,1.44,5247849571,56,Center,5247849573,140,69.4,5247849577,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727046669,821,1,2,82,48,6wwwud48qahpwrfxs20334qk5,0,66.7,33.9,2024-09-28T14:43:42.479Z,2024-09-28T14:43:43Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5247849687,212,20.2,5247849683,140,85.2,5247849685,141,41.9,5247849689,213,0.27,5247849681,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727046763,844,1,2,82,50,ajtb177oqwawkdwbqhldmq6mx,1,13.2,57.0,2024-09-28T14:43:43.959Z,2024-09-28T14:43:45Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5247850187,56,Back,5247850209,213,1.24,5247850189,140,16.6,5247850203,212,11.1,5247850197,141,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727046811,846,1,2,82,52,ajtb177oqwawkdwbqhldmq6mx,1,16.6,72.4,2024-09-28T14:43:45.791Z,2024-09-28T14:43:46Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5247850529,213,6.22,5247850525,141,71.4,5247850527,212,11.2,5247850523,140,27.2,5247850415,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727046857,847,1,2,82,53,ajtb177oqwawkdwbqhldmq6mx,1,27.2,71.4,2024-09-28T14:43:46.624Z,2024-09-28T14:43:47Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5247850689,212,15.0,5247850677,56,Back,5247850691,213,1.89,5247850687,141,92.3,5247850683,140,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727046971,848,1,2,82,53,ajtb177oqwawkdwbqhldmq6mx,1,22.7,92.3,2024-09-28T14:43:47.551Z,2024-09-28T14:43:50Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5247851267,212,17.6,5247851255,56,Back,5247851259,140,38.5,5247851265,141,83.6,5247851271,213,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727047065,849,1,2,82,56,ajtb177oqwawkdwbqhldmq6mx,1,38.5,83.6,2024-09-28T14:43:50.136Z,2024-09-28T14:43:52Z,5mmgppapbchmcj9zdtyw0w5xw,J. Voldby,,,5247851743,140,32.9,5247851747,212,8.6,5247851745,141,74.4,5247851749,213,3.96,5247851741,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727047285,850,1,2,82,58,ajtb177oqwawkdwbqhldmq6mx,1,32.9,74.4,2024-09-28T14:43:51.976Z,2024-09-28T14:43:57Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5247852919,141,84.5,5247852911,155,,5247852915,56,Left,5247852917,140,65.6,5247852925,213,0.20,5247852921,212,35.0,5247852927,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727047305,851,4,2,83,0,ajtb177oqwawkdwbqhldmq6mx,1,67.8,92.2,2024-09-28T14:43:54.373Z,2024-09-28T15:16:19Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5247853121,265,,5247853125,286,,5247853171,233,822,5247853105,56,Left,5247853117,152,,5247853103,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727047263,822,4,2,83,0,6wwwud48qahpwrfxs20334qk5,0,32.2,7.8,2024-09-28T14:43:54.374Z,2024-09-28T15:16:20Z,ei3xmwfz8dah5e4lcbu4w98t1,J. Juelsgård,,,5247853037,13,,5247853043,265,,5247853045,285,,5247853041,152,,5247853039,56,Back,5247854915,55,823,5247853257,233,851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727047373,823,17,2,83,2,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-09-28T14:43:56.352Z,2024-09-28T14:44:41Z,ei3xmwfz8dah5e4lcbu4w98t1,J. Juelsgård,,,5247853519,31,,5247854701,55,822,5247854685,393,,5247853523,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727048335,824,18,2,83,22,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-09-28T14:44:16.080Z,2024-09-28T14:44:57Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5247858623,42,,5247858627,59,11,5247858625,44,Midfielder,5247858843,55,825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727048353,825,19,2,83,22,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-09-28T14:44:16.081Z,2024-09-28T15:14:11Z,2zt1yrfv8m2mhpo720n0uydck,D. Haarbo,,,5247867091,293,2,5248122501,292,8,5247858743,44,Forward,5247858745,55,824,5247858741,59,20,5247858739,145,7,5247858735,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727049359,826,27,2,83,29,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-09-28T14:44:22.688Z,2024-09-28T14:44:45Z,,,,,5247864171,233,852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727048381,852,27,2,83,29,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-09-28T14:44:22.688Z,2024-09-28T14:44:46Z,,,,,5247864405,233,826,5247861411,41,Injury,5247861415,53,kqj7nh6pqmqbt0abyyu0fcpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727049665,827,28,2,83,55,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-09-28T14:44:49.408Z,2024-09-28T14:44:52Z,,,,,5247865865,233,853,5247865795,55,826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727049545,853,28,2,83,55,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-09-28T14:44:49.408Z,2024-09-28T14:44:53Z,,,,,5247865983,233,827,5247865131,55,852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727050023,854,1,2,84,4,ajtb177oqwawkdwbqhldmq6mx,1,67.5,89.6,2024-09-28T14:44:58.106Z,2024-09-28T14:45:00Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5247867787,213,3.64,5247867777,152,,5247867783,141,66.3,5247867789,1,,5247867785,212,33.4,5247867781,140,39.5,5247867775,5,,5247867779,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727050125,855,1,2,84,6,ajtb177oqwawkdwbqhldmq6mx,1,39.5,66.3,2024-09-28T14:45:00.327Z,2024-09-28T14:45:02Z,15nwvne76hmc6vgtju60bl7md,J. Okore,,,5247868237,56,Left,5247868251,213,0.70,5247868247,212,27.1,5247868245,141,91.8,5247868241,140,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727050297,856,1,2,84,8,ajtb177oqwawkdwbqhldmq6mx,1,59.3,91.8,2024-09-28T14:45:02.120Z,2024-09-28T14:45:05Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5247869085,213,3.70,5247869081,141,69.7,5247869079,140,36.4,5247869083,212,28.4,5247869077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727050565,857,1,2,84,11,ajtb177oqwawkdwbqhldmq6mx,1,36.4,69.7,2024-09-28T14:45:05.383Z,2024-09-28T14:45:11Z,15nwvne76hmc6vgtju60bl7md,J. Okore,,,5247870499,213,3.77,5247870495,141,47.9,5247870491,140,16.8,5247870487,56,Back,5247870497,212,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727050605,858,1,2,84,17,ajtb177oqwawkdwbqhldmq6mx,0,23.5,51.8,2024-09-28T14:45:11.065Z,2024-09-28T14:45:12Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5247870695,213,6.13,5247870691,141,41.6,5247870687,56,Center,5247870697,1,,5247870689,140,65.2,5247870685,155,,5247870693,212,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727050797,828,1,2,84,19,6wwwud48qahpwrfxs20334qk5,1,39.3,56.9,2024-09-28T14:45:13.344Z,2024-09-28T14:45:16Z,ei3xmwfz8dah5e4lcbu4w98t1,J. Juelsgård,,,5247871663,212,9.0,5247871669,213,5.65,5247871655,140,46.2,5247871659,141,49.1,5247871651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727050839,830,1,2,84,22,6wwwud48qahpwrfxs20334qk5,1,46.4,49.4,2024-09-28T14:45:16.552Z,2024-09-28T14:45:17Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5247871845,212,20.0,5247871841,140,29.1,5247871839,56,Back,5247871847,213,3.57,5247871843,141,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727051081,831,1,2,84,23,6wwwud48qahpwrfxs20334qk5,1,28.9,36.9,2024-09-28T14:45:17.576Z,2024-09-28T14:45:22Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5247873133,141,81.1,5247873125,155,,5247873129,56,Back,5247873137,213,1.08,5247873139,1,,5247873131,140,44.3,5247873135,212,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727051161,832,1,2,84,29,6wwwud48qahpwrfxs20334qk5,1,45.5,91.5,2024-09-28T14:45:22.655Z,2024-09-28T14:45:24Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5247873535,140,34.9,5247873539,212,17.8,5247873541,213,4.04,5247873537,141,71.1,5247873533,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727051363,833,1,2,84,30,6wwwud48qahpwrfxs20334qk5,1,35.1,70.6,2024-09-28T14:45:24.583Z,2024-09-28T14:45:30Z,ei3xmwfz8dah5e4lcbu4w98t1,J. Juelsgård,,,5247874577,140,28.5,5247874583,213,4.39,5247874575,56,Back,5247874579,141,39.8,5247874581,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727051509,834,1,2,84,36,6wwwud48qahpwrfxs20334qk5,1,38.2,29.5,2024-09-28T14:45:29.832Z,2024-09-28T14:45:33Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5247875297,213,1.54,5247875285,56,Back,5247875293,212,22.4,5247875291,141,62.4,5247875287,140,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727051755,835,1,2,84,39,6wwwud48qahpwrfxs20334qk5,1,40.1,64.0,2024-09-28T14:45:32.921Z,2024-09-28T14:45:38Z,ei3xmwfz8dah5e4lcbu4w98t1,J. Juelsgård,,,5247876527,141,11.9,5247876535,212,56.2,5247876523,140,81.6,5247876541,213,5.60,5247876521,56,Right,5247876543,1,,5247876519,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727051765,836,1,2,84,40,6wwwud48qahpwrfxs20334qk5,0,83.0,9.7,2024-09-28T14:45:34.064Z,2024-09-28T15:16:13Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5247876579,141,12.6,5247876575,140,84.1,5247876571,56,Right,5247876581,212,2.3,5247876583,213,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727051993,860,1,2,84,49,ajtb177oqwawkdwbqhldmq6mx,0,3.8,90.3,2024-09-28T14:45:42.872Z,2024-09-28T14:45:44Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5247877869,286,,5247877861,233,837,5247877859,236,,5247877695,140,7.9,5247877691,56,Back,5247877699,141,90.2,5247877707,213,6.27,5247877709,1,,5247877705,212,5247877685,157,,,,,,,4.3,,,,,,,,,,,,,,,,,,,,
2727051961,837,74,2,84,49,6wwwud48qahpwrfxs20334qk5,1,89.9,9.2,2024-09-28T14:45:42.873Z,2024-09-28T14:45:45Z,2zt1yrfv8m2mhpo720n0uydck,D. Haarbo,,,5247877963,233,860,5247877625,56,Right,5247877629,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727052093,838,5,2,84,50,6wwwud48qahpwrfxs20334qk5,0,89.0,-1.0,2024-09-28T14:45:44.328Z,2024-09-28T15:09:19Z,2zt1yrfv8m2mhpo720n0uydck,D. Haarbo,,,5247878157,347,,5247880407,233,861,5247878155,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727052501,861,5,2,84,50,ajtb177oqwawkdwbqhldmq6mx,1,11.0,101.0,2024-09-28T14:45:44.328Z,2024-09-28T14:45:56Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5247880261,347,,5247880259,56,Back,5247880323,233,838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727052537,862,1,2,85,2,ajtb177oqwawkdwbqhldmq6mx,1,10.6,100.0,2024-09-28T14:45:55.623Z,2024-09-28T14:45:56Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5247880483,141,92.4,5247880477,107,,5247880487,213,5.76,5247880479,56,Back,5247880485,212,11.8,5247880481,140,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727052591,863,1,2,85,3,ajtb177oqwawkdwbqhldmq6mx,1,20.4,92.3,2024-09-28T14:45:56.759Z,2024-09-28T14:45:58Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5247880785,56,Back,5247880789,140,11.4,5247880793,212,9.5,5247880795,213,3.16,5247880791,141,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727052649,864,1,2,85,5,ajtb177oqwawkdwbqhldmq6mx,0,11.4,92.4,2024-09-28T14:45:59.065Z,2024-09-28T14:46:06Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5247881081,213,0.16,5247881079,212,39.4,5247881075,140,48.5,5247882257,157,,5247881083,1,,5247881073,56,Back,5247881077,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727052835,839,5,2,85,6,6wwwud48qahpwrfxs20334qk5,1,54.4,-1.2,2024-09-28T14:46:00.251Z,2024-09-28T15:09:19Z,2zt1yrfv8m2mhpo720n0uydck,D. Haarbo,,,5247882007,347,,5247882001,56,Right,5247882109,233,865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727052663,865,5,2,85,6,ajtb177oqwawkdwbqhldmq6mx,0,45.6,101.2,2024-09-28T14:46:00.251Z,2024-09-28T15:09:21Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5247881141,56,Back,5247881143,347,,5247882163,233,839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727053271,840,1,2,85,19,6wwwud48qahpwrfxs20334qk5,1,63.1,0.0,2024-09-28T14:46:13.105Z,2024-09-28T14:46:16Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5247884131,212,10.3,5247884123,56,Right,5247884129,141,13.2,5247884125,140,60.2,5247884121,107,,5247884133,213,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727053315,841,1,2,85,22,6wwwud48qahpwrfxs20334qk5,1,59.9,13.8,2024-09-28T14:46:16.352Z,2024-09-28T14:46:17Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5247884359,212,6.6,5247884363,213,4.05,5247884353,140,56.0,5247884349,56,Right,5247884357,141,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727053347,842,1,2,85,23,6wwwud48qahpwrfxs20334qk5,1,56.0,6.1,2024-09-28T14:46:17.080Z,2024-09-28T14:46:18Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5247884507,140,41.7,5247884515,212,24.8,5247884511,141,35.2,5247884503,56,Back,5247884517,213,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
